Date,ABEV3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CPLE6,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FIBR3,FLRY3,GGBR4,GOAU4,GOLL4,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VVAR11,WEGE3
2018-05-14,19.17813491821289,6.503491401672363,18.963285446166992,9.23404026031494,15.698572158813477,17.354,19.687091827392575,26.793643951416016,33.717002868652344,24.670000076293945,10.506954193115234,3.7654426097869873,13.973143577575684,1.706,8.828553199768066,49.868839263916016,9.625102043151855,8.560534477233887,14.617074966430664,17.168,22.107275009155277,10.995213508605955,21.39107131958008,11.617867469787598,22.92568588256836,66.05601501464844,21.386817932128903,14.094537734985352,5.745595932006836,15.050000190734863,24.653932571411133,31.639,8.63097858428955,27.228450775146484,7.627544403076172,18.07003593444824,10.662582397460938,22.80176544189453,7.72,26.460737228393555,3.269742965698242,5.879806041717529,10.102535247802734,18.369230270385746,17.76,79.83,15.904585838317873,13.215476989746094,18.46573829650879,13.50990390777588,14.264396667480469,25.645606994628903,28.251813888549805,7.401896953582764,45.556,43.10340881347656,12.677791595458984,38.845,11.74365234375,25.19684410095215,9.260326385498049,38.38796615600586,25.81999969482422,8.398419380187988
2018-05-15,18.957290649414062,6.366666316986084,18.685741424560547,9.610379219055176,15.610107421875,17.266,19.687091827392575,26.06471443176269,35.09109878540039,23.950000762939453,10.256171226501465,3.727263450622559,13.649798393249512,1.671,8.995759963989258,49.22886276245117,9.579305648803713,8.570175170898438,14.959039688110352,17.789,23.04503631591797,10.670894622802734,21.37373161315918,11.548561096191406,23.13853454589844,66.33556365966797,21.30228805541992,14.150248527526855,5.681278228759766,14.899999618530272,24.321237564086918,31.01,8.512267112731934,27.124950408935547,7.771141052246094,18.780174255371094,10.787457466125488,23.317930221557617,7.535,25.550596237182617,3.2189507484436035,5.932170391082764,9.802945137023926,18.3662166595459,18.69,77.5,16.305500030517578,13.49247932434082,17.343603134155273,13.444507598876951,14.044637680053713,25.38915061950684,27.88632202148437,7.308594226837158,43.599,43.80830764770508,12.24400234222412,39.399,11.846742630004885,24.68019676208496,8.859186172485352,38.656768798828125,25.31999969482422,8.731730461120605
2018-05-16,19.00146102905273,6.444851398468018,18.977161407470703,9.582840919494627,15.932735443115234,17.526,20.474573135375977,26.448360443115234,36.93799591064453,23.36000061035156,10.36859130859375,3.8370282649993896,13.488125801086426,1.718,8.9088134765625,51.12909698486328,9.70143222808838,8.647296905517578,14.911325454711914,17.406,23.24456024169922,10.71835708618164,22.3739070892334,11.67258358001709,25.453275680541992,65.80442810058594,21.538976669311523,14.524301528930664,5.831350326538086,14.869999885559082,24.525972366333008,32.002,8.59606647491455,27.596481323242188,7.956971645355225,19.165189743041992,11.123665809631348,23.671092987060547,7.663,25.926345825195312,3.39249038696289,6.036899566650391,10.08163356781006,18.390310287475582,18.05,80.9,16.685314178466797,13.794659614562988,18.185203552246094,13.690701484680176,14.204462051391602,25.62728881835937,28.75727844238281,7.448548316955566,44.23,42.37946319580078,12.340662956237791,40.216,12.293466567993164,24.890512466430664,9.29446506500244,39.54095077514648,27.11000061035156,8.957063674926758
2018-05-17,18.630443572998047,6.173989295959473,18.38738250732422,9.17896556854248,15.06895637512207,16.808,19.979585647583008,25.220705032348636,35.770751953125,22.0,9.84972858428955,3.727263450622559,13.087794303894045,1.664,8.984613418579102,49.130409240722656,9.441911697387695,8.300248146057129,15.102190017700195,17.211,22.69587135314941,10.821189880371094,21.899837493896484,11.399006843566896,23.989933013916016,65.82306671142578,20.879621505737305,14.293505668640137,5.781326770782471,14.149999618530272,23.41697120666504,30.961,8.218985557556152,26.153100967407227,7.84716272354126,18.9512939453125,10.508886337280272,22.466705322265625,7.31,25.3752555847168,3.306022882461548,5.857364177703857,9.69146728515625,17.79104995727539,17.42,77.5,15.936238288879396,13.06942367553711,17.343603134155273,13.31948947906494,13.95473575592041,25.27924156188965,27.55970764160156,7.238619327545166,42.156,42.312782287597656,12.231112480163574,39.136,11.511700630187988,24.286996841430664,9.209115982055664,39.17313003540039,25.6200008392334,8.773980140686035
2018-05-18,18.22408676147461,6.22145938873291,18.505340576171875,9.16060733795166,15.162620544433594,16.883,19.445220947265625,25.08258819580078,35.652557373046875,21.649999618530277,9.867024421691896,3.655676126480103,13.049301147460938,1.644,8.917730331420898,48.78580474853516,9.770127296447754,8.0014009475708,14.672743797302246,16.538,22.80560874938965,10.552242279052734,22.36234474182129,11.26222038269043,23.369121551513672,66.55919647216797,20.871166229248047,14.134333610534668,5.75274133682251,14.210000038146973,23.45962905883789,30.646,8.100274085998535,25.96910095214844,7.982312202453613,18.82295036315918,10.315569877624512,22.765539169311523,7.297,25.14980697631836,3.1772282123565674,5.894766807556152,9.83081340789795,17.72780990600586,17.39,76.96,15.904585838317873,12.918334007263184,17.17858123779297,12.744394302368164,13.645073890686035,24.152667999267575,27.60636138916016,7.207519054412842,41.657,43.998817443847656,12.115118026733398,38.235,11.42579174041748,24.95452308654785,9.115233421325684,38.74164581298828,24.709999084472656,8.59089469909668
2018-05-21,17.932573318481445,6.185159206390381,18.4914608001709,9.33500862121582,14.673508644104004,16.637,19.062728881835938,24.48410987854004,34.46315383911133,21.6299991607666,9.85837745666504,3.6986277103424072,12.864530563354492,1.681,8.913270950317383,49.721153259277344,9.632735252380373,8.0014009475708,14.084242820739746,16.317,22.566181182861328,10.623433113098145,22.316089630126957,11.088953971862791,23.413463592529297,66.62442016601562,20.84580993652344,13.664779663085938,5.609816551208496,14.739999771118164,23.45962905883789,31.128,8.051392555236816,25.61256599426269,8.083675384521484,18.805843353271484,10.480541229248049,22.747426986694336,7.342,25.24165916442871,3.311465263366699,5.737673759460449,9.78900909423828,17.76997184753418,17.36,78.16,15.371796607971191,12.616148948669434,16.790782928466797,12.521281242370604,13.904789924621582,23.658071517944336,27.411958694458008,7.036466598510742,42.733,43.551116943359375,12.095787048339844,37.766,11.46874713897705,23.473159790039062,8.867721557617188,37.489627838134766,24.799999237060547,8.417200088500977
2018-05-22,17.800067901611328,6.520246982574463,19.220016479492188,9.60119915008545,15.053349494934082,17.129,18.871482849121094,25.027889251708984,34.07899475097656,22.1299991607666,9.84108066558838,3.889525175094605,12.903023719787598,1.727,8.993532180786133,52.51735305786133,10.21283721923828,8.020681381225586,14.34668254852295,16.93,22.566181182861328,10.876561164855955,22.09640312194824,11.309639930725098,23.54649353027344,65.29193115234375,21.555883407592773,13.512860298156738,5.5739030838012695,15.0,24.09943389892578,31.914,8.40053939819336,26.23362159729004,8.049887657165527,18.523496627807617,11.072498321533203,24.03331184387207,7.621,26.47743797302246,3.446608543395996,5.909728527069092,10.102535247802734,18.33610343933105,17.5,80.04,15.017755508422852,12.46980094909668,17.68189239501953,12.81171417236328,14.883718490600586,24.051916122436523,27.489723205566406,7.145317554473877,44.308,40.94110107421875,12.533992767333984,37.963,11.74365234375,23.930370330810547,8.731164932250977,37.02278137207031,25.420000076293945,8.46883773803711
2018-05-23,17.711729049682617,6.171197414398193,19.08124351501465,9.49105167388916,14.621478080749512,16.671,18.578989028930664,24.487159729003903,33.923851013183594,21.420000076293945,9.521116256713867,3.884753227233887,12.941518783569336,1.733,9.12506866455078,50.20359802246094,9.915154457092283,7.770035266876221,12.700471878051758,15.329,22.895397186279297,10.631343841552734,22.10796165466309,11.134550094604492,23.75934410095215,65.1707992553711,20.921890258789062,13.209020614624023,5.516439437866211,14.199999809265137,23.88616371154785,30.646,8.205018043518066,25.739086151123047,8.024548530578613,18.39516258239746,11.11131477355957,23.553367614746094,7.494,25.801101684570312,3.3825132846832275,6.358569145202637,10.06072998046875,17.842243194580078,16.96,77.8,14.34665870666504,11.74311065673828,16.270971298217773,12.28085708618164,14.30435276031494,23.749662399291992,27.318641662597656,6.764337062835693,43.006,40.68390274047852,12.179555892944336,37.522,11.56324577331543,22.919937133789062,8.406839370727539,36.739837646484375,24.11000061035156,8.459446907043457
2018-05-24,17.959077835083008,6.031578063964844,19.428173065185547,9.729703903198242,14.668302536010742,16.698,18.74773406982422,23.737865447998047,35.81508255004883,22.790000915527344,9.330867767333984,3.894298076629639,13.34185028076172,1.719,8.955631256103516,50.9715690612793,9.686165809631348,7.92427921295166,12.127878189086914,14.334,23.144800186157227,10.71835708618164,21.789989471435547,11.256749153137209,23.94558906555176,66.67101287841797,21.30228805541992,13.225011825561523,5.415879249572754,14.149999618530272,23.800857543945312,31.432,8.33769702911377,26.07835960388184,8.016100883483887,18.18126106262207,11.460667610168455,23.18209457397461,7.658,26.636079788208008,3.416072130203247,6.246358871459961,10.102535247802734,18.173490524291992,17.3,78.93,12.259393692016602,10.133289337158203,16.089448928833008,12.117369651794434,14.434210777282717,23.90536880493164,27.31085968017578,6.686587810516357,42.679,43.13199234008789,12.076454162597656,38.076,11.69210720062256,23.043384552001957,8.193469047546387,37.10765838623047,24.540000915527344,8.835004806518555
2018-05-25,17.808902740478516,5.869617938995361,18.977161407470703,9.637913703918455,14.361300468444824,16.37,18.224618911743164,23.24349021911621,35.09109878540039,22.290000915527344,9.166560173034668,3.708173274993897,13.20327377319336,1.704,8.833012580871582,50.45958709716797,9.495344161987305,7.654352188110352,11.976776123046877,14.776,23.34432411193848,10.947751998901367,21.74373817443848,11.07071590423584,23.493282318115234,66.45669555664062,21.20084571838379,12.673304557800291,5.164478302001953,14.390000343322754,23.88616371154785,31.128,8.218985557556152,25.84834098815918,8.117463111877441,18.18126106262207,11.10161018371582,22.43953895568848,7.424,25.88459587097168,3.386141300201416,6.17155122756958,10.067700386047363,18.101219177246094,16.98,77.47,12.169561386108398,9.991988182067873,15.767662048339844,11.90964126586914,14.204462051391602,23.996959686279297,26.95314216613769,6.352257251739502,42.741,42.217529296875,12.07000732421875,38.367,11.606199264526367,22.247838973999023,7.689911365509033,36.414459228515625,23.899999618530277,8.778674125671387
2018-05-28,17.455549240112305,5.732790946960449,18.637168884277344,9.17896556854248,13.866981506347656,15.673,17.8590030670166,21.53634452819824,33.835201263427734,22.0,8.751472473144531,3.479097604751587,13.003108024597168,1.629,8.355915069580078,46.76742172241211,8.800747871398926,7.181980133056641,11.133790016174316,13.372,22.296823501586918,10.473139762878418,21.3795108795166,10.846384048461914,21.657453536987305,,20.169544219970703,11.881722450256348,4.776604175567627,13.25,23.024555206298828,30.342,7.87681770324707,24.755762100219727,7.990760326385498,17.62512969970703,10.432019233703612,21.59737968444824,7.026,25.041261672973636,3.1745080947875977,6.036899566650391,9.468513488769531,17.399578094482422,16.56,72.39,10.457473754882812,8.533561706542969,15.000316619873049,11.873096466064451,13.505227088928224,23.51152610778809,25.965538024902344,5.7146992683410645,40.347,42.865272521972656,11.657578468322754,37.25,11.05638599395752,21.557453155517575,7.126609802246094,36.12443923950195,,8.29983901977539
2018-05-29,17.305374145507812,5.788639068603516,18.06820297241211,9.16978645324707,13.747307777404783,15.735,17.307764053344727,22.022994995117188,33.20725631713867,21.200000762939453,8.716880798339844,3.560227632522583,12.70285701751709,1.628,8.547645568847656,49.159942626953125,9.15949535369873,7.3940653800964355,11.372371673583984,13.576,22.017488479614254,10.330756187438965,20.98638343811035,11.006881713867188,21.19627952575684,65.74851989746094,20.008930206298828,12.057629585266112,4.8915300369262695,13.90999984741211,23.68995857238769,29.791,7.8209547996521,24.66950035095215,7.720459461212158,17.608016967773438,10.09237289428711,22.1044864654541,7.059,24.46512031555176,3.159088134765625,6.051860809326172,9.644177436828612,17.315256118774414,16.32,75.31,11.75210666656494,9.739665031433104,15.363362312316896,11.82886028289795,13.72498607635498,23.722187042236328,26.012191772460938,5.955727577209473,40.69,41.10303497314453,11.934680938720703,37.231,11.27974796295166,22.860502243041992,7.305841445922852,35.48075485229492,22.239999771118164,8.154309272766113
2018-05-30,17.393712997436523,6.079047679901123,18.082077026367188,9.454336166381836,13.570392608642578,15.639,17.52151107788086,23.45978546142578,33.53969955444336,21.420000076293945,8.907130241394043,3.6604483127594,13.049301147460938,1.625,8.650198936462402,50.21344375610352,8.922874450683594,7.615791320800781,11.634809494018556,13.695,22.43648910522461,10.457318305969238,21.385292053222656,11.087129592895508,22.304874420166016,65.9535140991211,20.77818298339844,11.833749771118164,4.8915300369262695,13.489999771118164,24.05677795410156,30.194,7.841904640197754,24.715490341186523,7.543074607849121,17.958810806274414,10.490246772766112,22.394262313842773,7.203,24.774066925048828,3.277905941009521,5.917209148406982,9.658516883850098,17.667583465576172,16.67,78.29,11.72568702697754,9.578179359436035,15.71815013885498,11.976958274841309,13.794910430908203,23.95116424560547,26.268817901611328,5.986827373504639,42.289,41.05540084838867,12.398663520812988,38.16,11.520292282104492,22.860502243041992,7.041260719299316,35.81321334838867,23.350000381469727,8.06511116027832
2018-06-01,17.614561080932617,6.213082790374756,18.345746994018555,9.50023078918457,14.101136207580566,16.022,18.443992614746094,23.68379592895508,33.05211639404297,23.38999938964844,8.907130241394043,3.627041578292847,13.311057090759276,1.631,8.572169303894043,50.49897003173828,9.167128562927246,7.654352188110352,12.048351287841797,14.197,22.73577880859375,10.931931495666504,21.73795509338379,11.307814598083496,23.94558906555176,66.27964782714844,21.52206802368164,12.361469268798828,5.085468292236328,13.289999961853027,24.500385284423828,31.422,7.960771560668945,25.207334518432617,7.627544403076172,18.05292510986328,10.985159873962402,23.53525733947754,7.363,25.124759674072266,3.491051197052002,5.969573974609375,9.723052024841309,17.80911636352539,17.25,79.03,9.976609230041504,8.15507698059082,16.064699172973633,12.46934986114502,13.92476749420166,23.35582160949707,27.240873336791992,6.041253089904785,42.094,42.36994171142578,12.753093719482422,38.132,11.967013359069824,23.505163192749023,7.54481840133667,37.31986999511719,23.799999237060547,8.004083633422852
2018-06-04,17.702896118164062,6.372249603271484,18.394317626953125,9.60119915008545,14.266319274902344,16.179,18.325870513916016,24.023679733276367,33.02256393432617,24.38999938964844,8.907130241394043,3.6604483127594,13.049301147460938,1.659,8.5833158493042,53.24593734741211,9.19765853881836,7.933918476104736,12.931099891662598,15.457,22.40656280517578,10.789548873901367,21.55295753479004,11.32787799835205,24.105226516723636,67.35123443603516,21.5981502532959,12.689294815063477,5.164478302001953,14.300000190734863,24.653932571411133,32.238,8.214593887329102,25.75382804870605,7.576862812042236,18.018701553344727,10.829893112182615,23.96087074279785,7.355,25.183210372924805,3.759222030639648,6.059341907501221,9.766074180603027,18.110248565673828,18.38,80.04,10.55787181854248,8.846443176269531,15.82541847229004,13.123303413391112,14.474166870117188,23.57564163208008,27.80855369567871,6.9431657791137695,43.848,44.798973083496094,12.707985877990724,37.832,11.683518409729004,23.42286491394043,8.04837417602539,37.15010452270508,24.65999984741211,7.886723518371582
2018-06-05,17.455549240112305,6.176780223846436,17.69351577758789,9.298294067382812,13.610276222229004,15.4,18.33711814880371,22.49420166015625,32.65319061279297,24.56999969482422,8.457448959350586,3.49341368675232,12.6643648147583,1.603,8.536498069763184,50.420204162597656,8.701519012451172,7.56758975982666,11.921106338500977,14.197,21.99753761291504,10.536420822143556,20.928564071655277,11.145493507385254,22.73944091796875,68.1246337890625,21.217750549316406,12.913177490234377,5.107015132904053,13.529999732971191,23.68995857238769,31.472,7.80694055557251,24.9542293548584,7.272773742675781,18.12137031555176,10.72314739227295,22.511987686157227,6.895,24.323169708251957,3.658847093582153,5.984534740447998,9.21395206451416,17.315256118774414,17.32,77.7,10.240817070007324,8.372075080871582,14.93430995941162,12.886724472045898,13.844855308532717,22.806270599365234,27.264205932617188,6.950939178466797,41.813,46.00872802734375,12.611320495605469,37.053,11.460156440734863,22.67304229736328,7.82646894454956,38.00599670410156,22.690000534057617,7.698943138122559
2018-06-06,17.252370834350586,5.978521823883057,17.93636703491211,9.197324752807615,13.256219863891602,15.14,19.450847625732425,21.38184928894043,33.20725631713867,23.84000015258789,8.604458808898926,3.350240707397461,12.471899032592772,1.567,8.511975288391113,47.85045623779297,8.548861503601074,7.509748458862305,11.388277053833008,13.295,23.144800186157227,10.417767524719238,20.55277633666992,10.917513847351074,21.657453536987305,69.88575744628906,20.49922561645508,12.721277236938477,5.063919544219971,12.800000190734863,23.03308868408203,30.243,7.699260234832764,24.32145118713379,7.331902980804443,18.523496627807617,10.18941593170166,21.733211517333984,6.485,24.206274032592773,3.456584930419922,6.059341907501221,9.249805450439451,16.743101119995117,17.45,75.04,10.182694435119627,8.240866661071777,14.52175998687744,12.502045631408691,13.415326118469238,22.89786529541016,26.43990135192871,6.77211332321167,37.922,49.49509811401367,12.48888111114502,37.757,11.408609390258787,22.49473190307617,7.596027374267578,39.66120147705078,21.459999084472656,7.980612754821777
2018-06-07,16.8548526763916,5.584794044494629,17.526987075805664,8.98620891571045,12.990684509277344,14.867,18.33149528503418,20.52441024780273,32.394622802734375,23.239999771118164,8.30179214477539,3.2500200271606445,12.317922592163086,1.557,8.179787635803223,46.11759948730469,7.9000654220581055,7.133779048919678,10.664579391479492,12.572,23.59372901916504,10.061807632446287,20.263710021972656,10.64211368560791,20.735105514526367,69.88575744628906,20.28788948059082,11.865730285644531,4.783786773681641,11.970000267028809,22.052047729492188,28.671,7.230072021484375,23.61389923095703,7.1376237869262695,18.05292510986328,9.82065486907959,21.09932518005371,6.324,24.09772109985352,3.216834545135498,6.014458179473877,8.934307098388672,16.282363891601562,16.71,74.78,9.997745513916016,7.953220367431641,14.768622398376465,12.35586929321289,12.78601360321045,22.787954330444336,25.009037017822266,6.655486583709717,33.352,47.10417175292969,12.321331024169922,38.094,11.331293106079102,22.09238624572754,7.083934783935547,38.45869827270508,19.5,7.713027954101562
2018-06-08,16.74884796142578,5.819354057312012,17.665761947631836,9.17896556854248,13.04274845123291,14.744,17.088394165039062,20.817951202392575,31.7445125579834,21.5,8.569869041442871,3.2500200271606445,12.64126968383789,1.585,7.981369018554687,48.244285583496094,8.045089721679688,7.471187591552734,10.258990287780762,11.967,22.576154708862305,10.180460929870604,20.08448600769043,10.660351753234863,21.098726272583008,66.65237426757812,20.32170295715332,11.449947357177734,4.661678314208984,12.25,22.40181350708008,30.027,7.245455741882324,23.67142677307129,7.433265209197998,17.590904235839844,10.480541229248049,21.733211517333984,6.567,24.42336654663086,3.189321994781494,6.238877773284912,8.790900230407715,16.69792938232422,17.15,74.69,9.511597633361816,7.695849895477295,14.827592849731444,12.559747695922852,13.625096321105955,22.07354164123535,24.884611129760746,6.321157455444336,35.411,42.60807800292969,12.211779594421388,37.973,11.082158088684082,22.302703857421875,7.254631996154785,35.99712371826172,19.309999465942383,7.745887279510498
2018-06-11,16.775346755981445,5.70207405090332,17.69351577758789,9.013745307922363,12.777202606201172,14.463,16.925270080566406,20.13045692443848,31.559823989868164,21.51000022888184,8.98495864868164,3.2166128158569336,12.16395092010498,1.541,8.092841148376465,45.29055404663086,8.113786697387695,7.422986030578613,10.720248222351074,12.223,23.294443130493164,10.401947975158691,19.92260360717773,10.474320411682127,21.027774810791016,66.69896697998047,20.64292907714844,11.354001998901367,4.575484275817871,12.239999771118164,22.427404403686523,29.3,7.076241493225098,22.98688316345215,7.3825836181640625,17.513900756835938,9.995331764221191,20.927268981933597,6.398,24.222976684570312,3.211392641067505,6.126667499542236,8.790900230407715,16.333555221557617,16.62,76.4,9.717679977416992,7.776593685150146,14.600126266479492,12.43857479095459,13.305445671081545,21.86288070678711,24.10696792602539,6.2667317390441895,36.534,41.99843978881836,12.302000045776367,38.029,10.858798027038574,22.69133186340332,6.887632846832275,35.96882247924805,20.149999618530277,7.544025897979736
2018-06-12,16.678173065185547,5.864034175872803,17.624130249023438,8.977028846740723,12.709518432617188,14.429,17.27401351928711,20.910797119140625,31.21260643005371,20.88999938964844,9.07143497467041,3.164116382598877,11.863698959350586,1.528,7.941239356994629,43.22294616699219,8.045089721679688,7.683272361755371,10.97473430633545,12.955,24.721040725708008,10.346574783325195,19.772289276123047,10.605636596679688,21.267229080200195,67.05305480957031,20.947248458862305,11.609868049621582,4.647313117980957,12.350000381469728,22.888063430786133,28.553,7.068549633026123,22.940860748291016,7.365689277648926,17.719247817993164,10.063261032104492,21.22610092163086,6.259,24.67386245727539,3.325674772262573,6.321164608001709,8.912797927856445,16.37873077392578,16.41,75.86,9.63841724395752,7.801825523376465,14.726494789123535,12.521281242370604,13.185576438903809,21.98194694519043,23.858123779296875,6.5777363777160645,36.479,43.76067733764648,12.140893936157228,37.963,10.953296661376951,23.308563232421875,7.083934783935547,36.5700798034668,21.5,7.459525108337402
2018-06-13,16.527999877929688,5.771883964538574,17.346586227416992,8.83934497833252,12.485633850097656,14.128,17.189640045166016,20.53116798400879,30.806291580200195,20.200000762939453,9.339516639709473,3.202296018600464,11.224706649780272,1.585,7.9501566886901855,42.09067916870117,8.014558792114258,7.779675006866455,11.34055995941162,13.61,24.721040725708008,10.28329372406006,19.6682243347168,10.851855278015137,20.84153175354004,67.04373168945312,21.01487159729004,11.569887161254885,4.618580341339111,12.5,23.186641693115234,28.406,7.014710903167725,22.716514587402344,7.433265209197998,17.710691452026367,9.859472274780272,21.64266014099121,6.238,24.01422691345215,3.398537397384644,6.358569145202637,8.92713737487793,16.18901252746582,16.18,75.45,9.50631332397461,7.655477046966553,14.937114715576172,12.757859230041504,13.335412979125977,21.349966049194336,23.71814727783203,6.531084537506104,36.565,43.82735824584961,12.269779205322266,38.254,10.987661361694336,22.33470726013184,7.024190902709961,36.46397018432617,20.809999465942383,7.328079700469971
2018-06-14,16.72234535217285,5.626678943634033,17.235563278198242,8.5823335647583,11.845210075378418,13.554,16.970272064208984,19.60144805908203,30.377803802490234,20.8700008392334,9.080083847045898,3.1927521228790283,11.802109718322754,1.583,7.780720233917236,41.86423110961914,7.884799003601074,7.471187591552734,11.28489112854004,13.372,24.74099349975586,10.28329372406006,19.396503448486328,10.689533233642578,20.90361213684082,68.39485931396484,20.77818298339844,11.409972190856934,4.553936004638672,12.100000381469728,22.78569221496582,27.993,6.783963203430176,21.91117286682129,7.42481803894043,17.531015396118164,9.859472274780272,21.08121681213379,6.324,23.6301326751709,3.6098692417144775,6.2912421226501465,8.604469299316406,15.845721244812012,16.03,74.85,9.501028060913086,7.620154857635498,14.785470008850098,13.050213813781738,13.195566177368164,21.505672454833984,22.86273765563965,6.375582695007324,35.114,45.722957611083984,12.276222229003906,38.911,11.20242977142334,22.156396865844727,6.802284717559815,36.577144622802734,21.350000381469727,7.159079074859619
2018-06-15,16.536834716796875,5.526153564453125,17.11067008972168,8.655765533447266,12.147194862365724,13.8,16.025291442871094,19.36902236938477,36.8788948059082,20.290000915527344,9.036845207214355,3.2452480792999268,11.702027320861816,1.533,7.716065883636475,41.49993515014648,7.671077251434326,7.239821910858154,10.33851718902588,12.274,24.00275421142578,10.28329372406006,19.77807235717773,10.78984546661377,20.79718971252441,68.20849609375,20.22871780395508,11.226068496704102,4.424643039703369,11.449999809265137,22.57242584228516,28.436,6.853187084197998,22.124011993408203,7.365689277648926,17.642242431640625,10.01473903656006,20.501665115356445,6.193,23.429731369018555,3.6225666999816895,6.156589984893799,8.446721076965332,15.803559303283691,15.73,75.41,9.405912399291992,7.554548740386963,14.46532917022705,13.304101943969728,13.015762329101562,21.084352493286133,23.01049041748047,6.111228942871094,33.968,45.0561637878418,12.250446319580078,38.798,11.022024154663086,21.488868713378903,6.358471870422363,34.7521858215332,19.959999084472656,7.407885551452637
2018-06-18,16.51901626586914,5.364194869995117,17.034343719482422,8.343679428100586,11.81917667388916,13.356,16.030912399291992,18.99714088439941,36.60555267333984,20.0,9.157913208007812,3.130709648132324,11.586546897888184,1.496,7.796327114105225,42.31713104248047,7.648179054260254,7.114498615264893,10.33056640625,12.265,24.292064666748047,10.259562492370604,19.43697166442871,10.760663032531738,20.930219650268555,67.46305084228516,20.06810569763184,11.274043083190918,4.417460441589356,11.100000381469728,22.54683494567871,28.111,6.622440338134766,21.675315856933597,7.543074607849121,17.36845588684082,9.80124855041504,20.356773376464844,6.07,23.28778648376465,3.560890913009644,6.134148597717285,8.331995010375977,15.613844871520996,15.33,74.35,9.09414291381836,7.317365169525146,14.246283531188965,13.636847496032717,12.546276092529297,20.965282440185547,22.473915100097656,6.111228942871094,32.557,44.09407043457031,12.250446319580078,38.564,10.850207328796388,21.717472076416016,6.307262420654297,34.808773040771484,19.1200008392334,7.168467044830322
2018-06-19,16.750675201416016,5.565247058868408,17.14536476135254,8.609869956970215,12.339849472045898,14.046,16.04779052734375,20.32973289489746,36.45041275024414,20.07999992370605,9.080083847045898,3.230931282043457,12.279430389404297,1.538,7.834226131439209,43.72507858276367,7.915329933166504,7.181980133056641,10.656625747680664,12.784,23.79325485229492,10.44149684906006,19.396503448486328,10.94304656982422,21.098726272583008,66.16783905029297,21.1247673034668,11.226068496704102,4.5180206298828125,11.739999771118164,23.101333618164062,28.72,6.914716720581055,22.65323638916016,7.70356559753418,17.026216506958008,9.743021965026855,21.669818878173828,6.427,23.805477142333984,3.7386631965637207,6.089264869689941,8.647491455078125,16.086626052856445,15.25,73.79,9.432333946228027,7.781639099121094,14.92026424407959,13.71570873260498,13.485248565673828,21.54231071472168,23.679262161254883,6.204530715942383,34.327,41.76982116699219,12.179555892944336,38.592,11.125113487243652,22.26612663269043,6.418216228485107,34.165077209472656,20.0,7.1402997970581055
2018-06-20,16.51901626586914,5.523359775543213,17.034343719482422,8.53643798828125,12.417943954467772,14.347,16.19403839111328,20.91854476928711,36.34698867797852,19.600000381469727,8.82065200805664,3.2834267616271973,12.548884391784668,1.587,7.807472705841064,44.522586822509766,8.243545532226562,7.278382778167725,10.736153602600098,12.955,24.371871948242188,10.623433113098145,19.36759185791016,10.82996940612793,21.22288703918457,66.09329223632812,20.62601852416992,11.785771369934082,4.747873306274414,11.800000190734863,24.304174423217773,28.563,7.060859680175781,23.073169708251957,7.695119380950928,16.81232261657715,9.481008529663086,21.008773803710938,6.521,24.46512031555176,3.679102897644043,5.984534740447998,8.90562629699707,16.20105743408203,15.29,76.02,9.81808090209961,8.180309295654297,15.257254600524902,13.588764190673828,13.195566177368164,22.07354164123535,24.021427154541016,6.227856636047363,33.602,41.0649299621582,12.353555679321287,38.958,11.228204727172852,21.32427406311035,6.546239376068115,34.52582931518555,20.0,7.229495048522949
2018-06-21,16.15370750427246,5.464720726013184,16.7429256439209,8.26107120513916,12.032651901245115,13.746,15.541548728942873,20.15152931213379,37.83928680419922,19.11000061035156,8.474745750427246,3.154571533203125,12.225540161132812,1.505,7.803015232086182,42.82910919189453,8.090887069702148,6.998816013336182,9.845449447631836,12.035,24.062612533569336,10.639254570007324,19.32134437561035,10.45973014831543,21.36478614807129,66.35419464111328,20.076557159423828,11.186089515686035,4.489289283752441,11.550000190734863,23.920286178588867,28.386,6.853187084197998,22.457658767700195,7.872503280639648,16.81232261657715,9.354853630065918,20.103221893310547,6.366,23.855579376220703,3.6766843795776367,5.834921360015869,8.618810653686523,15.942081451416016,15.04,76.15,9.32664966583252,7.620154857635498,14.911839485168455,13.123303413391112,12.985795021057127,21.148468017578125,22.8238525390625,5.870201587677002,34.046,41.512638092041016,12.031342506408691,37.55,11.039204597473145,20.665891647338867,6.196310043334961,33.394065856933594,19.96999931335449,7.262356281280518
