,ALLL3,AMBV4,BRML3,B3SA3,BRPR3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VALE5
2012-09-10,8.44,72.8,14.628493309020996,2.5908896923065186,6.015129566192627,8.523,11.327715873718262,13.012126922607422,8.156648635864258,30.583477020263672,3.68,12.522997856140137,5.909050941467285,15.354,21.82,30.725,9.465588569641112,1.784,5.6215128898620605,13.264957427978516,11.615522384643556,11.774248123168944,6.59431266784668,11.5253267288208,7.505310535430908,10.58,15.77,12.759217262268066,7.485250949859619,13.677397727966309,186.7047119140625,14.123828887939451,16.06639289855957,9.899999618530272,10.57122039794922,3.295040845870972,9.839654922485352,4.343372821807861,1.2998380661010742,18.15574073791504,29.92635726928711,7.44552755355835,4.125,9.366673469543455,8.011796951293945,807.7633056640625,6.136816024780273,21.78,622.0,68.22481536865234,83.16,1774.3563232421875,11.033051490783691,9.83798885345459,127.47051239013672,22.10698890686035,8.059954643249512,6.76650857925415,23.61,26.982,6.028010368347168,19.320327758789062,8.2141752243042,19.224517822265625,27.3
2012-09-11,8.62,73.34,15.138790130615234,2.599838256835937,6.164264678955078,8.564,11.950573921203612,13.237557411193848,8.507837295532227,30.76058006286621,3.71,12.159231185913086,5.3280839920043945,14.255,21.8,30.978,9.601171493530272,1.715,5.742265224456787,13.009300231933594,11.554317474365234,11.774248123168944,6.849165439605713,11.578869819641112,7.095090866088867,10.273,16.13,12.573630332946776,7.240196228027344,14.090609550476074,214.39096069335935,14.3224458694458,16.417125701904297,10.359999656677246,10.956340789794922,3.295040845870972,9.945331573486328,4.490737915039063,1.3081172704696655,17.719131469726562,30.61094665527344,7.513637065887451,4.223,9.4666109085083,8.34842586517334,828.7442016601562,6.018074989318848,21.88,647.0,70.64904022216797,83.82,1801.5843505859373,11.356362342834473,10.060420989990234,127.71707153320312,21.33210563659668,8.234949111938477,7.045412540435791,24.13,27.273,6.2657551765441895,19.320327758789062,8.40854263305664,20.494274139404297,28.02
2012-09-12,8.3,73.11,15.478984832763672,2.5953633785247803,6.201548099517822,8.687,12.18310832977295,13.526982307434082,8.723082542419434,31.776613235473636,3.93,11.094876289367676,4.2587571144104,10.321,22.23,31.153,9.542838096618652,1.645,5.735738277435303,12.95700740814209,11.561117172241213,11.432564735412598,6.939426422119141,11.110361099243164,6.759979724884033,9.78,15.81,12.944807052612305,6.850340843200684,14.173254013061523,204.45230102539065,14.557847023010254,16.72739601135254,10.93000030517578,10.94848346710205,3.295040845870972,10.2080078125,4.53727388381958,1.3495136499404907,16.955062866210938,31.00214195251465,7.669022083282471,4.166,9.555593490600586,8.363388061523438,825.7468872070312,6.147610187530518,22.57,661.0,70.99535369873047,85.62,1828.812255859375,11.558431625366213,10.190173149108888,136.59315490722656,19.830780029296875,8.445965766906738,7.1666765213012695,24.01,27.63,6.334778308868408,19.68526840209961,9.084606170654297,20.76158905029297,28.21
2012-09-13,8.45,74.1,15.195488929748535,2.7027575969696045,6.189119338989258,8.92,12.36581325531006,13.808016777038574,9.249865531921388,32.531646728515625,4.31,11.128561973571776,4.470944881439209,10.778,22.92,31.27,9.120321273803713,1.693,5.915234565734863,13.32886791229248,11.76513671875,11.617259979248049,7.114638328552246,11.14382553100586,7.054646968841553,10.061,16.21,13.260306358337402,7.201210021972656,15.164968490600586,223.6197052001953,15.175762176513672,17.536785125732422,11.350000381469728,10.940622329711914,3.497760057449341,10.416324615478516,4.863027572631836,1.3798707723617554,17.62453269958496,30.61094665527344,7.739261627197266,4.276,9.760940551757812,8.213773727416992,857.2182006835938,6.487646102905273,21.83,693.0,72.7269515991211,84.99,1928.648193359375,12.073710441589355,10.61186695098877,147.6882781982422,20.987998962402344,8.492292404174805,7.930637836456299,23.79,27.564,6.4344801902771,19.8913516998291,10.309971809387209,21.290647506713867,28.99
2012-09-14,8.72,74.47,14.628493309020996,2.807915687561035,5.903277397155762,9.043,12.660632133483888,14.051945686340332,9.402802467346191,33.65020751953125,4.23,11.330652236938477,4.504621982574463,11.107,22.91,31.27,9.469769477844238,1.661,5.760214328765869,13.648436546325684,11.676729202270508,11.404861450195312,7.135875225067139,11.110361099243164,7.164423942565918,10.324,16.48,13.306702613830566,7.223489761352539,15.636033058166504,216.5206756591797,15.234611511230469,17.678424835205078,11.369999885559082,10.92490291595459,3.497760057449341,10.537102699279783,4.723418235778809,1.3453739881515503,17.515378952026367,31.09993934631348,7.822270393371582,4.211,9.760940551757812,8.281100273132324,834.7387084960938,6.428276062011719,21.63,650.0,71.86115264892578,84.99,1905.958251953125,12.301045417785645,10.797226905822754,138.31906127929688,20.10861587524414,8.713604927062988,8.30655574798584,23.69,27.151,6.396134853363037,19.320327758789062,10.064900398254396,21.524553298950195,29.31
2012-09-17,8.65,74.78,15.291877746582031,2.841475486755371,6.015129566192627,9.077,12.627415657043455,13.9671049118042,9.215882301330566,33.2773551940918,4.04,11.573163986206056,4.609021186828613,11.141,22.66,31.056,9.345932960510254,1.661,5.789588451385498,13.62519359588623,11.615522384643556,11.681901931762695,7.0880889892578125,11.424931526184082,7.210646152496338,10.41,16.79,13.251026153564451,7.245767116546631,15.288934707641602,217.2305603027344,15.153691291809082,17.65144920349121,11.0,10.736272811889648,3.477144479751587,10.416324615478516,4.777710914611816,1.3522733449935913,17.70457649230957,29.53516387939453,7.926572322845459,4.317,9.870465278625488,8.393310546875,849.7250366210938,6.2339701652526855,22.18,654.0,71.86115264892578,84.68,1787.9703369140625,12.200006484985352,10.783327102661133,135.36036682128906,19.43568992614746,8.795954704284668,8.082218170166016,24.17,27.01,6.334778308868408,19.298858642578125,9.676162719726562,21.825284957885746,29.59
2012-09-18,8.79,73.63,15.303217887878418,2.892935276031494,6.139408588409424,8.968,12.706308364868164,13.75499439239502,8.943991661071777,33.351924896240234,4.12,11.761781692504885,4.748801708221436,11.107,22.72,31.406,9.482636451721191,1.688,5.784692287445068,13.677490234375,11.731134414672852,11.72807502746582,7.0349955558776855,11.545406341552734,7.187535285949707,10.359,17.37,12.926247596740724,7.451833724975586,15.04100513458252,212.26123046875,15.013922691345217,17.27373695373535,10.989999771118164,11.019220352172852,3.4084255695343018,10.168753623962402,4.676882266998291,1.3412338495254517,18.0393123626709,29.53516387939453,7.779703617095947,4.227,9.822548866271973,8.281100273132324,843.7305297851562,6.201584815979004,22.15,647.0,72.7269515991211,83.89,1846.9642333984373,12.154542922973633,10.750889778137209,142.01744079589844,20.067834854125977,8.569491386413574,7.882132053375244,23.97,26.832,6.319440364837647,19.225875854492188,9.718416213989258,22.025774002075195,29.74
2012-09-19,8.63,73.55,15.223837852478027,2.863848924636841,6.027556896209717,8.954,12.602498054504396,14.02542495727539,8.921333312988281,33.47310256958008,4.12,11.95713996887207,4.664599418640137,10.837,22.67,31.543,9.6177339553833,1.697,5.931552886962891,13.538040161132812,11.95555591583252,11.49720859527588,6.90225887298584,11.491862297058104,7.002646446228027,10.265,17.24,12.991204261779783,7.379432678222656,15.206289291381836,213.68104553222656,14.874154090881348,17.172557830810547,11.369999885559082,11.255009651184082,3.398118734359741,10.17479419708252,4.715662002563477,1.3439940214157104,17.915607452392578,29.92635726928711,7.534925937652588,4.223,9.76778793334961,8.513001441955566,842.2318725585938,6.347315311431885,22.38,657.0,73.6793212890625,83.07,1837.8883056640625,11.821125030517578,10.50528621673584,140.0449676513672,19.626863479614254,8.68272590637207,7.942765235900879,23.79,26.673,6.181393623352051,19.74966812133789,9.693062782287598,21.775161743164062,29.4
2012-09-20,8.63,73.97,15.405277252197266,2.843712568283081,6.156808376312256,8.926,12.62325954437256,14.157995223999023,9.10259246826172,33.15618133544922,4.19,11.923454284667969,4.4439897537231445,10.727,22.83,31.708,9.79465103149414,1.667,5.849963665008545,13.3811616897583,12.24118423461914,11.59878921508789,7.040304660797119,11.511938095092772,7.095090866088867,10.444,17.47,12.759217262268066,7.217918872833252,15.602975845336914,218.65040588378903,14.874154090881348,17.334436416625977,11.329999923706056,11.63227367401123,3.374067544937134,10.099312782287598,4.90180778503418,1.3729710578918457,17.61725425720215,31.00214195251465,7.637094497680664,4.264,9.73998737335205,7.951951503753662,822.7496337890625,6.395891189575195,22.61,639.0,72.7269515991211,82.6,1865.1162109375,11.922162055969238,10.662841796875,140.5380859375,19.690587997436523,8.595227241516113,7.973079681396484,23.73,26.4,6.158385276794434,19.758256912231445,9.769120216369627,21.591381072998047,29.2
2012-09-21,8.53,74.7,15.637743949890137,2.8191018104553223,6.102124214172363,9.009,12.361661911010742,14.12617015838623,8.949655532836914,32.913818359375,4.09,11.876300811767578,4.388428688049316,11.082,23.02,31.854,9.569486618041992,1.654,5.87770414352417,13.218475341796877,12.20718002319336,11.340216636657717,6.90225887298584,11.57217788696289,7.002646446228027,10.359,17.49,12.759217262268066,7.240196228027344,15.305459976196287,215.10086059570312,14.815305709838867,17.374910354614258,11.550000190734863,11.6715726852417,3.4049909114837646,10.156673431396484,5.173267841339111,1.3895294666290283,17.57359504699707,30.904342651367188,7.530665397644043,4.178,9.877174377441406,8.079121589660645,806.2647094726562,6.374302387237549,22.68,631.0,70.21613311767578,84.2,1833.3502197265625,11.846385955810549,10.519186973571776,138.5656280517578,19.48667335510254,8.523170471191406,7.791186332702637,24.2,26.438,6.288763523101807,19.61228370666504,9.769120216369627,21.051183700561523,28.54
2012-09-24,8.67,75.26,16.062992095947266,2.9242589473724365,6.338254928588867,8.954,12.369965553283691,14.009519577026367,9.02895736694336,33.389217376708984,4.11,12.071659088134766,4.393482208251953,11.15,23.15,32.175,9.23978328704834,1.67,5.898917675018311,13.311439514160156,12.309188842773438,11.487974166870115,7.220825672149658,11.404852867126465,7.118202686309815,10.563,17.78,12.49939250946045,7.045268058776856,15.768261909484863,222.1998748779297,15.035995483398438,17.617719650268555,12.170000076293944,11.805184364318848,3.394683599472046,10.192907333374023,5.11897611618042,1.4019485712051392,17.67620277404785,30.21975326538086,7.588136672973633,4.264,9.816815376281738,8.640172958374023,795.7742309570312,6.482248783111572,22.82,663.0,71.16851806640625,84.95,1860.5782470703125,11.97772979736328,10.63966941833496,137.82594299316406,20.26409912109375,8.425382614135742,7.712363243103027,24.31,26.279,6.411470413208008,19.535001754760746,9.447991371154783,21.09572982788086,28.64
2012-09-25,8.77,75.13,15.926913261413574,2.866086959838867,6.40039587020874,8.373,11.950573921203612,13.574705123901367,8.960984230041504,33.16550064086914,4.01,11.923454284667969,4.358120441436768,11.065,23.68,32.049,8.6318359375,1.699,5.897285461425781,13.299816131591797,12.2479829788208,11.45103645324707,7.204896450042725,11.4450101852417,7.095090866088867,10.435,17.82,12.434101104736328,7.134377956390381,15.718677520751951,216.5206756591797,14.418070793151855,16.896015167236328,11.800000190734863,11.679428100585938,3.188528537750244,9.580008506774902,5.11897611618042,1.381250262260437,17.690929412841797,30.317550659179688,7.526410102844238,4.223,9.66317081451416,8.767343521118164,789.7797241210938,6.800694942474365,22.35,643.0,71.42826080322266,84.99,1837.8883056640625,11.871642112731934,10.50528621673584,137.3328399658203,20.2742977142334,8.003340721130371,7.075729846954346,24.12,26.062,6.235078811645508,19.44483757019043,8.645163536071777,20.505407333374023,27.86
2012-09-26,8.63,75.02,16.136701583862305,2.843712568283081,6.41282320022583,8.298,11.958877563476562,13.659550666809082,8.496508598327637,33.4078483581543,4.04,12.051448822021484,4.275604248046875,10.93,23.38,31.912,8.651135444641113,1.677,6.050673007965088,13.479935646057127,12.20718002319336,11.543381690979004,7.157112121582031,11.277687072753906,7.123980522155762,10.495,18.23,12.42477035522461,7.07311487197876,14.76828384399414,222.90982055664065,14.668182373046877,17.179296493530273,11.739999771118164,11.828763008117676,3.2297592163085938,9.63132381439209,5.157755374908447,1.4143673181533811,17.63937759399414,29.92635726928711,7.509382247924805,4.17,9.259852409362791,8.894515991210938,773.2947387695312,6.64417028427124,22.85,635.0,71.86115264892578,85.55,1828.812255859375,11.922162055969238,10.55162525177002,133.14134216308594,20.25645446777344,7.905547618865967,7.209121227264404,23.89,26.307,6.097032070159912,19.629453659057617,8.805729866027832,20.577804565429688,27.94
2012-09-27,8.48,75.64,15.64908504486084,2.807915687561035,6.41282320022583,8.387,12.037771224975586,13.680758476257324,8.269936561584473,33.184139251708984,4.0,12.017766952514648,4.209917068481445,11.065,23.08,31.62,8.78140926361084,1.695,6.062097072601318,13.305628776550291,12.26838493347168,11.173994064331056,7.061541557312012,11.545406341552734,7.112423419952393,10.461,17.92,12.685951232910156,7.184503555297852,15.173234939575195,215.10086059570312,14.35922908782959,16.761117935180664,11.850000381469728,11.78946304321289,3.1747848987579346,9.51055908203125,5.258584022521973,1.421266794204712,17.63937759399414,29.63296127319336,7.547698497772217,4.239,9.465628623962402,8.976802825927734,768.798828125,6.692747116088867,22.79,642.0,71.51483154296875,85.69,1810.6602783203125,11.912056922912598,10.523818016052246,128.21018981933594,20.773889541625977,7.906808853149414,7.051476955413818,23.88,25.744,6.020340919494629,19.496360778808597,8.763476371765137,20.5388240814209,27.88
2012-09-28,8.31,74.97,15.960933685302734,2.740793228149414,6.574387550354004,8.25,11.684821128845217,13.150494575500488,8.083011627197266,32.634178161621094,3.93,11.99755859375,4.139194965362549,11.107,22.91,32.273,8.136476516723633,1.685,6.042513847351074,13.009300231933594,11.833144187927246,11.266340255737305,7.05623197555542,11.813125610351562,6.991091728210449,10.052,17.65,12.695280075073242,7.167794227600098,15.231083869934082,210.8414459228516,14.182680130004885,16.47783088684082,11.56999969482422,11.703009605407717,3.102630615234375,9.22977352142334,5.212048053741455,1.4626625776290894,17.315311431884766,28.16598320007324,7.560469150543213,4.223,9.314723014831545,8.827189445495605,744.8207397460938,6.547017574310303,22.7,615.0,70.56246185302734,86.46,1733.514404296875,11.770607948303224,10.366266250610352,124.0186996459961,21.153682708740234,7.673797607421875,6.924150943756104,24.24,26.26,6.005001544952393,19.58222770690918,8.552206993103027,20.321630477905277,27.43
2012-10-01,8.61,76.65,15.870216369628906,2.743030309677124,6.586814880371094,8.387,11.751260757446287,13.256549835205078,8.111333847045898,33.389217376708984,3.84,12.435220718383787,4.167818546295166,10.989,22.71,32.321,8.085010528564453,1.694,6.0539374351501465,13.038352012634276,12.173178672790527,11.718841552734377,7.098708629608154,11.88005542755127,7.060423851013184,10.069,17.74,12.90982151031494,7.045268058776856,15.396369934082031,210.8414459228516,14.263592720031738,16.673433303833008,12.800000190734863,11.78946304321289,3.1438612937927246,9.379301071166992,5.188780307769775,1.4999195337295532,17.440521240234375,28.55717658996582,7.636257648468018,4.313,9.568513870239258,8.714978218078613,750.8152465820312,6.671157360076904,22.7,599.0,71.86115264892578,87.65,1747.1282958984375,11.795867919921877,10.431143760681152,125.498046875,21.29897117614746,7.8550262451171875,6.972655773162842,24.15,26.372,6.035678863525391,19.535001754760746,8.53530502319336,20.232526779174805,27.4
2012-10-02,8.6,77.74,15.64908504486084,2.745268583297729,6.53958797454834,8.394,11.701434135437012,13.309576988220217,8.049025535583496,33.2773551940918,3.64,12.247651100158691,4.100463390350342,11.107,22.34,32.866,8.041584014892578,1.687,6.070255279541016,13.067404747009276,12.24118423461914,11.635727882385254,7.220825672149658,11.88005542755127,7.037313461303711,9.933,17.41,12.499394416809082,6.972865581512451,15.412898063659668,193.09385681152344,14.087043762207031,16.47783088684082,11.399999618530272,12.048832893371582,3.13698959350586,9.333986282348633,5.126732349395752,1.4985394477844238,17.617279052734375,27.774789810180664,7.597860813140869,4.412,9.836019515991213,9.05160903930664,726.8370971679688,6.660362720489502,23.26,580.0,73.85249328613281,87.11,1679.0584716796875,11.886798858642578,10.519186973571776,119.58065032958984,21.77307510375977,7.798068523406982,6.821077346801758,24.31,26.307,5.80560302734375,19.66379737854004,8.569108963012695,20.15455436706543,27.33
2012-10-03,8.47,77.31,15.637743949890137,2.751980781555176,6.537102222442627,8.195,11.589317321777344,13.166404724121094,8.156648635864258,33.46377944946289,3.64,12.282383918762209,3.913546323776245,10.566,22.29,32.263,8.089836120605469,1.641,6.052306175231934,13.01511287689209,11.901150703430176,11.51567840576172,7.146493434906006,12.033994674682615,6.904425144195557,9.661,17.13,11.93971824645996,6.922741889953613,15.04100513458252,193.8037567138672,14.013490676879885,16.295719146728516,11.880000114440918,12.095992088317873,3.085449695587158,9.213160514831545,5.041415691375732,1.469562292098999,17.418426513671875,27.285795211791992,7.678915500640869,4.424,9.846994400024414,8.894515991210938,704.3576049804688,6.649568557739258,22.78,586.0,73.24642944335938,88.32,1638.2164306640625,11.70493221282959,10.352364540100098,118.34786224365234,22.22678565979004,7.767003059387207,6.681624889373779,23.89,25.856,5.529510498046875,19.5435848236084,8.619812965393066,19.881671905517575,26.97
2012-10-04,8.57,78.53,15.98361587524414,2.754217624664306,6.435193538665772,8.223,11.688972473144531,13.002023696899414,8.088676452636719,33.482425689697266,3.44,12.38659381866455,3.91523027420044,10.338,22.43,32.049,8.501564025878906,1.592,6.004982948303223,12.898905754089355,11.79914093017578,11.59878921508789,7.061541557312012,12.121004104614258,6.702203750610352,9.329,16.53,12.126277923583984,6.699968338012695,15.098855018615724,179.6056671142578,13.785447120666504,16.100114822387695,11.380000114440918,12.190305709838867,3.0957579612731934,9.228263854980469,5.033658504486084,1.4957797527313232,16.976520538330078,27.676990509033203,7.35895824432373,4.457,9.801719665527344,9.231144905090332,671.3876953125,6.6117844581604,22.81,576.0,72.38063049316406,88.91,1574.6845703125,11.745348930358888,10.380168914794922,115.14260864257812,22.621871948242188,7.735930442810059,6.802886486053467,23.76,26.494,5.567856311798096,19.68097686767578,8.721220970153809,20.10443115234375,27.22
2012-10-05,9.02,79.67,16.136701583862305,2.7743544578552246,6.611670017242432,8.188,11.647451400756836,12.461153030395508,8.037696838378906,34.256103515625,3.59,12.671420097351074,4.130770683288574,10.05,22.52,32.409,8.506389617919922,1.615,6.111049652099609,12.898905754089355,12.309188842773438,12.005117416381836,7.311086177825928,12.147772789001465,6.863980770111084,9.533,16.47,12.685951232910156,6.822493076324463,15.164968490600586,184.5749969482422,13.785447120666504,16.12035369873047,11.239999771118164,12.253183364868164,3.12324595451355,9.300758361816406,5.111220359802246,1.4902602434158323,16.976520538330078,26.50340843200684,7.550931930541992,4.506,10.07746124267578,8.999244689941406,647.4095458984375,6.795295715332031,22.88,555.0,73.5927505493164,90.22,1588.2984619140625,11.669573783874512,10.310656547546388,116.12883758544922,23.06793594360352,7.782537460327148,6.699812889099121,24.65,26.964,5.698233127593994,19.83554077148437,8.586010932922363,19.99862098693848,27.2
2012-10-08,9.06,81.26,16.56761932373047,2.850424289703369,6.648954391479492,8.161,12.012861251831056,12.089974403381348,8.043360710144043,34.29338836669922,3.55,12.469962120056152,4.139194965362549,10.05,22.69,31.98,8.451704978942871,1.664,6.13552713394165,13.067404747009276,12.472404479980469,12.928586959838867,7.523462295532227,12.094228744506836,6.852424621582031,9.524,16.68,12.73259162902832,6.78907585144043,15.371576309204102,185.28489685058597,14.050268173217772,16.22152328491211,11.5,12.520410537719728,3.1301162242889404,9.321903228759766,5.289608955383301,1.521997332572937,16.866043090820312,27.676990509033203,7.755702495574951,4.679,10.20093059539795,9.186261177062988,698.3630981445312,6.681950569152832,23.29,575.0,73.85249328613281,93.76,1610.988525390625,11.775657653808594,10.366266250610352,119.58065032958984,22.59638214111328,7.9171624183654785,6.912023544311523,24.67,27.057,5.583193778991699,19.77972412109375,8.70432186126709,20.661340713500977,28.0
2012-10-09,8.92,78.93,16.35782814025879,2.8034393787384038,6.773232936859131,7.908,12.0419282913208,12.074066162109377,7.78846549987793,34.08831787109375,3.7,12.601950645446776,4.218341827392578,10.118,22.67,32.477,8.316608428955078,1.63,6.140420913696289,12.823373794555664,12.193578720092772,13.297975540161133,7.353562355041504,12.11430835723877,6.806202411651611,9.371,16.41,12.891164779663086,6.878186225891113,15.272403717041016,189.54432678222656,14.013490676879885,16.383407592773438,11.25,12.669747352600098,3.054527521133423,9.092328071594238,5.188780307769775,1.5261366367340088,16.424137115478516,27.285795211791992,7.676783561706543,4.576,10.233853340148926,8.961841583251953,717.8453369140625,6.541619300842285,23.26,576.0,72.03431701660156,91.35,1565.6085205078125,11.669573783874512,10.29675579071045,119.08753967285156,22.486778259277344,7.632373332977295,6.718003273010254,24.98,26.729,5.521839618682861,19.57793426513672,8.662066459655762,20.772724151611328,28.21
2012-10-10,8.91,79.52,16.295461654663086,2.7743544578552246,6.748377323150635,7.847,11.958877563476562,11.899078369140623,7.669515609741211,34.4891357421875,3.74,12.504690170288086,4.11899471282959,9.982,22.52,32.963,8.266748428344727,1.63,6.160003185272217,12.933767318725586,12.24118423461914,12.8362398147583,7.486297607421875,12.134387016296388,6.771536827087402,9.277,16.13,13.01243019104004,6.744523048400879,15.495538711547852,195.2235412597656,13.829581260681152,16.2012882232666,10.93000030517578,12.685462951660156,2.982372999191284,8.880884170532227,5.072438716888428,1.552354097366333,16.195819854736328,26.699005126953125,7.574396133422852,4.592,10.425907135009766,8.640172958374023,701.3603515625,6.6657586097717285,22.91,559.0,72.29405975341797,92.13,1597.37451171875,11.593795776367188,10.250414848327637,119.58065032958984,22.42815399169922,7.611659526824951,6.602802276611328,24.62,26.701,5.552517890930176,19.324621200561523,8.036707878112793,20.54996109008789,27.88
2012-10-11,8.81,79.85,16.60730743408203,2.881749153137207,6.85277271270752,7.99,12.075146675109863,12.254354476928713,7.884759902954102,34.4891357421875,3.81,12.331015586853027,4.235188007354736,10.067,22.13,33.109,8.331079483032227,1.615,6.298705577850342,12.974438667297363,12.377196311950684,12.8362398147583,7.449132442474365,12.107616424560549,6.794647216796875,9.397,16.26,13.198988914489746,6.8057861328125,15.693883895874023,211.5513458251953,14.035552978515623,16.45760154724121,10.4399995803833,12.764060020446776,3.030477285385132,8.95639705657959,5.235316276550293,1.5620133876800537,16.416772842407227,26.307811737060547,7.640517711639404,4.687,10.48215103149414,8.647652626037598,678.880859375,6.6765546798706055,22.76,566.0,73.76590728759766,91.41,1592.8365478515625,11.795867919921877,10.426507949829102,122.29279327392578,22.04836082458496,7.777356147766113,6.802886486053467,24.59,26.832,5.521839618682861,19.74966812133789,8.078962326049805,20.828418731689453,28.14
2012-10-15,9.24,80.81,16.41452980041504,2.890697240829468,6.785660743713379,7.99,12.0626859664917,12.24904441833496,7.839445114135742,34.675559997558594,3.98,12.27544116973877,4.297488212585449,10.338,21.59,33.168,8.20241641998291,1.627,6.014774322509766,13.55547046661377,12.411198616027832,13.261037826538086,7.38010835647583,12.141079902648926,6.89286994934082,9.601,16.37,13.059066772460938,6.917172431945801,16.15668296813965,215.10086059570312,13.910497665405272,16.241758346557617,10.729999542236328,13.109886169433594,3.0510916709899902,9.004731178283691,5.204292297363281,1.5868510007858276,16.335756301879883,26.50340843200684,7.614923477172852,4.781,10.631681442260742,9.08901023864746,699.8616943359375,6.75751543045044,22.61,571.0,73.24642944335938,90.91,1606.450439453125,11.96257495880127,10.56552505493164,123.27902221679688,22.328744888305664,7.792891502380371,6.972655773162842,24.83,26.494,5.57552433013916,18.332843780517575,8.518402099609375,20.828418731689453,28.15
2012-10-16,9.12,81.54,16.669677734375,3.0204668045043945,6.83537483215332,8.121,12.174806594848633,12.089974403381348,8.116998672485352,34.722171783447266,3.88,12.358804702758787,4.361490249633789,9.94,21.09,32.496,8.123608589172363,1.67,6.0539374351501465,13.433451652526855,12.329588890075684,13.307209014892578,7.406655311584473,12.047378540039062,6.869757652282715,9.473,16.47,13.35756492614746,7.100963115692139,16.123626708984375,208.0018310546875,14.197388648986816,16.653202056884766,10.5,13.212060928344728,3.061398267745972,9.03493881225586,5.258584022521973,1.6075494289398191,16.866043090820312,25.623220443725582,7.486941814422607,4.711,10.624822616577148,9.08901023864746,668.3904418945312,6.719735145568848,22.29,547.0,74.28538513183594,89.53,1597.37451171875,11.96257495880127,10.56552505493164,120.32032775878906,22.53011131286621,7.767003059387207,7.027224540710449,24.61,26.926,5.6215410232543945,18.096704483032227,8.721220970153809,21.22382354736328,28.73
2012-10-17,9.27,82.13,16.39751625061035,3.0092785358428955,6.867686748504639,8.154,12.490384101867676,12.217241287231444,8.049025535583496,34.591670989990234,3.93,12.296279907226562,4.302542209625244,10.363,20.75,32.574,8.249056816101074,1.609,6.11431360244751,13.590332984924316,12.445201873779297,13.297975540161133,7.69867467880249,11.491862297058104,6.731091499328613,9.312,16.33,13.245628356933594,6.867048263549805,15.991395950317385,218.65040588378903,14.109113693237305,16.579002380371094,10.890000343322754,13.322098731994627,3.0476560592651367,9.031909942626951,5.196535587310791,1.6241077184677124,16.674549102783203,25.916616439819336,7.292834758758545,4.744,10.494495391845703,8.961841583251953,680.3795166015625,6.816884994506836,22.44,559.0,73.9390640258789,91.2,1660.906494140625,11.846385955810549,10.496018409729004,123.52558135986328,22.45619201660156,7.689329624176025,7.118171215057373,24.93,26.945,5.537178993225098,18.289913177490234,8.9155912399292,21.601194381713867,29.18
2012-10-18,9.23,83.14,16.323810577392578,2.99585485458374,6.897513389587402,8.209,12.432250022888184,12.14299774169922,7.986717224121094,34.675559997558594,3.95,12.469962120056152,4.162780284881592,9.906,20.75,33.148,7.925788402557373,1.623,6.107786655426025,13.758831024169922,12.411198616027832,13.575016021728516,7.565938949584961,11.578869819641112,6.89286994934082,9.312,16.13,13.329578399658203,6.995144367218018,16.032718658447266,215.81076049804688,13.844295501708984,16.059642791748047,10.81999969482422,13.416409492492676,3.057962417602539,9.007750511169434,5.367168426513672,1.6406660079956057,16.600900650024414,25.232027053833008,7.380290985107422,4.699,10.491753578186035,8.976802825927734,654.9027099609375,6.584798812866211,22.39,524.0,73.5927505493164,92.18,1679.0584716796875,11.871642112731934,10.426507949829102,121.55311584472656,21.857187271118164,7.7100419998168945,7.160614013671875,24.94,26.701,5.57552433013916,18.204044342041016,8.78882884979248,21.49772834777832,29.04
2012-10-19,9.37,81.66,16.340822219848633,2.966769218444824,6.8850860595703125,8.188,12.12912940979004,12.036944389343262,8.043360710144043,34.49845886230469,3.74,12.414380073547363,4.285696029663086,10.135,20.85,31.465,7.967604160308838,1.609,6.1436848640441895,13.479935646057127,12.329588890075684,13.039401054382324,7.486297607421875,11.61233615875244,6.881313323974609,9.507,15.86,13.338907241821287,6.928311347961426,15.991395950317385,203.0324859619141,13.241089820861816,15.331195831298828,10.600000381469728,13.243499755859377,3.040783166885376,8.911090850830078,5.274096012115479,1.6351466178894043,16.571439743041992,25.134227752685547,7.399491786956787,4.629,10.25442886352539,9.05160903930664,635.4204711914062,6.520029544830322,22.7,527.0,71.86115264892578,91.55,1647.29248046875,11.634209632873535,10.310656547546388,119.82720947265624,21.69405746459961,7.575414657592773,6.918086528778076,24.7,26.372,5.606202602386475,17.817636489868164,8.450798034667969,21.03788185119629,28.55
