,VIVO4,AMBV4,ARCZ6,ARCE3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CPLE6,CSAN3,CPFE3,CYRE3,ELET3,ELET6,EMBR3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LIGT3,LAME4,LREN3,NATU3,NETC4,PCAR4,PETR3,PETR4,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,SUBA3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM5,VALE3,VALE5,ALLL11
2006-10-02,23.87,16.1,10.64,36.57,4.545,6.999195575714111,7.025139331817627,25.95,11.96,6.914950370788574,3.143759489059448,2.372589588165283,1.061,5.251204967498779,5.763214588165283,6.193699836730957,10.798917770385742,8.835,18.03293800354004,9.437005043029783,10.349769592285156,68.75736999511719,16.83,2.449671506881714,6.652684688568115,,8.312010765075684,1.785,3.0679893493652344,8.57,21.06,45.02,10.134611129760742,7.74928092956543,260.4879455566406,5.645423412322998,5.96,5.309188365936279,4.28,38.95,63.29,35.26,45.81,18.75,30.54,5.16,15.01,10.963749885559082,11.571931838989258,13.56,17.41
2006-10-03,23.27,16.17,10.5,36.2,4.477,6.8025102615356445,7.053638935089111,25.95,12.17,7.009133338928223,3.1889519691467285,2.356911420822144,1.047,5.024718284606934,5.785855293273926,6.1521430015563965,10.852588653564451,8.826,18.41391372680664,9.244412422180176,10.148998260498049,70.05574035644531,17.12,2.202500343322754,6.516297340393066,,8.418510437011719,1.818,3.0773284435272217,8.57,21.27,45.49,9.657294273376465,7.441300392150879,266.2568359375,5.921760559082031,5.97,5.174106597900391,4.21,37.64,65.05,33.89,45.0,18.71,30.64,5.27,14.87,10.699960708618164,11.123106956481934,13.06,17.22
2006-10-04,24.6,16.2,10.67,36.69,4.654,7.060600757598877,7.3001604080200195,27.32,12.79,7.39577579498291,3.340066909790039,2.4300754070281982,1.076,4.937722206115723,5.814671993255615,6.001894474029541,11.099480628967283,9.065,18.777956008911133,9.49799346923828,10.372392654418944,72.85798645019531,18.29,2.300390720367432,6.911314964294434,,8.798866271972656,1.822,3.2090418338775635,8.7,22.7,47.78,9.931017875671388,7.67085075378418,269.0303649902344,6.151951789855957,6.29,5.299782752990723,4.27,38.32,66.94,34.24,45.36,19.28,32.54,5.55,15.34,11.136862754821776,11.549981117248535,13.58,17.22
2006-10-05,24.11,16.24,10.72,36.43,4.743,7.272640228271484,7.33721113204956,27.32,12.65,7.202454566955566,3.2397947311401367,2.4718825817108154,1.078,5.047216892242432,5.938169479370117,5.754148006439209,11.050104141235352,9.005,18.625566482543945,9.629599571228027,10.434610366821287,74.35248565673828,18.39,2.3419930934906006,7.110339641571045,,8.575723648071289,1.793,3.131211757659912,8.94,22.27,47.82,9.919702529907228,7.667026042938232,260.59893798828125,6.141840934753418,6.11,5.46735143661499,4.25,35.84,68.8,34.98,45.06,19.34,31.73,5.51,15.6,11.42373275756836,11.801226615905762,13.81,17.16
2006-10-06,23.48,16.2,10.68,36.52,4.634,7.243854999542236,7.340057849884033,27.48,12.83,7.187582492828369,3.2200231552124023,2.503238677978516,1.071,5.07121467590332,5.9278764724731445,5.65824556350708,10.981403350830078,8.98,18.845680236816406,9.677745819091797,10.434610366821287,73.88544464111328,17.85,2.3371005058288574,7.046687602996826,,8.672080993652344,1.769,3.0952911376953125,8.93,22.16,46.34,9.978523254394531,7.695718288421631,261.2645568847656,6.073923587799072,6.26,5.460513114929199,4.24,35.01,68.44,34.35,44.79,19.34,32.08,5.44,15.84,11.392409324645996,11.735363960266112,13.81,17.08
2006-10-09,23.27,16.18,11.2,36.67,4.654,7.426149845123291,7.50963020324707,27.37,12.38,7.291679382324219,3.16353178024292,2.534595251083374,1.067,5.080214977264404,5.9278764724731445,5.674228668212891,11.045809745788574,9.09,19.006540298461918,9.693796157836914,10.632554054260254,72.06401062011719,18.47,2.3591232299804688,7.053765296936035,,8.57065200805664,1.752,3.0078792572021484,8.88,22.96,47.42,10.087108612060549,7.82197380065918,261.2645568847656,6.204833507537842,6.59,5.625515460968018,4.28,36.03,66.21,34.75,46.01,19.39,31.88,5.51,16.17,11.697418212890623,11.954900741577148,14.03,17.77
2006-10-10,23.43,16.25,11.34,37.06,4.702,7.463571548461914,7.481133937835693,28.7,12.86,7.3908185958862305,3.2482693195343018,2.5502727031707764,1.098,5.338200569152832,5.958751201629639,6.025870800018311,11.239030838012695,9.235,19.54838180541992,9.83502960205078,10.802223205566406,68.95353698730469,18.58,2.37380599975586,7.13762092590332,,9.01186466217041,1.814,3.1491739749908447,9.09,22.62,46.56,10.109728813171388,7.844929695129394,279.5697021484375,6.071589946746826,6.42,5.675103187561035,4.4,35.84,67.15,35.45,44.79,19.02,31.46,5.52,16.25,11.837554931640623,12.140287399291992,14.16,17.53
2006-10-11,23.03,16.05,11.03,37.06,4.702,7.478921890258789,7.06788969039917,26.91,12.64,7.281766414642334,3.2397947311401367,2.576402425765991,1.071,5.249705314636231,5.969044208526611,5.912386894226074,10.798917770385742,8.758,18.828752517700195,9.82861042022705,10.700417518615724,65.42271423339844,18.49,2.3615715503692627,7.132566928863525,,9.290790557861328,1.867,3.2509541511535645,9.23,22.37,46.55,10.082586288452148,7.781804084777832,282.8978881835937,6.163875102996826,6.2,5.64176082611084,4.24,35.5,66.06,34.81,44.25,19.12,31.3,5.38,16.08,11.639713287353516,12.269564628601074,14.28,16.74
2006-10-13,23.76,16.23,11.18,37.77,4.778,7.559516906738281,7.096391201019287,27.04,12.94,7.336292743682861,3.231320142745972,2.5868539810180664,1.046,5.399697780609131,5.969044208526611,5.9059929847717285,10.519818305969238,8.537,19.33672332763672,9.934536933898926,10.776776313781738,67.06670379638672,18.39,2.403173923492432,7.2841105461120605,,9.31614589691162,1.867,3.1767125129699707,9.41,22.65,47.19,10.406075477600098,7.967355728149414,282.2322692871094,6.129399299621582,6.3,5.738368034362793,4.29,37.08,66.96,34.99,45.26,19.39,31.73,5.52,16.22,11.87217617034912,12.379335403442385,14.55,16.97
2006-10-16,24.31,16.03,11.38,38.22,4.798,7.742769718170166,7.151962757110596,27.37,13.02,7.385861396789551,3.2157859802246094,2.602531909942627,1.05,5.533189296722412,5.969044208526611,5.898001194000244,10.627163887023926,8.588,19.68383407592773,10.127124786376951,11.000170707702637,67.43098449707031,18.39,2.37380599975586,7.220456600189209,,9.189361572265623,1.855,3.1395938396453857,9.68,22.39,47.19,10.539545059204102,8.034308433532715,282.8978881835937,6.17528247833252,6.4,5.829846858978272,4.32,36.97,66.38,34.52,44.62,19.73,32.24,5.81,16.17,12.132667541503906,12.681804656982422,14.77,17.41
2006-10-17,24.11,15.96,11.07,38.49,4.73,7.65641975402832,7.123464584350586,27.69,12.77,7.485002040863037,3.2553300857543945,2.5450475215911865,1.047,5.684680938720703,5.824964046478272,5.898001194000244,10.584224700927734,8.52,19.26053237915039,10.06613826751709,10.943611145019531,66.8612060546875,18.39,2.388490915298462,7.183079242706299,,8.97636604309082,1.818,3.174318552017212,9.28,22.22,49.9,10.259035110473633,7.917617321014404,286.22613525390625,6.088958740234375,6.44,5.907647132873535,4.25,37.06,65.27,33.82,45.13,19.65,32.53,5.7,15.78,12.228293418884276,12.43787670135498,14.55,17.27
2006-10-18,25.07,15.9,11.01,38.11,4.791,7.598855018615723,7.181886672973633,27.32,12.78,7.3908185958862305,3.1931893825531006,2.5607240200042725,1.008,5.617185115814209,5.701467037200928,5.993902683258057,10.266483306884766,8.256,19.51451110839844,10.024410247802734,10.830501556396484,66.59965515136719,18.1,2.3860433101654053,7.2032880783081055,,8.773508071899414,1.814,3.227003812789917,9.04,22.17,52.31,10.236413955688477,7.854495525360107,285.1167297363281,6.0026373863220215,6.26,5.706736087799072,4.27,37.1,64.77,33.09,45.8,19.21,31.5,5.78,15.93,11.928232192993164,12.491540908813477,14.58,17.41
2006-10-19,24.49,15.85,11.32,38.41,4.791,7.630514621734619,7.143414497375488,27.76,12.96,7.63370943069458,3.0999786853790283,2.581628561019897,1.034,5.482192993164063,5.660299777984619,6.073822498321533,10.193489074707031,8.239,19.175874710083008,10.034038543701172,10.858781814575195,63.890846252441406,18.47,2.408068418502808,7.274004459381103,,8.783650398254395,1.892,3.2090418338775635,8.92,22.37,52.2,10.471678733825684,7.986483097076416,285.1167297363281,5.967901229858398,6.36,5.642614364624023,4.27,35.73,62.47,34.05,47.12,19.29,31.46,5.8,16.0,11.705658912658691,12.696439743041992,14.75,17.6
2006-10-20,24.41,15.45,11.07,38.12,4.716,7.579664707183838,7.039388179779053,26.92,12.65,7.777460098266602,3.1070399284362797,2.581628561019897,1.022,5.606686115264893,5.571794509887695,6.121772766113281,10.111906051635742,8.256,18.83722496032715,9.915279388427734,10.74566650390625,63.33039855957031,18.98,2.4007270336151123,7.208331108093262,,8.773508071899414,1.941,3.2317943572998047,9.03,21.9,51.18,10.33594799041748,7.885098934173584,278.4602966308594,6.025450706481934,6.26,5.728963851928711,4.27,36.35,63.3,33.77,46.48,19.05,31.3,5.63,15.79,11.671035766601562,12.54764461517334,14.8,17.4
2006-10-23,24.78,15.68,11.22,38.11,4.839,7.741812229156494,7.217509746551514,27.97,12.92,7.876601696014404,3.1889519691467285,2.6234359741210938,1.051,5.669682025909424,5.711756706237793,6.327964782714844,10.483322143554688,8.588,18.828752517700195,10.229844093322754,11.031274795532228,66.11394500732422,19.45,2.437434673309326,7.420494556427002,,9.382075309753418,1.961,3.221017599105835,9.21,22.91,51.49,10.290703773498535,7.87553596496582,291.2184753417969,6.106068134307861,6.53,5.711867332458496,4.29,37.64,64.84,33.81,46.48,19.34,31.35,5.67,16.16,11.903502464294434,12.681804656982422,14.94,17.41
2006-10-24,23.9,15.43,11.29,38.26,4.859,7.939459323883057,7.281635761260986,27.86,12.96,7.70806360244751,3.197425842285156,2.6443395614624023,1.059,5.774675369262695,5.693232536315918,6.377513408660889,10.283658981323242,8.392,18.61710548400879,10.26836395263672,11.051068305969238,64.07765197753906,18.98,2.449671506881714,7.425548076629639,,9.280645370483398,1.883,3.232991933822632,9.16,22.86,51.58,10.555380821228027,8.013266563415527,298.4295959472656,6.048779010772705,6.43,5.793084144592285,4.28,39.44,62.67,34.22,46.01,19.28,31.4,5.56,16.16,12.117830276489258,13.269671440124512,15.46,17.47
2006-10-25,23.43,15.14,11.03,35.41,4.839,8.059391021728516,7.33721113204956,26.42,12.61,7.514743328094482,3.172004461288452,2.5920801162719727,1.035,5.744677543640137,5.658242702484131,6.311979293823242,10.045353889465332,8.256,19.074277877807617,10.403172492980955,11.21225357055664,63.05016708374024,18.44,2.469249725341797,7.476061344146728,,9.311076164245604,1.842,3.173123359680176,8.92,23.46,51.25,10.944475173950195,8.265769958496094,290.66375732421875,5.968159198760986,6.37,5.728109836578369,4.28,39.39,61.64,34.09,43.11,18.99,31.25,5.67,16.13,12.150803565979004,13.41602897644043,15.7,18.28
2006-10-26,24.66,14.99,11.1,36.57,4.791,8.059391021728516,7.385659217834473,26.49,12.79,7.56926965713501,3.1564700603485107,2.5920801162719727,1.022,5.549688339233398,5.598550796508789,6.311979293823242,9.98309326171875,8.188,18.87955665588379,10.460951805114746,11.155698776245115,63.14356994628906,18.68,2.705406188964844,7.455854415893555,,9.306002616882324,1.912,3.2090418338775635,8.66,23.91,51.58,10.858516693115234,8.282987594604492,281.89947509765625,5.968159198760986,6.3,5.805052757263184,4.25,38.18,60.55,34.44,43.79,19.34,31.75,5.99,15.88,12.16894245147705,13.367238998413086,15.57,18.56
2006-10-27,26.58,14.88,11.15,35.89,4.75,7.963446140289307,7.3685622215271,25.91,12.86,7.410646438598633,3.097153663635254,2.5554983615875244,1.0,5.480692386627197,5.598550796508789,6.473415374755859,9.85427951812744,8.069,18.68482780456543,10.265151023864746,11.056722640991213,63.152923583984375,18.2,2.439882755279541,7.376036643981934,,9.280645370483398,1.933,3.1144490242004395,8.68,23.49,50.06,10.7883882522583,8.254295349121094,288.4449157714844,5.76077938079834,6.07,5.719559669494629,4.17,37.55,61.1,34.85,43.68,19.21,31.35,6.07,15.53,11.994179725646973,13.294061660766602,15.46,18.47
2006-10-30,25.47,14.87,11.4,36.37,4.675,7.885729312896728,7.312985420227051,25.29,12.67,7.489957809448242,3.092916965484619,2.581628561019897,1.003,5.362198352813721,5.625308990478516,6.554931163787842,9.491451263427734,7.899,18.845680236816406,10.030834197998049,10.816362380981444,62.40565490722656,18.59,2.408068418502808,7.249758243560791,,9.093005180358888,1.904,2.982733964920044,8.68,22.31,49.97,10.58705234527588,8.149084091186523,285.1167297363281,5.898946285247803,6.15,5.655438423156738,4.02,37.83,60.77,35.85,42.71,19.02,31.23,6.16,15.65,11.68917179107666,13.098921775817873,15.31,18.24
2006-10-31,25.56,15.25,11.32,36.24,4.689,7.961527347564697,7.401334762573242,25.75,12.78,7.509786128997803,3.229908943176269,2.5868539810180664,1.025,5.4746928215026855,5.569735050201416,6.968912124633789,9.682527542114258,8.043,18.811817169189453,10.156010627746582,10.943611145019531,61.55564498901367,18.59,2.366464853286743,7.122462272644043,,9.33135986328125,1.92,3.2078444957733154,9.08,22.99,51.18,10.72278118133545,8.246642112731934,292.882568359375,5.956235408782959,6.22,5.685361862182617,4.09,39.21,59.72,35.87,42.96,18.99,31.12,6.23,15.67,12.00242042541504,13.208688735961914,15.5,18.63
2006-11-03,26.75,15.15,11.29,36.09,4.696,8.28486156463623,7.495384216308594,27.14,13.19,7.876601696014404,3.3471291065216064,2.701826333999634,1.039,5.621684074401856,5.680883407592773,6.87300968170166,10.197782516479492,8.213,18.38851928710937,10.425643920898438,11.308398246765137,61.03255844116211,18.43,2.4056203365325928,7.162875175476074,,9.534215927124023,1.941,3.1850950717926025,9.04,23.37,50.72,10.813270568847656,8.460404396057129,301.7577819824219,5.967901229858398,6.3,6.001688957214356,4.25,39.33,61.0,35.23,42.92,19.33,31.62,6.27,15.73,12.439322471618652,13.757526397705078,15.68,19.08
2006-11-06,28.14,15.22,11.61,37.24,4.791,8.441248893737793,7.908625602722168,27.98,13.53,7.990612030029297,3.471410036087036,2.701826333999634,1.039,5.8046746253967285,5.808495998382568,7.096782207489014,10.305129051208496,8.375,18.904953002929688,10.833295822143556,11.565732955932615,63.95621871948242,18.79,2.6488754749298096,7.223492622375488,,9.686357498168944,1.949,3.1850950717926025,8.97,22.98,51.82,11.014607429504396,8.636665344238281,302.3124694824219,5.967901229858398,6.41,6.155579566955566,4.22,40.51,63.4,36.18,44.36,19.94,31.8,6.61,16.17,12.65200424194336,14.145379066467283,16.03,19.65
2006-11-07,27.94,15.54,11.89,37.57,4.778,8.357778549194336,7.794631481170654,27.68,13.62,7.931127071380615,3.311821460723877,2.7070517539978027,1.037,5.722177982330322,5.742630958557129,6.904977321624756,10.24071979522705,8.213,19.05733871459961,10.698481559753418,11.438477516174316,63.9842529296875,18.89,2.4129631519317627,7.223492622375488,,9.488574028015137,1.982,3.2090418338775635,9.2,23.18,53.65,10.881136894226074,8.558326721191406,293.6591491699219,5.990453720092773,6.2,6.02733850479126,4.21,41.38,64.4,36.76,44.5,20.25,32.41,6.32,16.17,12.464054107666016,13.991700172424316,15.87,19.27
2006-11-08,28.08,15.45,12.06,37.58,4.791,8.443169593811035,7.777525901794434,28.43,13.79,8.273158073425293,3.3471291065216064,2.717503786087036,1.022,5.581186294555664,5.781739234924316,6.745140075683594,10.135520935058594,8.188,18.99808120727539,10.759469032287598,11.608146667480469,61.08860397338867,19.24,2.4594593048095703,7.329570770263672,,9.66100025177002,2.027,3.232991933822632,9.4,23.13,55.32,11.184269905090332,8.744378089904785,305.0859375,5.901021480560303,6.19,6.0102386474609375,4.29,41.6,61.56,36.53,45.29,20.25,32.57,6.21,16.31,12.577816009521484,13.977057456970217,15.88,19.28
2006-11-09,27.72,15.39,11.99,36.76,4.613,8.56789779663086,7.481133937835693,27.79,13.12,8.005481719970703,3.443164110183716,2.7436327934265137,0.988,5.6246843338012695,5.794090270996094,6.71317195892334,9.81134033203125,8.035,18.888015747070312,10.528358459472656,11.4808988571167,60.247928619384766,18.31,2.366464853286743,7.142668724060059,,9.229931831359863,2.015,3.221017599105835,9.2,22.34,51.68,11.16390895843506,8.775715827941895,292.882568359375,5.877171516418457,6.06,5.814457416534424,4.21,40.11,60.55,36.71,45.34,19.8,31.77,6.03,16.09,12.152451515197754,14.39173984527588,16.19,19.68
2006-11-10,27.94,15.79,11.92,36.57,4.689,8.510332107543945,7.694876670837402,27.77,13.19,7.87164306640625,3.4106814861297607,2.701826333999634,0.968,5.519690036773682,5.866128921508789,6.553335666656494,9.639588356018066,8.001,18.710235595703125,10.464162826538086,11.47524356842041,58.94023132324219,18.19,2.3615715503692627,7.136610984802246,,9.33135986328125,2.007,3.173123359680176,9.35,22.13,52.06,11.299642562866213,8.822714805603027,281.7884826660156,5.899205207824707,6.0,5.736657619476318,4.17,40.07,59.64,36.35,45.29,19.72,31.62,6.35,15.58,12.0403413772583,14.14781379699707,16.03,19.42
2006-11-13,28.89,15.81,11.89,36.41,4.771,8.376007080078125,7.835949897766113,28.53,13.16,7.950954437255859,3.354189872741699,2.701826333999634,0.947,5.416195869445801,5.8887715339660645,6.585301399230957,9.661056518554688,8.069,18.9472770690918,10.496257781982422,11.4808988571167,58.84681701660156,18.14,2.635413885116577,7.190151691436768,,9.33135986328125,1.994,3.173123359680176,9.48,21.77,53.09,10.95578956604004,8.636665344238281,278.3493957519531,5.899205207824707,6.05,5.804198265075684,4.36,40.51,58.35,35.96,44.94,20.19,32.54,6.42,15.84,11.997474670410156,13.855097770690918,15.65,19.98
2006-11-14,28.94,16.11,12.21,36.38,4.942,8.347228050231934,7.766128063201904,29.39,13.71,8.104620933532715,3.403620719909668,2.7070517539978027,0.992,5.6246843338012695,6.030791282653809,6.329561710357666,9.890775680541992,8.205,18.964221954345703,10.624653816223145,11.537450790405272,58.70270156860352,18.04,2.439882755279541,7.405340194702148,,9.442931175231934,2.035,3.232991933822632,9.48,22.52,52.77,11.082473754882812,8.724794387817383,271.5819702148437,6.048519134521484,6.19,5.890547752380371,4.52,41.12,59.49,37.57,46.71,20.77,32.85,6.67,16.27,12.157401084899902,13.891681671142578,15.74,20.21
2006-11-16,28.33,16.34,12.32,36.47,4.948,8.457562446594238,7.823131561279297,30.19,13.66,8.12940502166748,3.4742355346679688,2.649567127227783,0.969,5.744677543640137,6.041084289550781,6.105789661407471,9.815633773803713,8.043,19.4721794128418,10.4866304397583,11.565732955932615,60.407203674316406,18.29,2.442328691482544,7.375030994415283,,9.584930419921877,2.06,3.232991933822632,9.66,22.68,53.72,10.903759002685549,8.591617584228516,261.8192138671875,5.990972995758057,6.25,5.813603401184082,4.35,41.82,58.99,37.66,47.59,20.66,32.85,6.42,16.44,12.200262069702148,13.855097770690918,15.79,19.92
2006-11-17,28.08,16.15,12.28,36.19,5.003,8.22249698638916,7.835949897766113,30.01,14.0,8.12940502166748,3.460111379623413,2.660017967224121,1.0,5.576686859130859,6.010210037231445,6.281610012054443,9.70399570465088,7.984,19.539915084838867,10.435272216796877,11.43565273284912,60.54769515991211,18.38,2.4765896797180176,7.423526763916016,,9.6102876663208,2.015,3.232991933822632,9.78,22.28,53.98,10.926382064819336,8.519159317016602,264.0380554199219,6.014042377471924,6.15,5.566524982452393,4.35,42.16,59.64,37.44,48.25,20.49,32.33,6.56,16.33,12.000774383544922,13.901444435119627,15.76,19.68
2006-11-21,29.56,15.93,12.47,35.99,5.01,8.423981666564941,7.934274673461914,31.36,14.04,8.055048942565918,3.6564204692840576,2.660017967224121,1.008,5.645683288574219,5.969044208526611,6.617269039154053,9.603092193603516,7.941,19.4721794128418,10.814037322998049,11.876789093017578,56.47372055053711,18.5,2.7027151584625244,7.324521064758301,,9.853714942932127,2.113,3.2808873653411865,9.54,22.17,54.06,11.150336265563965,8.7012939453125,280.6791076660156,6.014042377471924,6.4,5.45538330078125,4.44,43.56,57.06,37.81,48.26,20.39,32.71,6.67,17.06,12.384916305541992,14.194154739379885,16.11,19.33
2006-11-22,30.21,16.06,12.82,36.09,5.065,8.611076354980469,8.264870643615723,32.41,14.27,8.104620933532715,3.770817279815674,2.738407611846924,1.012,5.76117753982544,5.989627361297607,6.786696910858154,9.768403053283691,8.069,19.379045486450195,10.875665664672852,11.876788139343262,58.62776947021485,18.94,2.501062393188477,7.486162185668945,,10.19349765777588,2.191,3.394641399383545,9.27,21.87,53.06,11.170697212219238,8.713046073913574,297.3201599121094,5.990972995758057,6.61,5.466495037078857,4.58,45.74,57.01,38.81,48.41,20.35,32.92,6.57,17.43,12.515162467956545,14.342950820922852,16.19,19.18
2006-11-23,30.31,16.25,12.95,37.44,5.051,8.662885665893555,8.264870643615723,31.48,14.3,8.1492338180542,3.813185453414917,2.738407611846924,1.006,5.744677543640137,6.016383647918701,6.76112174987793,10.4876127243042,8.358,19.46371078491211,10.86593246459961,11.888265609741213,60.07942199707031,18.68,2.767319440841675,7.425548076629639,,10.142784118652344,2.015,3.44852352142334,9.48,22.06,55.57,11.129980087280272,8.656251907348633,292.882568359375,5.990972995758057,6.7,5.4203290939331055,4.6,52.97,58.76,40.26,48.19,20.42,32.93,6.61,17.32,12.521756172180176,14.355146408081056,16.22,19.56
2006-11-24,29.92,16.23,12.88,37.68,4.955,8.635059356689453,8.051125526428223,30.61,14.58,8.030267715454102,3.783526659011841,2.7070517539978027,1.014,5.650182247161865,5.956693649291992,6.631654739379883,10.272923469543455,8.179,19.1335391998291,11.190292358398438,12.048916816711426,59.22716522216797,18.49,2.4765896797180176,7.294210910797119,,9.970355987548828,2.109,3.4365499019622803,9.42,22.22,55.17,11.118667602539062,8.675837516784668,290.1090393066406,5.981901168823242,6.43,5.506679534912109,4.56,56.62,57.97,39.87,46.05,19.73,32.41,6.46,17.04,12.381619453430176,14.367347717285156,16.19,19.35
2006-11-27,28.78,15.85,12.75,36.76,4.859,8.500739097595215,7.761850833892822,28.15,13.63,7.713020801544189,3.6705434322357178,2.7070517539978027,0.968,5.399697780609131,5.866128921508789,6.348742485046387,10.004562377929688,7.958,19.302858352661133,10.96324348449707,11.762040138244627,57.59757614135742,18.0,2.665027141571045,7.162875175476074,,9.686357498168944,2.052,3.3407578468322754,9.04,22.06,53.17,11.084733963012695,8.60336971282959,284.56201171875,5.981901168823242,6.24,5.381856918334961,4.45,54.67,55.72,39.09,43.97,19.46,31.94,6.6,16.79,12.00242042541504,14.269773483276367,16.03,18.94
2006-11-28,28.14,15.77,12.39,37.54,4.839,8.356820106506348,8.008370399475098,29.28,13.52,7.683280944824219,3.777878999710083,2.6391143798828125,0.976,5.354699611663818,5.822905540466309,6.530955791473389,10.307275772094728,8.128,19.116601943969727,10.878910064697266,11.790725708007812,56.74531555175781,18.19,2.4227514266967773,7.190151691436768,,10.137712478637695,2.105,3.270110845565796,9.28,22.19,53.57,11.152595520019531,8.671916961669922,280.6791076660156,5.921760559082031,6.4,5.439138412475586,4.56,56.41,55.02,38.35,43.31,19.32,31.68,6.64,16.72,12.101344108581545,14.174641609191896,16.03,18.63
2006-11-29,28.49,15.95,12.51,38.49,4.975,8.663844108581543,8.193624496459961,30.81,13.66,7.83198881149292,3.848492383956909,2.7279553413391118,0.99,5.399697780609131,5.839370727539063,6.633254051208496,11.163891792297363,8.58,19.21819877624512,11.076769828796388,12.02022933959961,57.41025924682617,18.31,2.4643540382385254,7.372006893157959,,10.259425163269045,2.134,3.3527321815490723,9.27,22.3,53.93,11.5032377243042,8.912802696228027,288.4449157714844,6.037114143371582,6.67,5.470771789550781,4.59,56.45,55.59,39.1,44.95,19.6,32.71,6.64,16.9,12.134317398071287,14.635669708251951,16.5,18.79
2006-11-30,27.89,15.95,12.67,38.49,4.948,8.731006622314453,8.428742408752441,30.57,13.7,7.8220720291137695,3.890861034393311,2.7279553413391118,0.984,5.651681900024414,5.845547199249268,6.665220737457275,11.035076141357422,8.52,19.04040908813477,10.989191055297852,11.97145938873291,57.80361557006836,18.48,2.4472227096557617,7.294210910797119,,10.289855003356934,2.105,3.392247200012207,9.13,22.3,53.96,11.537174224853516,8.9715576171875,290.66375732421875,6.014042377471924,6.78,5.5314717292785645,4.55,56.02,55.95,39.44,45.75,19.45,31.94,6.43,16.96,12.060124397277832,14.567367553710938,16.53,18.86
2006-12-01,27.06,15.86,12.21,38.49,4.846,8.710858345031738,8.720863342285156,30.37,13.45,7.584140777587891,3.989721775054932,2.6965994834899902,0.956,5.5946855545043945,5.855837821960449,6.6796064376831055,10.755976676940918,8.35,18.49856948852539,10.93080711364746,12.046046257019045,56.46434783935547,17.91,2.408068418502808,7.208331108093262,,10.48256778717041,2.113,3.41260290145874,9.18,22.17,52.86,11.424059867858888,8.910842895507812,290.66375732421875,5.921760559082031,6.57,5.39468240737915,4.38,57.93,54.58,38.76,46.92,19.07,31.88,6.24,16.55,11.911744117736816,14.318562507629396,16.28,18.63
2006-12-04,27.51,16.11,12.51,39.6,4.955,8.980463981628418,9.05430793762207,32.89,14.17,7.73284912109375,4.1238884925842285,2.780215263366699,1.002,5.696680545806885,5.886711597442627,6.71317195892334,10.970666885375977,8.588,19.04887008666992,11.174072265625,12.077607154846191,55.63082885742188,18.78,2.4716944694519043,7.433629512786865,,11.121562004089355,2.175,3.568263530731201,9.13,23.14,54.39,11.648018836975098,9.040099143981934,300.0936584472656,6.014042377471924,6.86,5.53916597366333,4.6,60.98,53.86,39.27,48.93,19.8,33.9,6.42,16.94,12.27940273284912,15.023513793945312,17.09,19.25
2006-12-05,27.17,16.26,12.26,39.65,4.982,9.32106876373291,8.891860961914062,32.69,14.12,7.73284912109375,4.178967475891113,2.827249050140381,1.019,5.6546831130981445,6.028733730316162,6.785099983215332,11.142420768737791,8.639,19.150466918945312,11.32003688812256,12.192358016967772,58.81508255004883,18.77,2.4839320182800293,7.4619140625,,11.197632789611816,2.191,3.6520845890045166,9.28,24.24,55.97,11.806376457214355,9.10668659210205,298.4295959472656,6.037633895874023,6.91,5.587043285369873,4.66,60.98,57.66,38.98,49.26,19.67,33.19,6.48,17.12,12.315671920776367,15.477216720581056,17.7,19.38
2006-12-06,26.97,16.26,12.16,39.65,5.044,9.35464859008789,8.727987289428711,32.24,14.21,7.49491548538208,4.116827487945557,2.858604431152344,1.025,5.549688339233398,5.989627361297607,6.625260829925537,11.239030838012695,8.597,19.108131408691406,11.25191879272461,12.235393524169922,58.62776947021485,18.83,2.5157458782196045,7.546774864196777,,11.638845443725586,2.154,3.7119531631469727,9.16,24.62,54.87,11.792799949645996,9.057726860046388,297.3201599121094,6.062519550323486,6.91,5.575073719024658,4.63,59.59,58.15,38.81,48.89,19.61,32.59,6.41,17.42,12.348647117614746,15.440627098083496,17.51,19.42
2006-12-07,27.1,16.33,11.98,40.36,4.975,9.311474800109863,8.752214431762695,32.14,14.21,7.613882064819336,4.089994430541992,2.8533785343170166,1.027,5.494193077087402,6.07401704788208,6.457430839538574,11.37213897705078,8.758,18.752559661865234,11.287596702575684,12.407517433166504,57.878536224365234,18.89,2.5157458782196045,7.41544246673584,,11.3092041015625,2.236,3.723926544189453,9.13,24.3,54.11,11.831255912780762,9.145855903625488,291.2184753417969,6.09932804107666,6.7,5.505823612213135,4.7,58.72,57.29,38.26,47.59,19.72,33.22,6.39,17.18,12.348647117614746,15.29183292388916,17.24,19.54
