,ALLL3,ABEV3,AEDU3,BRML3,BBSE3,B3SA3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,YDUQ3,EVEN3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,COGN3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,QUAL3,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2013-12-05,7.24,12.21546459197998,14.7,10.74898910522461,13.150532722473145,2.538438320159912,4.614929676055908,8.712762832641602,8.277,10.914774894714355,14.61518096923828,11.708187103271484,46.70748901367188,1.01,12.74105167388916,4.030156135559082,12.41,21.5,23.104,13.021369934082031,1.679,6.707826614379883,11.369111061096191,10.45560359954834,11.56363010406494,7.917359352111816,10.338157653808594,3.6289665699005127,6.732,8.51,16.252315521240234,6.762955188751221,15.140385627746582,6.500382423400879,23.106948852539062,158.30856323242188,13.747486114501951,15.750650405883787,9.359999656677246,14.689255714416504,3.511348247528076,10.712024688720703,6.259355068206787,1.7223745584487915,8.333560943603516,16.487104415893555,8.997467041015625,8.687140464782715,4.161,8.795706748962402,2.992267370223999,4.957517147064209,17.99,37.5,99.1,730.6173095703125,8.394251823425293,8.327227592468262,13.284683227539062,50.25,17.966867446899414,7.589430332183838,8.742621421813965,20.22,28.54,9.040313720703123,16.99652671813965,24.1077880859375,11.34096908569336,21.09780502319336,27.95
2013-12-06,7.2,12.135720252990724,14.75,10.847338676452637,12.988648414611816,2.678934097290039,4.564048767089844,8.626307487487793,8.27,10.980264663696287,14.632854461669922,11.923434257507324,46.49973678588867,1.03,12.603507041931152,4.180212020874023,12.419,21.52,23.124,12.893421173095703,1.698,6.784393310546875,11.28431224822998,10.270729064941406,11.405733108520508,7.911388874053955,10.279542922973633,3.710024833679199,6.801,8.65,16.422199249267578,6.860556602478027,15.214963912963867,6.508518218994141,22.94166374206543,159.72836303710938,13.59772777557373,15.66131591796875,9.399999618530272,14.665434837341309,3.5633978843688965,10.825691223144531,6.102675914764404,1.7152098417282104,8.322820663452148,16.67508316040039,10.36664581298828,8.724279403686523,4.202,8.936436653137207,3.037151575088501,5.047756195068359,17.9,38.20000076293945,98.6,744.2313232421875,8.216193199157715,8.13829231262207,13.12221622467041,52.5,18.092342376708984,7.653976917266846,8.749614715576172,19.94,29.094,9.141889572143556,16.99652671813965,24.364070892333984,11.239561080932615,21.05635643005371,28.03
2013-12-09,7.27,12.324204444885254,14.6,10.731632232666016,13.128945350646973,2.636070489883423,4.574224472045898,8.588486671447754,8.243,11.089410781860352,14.768403053283691,11.402313232421877,48.067359924316406,1.01,12.798965454101562,4.204644203186035,12.529,21.27,22.997,12.885544776916504,1.719,6.79604434967041,11.381224632263184,10.428214073181152,11.30356502532959,7.989010810852051,10.206275939941406,3.73496675491333,6.758,8.81,16.610963821411133,6.82036828994751,15.065801620483398,6.541060447692871,22.825963973999023,160.43826293945312,13.739997863769531,15.66131591796875,9.529999732971191,14.768654823303224,3.607439994812012,10.929019927978516,6.29069185256958,1.7109112739562988,8.382959365844727,16.722076416015625,10.464445114135742,8.79589557647705,4.194,8.91673469543457,3.059593439102173,5.025196075439453,18.07,38.29999923706055,97.73,739.6932983398438,8.277240753173828,8.242207527160645,13.134716033935549,53.0,18.390356063842773,7.621703624725342,8.910479545593262,19.77,28.568,9.22002410888672,16.918851852416992,24.39013290405273,11.197304725646973,21.044513702392575,28.18
2013-12-10,7.27,12.179217338562012,14.65,10.702706336975098,13.166722297668455,2.6074960231781006,4.711604118347168,8.499333381652832,8.202,11.067584037780762,14.49731159210205,11.407977104187012,47.48185729980469,1.01,12.661422729492188,4.180212020874023,12.554,21.27,23.601,12.73003387451172,1.659,6.797708988189697,11.266140937805176,10.22279930114746,11.489325523376465,8.066630363464355,10.396772384643556,3.73496675491333,6.741,8.99,16.4033260345459,6.998339653015137,15.065801620483398,6.598010540008545,23.02430725097656,166.827392578125,13.72502326965332,15.867483139038086,9.399999618530272,14.657492637634276,3.5834171772003174,10.860132217407228,6.337696075439453,1.6965816020965576,8.365778923034668,16.79256820678711,10.660041809082031,8.687140464782715,4.12,8.725340843200684,2.9773058891296387,4.996996879577637,17.77,37.09999847412109,98.23,762.38330078125,8.200929641723633,8.171357154846191,13.059731483459473,53.75,17.982553482055664,7.59481143951416,8.987415313720703,20.18,28.052,9.21221160888672,16.72238540649414,24.324974060058597,11.290265083312988,20.97345733642578,27.95
2013-12-11,7.08,12.229963302612305,14.2,10.529150009155272,13.139739990234377,2.5193889141082764,4.668355464935303,8.358843803405762,8.011,10.76633358001709,14.102469444274902,11.255041122436523,47.14189147949219,0.98,12.371850967407228,4.0913615226745605,12.495,21.05,23.698,12.598151206970217,1.64,6.669543743133545,11.138941764831545,10.15432834625244,11.805120468139648,7.87556266784668,10.352810859680176,3.6788487434387207,6.613,8.86,16.695905685424805,6.774438381195068,14.84205150604248,6.516654014587402,22.84248924255371,166.827392578125,13.61270523071289,15.592595100402832,9.359999656677246,14.50662899017334,3.5193567276000977,10.570801734924316,6.118345260620117,1.6650573015213013,8.243352890014648,16.62025260925293,10.073250770568848,8.562469482421875,4.071,8.584613800048828,2.8800573348999023,4.867279052734375,17.74,35.0,98.97,780.5352783203125,7.966907024383545,7.925742149353027,13.040986061096191,51.75,17.700225830078125,7.395797252655029,8.833545684814453,20.26,27.611,9.048123359680176,16.631011962890625,24.04697799682617,11.205758094787598,20.547119140625,27.39
2013-12-12,7.0,12.034224510192873,13.97,10.529150009155272,12.940082550048828,2.6098766326904297,4.642913818359375,8.348041534423828,8.099,10.718308448791504,14.21547508239746,11.232383728027344,46.981353759765625,0.99,12.306697845458984,4.069151401519775,12.791,21.12,23.358,12.735942840576172,1.637,6.682859897613525,11.175285339355469,9.962607383728027,12.028032302856444,7.762117862701416,10.411426544189451,3.685084581375122,6.681,8.91,16.752531051635742,6.889260292053223,15.073257446289062,6.4434332847595215,22.89208030700684,168.24720764160156,13.500391960144045,15.310843467712402,9.350000381469728,14.308127403259276,3.5353715419769287,10.660360336303713,6.071340084075928,1.6664903163909912,8.243352890014648,16.76123809814453,10.464445114135742,8.61817455291748,4.059,8.467802047729492,2.954864263534546,5.036475658416748,17.17,35.400001525878906,96.38,789.6112670898438,7.987256526947021,7.963529586791992,12.99724292755127,51.5,18.108028411865234,7.454964637756348,8.798575401306152,20.63,27.574,8.977802276611328,16.60816192626953,24.099098205566406,10.969133377075195,20.45829963684082,27.19
2013-12-13,6.76,11.79499053955078,14.18,10.361377716064451,13.02642059326172,2.567014217376709,4.5589599609375,8.38045883178711,8.134,10.5305757522583,14.32891845703125,11.158750534057615,46.3486442565918,1.0,12.248785018920898,3.955867290496826,12.825,21.03,23.114,12.800902366638184,1.662,6.6162824630737305,11.399396896362305,9.907830238342283,12.501724243164062,7.791971206665039,10.396772384643556,3.647671699523926,6.681,8.54,17.318815231323242,6.774438381195068,15.468551635742188,6.329534530639648,22.67720603942871,163.98777770996094,13.35063648223877,15.221502304077148,9.279999732971191,14.13344383239746,3.523359775543213,10.70168399810791,6.071340084075928,1.6564596891403198,8.1402587890625,16.643753051757812,10.073250770568848,8.562469482421875,4.051,8.504386901855469,2.9249415397644043,4.912397384643555,17.06,35.5,96.61,807.7632446289062,8.119529724121094,8.133569717407227,13.18470573425293,50.75,18.62562370300293,7.422690868377685,8.840540885925293,20.25,27.311,8.727768898010254,16.713247299194336,23.760290145874023,11.04519271850586,20.22736549377441,27.13
2013-12-16,6.85,11.968976020812988,14.18,10.413443565368652,13.02642059326172,2.5693955421447754,4.528431415557861,8.402074813842773,8.188,10.565503120422363,14.35279369354248,11.1870698928833,46.320308685302734,1.01,12.263263702392578,3.9980716705322266,12.656,20.92,22.9,12.64736270904541,1.675,6.58465576171875,11.211627006530762,10.072160720825195,12.260234832763672,7.684495449066162,10.330830574035645,3.6788487434387207,6.588,8.46,17.394319534301758,6.510349750518799,15.3641357421875,6.43529748916626,22.007797241210938,170.37692260742188,13.388076782226562,15.448284149169922,9.720000267028809,14.17314338684082,3.547384262084961,10.73613452911377,6.30635929107666,1.66362464427948,8.161736488342285,16.774179458618164,10.171049118041992,8.66326904296875,4.063,8.604310035705566,2.947383403778076,4.799598693847656,16.94,35.29999923706055,98.95,821.377197265625,8.190754890441895,8.190251350402832,13.240946769714355,51.0,18.633468627929688,7.503370761871338,9.16226863861084,20.13,28.09,9.00124454498291,16.56704330444336,24.220722198486328,11.155052185058594,20.36355972290039,27.04
2013-12-17,6.9,11.96173095703125,14.15,10.124180793762209,13.155928611755373,2.531294584274292,4.533520221710205,8.45610523223877,8.168,10.700845718383787,14.364733695983888,11.090773582458496,46.24476623535156,1.01,12.408045768737791,3.97808051109314,12.63,20.88,22.297,12.922947883605955,1.671,6.574668884277344,11.369111061096191,9.969454765319824,12.21379566192627,7.788351535797119,10.594596862792969,3.6227309703826895,6.494,8.83,17.574520111083984,6.544796466827393,15.244799613952637,6.630552768707275,21.80945587158203,165.40760803222656,13.605219841003418,15.565103530883787,9.5600004196167,14.0143404006958,3.547384262084961,10.74990940093994,6.408202171325684,1.6736549139022827,8.065083503723145,16.774179458618164,10.073250770568848,8.602256774902344,4.1,8.472026824951172,2.909980058670044,4.934957504272461,17.08,35.400001525878906,97.52,839.5292358398438,7.921121120452881,7.935190200805664,13.25343894958496,51.0,18.96284866333008,7.497992515563965,9.092327117919922,20.36,27.93,8.923108100891113,16.6173038482666,24.585599899291992,11.197304725646973,20.292499542236328,26.99
2013-12-18,6.92,12.106719970703123,13.96,10.182034492492676,13.128945350646973,2.51700758934021,4.594577312469482,8.431792259216309,8.216,10.679017066955566,14.448320388793944,11.300355911254885,46.03700256347656,1.07,12.306697845458984,3.9982523918151855,12.605,20.87,22.258,12.877673149108888,1.669,6.582992076873779,11.417567253112791,9.928372383117676,12.529587745666504,7.716012954711914,10.52132797241211,3.697554588317871,6.537,10.33,17.4322509765625,6.320895195007324,15.371594429016112,6.622416973114014,21.76813507080078,176.05615234375,14.039505958557127,15.88809299468994,9.600000381469728,14.236665725708008,3.5794126987457275,10.815354347229004,6.439537525177002,1.6980141401290894,8.054344177246094,17.05508804321289,10.660041809082031,8.726929664611816,4.141,8.494542121887207,2.9024996757507324,4.878558158874512,17.06,35.099998474121094,97.62,844.0671997070312,7.992345809936523,7.954085826873779,13.272188186645508,52.0,19.331438064575195,7.503370761871338,9.539949417114258,20.36,27.63,8.90748119354248,16.471092224121094,24.129505157470703,11.755059242248535,20.35171127319336,27.14
2013-12-19,7.12,12.345953941345217,14.3,10.413443565368652,13.247662544250488,2.5503454208374023,4.592032909393311,8.55606746673584,8.366,10.945338249206545,14.567731857299805,11.543922424316406,46.188106536865234,1.1,12.878599166870115,4.072546482086182,12.723,21.03,22.774,12.873735427856444,1.703,6.697840213775635,11.417567253112791,9.99684238433838,12.353116989135742,7.896857738494873,10.57261562347412,3.772379159927368,6.664,11.16,17.26154136657715,6.639219284057617,15.550593376159668,6.638688564300537,22.7763786315918,183.86509704589844,14.279114723205566,16.355384826660156,9.699999809265137,14.324009895324709,3.639469146728516,11.056461334228516,6.604052543640137,1.7739592790603638,8.159588813781738,17.151399612426758,11.442429542541504,8.673879623413086,4.235,8.741071701049805,2.992267370223999,4.940597534179688,17.38,37.5,98.44,853.1431884765625,8.165316581726074,8.14773941040039,13.353419303894045,54.25,19.551025390625,7.637841701507568,9.840696334838867,20.72,28.202,9.2981595993042,16.448251724243164,24.4726619720459,12.177599906921388,20.789892196655277,27.51
2013-12-20,7.09,12.287959098815918,14.15,10.13575267791748,13.09657096862793,2.4979567527771,4.622561454772949,8.499333381652832,8.223,10.569869041442873,14.627427101135254,11.566580772399902,45.89535140991211,1.07,12.654184341430664,4.0702948570251465,12.706,20.96,22.131,12.97019100189209,1.736,6.611286640167236,11.750707626342772,9.832511901855469,12.39026927947998,7.691900730133057,10.418752670288086,3.759907722473145,6.801,9.84,17.8400821685791,6.639219284057617,15.483466148376465,6.508518218994141,22.726791381835938,178.89576721191406,14.166799545288086,16.224821090698242,10.06999969482422,14.236665725708008,3.5674033164978027,10.79468822479248,6.8390703201293945,1.7696610689163208,8.161736488342285,17.48046112060547,10.464445114135742,8.700406074523926,4.182,8.648018836975098,3.052112579345703,4.991357326507568,17.46,39.400001525878906,98.79,825.9152221679688,8.038130760192871,7.987146377563477,13.509636878967283,52.75,20.084306716918945,7.648598194122314,9.686824798583984,21.45,28.803,9.60289192199707,16.539628982543945,24.49003791809082,11.949427604675291,20.39908599853516,27.13
2013-12-23,7.1,12.374954223632812,14.25,10.008477210998535,12.9238920211792,2.531294584274292,4.693795680999756,8.472319602966309,8.284,10.63099193572998,14.639371871948242,11.634551048278809,45.85758209228516,1.07,12.668660163879396,4.099562644958496,12.427,21.11,22.044,13.088298797607422,1.727,6.62959623336792,11.671966552734377,9.805123329162598,13.746325492858888,7.80040693283081,10.55063533782959,3.747437477111816,6.792,9.8,17.64091682434082,6.494889259338379,15.498384475708008,6.5898756980896,23.057361602783203,178.1858673095703,14.106898307800291,16.252302169799805,10.270000457763672,14.054044723510742,3.5981273651123047,10.910345077514648,6.776398181915283,1.7624967098236084,8.269126892089844,17.536645889282227,10.562243461608888,8.761409759521484,4.235,8.939860343933105,2.992267370223999,4.89547872543335,17.54,38.09999847412109,99.93,830.4532470703125,8.073741912841797,8.057997703552246,13.715842247009276,51.25,20.468582153320312,7.492613315582275,10.015545845031738,21.61,28.54,9.493501663208008,16.448251724243164,24.159915924072266,12.253655433654783,20.464221954345703,27.05
2013-12-26,6.92,12.28070831298828,14.25,9.886987686157228,12.778193473815918,2.574157476425171,4.665811061859131,8.470288276672363,8.291,10.652817726135254,14.597580909729004,11.594901084899902,45.489288330078125,1.06,12.560072898864746,4.140087127685547,12.283,20.87,21.976,12.873735427856444,1.687,6.541379451751709,11.44785499572754,9.825663566589355,13.737035751342772,7.740127563476562,10.506675720214844,3.741201400756836,6.724,9.4,17.8400821685791,6.552621364593506,15.416342735290527,6.508518218994141,23.305294036865234,178.1858673095703,13.964630126953123,16.08738136291504,10.25,13.99846363067627,3.590041399002075,10.986618041992188,6.776398181915283,1.7467340230941772,8.264832496643066,17.504541397094727,10.757840156555176,8.764063835144043,4.235,8.734025001525879,2.9174606800079346,4.850358009338379,17.61,37.20000076293945,100.03,825.9152221679688,8.038130760192871,7.991871356964111,13.74708652496338,51.75,20.547008514404297,7.530264854431152,10.085488319396973,21.56,28.606,9.46224308013916,16.489370346069336,24.18597221374512,12.177599906921388,20.55303955078125,27.15
2013-12-27,6.38,12.396700859069824,14.54,9.8175630569458,13.042609214782717,2.595589160919189,4.714147567749023,8.543987274169922,8.332,10.775064468383787,14.496087074279783,11.74217414855957,45.72536849975586,1.1,12.73381233215332,4.195158004760742,12.224,20.83,21.654,12.848146438598633,1.674,6.538050174713135,11.435738563537598,9.85990047454834,13.672019958496094,7.728069305419922,10.733805656433104,3.710024833679199,6.63,8.94,17.87802505493164,6.5237531661987305,15.319385528564451,6.508518218994141,23.02430725097656,162.56797790527344,13.769948959350586,16.01178550720215,10.199999809265137,14.054044723510742,3.5981273651123047,10.955416679382324,6.901743412017822,1.741002917289734,8.34215259552002,17.58479881286621,10.95343780517578,8.790592193603516,4.194,8.571891784667969,2.9174606800079346,4.765758514404297,17.71,36.29999923706055,100.19,816.8392333984375,8.094093322753906,7.996594429016113,13.897052764892578,51.0,20.821489334106445,7.476478576660156,10.036529541015623,21.77,28.85,9.501315116882324,16.420835494995117,24.17728805541992,12.042384147644045,21.020828247070312,27.57
2013-12-30,6.56,12.556188583374023,14.8,9.863845825195312,13.220683097839355,2.6336894035339355,4.73195743560791,8.721423149108887,8.387,10.949702262878418,14.567731857299805,11.895112991333008,46.11255645751953,1.15,12.86412239074707,4.124503135681152,12.309,21.07,21.937,12.922947883605955,1.667,6.587985038757324,11.562935829162598,9.85990047454834,13.523408889770508,7.926998138427734,10.843708992004396,4.420462608337402,6.52,8.6,17.915958404541016,6.552621364593506,15.222426414489746,6.630552768707275,22.85075569152832,193.0562438964844,13.732508659362791,16.080501556396484,10.479999542236328,14.0143404006958,3.5981273651123047,11.118358612060549,6.870407104492188,1.7567648887634275,8.43235969543457,17.753341674804688,10.562243461608888,8.803851127624512,4.186,8.60008716583252,2.992267370223999,4.7544779777526855,17.71,35.900001525878906,100.79,821.377197265625,8.134793281555176,8.067442893981934,14.05951976776123,51.0,20.75090789794922,7.374281406402588,10.057512283325195,22.01,29.385,9.63414478302002,16.420835494995117,24.30325698852539,12.00858211517334,21.145172119140625,27.84
2014-01-02,6.3,12.60693645477295,14.45,9.84648895263672,12.9238920211792,2.5193889141082764,4.625105857849121,8.658636093139648,8.352,10.539307594299316,14.32891845703125,11.56091594696045,46.20687103271485,1.02,12.603507041931152,4.053847312927246,12.25,20.63,21.576,13.013492584228516,1.636,6.333320617675781,11.205572128295898,9.613402366638184,13.33764934539795,7.583395481109619,10.763113975524902,4.171952247619629,6.341,7.8,18.20997810363769,6.390969276428223,15.080717086791992,6.484111309051514,22.85075569152832,178.2689666748047,13.657629013061523,15.77126407623291,10.130000114440918,13.871420860290527,3.549611091613769,10.932793617248535,6.737229824066162,1.718075156211853,8.247650146484375,17.36809730529785,9.584258079528809,8.708321571350098,4.1,8.318115234375,2.8800573348999023,4.433001518249512,17.24,35.0,99.58,766.9212646484375,8.04830551147461,7.911572933197021,14.240730285644531,48.0,20.35879135131836,7.382658004760742,9.81971263885498,21.43,29.451,9.47005844116211,16.685834884643555,23.660383224487305,11.34096908569336,20.612253189086918,27.17
2014-01-03,6.35,12.338706016540527,14.36,10.129966735839844,12.643290519714355,2.543201208114624,4.630194187164307,8.464387893676758,8.223,10.504379272460938,14.478177070617676,11.866790771484377,44.9214973449707,1.15,12.53835391998291,4.180438041687012,12.554,20.48,22.024,13.17884635925293,1.68,6.394906520843506,11.254026412963867,9.962607383728027,13.792763710021973,7.770267486572266,10.411426544189451,4.480706691741943,6.639,8.45,18.13409996032715,6.702723979949951,14.730178833007812,6.427161693572998,22.84248924255371,194.69927978515625,13.552807807922363,15.62007999420166,10.789999961853027,14.14138412475586,3.561741828918457,10.911982536315918,6.57271671295166,1.7223745584487915,8.264832496643066,17.81755256652832,12.518214225769045,8.881155967712402,4.092,8.43513298034668,2.9623448848724365,4.793959617614746,17.46,41.0,97.52,834.9912109375,7.885509014129639,7.793490886688232,13.797073364257812,51.25,20.64111328125,7.361022472381592,10.127452850341797,21.45,30.211,10.50145149230957,16.78635597229004,23.521381378173828,11.662099838256836,20.168153762817383,26.73
2014-01-06,6.34,12.179217338562012,14.45,9.805992126464844,12.465217590332031,2.4789068698883057,4.543696880340576,8.521746635437012,8.325,10.41269588470459,14.26323699951172,11.645878791809082,44.9881477355957,1.12,12.3790922164917,4.203990936279297,12.351,20.06,21.421,13.194594383239746,1.644,6.245103359222412,11.18134307861328,9.887288093566896,13.72774887084961,7.523113250732422,10.125679969787598,4.5861358642578125,6.715,8.99,18.11513328552246,6.477567672729492,14.68542766571045,6.427161693572998,22.801172256469727,201.2714080810547,13.470438957214355,15.592595100402832,10.81999969482422,13.752320289611816,3.5859978199005127,10.929322242736816,6.690225601196289,1.7166422605514526,8.269126892089844,17.67308235168457,10.855639457702637,8.697685241699219,4.079,8.316705703735352,3.0446324348449707,4.703719139099121,17.11,40.20000076293945,96.27,830.4532470703125,7.982170104980469,7.850170135498047,13.81582260131836,50.75,19.778453826904297,7.366429328918457,9.994565963745115,21.17,30.211,10.485825538635254,16.46653175354004,23.156503677368164,11.898722648620604,20.1859188079834,26.88
2014-01-07,6.07,12.563443183898926,14.15,9.863845825195312,12.384272575378418,2.455094337463379,4.472462177276611,8.360597610473633,8.154,10.133277893066406,14.018455505371094,11.481616020202637,45.22617721557617,1.11,12.241547584533691,4.062679767608643,12.089,20.6,20.662,13.34617042541504,1.631,6.215142726898193,11.084429740905762,9.811969757080078,13.514122009277344,7.414605140686035,10.081719398498535,4.450584888458252,6.562,8.65,18.30481719970703,6.240866661071777,14.543720245361328,6.280720233917236,22.470600128173828,193.87777709960935,13.455466270446776,15.49638557434082,10.859999656677246,13.792017936706545,3.573869466781616,10.846077919006348,6.799901008605957,1.6980141401290894,8.161736488342285,17.183502197265625,10.660041809082031,8.639185905456543,4.001,8.481659889221191,3.104477882385254,4.568360328674316,16.82,39.79999923706055,96.01,844.0671997070312,7.732884883880615,7.632897853851318,13.734590530395508,49.75,19.70787239074707,7.415106296539307,9.896645545959473,21.17,30.38,10.407687187194824,16.33402442932129,23.252071380615234,11.797311782836914,19.688522338867188,26.29
2014-01-08,6.25,12.68668270111084,14.35,10.077899932861328,12.54076099395752,2.5122437477111816,4.589489459991455,8.336015701293945,8.141,10.168204307556152,13.7378511428833,11.345669746398926,43.7027702331543,1.08,12.161911964416504,4.006743907928467,11.903,20.4,20.749,13.365852355957031,1.628,6.143570899963379,11.126829147338867,9.770886421203612,13.374801635742188,7.384467124938965,10.111024856567385,4.4129319190979,6.537,8.18,18.399667739868164,6.292825222015381,14.573553085327148,6.240041732788086,22.30531311035156,193.0562438964844,13.477925300598145,15.462024688720703,10.920000076293944,13.633214950561523,3.594083309173584,11.016036033630373,6.909577369689941,1.7309716939926147,8.329263687133789,17.095216751098633,10.268848419189451,8.668434143066406,4.026,8.466151237487793,3.0895164012908936,4.55708122253418,16.59,40.0,95.61,862.2191772460938,7.737972736358643,7.647068023681641,13.672101020812988,50.0,19.72355461120605,7.604404449462891,10.015545845031738,21.17,30.68,10.35299301147461,16.297473907470703,23.60825538635254,11.814213752746582,19.82471466064453,26.44
2014-01-09,6.8,12.38945198059082,14.15,9.71921730041504,12.265557289123535,2.41937518119812,4.441932678222656,8.079278945922852,7.895,9.692319869995115,13.224398612976074,11.37399196624756,42.46500015258789,1.03,11.727560997009276,3.918424367904663,11.624,20.22,20.0,13.267426490783691,1.59,6.208485126495361,10.99963092803955,9.613402366638184,13.374801635742188,7.143341064453125,9.766664505004885,4.360217094421387,6.392,8.08,18.11513328552246,5.906017780303955,14.521344184875488,6.036651134490967,21.867305755615234,186.48411560058597,13.388076782226562,15.324583053588867,10.8100004196167,13.26003074645996,3.5051422119140625,10.672654151916504,6.7685651779174805,1.7094782590866089,8.193950653076172,16.653791427612305,9.87765407562256,8.309467315673828,4.018,8.185591697692871,3.052112579345703,4.483760833740234,16.33,40.20000076293945,92.77,834.9912109375,7.52938985824585,7.415624141693115,13.240946769714355,47.75,19.307910919189453,7.463779926300049,9.735782623291016,21.05,30.586,10.384248733520508,16.18781852722168,23.186912536621094,11.535338401794434,19.12006950378418,25.47
2014-01-10,7.04,12.469197273254396,14.33,9.863845825195312,12.427443504333496,2.41937518119812,4.462286472320557,8.207647323608398,7.956,9.692319869995115,13.702030181884766,11.441965103149414,41.89372253417969,1.04,11.850626945495604,4.009687900543213,11.539,20.3,20.039,13.334356307983398,1.647,6.358286380767822,11.144999504089355,9.894136428833008,13.421239852905272,7.16142463684082,9.7520112991333,4.345156669616699,6.486,8.11,18.067710876464844,5.975296974182129,14.603384017944336,6.174957275390625,22.14002799987793,183.19805908203125,13.500391960144045,15.530749320983888,10.699999809265137,13.291789054870604,3.4889698028564453,10.724681854248049,6.729394912719727,1.7768255472183228,8.419475555419922,16.57353401184082,10.073250770568848,8.402531623840332,4.018,8.091131210327148,3.1119580268859863,4.596559524536133,16.39,42.20000076293945,92.37,848.605224609375,7.636225700378418,7.543154239654541,13.028488159179688,47.5,18.758947372436523,7.42592191696167,9.714800834655762,20.74,30.896,10.407687187194824,16.31118392944336,23.42147445678711,11.611393928527832,19.096385955810547,25.6
2014-01-13,7.0,12.353203773498535,14.15,9.782852172851562,12.486798286437988,2.4027059078216557,4.541152477264404,8.084734916687012,7.901,9.76654052734375,13.552770614624023,11.283363342285156,42.31266021728516,1.06,11.66240692138672,3.8948733806610103,11.624,20.09,20.029,13.26152229309082,1.656,6.246768474578857,11.054143905639648,9.907830238342283,13.56985092163086,7.16745138168335,9.678743362426758,4.352686882019043,6.383,8.12,18.30481719970703,5.906017780303955,14.31996726989746,6.305127143859863,21.859045028686523,194.69927978515625,13.215859413146973,15.207759857177734,10.65999984741211,13.299731254577637,3.4849283695220947,10.67611598968506,6.737229824066162,1.7725263833999634,8.387258529663086,16.605636596679688,10.073250770568848,8.28287410736084,4.038,8.099591255187988,3.2166876792907715,4.799598693847656,16.56,42.79999923706055,93.3,848.605224609375,7.483602523803711,7.44868803024292,12.622326850891112,47.0,18.1393985748291,7.582771301269531,9.728789329528809,20.89,30.699,10.392062187194824,16.009628295898438,23.239036560058597,11.54378890991211,18.97203826904297,25.35
2014-01-14,6.81,12.316957473754885,14.15,9.713430404663086,12.670270919799805,2.436044216156006,4.592032909393311,8.147561073303223,7.983,9.70541763305664,13.98263454437256,11.436301231384276,42.65542602539063,1.06,11.65516757965088,3.956697702407837,11.869,20.3,20.477,13.12963581085205,1.694,6.448169708251953,11.144999504089355,10.284424781799316,13.672019958496094,7.294044017791748,9.693395614624023,4.322564601898193,6.528,8.14,18.81697654724121,5.952203273773193,14.767467498779297,6.427161693572998,21.59458351135254,193.0562438964844,12.87890911102295,14.967240333557127,10.579999923706056,13.236210823059082,3.509185314178467,10.835674285888672,6.8155694007873535,1.7911550998687744,8.419475555419922,16.49327278137207,9.975452423095703,8.309467315673828,4.022,8.085491180419922,3.291494369506836,4.816519737243652,16.38,44.0,94.36,848.605224609375,7.453076839447021,7.415624141693115,13.059731483459473,48.0,18.4295654296875,7.815340995788574,9.53295612335205,21.19,30.896,10.46238613128662,15.991354942321776,23.53875732421875,11.509984016418455,18.96019172668457,25.35
2014-01-15,6.96,12.436934471130373,14.15,9.915912628173828,12.929288864135742,2.4622373580932617,4.579313278198242,8.20218276977539,8.017,9.784005165100098,13.833375930786133,11.424972534179688,42.56974029541016,1.07,11.66964626312256,3.9154794216156006,11.801,20.4,20.691,13.109950065612791,1.683,6.368273735046387,11.344881057739258,10.298117637634276,13.690595626831056,7.559280872344971,9.78864574432373,4.254788398742676,6.29,8.4,19.016143798828125,5.917564868927002,14.767467498779297,6.329534530639648,22.065649032592773,194.69927978515625,13.066106796264648,15.13217067718506,10.699999809265137,13.283846855163574,3.4849283695220947,10.839138984680176,6.972248077392578,1.8212459087371824,8.324970245361328,16.541427612304688,9.87765407562256,8.296170234680176,4.059,8.120735168457031,3.3139359951019287,4.934957504272461,16.52,43.70000076293945,95.12,862.2191772460938,7.692185878753662,7.576217174530029,13.153462409973145,49.0,18.398193359375,7.825382232666016,9.602895736694336,21.27,31.215,10.517077445983888,16.069028854370117,23.42147445678711,11.712803840637209,19.214815139770508,25.72
