,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,VIVT4,TNLP4,TIMS3,UGPA3,USIM3,USIM5,VALE3,VALE5
2011-12-01,8.8,58.87,10.72995948791504,2.2819435596466064,7.525,13.431638717651367,12.560209274291992,7.651332378387451,33.506103515625,5.41,7.690695762634277,3.905641794204712,15.447,25.177,6.249850273132324,1.818,4.403305530548096,12.548673629760742,10.455018997192385,12.906879425048828,4.829633712768555,8.942502975463867,12.257,26.05,10.507172584533691,11.115466117858888,266.21392822265625,10.057430267333984,11.726728439331056,14.25,6.664977550506592,3.253483772277832,9.693429946899414,4.839758396148682,19.005069732666016,31.58893394470215,5.867802143096924,3.254,7.217268943786621,5.977054119110107,980.1061401367188,6.358063697814941,14.48,1408.0,65.64,3010.3798828125,12.200672149658203,10.192293167114258,30.68000030517578,245.6328887939453,7.255092620849609,8.595973014831543,19.98,27.499,16.96,6.47252893447876,13.774263381958008,16.825162887573242,8.94279956817627,22.761653900146484,29.77
2011-12-02,8.88,58.56,10.673635482788086,2.2841079235076904,7.539,13.517142295837402,12.39088535308838,7.434429168701172,33.41417694091797,5.24,7.670562744140625,3.723109483718872,15.447,25.002,6.0490312576293945,1.782,4.387350559234619,12.411677360534668,10.675335884094238,13.174044609069824,4.741350173950195,8.984932899475098,12.342,25.65,10.497946739196776,11.115466117858888,259.8247985839844,10.050165176391602,11.587042808532717,14.079999923706056,6.594241142272949,3.280546903610229,9.728524208068848,4.576054096221924,19.17117118835449,32.07792663574219,5.64689302444458,3.176,7.064411640167236,5.962092876434326,971.1143188476562,6.435602188110352,14.37,1410.0,63.7,2829.6689453125,12.166095733642578,10.196817398071287,28.729999542236328,237.5637969970703,7.310170650482178,8.549819946289062,19.39,27.499,17.27,6.548584938049316,13.443172454833984,15.831923484802246,8.917609214782715,23.044137954711918,30.25
2011-12-05,8.8,58.46,10.853877067565918,2.2970986366271973,7.635,13.928351402282717,12.037288665771484,7.689292430877685,33.75429916381836,5.38,7.751091480255127,3.841001749038696,15.43,25.898,6.005261898040772,1.816,4.427236557006836,12.663748741149902,10.648630142211914,13.358298301696776,4.871180057525635,9.15466022491455,12.597,26.22,10.497946739196776,11.487360000610352,263.37432861328125,10.362421035766602,12.072611808776855,14.68000030517578,6.885047435760498,3.349705696105957,9.883502960205078,4.762198925018311,19.268068313598636,35.30527877807617,5.8804240226745605,3.283,7.243849277496338,6.261319637298584,1011.5774536132812,6.590677261352539,14.52,1435.0,63.96,2966.3037109375,12.432832717895508,10.395954132080078,28.38999938964844,246.3448638916016,7.395286560058594,8.884429931640625,19.72,28.249,17.71,6.7235188484191895,13.52806568145752,16.268606185913086,9.152725219726562,23.46785926818848,30.7
2011-12-06,8.88,59.48,10.92710018157959,2.2667882442474365,7.676,13.99349880218506,12.156810760498049,7.868239879608154,34.4713020324707,5.35,7.912154674530029,3.925933837890625,15.752,27.046,6.050318241119385,1.847,4.451168060302734,13.07473373413086,10.82888889312744,13.754439353942873,4.933496952056885,9.303171157836914,12.87,26.72,10.405696868896484,11.495624542236328,261.9544982910156,10.573009490966797,12.28546142578125,14.960000038146973,6.955785751342773,3.3707547187805176,9.927364349365234,4.847514629364014,20.202402114868164,34.8162841796875,5.937231063842773,3.258,7.334228515625,6.366048812866211,1019.0706176757812,6.642368316650391,14.44,1475.0,64.16,2944.265869140625,12.541500091552734,10.554362297058104,28.8700008392334,243.4969482421875,7.405299663543701,9.13827133178711,19.78,28.08,17.78,6.845212459564209,13.795487403869627,16.825162887573242,9.32906436920166,23.44069480895996,30.71
2011-12-07,8.97,60.13,10.701799392700195,2.208332061767578,7.628,13.317644119262695,11.848036766052246,7.781476020812988,34.79302978515625,5.2,7.798069953918457,3.904374361038208,15.414,26.384,6.050318241119385,1.807,4.468717098236084,12.937735557556152,10.581868171691896,13.818927764892578,4.860793113708496,9.15996551513672,12.563,26.65,10.230423927307127,11.495624542236328,256.2752990722656,10.471346855163574,12.139127731323242,15.5,6.995082855224609,3.3677477836608887,9.91274642944336,4.731173992156982,20.126270294189453,33.6427001953125,5.949853420257568,3.217,7.176063537597656,6.156589984893799,995.0924682617188,6.306373119354248,14.21,1470.0,64.16,2864.929443359375,12.511863708496094,10.540783882141112,29.040000915527344,241.12368774414065,7.46538496017456,8.84404468536377,19.89,27.17,17.29,6.746336460113525,13.795487403869627,16.17441749572754,9.001580238342285,22.419414520263672,29.61
2011-12-08,8.81,60.66,10.510293006896973,2.1455466747283936,7.628,13.048928260803224,11.793254852294922,7.380202770233154,33.91975402832031,4.97,7.898733615875244,3.9250833988189697,15.177,25.693,6.050318241119385,1.832,4.4495720863342285,13.030892372131348,10.054442405700684,13.892627716064451,4.715384006500244,9.069796562194824,12.597,26.98,10.35957145690918,11.02455997467041,246.33663940429688,10.195401191711426,11.706771850585938,15.039999961853027,6.995082855224609,3.349705696105957,9.892278671264648,4.413177490234375,20.31313705444336,33.055912017822266,5.827828407287598,3.107,6.955422401428223,6.351087093353272,965.1198120117188,6.006562232971191,14.04,1441.0,62.27,2759.1474609375,12.022851943969728,10.192293167114258,28.59000015258789,227.35874938964844,7.320183753967285,8.486360549926758,19.78,26.926,16.71,6.746336460113525,13.795487403869627,15.592175483703612,8.766462326049805,21.957658767700195,29.18
2011-12-09,9.22,60.83,10.53282356262207,2.18668270111084,7.676,13.329856872558594,12.05222511291504,7.526612758636475,34.36099624633789,4.95,7.8517560958862305,3.931005954742432,15.507,25.635,6.082501411437988,1.876,4.438404560089111,13.030892372131348,10.43498992919922,14.003181457519531,4.710191249847412,9.16526985168457,12.827,27.14,10.267322540283203,11.156787872314451,251.30596923828125,10.188138961791992,11.83315372467041,15.699999809265137,6.916486740112305,3.379774570465088,10.000469207763672,4.327861785888672,20.27853012084961,34.8162841796875,5.775229454040527,3.115,7.052450656890869,6.57550859451294,981.6047973632812,6.218496799468994,14.12,1460.0,64.15,2745.9248046875,12.225370407104492,10.418585777282717,28.600000381469727,232.3426055908203,7.415316104888916,8.676740646362305,19.75,26.964,16.8,6.685489654541016,13.583248138427734,16.063106536865234,8.808449745178223,22.397680282592773,29.65
2011-12-12,9.08,61.02,10.53282356262207,2.18668270111084,7.662,13.329856872558594,12.05222511291504,7.526612758636475,34.36099624633789,4.78,7.8517560958862305,4.095656394958496,15.591,25.294,6.082501411437988,1.893,4.438404560089111,13.030892372131348,10.43498992919922,14.27034854888916,4.772277355194092,9.16526985168457,12.793,27.06,10.267322540283203,11.156787872314451,251.30596923828125,10.188138961791992,11.83315372467041,15.699999809265137,6.916486740112305,3.379774570465088,10.000469207763672,4.327861785888672,20.27853012084961,34.8162841796875,5.754190444946289,3.029,7.052450656890869,6.57550859451294,981.6047973632812,6.218496799468994,13.96,1460.0,64.59,2745.9248046875,12.225370407104492,10.418585777282717,,232.3426055908203,7.415316104888916,8.676740646362305,19.86,27.255,16.68,6.685489654541016,13.583248138427734,16.063106536865234,8.808449745178223,22.397680282592773,29.21
2011-12-13,9.21,61.97,9.941407203674316,2.158536672592163,7.723,13.146641731262209,11.753411293029783,7.439850330352783,34.28744888305664,4.91,7.616875171661377,4.1405558586120605,15.744,25.664,6.050318241119385,1.907,4.4320220947265625,13.42543601989746,10.268083572387695,13.883417129516602,4.682830810546875,9.271347045898438,12.989,27.11,10.202751159667969,11.313809394836426,241.3673095703125,10.17361831665039,11.839807510375977,15.06999969482422,6.562803268432617,3.3527114391326904,9.86888599395752,4.397665023803711,20.52076530456543,34.033897399902344,5.6111249923706055,2.988,6.912891864776611,6.620392322540283,972.6129760742188,6.146130084991455,14.07,1422.0,65.41,2710.6640625,11.904297828674316,10.14703369140625,28.700000762939453,223.5615234375,7.360238075256348,8.451745986938477,19.86,27.621,16.72,6.807182788848877,13.519574165344238,15.737740516662598,8.54814338684082,21.99025535583496,29.21
2011-12-14,9.12,61.68,9.88508415222168,2.1433815956115723,7.628,12.845356941223145,11.604001998901367,7.266324996948242,33.175174713134766,4.78,7.42896842956543,4.186788558959961,15.794,24.817,5.998824596405029,1.92,4.275672912597656,13.49119472503662,10.25472927093506,14.187433242797852,4.65652322769165,9.250133514404297,13.15,27.26,10.009026527404783,10.917125701904297,237.10787963867188,10.050165176391602,11.68682098388672,14.43000030517578,6.814309597015381,3.3316650390625,9.795782089233398,4.397665023803711,20.55537223815918,34.327293395996094,5.388110637664795,3.066,6.7733330726623535,6.732602119445801,939.64306640625,5.975548267364502,14.01,1369.0,63.23,2670.995849609375,11.509137153625488,9.875480651855469,28.459999084472656,215.492431640625,7.325191020965576,8.244058609008789,19.81,27.883,16.71,6.883240222930908,13.158771514892578,15.515116691589355,8.54814338684082,21.642576217651367,28.82
2011-12-15,9.27,62.55,10.166707992553713,2.165031671524048,7.45,12.62549877166748,11.47949504852295,7.282594680786133,33.5704460144043,4.75,7.59674072265625,4.21848726272583,16.107,25.333,6.019424915313721,1.891,4.21983528137207,13.70490550994873,10.47504711151123,14.233494758605955,4.630215167999268,9.17587661743164,13.304,27.24,10.064375877380373,10.751838684082031,239.23757934570312,10.01386260986328,11.673518180847168,14.420000076293944,6.877187252044678,3.3346714973449707,9.649577140808104,4.296837329864502,20.65918731689453,33.93609619140625,5.548007011413574,3.123,6.778645992279053,6.582988739013672,947.13623046875,6.047914505004883,13.88,1336.0,61.58,2684.218505859375,11.390586853027344,9.73517608642578,28.850000381469727,215.25511169433597,7.190001010894775,8.12867546081543,19.86,28.127,16.43,6.936480522155762,13.24366855621338,15.258240699768066,8.514554977416992,21.294910430908203,28.46
2011-12-16,9.16,62.51,10.420172691345217,2.1433815956115723,7.45,12.47892951965332,11.30518913269043,7.266324996948242,32.816673278808594,4.75,7.898733615875244,4.126034736633301,16.166,26.083,6.040021896362305,1.873,4.251742839813232,13.64462661743164,10.541810035705566,14.159795761108398,4.635476112365723,9.213004112243652,13.159,27.46,10.009026527404783,10.71878147125244,240.6573944091797,10.057430267333984,11.713427543640137,13.90999984741211,7.026523113250732,3.3076086044311523,9.708057403564451,4.498493671417236,20.52076530456543,32.07792663574219,5.63847541809082,3.119,6.778645992279053,6.283761501312256,971.1143188476562,6.135790824890137,13.96,1295.0,62.07,2684.218505859375,11.262158393859863,9.640132904052734,29.40999984741211,215.0177764892578,7.184994220733643,8.013294219970703,19.81,28.099,16.22,6.928872585296631,13.26489543914795,15.326740264892578,8.39699649810791,21.294910430908203,28.38
2011-12-19,8.98,63.08,10.330050468444824,2.1130707263946533,7.505,12.397499084472656,11.1956205368042,7.320552825927734,33.04648971557617,4.68,7.945708274841309,4.135732650756836,16.04,25.1,6.099237442016602,1.897,4.275672912597656,13.86382007598877,10.147910118103027,14.132156372070312,4.588122367858887,9.122836112976074,13.048,27.58,9.999798774719238,10.38821029663086,209.421630859375,9.7306547164917,11.281072616577148,12.829999923706056,6.680697441101074,3.2625045776367188,9.649577140808104,4.56829833984375,19.79339408874512,32.66471862792969,5.63847541809082,2.975,6.698898792266846,6.059341907501221,938.1444091796876,5.908348560333252,13.88,1277.0,62.07,2600.474365234375,11.212764739990234,9.558666229248049,29.540000915527344,204.1007537841797,7.059821128845215,7.897910118103027,19.83,27.686,16.15,6.928872585296631,13.24366855621338,14.778746604919434,8.237454414367676,20.963537216186523,27.9
2011-12-20,9.28,63.59,10.515926361083984,2.173691272735596,7.696,12.88607406616211,11.409767150878906,7.477809429168701,32.90859603881836,4.71,8.187299728393555,4.259421825408936,16.353,24.584,6.128844738006592,1.937,4.309177398681641,14.10492992401123,10.061118125915527,14.325621604919434,4.682830810546875,9.244830131530762,13.406,27.93,10.276548385620115,10.727046012878418,208.0018310546875,10.130047798156738,11.693470001220703,12.920000076293944,6.940065383911133,3.3527114391326904,9.883502960205078,4.83200216293335,19.961849212646484,33.447105407714844,5.63847541809082,2.975,6.664993762969971,6.283761501312256,953.1307373046876,5.861825942993164,13.86,1365.0,63.31,2688.626220703125,11.72647762298584,10.002205848693848,29.36000061035156,207.4233245849609,7.2851362228393555,8.307518005371094,19.92,28.362,16.88,6.959298133850098,13.23517894744873,14.812994956970217,8.44737720489502,21.729501724243164,28.9
2011-12-21,9.17,62.76,10.172341346740724,2.167196035385132,7.676,12.82499885559082,11.663771629333496,7.288017272949219,33.000526428222656,4.66,8.160455703735352,4.303012371063232,16.268,23.396,6.0953755378723145,1.94,4.275672912597656,14.083008766174316,9.82077407836914,14.325621604919434,4.735445976257324,9.414557456970217,13.602,27.95,10.424149513244627,11.082408905029297,203.74240112304688,10.137307167053224,11.713427543640137,12.829999923706056,6.680697441101074,3.349705696105957,9.883502960205078,4.8940510749816895,19.660036087036133,32.95811080932617,5.554319381713867,2.959,6.545023918151856,6.358569145202637,953.1307373046876,5.686073303222656,13.73,1333.0,63.6,2648.957763671875,11.583230018615724,9.92073917388916,29.190000534057617,203.6260986328125,7.435341835021973,8.451745986938477,19.89,28.315,17.34,7.103808879852295,13.307340621948242,14.470497131347656,8.623716354370117,21.80012321472168,28.92
2011-12-22,9.06,62.52,10.025894165039062,2.191012382507324,7.785,13.069284439086914,12.006746292114258,7.369356155395508,33.32225799560547,4.59,8.120193481445312,4.28583574295044,16.353,22.939,6.179047107696533,1.949,4.259719371795654,14.192605018615724,9.960975646972656,14.215070724487305,4.756494045257568,9.669147491455078,13.602,28.14,10.424149513244627,11.404719352722168,203.0324859619141,10.456822395324709,12.039352416992188,12.800000190734863,6.806451320648193,3.4098446369171143,10.058954238891602,5.033658504486084,19.751279830932617,32.860313415527344,5.470164299011231,3.025,6.664993762969971,6.5381035804748535,956.1279907226562,5.598198890686035,14.02,1367.0,63.14,2648.957763671875,11.751173973083496,10.02483367919922,28.75,199.35423278808597,7.650854110717773,8.601740837097168,19.86,28.747,17.52,7.172261714935303,13.277626991271973,14.37631130218506,8.707685470581055,22.109766006469727,29.33
2011-12-23,9.17,63.11,10.172341346740724,2.188847064971924,7.785,13.150713920593262,12.0621976852417,7.418159961700439,33.643985748291016,4.69,8.086638450622559,4.37696647644043,16.852,23.348,6.114684104919434,1.998,4.261316299438477,14.389875411987305,10.127881050109863,14.095307350158691,4.735445976257324,9.63201904296875,13.627,28.54,10.424149513244627,11.941896438598633,200.9027862548828,10.616579055786133,12.13247299194336,12.800000190734863,6.7907304763793945,3.442920207977295,10.143750190734863,5.150000095367432,20.277700424194336,32.95811080932617,5.468059539794922,3.086,6.698317050933838,6.5455851554870605,959.125244140625,5.5568461418151855,14.42,1379.0,63.28,2635.735107421875,11.80550765991211,10.056513786315918,28.5,196.50631713867188,7.681313991546631,8.647892951965332,19.78,29.01,17.59,7.1342315673828125,13.434682846069336,14.14512538909912,8.800049781799316,22.245574951171875,29.51
2011-12-26,9.24,62.64,10.251195907592772,2.1845171451568604,7.758,13.215856552124023,12.042037963867188,7.423583030700684,33.42336654663086,4.69,8.053086280822754,4.378288269042969,16.691,23.494,6.114684104919434,1.998,4.317152976989746,14.521391868591309,10.201318740844728,14.279560089111328,4.714399814605713,9.679754257202148,13.593,28.91,10.202751159667969,,203.74240112304688,10.558485984802246,12.139127731323242,12.859999656677246,6.908628463745117,3.457174062728882,10.088189125061035,5.351656913757324,20.474231719970703,,5.501721382141113,3.053,6.635666370391846,6.508181571960449,959.125244140625,5.639552593231201,14.2,,63.6,2670.995849609375,11.746232986450195,10.033886909484863,,201.49017333984372,7.6153154373168945,8.71712589263916,19.83,29.629,17.75,7.157048225402832,13.290358543395996,14.059503555297852,8.783258438110352,22.07173728942871,29.33
2011-12-27,9.37,63.21,10.352582931518556,2.191012382507324,7.785,13.256571769714355,12.122682571411133,7.456118583679199,33.73591613769531,4.69,8.120193481445312,4.421877861022949,16.759,23.513,6.146867752075195,2.009,4.302794933319092,14.521391868591309,10.281435012817385,14.463810920715332,4.693353176116943,9.68505859375,13.653,28.91,10.608644485473633,11.933631896972656,204.45230102539065,10.761813163757324,12.332021713256836,12.720000267028809,6.995082855224609,3.4602439403533936,10.117083549499512,5.390436172485352,20.509326934814453,34.13169479370117,5.520657062530518,3.041,6.538355350494385,6.515663146972656,981.6047973632812,5.763611793518066,14.09,1400.0,63.59,2635.735107421875,11.741293907165527,10.04746437072754,28.899999618530277,199.35423278808597,7.79808235168457,8.792121887207031,19.62,30.051,17.84,7.3015594482421875,13.68936824798584,13.734130859375,8.900815963745117,22.218416213989254,29.41
2011-12-28,9.08,63.11,10.138544082641602,2.132555723190308,7.635,12.784283638000488,11.830327987670898,7.20667839050293,33.248714447021484,4.53,8.167168617248535,4.338675022125244,16.463,22.842,6.159739017486572,1.949,4.291626453399658,14.346039772033691,9.920918464660645,14.334834098815918,4.603907585144043,9.32438850402832,13.278,28.75,10.627095222473145,11.561738014221191,196.64337158203125,10.37694263458252,11.873065948486328,11.90999984741211,6.704275608062744,3.3957669734954834,9.88708782196045,4.932830810546875,20.390005111694336,32.66471862792969,5.548007011413574,2.934,6.481038570404053,6.246358871459961,968.1170654296876,5.5568461418151855,14.24,1376.0,61.83,2565.2138671875,11.257221221923828,9.69897174835205,29.149999618530277,193.18374633789065,7.513776779174805,8.561358451843262,19.62,29.563,17.33,7.187471389770508,13.64692211151123,13.348821640014648,8.69089126586914,21.577390670776367,28.64
2011-12-29,9.12,63.78,10.206134796142578,2.1217305660247803,7.717,12.902355194091797,11.94626808166504,6.940969467163086,33.82643127441406,4.41,8.200722694396973,4.394144058227539,16.31,22.559,6.204796314239502,1.946,4.307581424713135,14.25836181640625,9.90756607055664,14.279560089111328,4.693353176116943,9.46229076385498,13.593,29.31,10.848493576049805,11.462568283081056,195.2235412597656,10.52943992614746,11.912971496582031,12.4399995803833,6.680697441101074,3.4633138179779053,10.022723197937012,4.715662002563477,20.21453285217285,32.95811080932617,5.3860063552856445,2.971,6.4530463218688965,6.388491153717041,999.58837890625,5.530999660491943,14.26,1362.0,63.96,2600.474365234375,11.36095142364502,9.726126670837402,29.190000534057617,189.86117553710935,7.595005989074707,8.642125129699707,19.53,29.441,17.56,7.027751445770264,13.58749294281006,14.684558868408203,8.52295207977295,21.430721282958984,28.65
2012-01-02,9.17,64.07,10.701799392700195,2.1109063625335693,7.703,13.30949878692627,12.243659973144531,7.429005146026611,33.018394470214844,4.76,8.21414566040039,4.332067966461182,16.378,23.951,6.2241034507751465,1.918,4.259719371795654,14.143285751342772,10.274760246276855,14.740190505981444,4.814370632171631,9.361515998840332,13.406,28.83,10.885391235351562,,212.26123046875,10.602056503295898,11.77329158782959,12.649999618530272,7.073678493499756,3.42033052444458,10.038070678710938,4.358884811401367,20.039060592651367,,5.673186302185059,3.082,6.79829216003418,6.72512149810791,1056.536376953125,5.887670516967773,14.52,,63.02,2745.9248046875,11.464680671691896,9.83474826812744,,204.1007537841797,7.828544616699219,8.71712589263916,19.89,29.3,18.2,7.22550106048584,13.58749294281006,14.230751037597656,8.84203815460205,22.218416213989254,29.48
2012-01-03,9.4,63.21,10.814449310302734,2.1477112770080566,7.881,13.798070907592772,12.188209533691406,7.429005146026611,33.41776657104492,5.06,8.160455703735352,4.240936756134033,16.209,24.165,6.2472758293151855,1.871,4.320343971252441,14.028209686279297,10.78215503692627,15.108694076538086,4.7775397300720215,9.488811492919922,13.338,28.97,11.162138938903809,12.421224594116213,220.7800750732422,11.001447677612305,12.584781646728516,12.890000343322754,7.309468269348144,3.5216498374938965,10.288799285888672,4.490737915039063,20.039060592651367,33.740501403808594,5.844079494476318,3.098,6.771630764007568,6.687717437744141,1067.02685546875,6.197822093963623,14.94,1394.0,63.53,2798.815673828125,11.956113815307615,10.225942611694336,29.399999618530277,212.6445159912109,8.026541709899902,9.167115211486816,19.78,29.957,18.32,7.316770553588867,13.978012084960938,14.590371131896973,9.085548400878906,23.207109451293945,30.67
2012-01-04,9.67,61.05,10.758124351501465,2.18668270111084,7.895,13.7370023727417,12.127725601196287,7.16871976852417,33.6871223449707,5.01,8.039661407470703,4.2924418449401855,16.065,23.932,6.269157886505127,1.886,4.3410844802856445,14.198086738586426,10.675335884094238,14.740190505981444,4.7038774490356445,9.913129806518556,13.908,29.03,11.069889068603516,12.214617729187012,214.39096069335935,11.182988166809082,12.71116542816162,12.600000381469728,7.4980974197387695,3.5277886390686035,10.3005952835083,4.576054096221924,20.54442405700684,34.033897399902344,5.622551441192627,3.09,6.700984001159668,6.770005226135254,1046.0460205078125,6.2960357666015625,14.82,1393.0,63.75,2820.853759765625,12.030778884887695,10.298954010009766,29.489999771118164,210.50857543945312,7.925004959106445,9.230572700500488,19.72,29.826,18.21,7.430857181549072,14.347310066223145,14.256437301635742,8.89241886138916,23.36464500427246,30.91
2012-01-05,9.17,60.51,10.279358863830566,2.1628668308258057,7.84,13.358352661132812,12.001708984375,7.076534271240234,33.882164001464844,4.85,7.985972881317139,4.3452677726745605,15.701,24.409,6.179047107696533,1.893,4.37618350982666,14.236441612243652,10.414960861206056,14.095307350158691,4.719662189483643,9.711576461791992,13.806,29.16,11.023763656616213,11.900574684143066,207.29193115234372,11.364530563354492,12.890754699707031,12.270000457763672,7.388066291809082,3.5124382972717285,10.223901748657228,4.6536149978637695,20.54442405700684,33.83829879760742,5.447441101074219,3.094,6.928926467895508,6.695198059082031,1019.0706176757812,6.047914505004883,14.77,1360.0,63.59,2772.370361328125,11.956113815307615,10.180312156677246,28.950000762939453,202.91412353515625,7.681313991546631,9.155577659606934,19.37,29.507,17.85,7.408039569854736,14.245431900024414,13.973877906799316,8.724478721618652,22.73992347717285,30.12
2012-01-06,9.32,60.64,10.200505256652832,2.195341110229492,7.935,13.26878833770752,11.69926929473877,7.006042003631592,33.98432540893555,4.93,7.945708274841309,4.357159614562988,15.836,24.856,6.1404314041137695,1.913,4.323534965515137,14.230962753295898,10.334845542907717,14.049243927001951,4.735445976257324,9.621410369873049,13.644,29.5,11.051440238952637,11.842724800109863,208.0018310546875,11.47345733642578,13.083648681640623,12.119999885559082,8.056133270263672,3.5308592319488525,10.3005952835083,4.707906723022461,20.85325813293457,33.349308013916016,5.485416889190674,3.086,7.024902820587158,6.687717437744141,1008.5801391601562,6.011731147766113,14.52,1355.0,63.64,2781.185302734375,11.946157455444336,10.189438819885254,28.950000762939453,201.49017333984372,7.666084289550781,9.132501602172852,19.37,28.953,18.0,7.263529777526855,14.13082504272461,14.153691291809082,8.73287582397461,22.54435920715332,29.91
2012-01-09,9.24,60.29,10.138544082641602,2.2299821376800537,7.956,13.228070259094238,11.79504108428955,7.022308826446533,33.343467712402344,4.98,8.019529342651367,4.35187578201294,15.913,25.557,6.164888381958008,1.903,4.355443954467773,14.269319534301758,10.501750946044922,14.233494758605955,4.730185031890869,9.674450874328612,13.738,29.73,11.069889068603516,11.809667587280272,213.68104553222656,11.437151908874512,13.229984283447266,12.170000076293944,8.166170120239258,3.5554230213165283,10.365492820739746,4.552785873413086,21.288427352905277,32.95811080932617,5.616222381591797,3.164,7.060893535614014,6.478259086608887,1019.0706176757812,6.156466960906982,14.65,1374.0,64.65,2838.48388671875,12.18508529663086,10.32633113861084,29.07999992370605,202.6768035888672,7.787930488586426,9.132501602172852,19.37,28.953,18.02,7.408039569854736,14.389756202697754,14.479061126708984,8.89241886138916,22.517194747924805,29.95
2012-01-10,9.48,60.18,10.251195907592772,2.2754483222961426,7.977,13.33799934387207,12.042037963867188,7.0006184577941895,32.04316329956055,5.09,8.12690258026123,4.29904842376709,15.794,26.336,6.198357582092285,1.903,4.428832054138184,13.91861629486084,10.441667556762695,14.31640911102295,4.735445976257324,9.47820281982422,13.474,29.8,10.839266777038574,12.189825057983398,216.5206756591797,11.865591049194336,13.535954475402832,12.369999885559082,8.394099235534668,3.6106889247894287,10.501184463500977,4.53727388381958,21.491979598999023,33.25150680541992,5.607781887054443,3.189,7.316828727722168,6.582988739013672,1029.56103515625,6.471786975860596,14.65,1398.0,65.22,2922.22802734375,12.354320526123049,10.449536323547363,28.950000762939453,213.59381103515625,7.950389862060547,9.490184783935549,19.38,29.075,18.1,7.529732704162598,14.101109504699709,14.812994956970217,9.186312675476074,22.49003219604492,29.96
2012-01-11,9.44,60.51,10.110383987426758,2.253798723220825,7.99,13.35428524017334,12.223501205444336,6.984349727630615,31.838830947875977,5.08,7.972554206848144,4.31226110458374,15.727,26.482,6.265298843383789,1.901,4.419260025024414,13.874775886535645,10.455018997192385,14.463810920715332,4.730185031890869,9.340299606323242,13.312,29.82,10.996091842651367,12.222882270812988,212.9711456298828,12.018081665039062,13.702247619628906,12.390000343322754,8.2526273727417,3.607618808746338,10.515931129455566,4.467469692230225,21.30246925354004,33.447105407714844,5.479088306427002,3.217,7.264841556549072,6.582988739013672,1041.550048828125,6.61135196685791,14.74,1423.0,64.99,2948.673583984375,12.36925220489502,10.454099655151367,29.149999618530277,215.492431640625,7.935159683227539,9.490184783935549,19.28,28.934,17.5,7.468883991241455,14.30485725402832,15.266806602478027,9.2954740524292,22.6584415435791,30.17
2012-01-12,9.47,60.65,10.138544082641602,2.2104976177215576,7.99,13.122211456298828,12.329355239868164,7.022308826446533,32.04316329956055,5.11,7.737669944763184,4.328103542327881,16.082,26.482,6.249850273132324,1.882,4.435213565826416,13.891220092773438,10.648630142211914,14.45460033416748,4.809109210968018,9.350907325744627,13.278,29.75,10.913068771362305,12.23941135406494,209.421630859375,12.112489700317385,13.77541446685791,12.4399995803833,8.063994407653809,3.601476192474365,10.539530754089355,4.343372821807861,21.232276916503903,33.447105407714844,5.506515026092529,3.156,7.271503448486328,6.358569145202637,1041.550048828125,6.601015567779541,14.79,1426.0,66.35,2957.48876953125,12.523554801940918,10.531671524047852,29.049999237060547,212.8818359375,8.016389846801758,9.51902961730957,19.15,28.831,17.26,7.324377059936523,14.580767631530762,14.984247207641602,9.51379680633545,22.430274963378903,29.82
2012-01-13,9.52,60.65,10.138544082641602,2.188847064971924,7.84,12.995999336242676,12.450325012207031,6.989773273468018,32.50756072998047,4.96,7.737669944763184,4.324140548706055,15.744,26.102,6.293618202209473,1.87,4.377779006958008,13.91861629486084,10.11452865600586,14.279560089111328,4.782802104949951,9.350907325744627,13.227,29.82,10.857717514038086,12.148502349853516,198.7730712890625,11.909159660339355,13.422880172729492,12.050000190734863,7.773187637329102,3.576915740966797,10.47169303894043,4.203765392303467,21.09189796447754,32.860313415527344,5.398914813995361,3.119,7.171534061431885,6.268800258636475,1014.57470703125,6.218496799468994,14.89,1416.0,66.24,2842.8916015625,12.628087043762209,10.51798152923584,29.3799991607666,201.7274932861328,7.91992712020874,9.4440336227417,19.01,28.662,16.86,7.202683448791504,14.623215675354004,14.427684783935549,9.203107833862305,21.97395896911621,29.51
