,VIVO4,AMBV4,ARCZ6,ARCE3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LIGT3,LAME4,LREN3,NATU3,NETC4,PCAR4,PETR3,PETR4,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,SUBA3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM5,VALE3,VALE5,ALLL11
2007-03-26,24.66,17.91,10.27,46.97,5.188,11.847305297851562,9.846599578857422,40.67,17.27,8.124448776245117,3.834369659423828,2.827249050140381,13.146,1.037,5.557188987731934,6.452741146087647,5.993902683258057,40.06,9.76625633239746,8.145,19.4721794128418,12.137381553649902,13.94782829284668,50.64487457275391,23.1,2.860803365707397,7.566983699798584,,12.653122901916504,2.557,3.351533889770508,8.13,27.1,49.91,11.16390895843506,8.824114799499512,269.6960144042969,6.75128173828125,8.22,7.532036304473877,5.29,70.5,48.01,35.89,42.5,17.69,27.71,5.96,17.54,15.580069541931152,18.78243637084961,21.16,24.6
2007-03-27,24.0,17.42,10.11,46.04,5.174,11.590171813964844,9.590099334716797,40.55,16.97,7.906342506408691,3.797648906707764,2.8115711212158203,13.256,1.025,5.557188987731934,6.473325729370117,6.070625305175781,38.93,9.684673309326172,8.052,19.38752174377441,11.977025985717772,13.802688598632812,49.97526931762695,23.1,2.8436732292175293,7.460909366607666,,12.67848014831543,2.524,3.232991933822632,7.9,27.09,48.99,11.039488792419434,8.776683807373047,266.2568359375,6.572157859802246,8.25,7.481593132019043,5.18,69.95,47.41,35.75,41.32,17.61,27.32,5.92,17.39,15.695479393005373,18.54094886779785,20.91,23.91
2007-03-28,24.35,17.4,10.22,45.06,5.099,11.31960391998291,9.305105209350586,39.47,16.8,7.628753185272217,3.742570161819458,2.76453709602356,13.764,1.018,5.483692646026611,5.897004127502441,5.949149131774902,37.56,9.585917472839355,7.984,19.226673126220703,11.80032444000244,13.59659481048584,52.05953598022461,23.75,2.753126621246338,7.2032880783081055,,12.191625595092772,2.54,3.1371986865997314,7.62,26.75,48.54,11.039488792419434,8.735180854797363,261.2645568847656,6.544161796569824,7.95,7.292652130126953,5.17,67.01,46.38,35.7,39.69,17.61,27.2,5.85,17.01,15.530606269836426,18.07748794555664,20.44,23.55
2007-03-29,24.13,17.68,10.18,46.33,5.174,11.60552215576172,9.330753326416016,39.69,16.76,7.663323402404785,3.827306747436523,2.8167974948883057,13.848,1.008,5.609684944152832,5.969044208526611,5.94595193862915,38.64,9.841398239135742,8.162,19.226673126220703,11.911581039428713,13.698187828063965,57.340938568115234,24.5,2.7678098678588867,7.235617637634277,,12.475625038146973,2.557,3.1946749687194824,7.44,27.8,48.94,11.652543067932127,9.146245956420898,254.60813903808597,6.538197040557861,7.77,7.34822416305542,5.28,68.79,49.22,35.71,40.48,17.73,27.21,5.92,16.99,16.09115982055664,18.36776161193848,20.75,23.91
2007-03-30,24.06,18.11,10.25,47.41,5.188,11.628547668457031,9.503177642822266,40.17,16.8,7.618242263793945,3.8795626163482666,2.8115711212158203,13.493,0.988,5.5946855545043945,5.948460578918457,6.1121826171875,38.41,9.85427951812744,8.282,19.88702774047852,12.271549224853516,14.043620109558104,59.227149963378906,25.15,2.7873880863189697,7.263902187347412,,12.424908638000488,2.61,3.1970701217651367,7.51,27.88,48.94,11.704574584960938,9.134389877319336,260.7098083496094,6.428804874420166,7.85,7.596157550811768,5.28,69.4,49.58,36.65,40.77,17.79,27.6,5.91,17.03,16.450571060180664,18.6116886138916,21.04,24.57
2007-04-02,24.72,18.09,10.18,47.01,5.071,11.801250457763672,9.28372859954834,41.14,17.04,7.55312967300415,3.8414306640625,2.769763469696045,13.493,0.995,5.549688339233398,5.989627361297607,6.073822498321533,39.66,9.661056518554688,8.248,19.81082344055176,12.238821983337402,13.793978691101074,57.340938568115234,25.3,2.7286531925201416,7.132566928863525,,12.424908638000488,2.598,3.2449653148651123,7.6,28.1,48.12,11.638970375061035,9.094862937927246,262.9286499023437,6.313708782196045,7.6,7.617528915405273,5.18,70.5,47.67,36.62,40.83,17.82,27.52,6.25,16.66,16.4373836517334,18.650718688964844,21.03,24.49
2007-04-03,25.11,18.38,10.48,47.71,5.14,12.0123291015625,9.761096954345703,43.07,17.5,7.843635082244873,4.009492874145508,2.8115711212158203,13.705,1.006,5.692180633544922,6.036967754364014,6.425464630126953,41.43,9.768403053283691,8.316,20.23414421081543,12.467893600463867,14.18875503540039,57.8124885559082,25.61,2.7971770763397217,7.353813171386719,,12.67848014831543,2.708,3.382667303085327,7.69,28.87,50.0,11.480615615844728,9.039105415344238,276.2414855957031,6.474947452545166,7.98,7.632063388824463,5.17,71.2,46.87,36.68,41.65,17.92,27.74,6.35,17.09,15.98893928527832,19.258092880249023,21.77,24.86
2007-04-04,25.14,18.06,10.32,47.79,5.147,12.048789024353027,9.711225509643556,42.02,17.49,7.863668918609619,4.016554355621338,2.822023630142212,13.392,0.996,5.848171710968018,6.057550430297852,6.681203365325928,42.5,9.789871215820312,8.375,20.394989013671875,12.592241287231444,14.412271499633787,55.888553619384766,25.35,2.836332082748413,7.436660289764404,,12.876264572143556,2.754,3.526355504989624,7.8,29.1,51.39,11.657071113586426,9.13071060180664,282.8978881835937,6.589523792266846,8.18,7.591026782989502,5.28,72.0,46.87,37.01,40.83,17.76,27.58,6.24,17.37,15.975752830505373,19.63618469238281,22.02,25.09
2007-04-05,24.72,18.26,10.27,47.71,5.167,12.242597579956056,9.903593063354492,42.59,17.71,7.863668918609619,4.088581562042236,2.822023630142212,13.468,0.996,5.9546661376953125,6.094598770141602,6.553335666656494,42.03,9.768403053283691,8.35,20.149477005004883,12.53333854675293,14.35421371459961,56.162052154541016,25.7,2.826543092727661,7.494246006011963,,13.16026210784912,2.733,3.5562915802001958,7.86,28.23,52.6,11.740766525268556,9.200409889221191,276.2414855957031,6.488687038421631,8.05,7.604708194732666,5.23,72.4,47.32,36.75,40.8,17.73,27.61,6.3,17.58,15.819130897521973,19.73375701904297,22.08,25.13
2007-04-09,24.31,18.49,10.27,49.18,5.208,12.233002662658691,9.991945266723633,42.6,18.77,7.798556327819824,4.020791053771973,2.8481523990631104,13.451,0.999,5.996663093566895,6.216039180755615,6.473415374755859,41.57,9.656764030456545,8.239,19.937822341918945,12.82785987854004,14.542892456054688,56.2186393737793,25.35,2.794728994369507,7.548801898956299,,12.982763290405272,2.717,3.4748668670654297,7.85,27.8,52.53,11.718148231506348,9.166558265686035,275.6867980957031,6.498018741607666,7.82,7.608980178833008,5.22,71.8,47.73,36.86,43.35,18.78,29.28,6.32,17.57,15.743285179138184,19.73375701904297,22.11,25.35
2007-04-10,24.73,18.53,10.79,49.54,5.201,12.319353103637695,9.839468002319336,43.69,19.0,7.648295402526855,3.9685370922088623,2.832474708557129,13.341,1.016,5.951666355133057,6.456858158111572,6.62366247177124,41.57,9.74693202972412,8.375,20.030954360961918,12.893306732177734,14.635788917541504,55.30382537841797,25.21,2.811861038208008,7.57708740234375,,12.7799072265625,2.676,3.520368814468384,7.73,27.43,52.87,11.876498222351074,9.299981117248535,274.1336364746094,6.43606424331665,7.73,7.651727199554443,5.05,71.2,47.92,37.83,45.33,19.66,30.64,6.68,17.83,15.415203094482422,19.88011741638184,22.27,25.26
2007-04-11,26.92,18.41,10.54,49.18,5.099,12.300164222717283,9.6713228225708,41.52,19.24,7.543112277984619,3.8866238594055176,2.827249050140381,13.307,1.013,5.684680938720703,6.380702018737793,6.617269039154053,40.82,9.5537109375,8.213,19.98015022277832,12.64788055419922,14.35421371459961,54.41730499267578,25.1,2.7775983810424805,7.425548076629639,,12.627763748168944,2.63,3.41260290145874,7.55,27.1,51.66,11.740766525268556,9.18049430847168,272.91326904296875,6.474947452545166,7.6,7.421750068664551,4.97,71.4,47.08,37.73,43.53,21.85,32.85,6.78,17.47,14.98654556274414,20.002073287963867,22.4,24.99
2007-04-12,27.41,18.57,10.75,49.68,5.099,12.563051223754885,9.642822265625,41.8,19.2,7.578173637390137,4.057510852813721,2.8533785343170166,13.341,1.008,5.840672492980957,6.397168159484863,6.521364688873291,40.21,9.875747680664062,8.307,19.98015022277832,12.729684829711914,14.528377532958984,54.02119827270508,24.51,2.8020715713500977,7.486162185668945,,12.835692405700684,2.692,3.364706754684448,7.41,27.9,52.21,11.966989517211914,9.309941291809082,271.80389404296875,6.498018741607666,8.0,7.480738162994385,4.95,71.6,47.15,37.83,45.77,21.4,32.38,6.79,17.52,14.937084197998049,20.246004104614254,22.68,24.8
2007-04-13,27.24,18.68,11.14,48.94,5.099,12.53043270111084,9.68272304534912,42.01,19.18,7.718417167663574,4.236871719360352,2.921316623687744,13.493,1.047,5.905169486999512,6.390993595123291,6.681203365325928,40.53,9.74693202972412,8.375,20.030954360961918,12.847496032714844,14.77511501312256,53.33272933959961,24.4,2.8730409145355225,7.587190628051758,,12.805261611938477,2.692,3.334770441055298,7.44,28.35,53.5,12.12534236907959,9.49115753173828,271.80389404296875,6.498018741607666,8.16,7.651727199554443,5.21,73.6,46.37,38.12,48.06,21.28,32.57,6.85,17.42,15.646016120910645,20.26551628112793,22.83,24.69
2007-04-16,27.76,18.92,11.24,49.33,5.304,12.895023345947266,9.960597038269045,43.56,19.29,7.838625431060791,4.22274923324585,3.015383720397949,13.637,1.071,6.067159175872803,6.432158946990967,6.946533203125,41.86,9.661056518554688,8.401,20.19181632995605,13.187822341918944,15.32663917541504,53.7099723815918,25.0,2.914642572402954,7.804401874542236,,12.977690696716309,2.717,3.4724724292755127,7.59,28.9,55.32,12.32667350769043,9.660430908203123,280.6791076660156,6.486353397369385,8.6,7.694473743438721,5.29,73.5,46.59,38.35,47.8,21.38,32.56,6.96,18.53,15.95925998687744,20.84119033813477,23.53,24.88
2007-04-17,27.27,18.94,11.18,48.5,5.345,13.019752502441406,9.974847793579102,42.3,19.07,7.753478050231934,4.2721781730651855,3.015383720397949,13.451,1.071,6.1676530838012695,6.504199981689453,6.936945915222168,41.1,9.510774612426758,8.418,20.242603302001957,13.092923164367676,15.210529327392578,53.93632507324219,25.4,3.2572543621063232,8.003427505493164,,12.703835487365724,2.659,3.592212677001953,7.67,29.3,55.19,12.147963523864746,9.509082794189451,279.6806640625,6.486353397369385,8.72,7.514935493469238,5.33,73.49,47.64,38.96,46.8,21.24,32.54,7.04,18.46,15.563584327697754,20.953399658203125,23.68,24.86
2007-04-18,27.54,19.04,11.03,49.04,5.338,12.875834465026855,10.031838417053224,43.5,19.07,7.65831184387207,4.236871719360352,3.057190418243408,13.341,1.079,6.328145980834961,6.504199981689453,6.809074878692627,40.38,9.596652030944824,8.571,20.49658966064453,13.236906051635742,15.271492958068848,55.50187683105469,25.0,2.9293274879455566,7.886230945587158,,12.708907127380373,2.594,3.6041860580444336,7.55,29.9,55.5,11.989609718322754,9.437393188476562,291.7731628417969,6.463280200958252,8.56,7.5670881271362305,5.28,71.5,47.87,38.8,45.88,21.37,32.54,6.93,18.59,15.662504196166992,20.611894607543945,23.22,24.44
2007-04-19,28.08,19.12,11.04,48.64,5.434,12.856645584106444,10.152971267700195,44.52,19.2,7.65831184387207,4.27924108505249,3.0780954360961914,14.238,1.079,6.599629878997803,6.46097469329834,6.805878639221191,41.86,9.585917472839355,8.69,20.471193313598636,13.498701095581056,15.558867454528809,55.50187683105469,24.8,2.9684829711914062,7.960998058319092,,12.982763290405272,2.598,3.508395195007324,7.76,29.9,55.38,11.826733589172363,9.299981117248535,303.9765625,6.417398452758789,8.7,7.524341106414795,5.3,71.2,47.15,38.37,45.76,21.44,32.2,6.84,18.77,15.777913093566896,20.365528106689453,23.04,24.15
2007-04-20,28.78,19.39,11.1,49.68,5.489,13.115696907043455,10.33109188079834,43.76,19.45,7.718417167663574,4.306074619293213,3.0780954360961914,14.407,1.084,6.575631141662598,6.473325729370117,7.087191104888916,42.52,9.768403053283691,8.631,20.276472091674805,13.695042610168455,15.753351211547852,56.59587860107422,25.05,3.2841742038726807,8.07717514038086,,13.565970420837402,2.63,3.534736394882202,7.88,30.4,54.83,11.876498222351074,9.359724044799805,310.63299560546875,6.417398452758789,8.69,7.579057693481445,5.43,71.5,48.14,39.34,45.75,21.44,32.33,6.85,19.24,16.354948043823242,20.733858108520508,23.49,25.34
2007-04-23,28.26,19.39,11.25,49.48,5.447,13.048537254333496,10.40091609954834,42.79,19.2,7.778521537780762,4.3442063331604,3.119903087615967,14.407,1.082,6.419640064239502,6.483616828918457,6.908172130584717,41.38,9.76625633239746,8.648,20.284931182861328,13.61323070526123,15.645946502685549,56.59587860107422,24.98,2.9586939811706543,8.007469177246094,,13.287044525146484,2.606,3.4724724292755127,7.77,29.82,55.45,11.856141090393066,9.292015075683594,300.6483764648437,6.3818840980529785,8.43,7.651727199554443,5.38,71.0,47.41,40.06,45.4,21.21,31.76,6.96,18.99,16.05653953552246,20.84363174438477,23.58,25.46
2007-04-24,30.11,19.48,11.04,49.4,5.372,12.856645584106444,10.188593864440918,42.99,19.0,7.963841915130615,4.361152648925781,3.119903087615967,14.331,1.087,6.314646244049072,6.504199981689453,7.189486980438232,41.38,9.907952308654783,8.724,20.318803787231445,13.449617385864258,15.297619819641112,56.96369934082031,25.0,2.9464571475982666,7.880176067352295,,13.789114952087402,2.651,3.6041860580444336,7.96,29.99,55.03,11.786012649536133,9.202404975891112,302.3124694824219,6.431138038635254,8.5,7.653437614440918,5.59,70.2,47.41,39.38,45.17,21.44,31.58,6.99,18.65,15.779562950134276,20.807043075561523,23.56,25.34
2007-04-25,30.45,19.22,11.14,49.6,5.489,12.981372833251951,10.445087432861328,42.79,19.39,8.164192199707031,4.406346321105957,3.1773881912231445,14.432,1.108,6.446638107299805,6.545363903045654,7.477194309234619,42.23,10.023883819580078,8.843,20.318803787231445,13.482337951660156,15.67497730255127,56.82223129272461,25.6,3.0223214626312256,8.026663780212402,,14.189754486083984,2.635,3.6041860580444336,8.26,30.35,54.59,12.05747413635254,9.457304000854492,316.1800231933594,6.566972255706787,8.55,7.667970657348633,5.66,72.0,48.48,39.69,46.08,21.44,31.48,6.96,18.73,15.800989151000977,20.86802291870117,23.58,25.39
2007-04-26,30.4,19.15,11.01,49.45,5.413,12.666675567626951,10.26696491241455,41.94,19.55,8.414626121520996,4.355503559112549,3.1773881912231445,14.652,1.087,6.599629878997803,6.642104625701904,7.672194957733154,41.95,9.953033447265623,8.792,20.06481170654297,13.331809997558594,15.384696006774902,55.93571090698242,24.77,3.032111644744873,8.057977676391602,,14.098469734191896,2.63,3.592212677001953,7.88,30.09,53.66,11.853879928588867,9.25816249847412,327.2740478515625,6.498018741607666,8.49,7.532036304473877,5.66,72.9,48.24,40.06,45.06,21.23,31.23,6.78,18.87,15.59655475616455,20.441150665283203,23.0,24.93
2007-04-27,31.46,19.11,11.07,49.55,5.44,12.895023345947266,10.174341201782228,42.06,19.74,8.419634819030762,4.462838172912598,2.984027624130249,14.661,1.082,6.322144985198975,6.6791534423828125,7.30457067489624,42.8,9.950889587402344,8.792,20.19181632995605,13.40052890777588,15.442755699157717,55.64334487915039,25.68,3.0932912826538086,8.076165199279785,,14.443321228027344,2.618,3.6448991298675537,7.93,30.25,53.42,11.763392448425291,9.242227554321287,318.3988342285156,6.521087169647217,8.65,7.569652557373047,5.54,74.97,48.29,39.82,45.75,21.37,31.43,6.86,18.85,15.812535285949709,20.450908660888672,23.04,24.21
2007-04-30,31.6,18.9,10.71,49.94,5.393,13.048537254333496,9.917847633361816,43.56,19.88,8.690106391906738,4.486847400665283,2.9944801330566406,14.762,1.116,5.864670276641846,6.483616828918457,6.809074878692627,42.53,9.789871215820312,8.835,20.318803787231445,13.577240943908691,15.878174781799316,54.51161193847656,26.0,2.716418981552124,7.900374889373779,,15.112749099731444,2.594,3.4425361156463623,7.74,31.1,52.21,11.582415580749512,9.001269340515137,307.41571044921875,6.337815761566162,8.8,7.608980178833008,5.71,72.52,47.16,39.29,46.08,21.22,31.04,6.6,18.4,15.90980339050293,20.48993682861328,22.96,23.34
2007-05-02,30.54,19.47,10.99,49.4,5.482,13.029348373413086,10.03611660003662,45.49,19.38,8.940540313720703,4.445891380310059,2.9944801330566406,14.999,1.092,5.971165180206299,6.874692440032959,7.10637092590332,42.98,9.884334564208984,8.937,20.555850982666016,13.354718208312988,15.76205825805664,55.17179489135742,26.31,3.028439998626709,8.122636795043945,,14.504178047180176,2.733,3.715545415878296,8.13,30.15,52.77,11.650283813476562,9.08291721343994,331.711669921875,6.337815761566162,8.8,7.486724376678467,5.51,77.8,48.52,39.66,44.94,20.85,31.17,6.64,18.8,16.552793502807617,20.602134704589844,23.2,24.15
2007-05-03,30.96,20.1,11.01,49.3,5.598,13.019752502441406,10.302583694458008,44.52,19.93,8.770244598388672,4.447303295135498,2.9892544746398926,15.236,1.138,5.962165832519531,6.792359352111816,7.416455745697021,42.98,10.079702377319336,9.039,20.82677459716797,13.416889190673828,15.76205825805664,55.73765563964844,26.3,2.7653634548187256,8.319642066955566,,15.102605819702148,2.713,3.563474655151367,8.32,30.0,53.66,11.856141090393066,9.080923080444336,342.8056945800781,6.313708782196045,9.02,7.527761459350586,5.59,78.4,48.06,40.11,45.06,21.19,31.43,6.57,19.01,16.67644691467285,21.172929763793945,23.86,24.01
2007-05-04,30.45,19.85,11.18,50.79,5.646,13.278804779052734,10.472162246704102,45.99,20.15,8.800297737121582,4.502381801605225,3.0362865924835205,15.304,1.163,6.074659824371338,6.864401817321777,7.451621055603027,43.31,10.14625644683838,9.116,20.36113166809082,13.796489715576172,16.255531311035156,55.45472717285156,26.21,2.8167550563812256,8.4146089553833,,15.056960105895996,2.733,3.544316291809082,8.36,29.8,54.51,11.718148231506348,9.19642734527588,332.821044921875,6.451875686645508,9.12,7.822717189788818,5.72,79.1,48.22,40.55,45.75,21.12,31.1,6.39,19.05,16.84955406188965,21.8169002532959,24.39,24.3
2007-05-07,29.86,19.39,11.01,51.41,5.707,13.528264045715332,10.48071002960205,45.49,20.02,8.58492374420166,4.474137306213379,3.0362865924835205,15.304,1.163,6.254648685455322,7.059939384460449,7.384489059448242,43.35,10.133376121520996,9.133,20.23414421081543,13.645960807800291,15.878174781799316,54.143802642822266,26.15,3.1334261894226074,8.4257230758667,,14.727320671081545,2.754,3.495224475860596,8.36,29.3,53.26,11.469305992126465,8.965424537658691,331.156982421875,6.451875686645508,9.33,7.93385648727417,5.66,79.99,47.69,40.5,46.08,20.99,31.0,6.24,18.88,17.105098724365234,21.39246940612793,24.05,24.8
2007-05-08,30.26,19.65,10.89,50.8,5.762,13.374749183654783,10.94382381439209,44.72,19.71,8.690106391906738,4.560286045074463,3.0362865924835205,15.295,1.147,6.33714485168457,7.055822372436523,7.320552825927734,43.44,10.15269947052002,9.133,20.21720695495605,13.557607650756836,15.759159088134766,52.91776657104492,25.79,3.2088000774383545,8.486339569091797,,14.935247421264648,2.815,3.517972946166992,8.55,29.2,53.26,11.532649993896484,8.981356620788574,332.2663879394531,6.451875686645508,9.17,8.010801315307617,5.61,82.0,48.41,39.97,45.75,20.88,30.9,6.14,19.06,16.907257080078125,21.13634490966797,23.78,24.69
2007-05-09,30.31,20.25,11.01,51.3,6.062,13.392020225524902,11.215998649597168,46.46,19.85,8.700122833251953,4.604067802429199,3.057190418243408,15.617,1.168,6.301146507263184,7.080521106719971,7.66899824142456,44.12,10.375974655151367,9.184,20.157943725585938,13.560879707336426,15.820115089416504,53.00264739990234,25.41,2.902406930923462,8.718701362609863,,15.51845932006836,2.848,3.602989673614502,8.69,29.6,53.38,11.539438247680664,8.981356620788574,348.2417907714844,6.77435302734375,9.4,8.463920593261719,5.8,83.2,50.44,40.55,46.08,21.13,30.77,6.14,20.15,17.311182022094727,22.053510665893555,24.76,24.93
2007-05-10,29.39,19.72,10.89,49.76,5.878,14.036771774291992,10.95665168762207,43.58,19.35,8.46972370147705,4.539103031158447,3.0519649982452397,15.092,1.161,6.224649906158447,7.142270565032959,7.282192707061768,42.98,10.315861701965332,9.099,20.02248191833496,13.580510139465332,15.907204627990724,51.86148071289063,25.29,2.941563367843628,8.463101387023926,,14.960604667663574,2.799,3.5802388191223145,8.32,29.01,52.23,11.378817558288574,8.851907730102539,348.3526916503906,6.75128173828125,9.22,8.463920593261719,5.62,81.9,50.5,39.41,43.7,21.0,30.63,5.89,19.29,16.81492805480957,21.55101585388184,24.15,24.1
2007-05-11,30.47,19.56,11.1,50.7,5.912,14.2574462890625,11.086326599121094,45.29,19.54,8.514801979064941,4.519330024719238,3.1094517707824707,14.948,1.171,6.194652557373047,7.358389854431152,7.560309410095215,43.88,10.56490421295166,9.277,20.06481170654297,13.652503967285156,16.090072631835938,52.81402587890625,25.0,2.970930576324463,8.577256202697754,,14.985962867736816,2.815,3.640108823776245,8.43,30.29,54.47,11.595991134643556,8.921610832214355,360.55615234375,6.912262439727783,9.35,8.562238693237305,5.78,81.81,51.68,39.51,44.74,20.93,30.64,6.1,19.25,16.816577911376953,21.88032341003418,24.43,24.6
2007-05-14,30.4,19.51,10.89,50.7,5.782,13.927395820617676,11.114825248718262,45.62,19.76,8.50979232788086,4.554637908935547,3.1146769523620605,15.041,1.166,6.112157344818115,7.451012134552002,7.73613166809082,43.91,10.573490142822266,9.286,19.937822341918945,13.724498748779297,16.113296508789062,53.096954345703125,24.94,2.8803839683532715,8.38531494140625,,14.43825340270996,2.815,3.6149635314941406,8.27,30.05,53.82,11.5032377243042,9.005248069763184,359.4467468261719,6.855233192443848,9.18,8.445967674255371,5.81,80.0,50.87,39.38,44.39,20.81,30.59,6.17,19.01,16.651716232299805,21.35587882995605,24.0,24.6
2007-05-15,29.5,19.62,10.87,51.0,5.748,14.059794425964355,11.41407299041748,45.95,19.54,8.459705352783203,4.618189334869385,3.098999500274658,14.898,1.146,6.142154693603516,7.481886386871338,7.927936553955078,44.68,10.348066329956056,9.133,19.72616577148437,13.833373069763184,16.403602600097656,52.81402587890625,24.29,2.902406930923462,8.369145393371582,,14.43825340270996,2.745,3.7119531631469727,8.26,30.15,51.54,11.491926193237305,8.973387718200684,360.55615234375,6.912778377532959,9.31,8.40493106842041,5.84,78.0,52.05,38.8,45.68,20.95,30.19,6.06,19.24,16.981454849243164,21.294891357421875,23.84,24.8
2007-05-16,29.19,20.19,10.98,50.45,5.96,14.382174491882324,11.533767700195312,46.35,19.99,8.865412712097168,4.6464362144470215,3.1617112159729004,15.236,1.171,6.344643592834473,7.71859073638916,8.020642280578613,45.35,10.582077026367188,9.329,19.51451110839844,14.268858909606934,16.94901466369629,54.20981979370117,24.54,3.0076377391815186,8.607572555541992,,15.036675453186035,2.795,3.831695795059204,8.51,31.5,52.77,11.783751487731934,9.178502082824709,366.1031494140625,7.016470432281494,9.57,8.507523536682129,6.05,79.15,53.4,38.78,47.02,21.48,30.73,6.21,20.04,17.90306282043457,21.63639640808105,24.3,25.23
2007-05-17,28.94,20.59,11.2,50.73,6.049,14.31501293182373,11.463951110839844,45.47,19.99,8.66506290435791,4.554637908935547,3.098999500274658,14.898,1.171,6.299646854400635,7.73711347579956,7.864002704620361,47.05,10.562756538391112,9.346,19.40445709228516,14.268858909606934,17.251052856445312,54.04005813598633,25.26,3.029663324356079,8.743959426879883,,14.960604667663574,2.84,3.837680101394653,8.51,31.26,52.86,11.776965141296388,9.206381797790527,376.0877990722656,7.028135299682617,9.28,8.647733688354492,5.99,77.61,53.49,39.38,45.82,21.34,30.64,6.17,20.15,18.086069107055664,21.368072509765625,23.92,24.99
2007-05-18,29.32,21.05,11.53,51.8,6.138,14.295823097229004,11.67056655883789,46.2,20.89,8.589930534362793,4.448715686798096,3.135581493377685,14.855,1.171,6.299646854400635,7.601268291473389,7.832033157348633,47.24,10.60998821258545,9.371,19.51451110839844,14.301851272583008,16.887434005737305,55.17179489135742,25.0,3.0590314865112305,9.0217866897583,,14.757749557495115,2.856,3.9155116081237793,8.43,31.05,52.37,11.876498222351074,9.25816249847412,381.63482666015625,7.189115524291992,9.06,8.784523010253906,6.16,78.5,54.26,40.94,45.55,21.75,31.17,6.28,20.74,18.259180068969727,21.612001419067383,24.08,24.69
2007-05-21,29.78,21.29,11.94,51.5,6.199,14.096261024475098,11.8486909866333,45.24,21.56,8.479741096496582,4.475549697875977,3.135581493377685,15.067,1.16,6.229150295257568,7.549810886383057,7.7680983543396,47.42,10.788182258605955,9.507,19.2774600982666,14.506402015686035,17.154287338256836,56.11490249633789,24.7,3.032111644744873,9.006631851196289,,14.78310489654541,2.897,3.999328374862671,8.4,31.22,51.94,11.962461471557615,9.345784187316896,387.2927856445313,7.050949573516846,9.1,8.721259117126465,6.26,79.78,54.42,42.2,46.83,23.12,32.93,6.14,20.72,18.382831573486328,21.385149002075195,24.0,24.62
2007-05-22,29.92,21.05,11.67,51.2,6.083,13.979204177856444,11.562270164489746,46.09,22.26,8.239323616027832,4.392223358154297,3.0780954360961914,15.642,1.171,6.1271562576293945,7.321340084075928,7.528342247009277,46.67,11.058691024780272,9.848,19.006540298461918,14.252362251281738,16.693899154663086,57.04858016967773,24.3,2.995401620864868,8.930853843688965,,14.605607986450195,2.881,3.856839656829834,8.51,31.0,51.87,11.978299140930176,9.319897651672363,376.0877990722656,6.913039207458496,9.39,8.5921630859375,6.11,78.49,55.48,42.48,48.14,23.93,33.39,6.32,20.36,17.72170639038086,21.246112823486328,23.75,24.62
2007-05-23,29.56,20.85,11.65,50.92,6.117,13.852558135986328,11.385567665100098,46.57,22.36,8.089059829711914,4.434592247009277,3.072869300842285,15.744,1.155,5.894668102264404,7.317224502563477,7.512359142303467,47.2,11.12309741973877,9.916,19.226673126220703,14.070910453796388,16.365478515625,56.397830963134766,24.19,2.953799247741699,8.829838752746582,,14.707033157348633,2.897,3.806548357009888,8.36,31.74,50.91,12.08009910583496,9.37963581085205,381.5238952636719,7.1836700439453125,9.15,8.403220176696777,5.92,76.8,55.93,41.23,47.12,23.3,32.93,6.34,20.52,17.22710418701172,20.929004669189453,23.38,24.33
2007-05-24,29.28,20.51,11.15,50.19,5.96,13.430399894714355,11.043575286865234,46.46,21.36,7.863668918609619,4.321609020233154,3.0362865924835205,15.65,1.127,5.696680545806885,7.142270565032959,7.294980049133301,46.29,10.927730560302734,9.567,19.26053237915039,13.592534065246582,16.12209129333496,56.02059555053711,23.6,2.8999598026275635,8.587367057800293,,14.701964378356934,2.786,3.7263224124908447,8.26,31.15,50.21,11.792799949645996,9.17651081085205,377.19720458984375,7.120161056518555,8.93,8.164691925048828,5.75,76.99,54.58,40.01,45.4,22.36,32.33,6.23,19.66,16.89901351928711,20.246004104614254,22.68,23.77
2007-05-25,30.03,20.42,11.3,50.3,6.055,13.562801361083984,11.328573226928713,45.31,21.98,7.88871431350708,4.512269496917725,3.098999500274658,16.344,1.181,5.9156694412231445,7.36868143081665,7.432438850402832,48.09,11.206826210021973,9.822,19.641508102416992,14.0181245803833,16.56488609313965,57.71818161010742,23.51,2.924432277679444,8.6378812789917,,14.458537101745604,2.897,3.801758766174317,8.23,31.7,51.79,11.876498222351074,9.299981117248535,397.72119140625,7.304469108581543,9.1,8.54770565032959,5.97,80.7,55.79,40.31,48.0,23.06,33.77,6.34,19.95,17.344160079956055,20.68507957458496,23.26,24.44
