,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,LIGT3,PRML3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,USIM3,USIM5,VALE3,VALE5,VIVO4
2010-12-21,14.26,46.39,9.507641792297363,7.879464149475098,7.881,17.7623291015625,14.257624626159668,10.539475440979004,24.619096755981445,7.0,7.340134143829346,3.431786298751831,13.011,4.127501487731934,1.977,4.09906530380249,10.487817764282228,12.94914722442627,7.413713455200195,11.21230411529541,12.538,19.9,11.017650604248049,21.485137939453125,525.0692138671875,16.55658721923828,17.886838912963867,24.84958839416504,18.13017845153809,3.688633680343628,10.790945053100586,5.584336757659912,16.474552154541016,45.867523193359375,3.025,7.288309574127197,10.596370697021484,1560.0771484375,7.618839263916016,17.88,1863.0,,4193.05224609375,13.490407943725586,11.142318725585938,20.700000762939453,322.4753723144531,10.486572265625,15.48929214477539,14.52,39.64,23.71,18.50838851928711,16.087696075439453,29.452348709106445,35.62,48.27
2010-12-22,14.37,46.02,9.507641792297363,7.982505798339844,8.031,17.722625732421875,14.42096996307373,10.377490043640137,24.70026016235352,6.95,7.370787620544434,3.341765880584717,12.791,4.118267059326172,1.959,4.158291816711426,10.539483070373535,13.263068199157717,7.358165740966797,11.12077808380127,12.435,19.93,10.990534782409668,22.368423461914062,523.7001342773438,16.55658721923828,17.78980827331543,24.294513702392575,17.583147048950195,3.778740406036377,11.043010711669922,5.708432674407959,16.533157348632812,45.3785285949707,3.041,7.262509822845459,10.79686450958252,1542.0936279296875,7.659202575683594,17.87,1890.0,,4310.00732421875,13.605018615722656,11.207681655883787,20.75,315.040771484375,10.728309631347656,15.380772590637209,14.58,39.01,23.77,18.116043090820312,15.765777587890623,29.369949340820312,35.55,48.81
2010-12-23,14.25,46.15,9.479762077331545,7.969980716705322,7.997,17.714683532714844,14.58246898651123,10.523797035217283,24.889636993408203,7.0,7.36110782623291,3.304780960083008,12.952,4.105956554412842,1.959,4.228428363800049,10.552400588989258,13.23690700531006,7.392347812652588,11.095352172851562,12.401,20.15,11.026688575744627,22.15577888488769,525.7538452148438,16.400253295898438,17.660419464111328,24.87932586669922,17.583147048950195,3.778740406036377,11.014996528625488,5.871309757232666,16.656875610351562,44.49834060668945,3.041,7.306365966796875,10.989931106567385,1558.57861328125,7.719751834869385,17.63,1890.0,,4331.6650390625,13.628893852233888,11.220757484436035,20.649999618530277,317.596435546875,10.673078536987305,15.403621673583984,14.69,38.99,23.59,18.209867477416992,15.658470153808594,29.27724838256836,35.42,48.44
2010-12-27,14.08,46.14,9.429573059082031,7.938675880432129,7.84,17.21445083618164,14.493215560913086,10.764164924621582,24.528921127319336,6.97,7.364333152770996,3.26408314704895,12.706,4.041318893432617,1.936,4.209725856781006,10.521401405334473,13.079943656921388,7.251339435577393,11.06484317779541,12.359,20.16,10.72842502593994,21.86134910583496,516.8543701171875,16.052072525024414,17.33696746826172,24.472930908203125,17.14552116394043,3.7060742378234863,10.824552536010742,5.654140472412109,16.474552154541016,44.00934982299805,3.033,7.084495067596436,10.982503890991213,1563.074462890625,7.704616069793701,17.14,1904.0,,4266.6904296875,13.724400520324709,11.351480484008787,20.600000381469727,313.8791198730469,10.639087677001951,15.272256851196287,14.46,38.35,23.25,17.9539852142334,15.435602188110352,28.442955017089844,34.72,47.75
2010-12-28,14.27,45.49,9.418418884277344,8.032586097717285,7.826,16.952423095703125,14.465020179748535,10.65965747833252,24.83553123474121,7.21,7.440152168273926,3.3479342460632324,12.977,4.062864303588867,1.937,4.268951892852783,10.54723072052002,13.40040397644043,7.379531860351562,11.085180282592772,12.359,20.08,10.836883544921877,21.59963607788086,529.1766967773438,15.682568550109863,16.99411392211914,24.28460121154785,16.98922348022461,3.720607042312622,10.818951606750488,5.499020099639893,16.604787826538086,43.91154861450195,3.037,7.062562942504883,11.064187049865724,1632.0115966796875,7.845890998840332,17.47,1955.0,,4310.00732421875,14.13986110687256,11.617295265197754,20.309999465942383,327.35430908203125,10.73134994506836,15.152316093444824,14.37,38.36,23.24,17.681053161621094,15.11368179321289,28.19062042236328,34.17,49.95
2010-12-29,14.85,45.72,9.451878547668455,8.126501083374023,7.949,17.162841796875,14.563680648803713,10.764164924621582,24.975645065307617,7.5,7.509522438049316,3.335609674453736,13.028,4.124424934387207,1.988,4.323502063751221,10.671225547790527,13.93014430999756,7.50344705581665,11.186881065368652,12.606,20.47,10.710350036621094,21.86134910583496,542.8682250976562,15.995221138000488,17.23346710205078,24.78020477294922,17.50499725341797,3.813621997833252,11.059808731079102,5.467996597290039,16.800134658813477,45.47632598876953,3.086,7.081913471221924,11.21269989013672,1684.4637451171875,8.098169326782227,17.85,1970.0,,4413.96728515625,14.373849868774414,11.75238037109375,20.850000381469727,337.34454345703125,10.857599258422852,15.220854759216309,14.52,38.6,23.2,18.0222225189209,15.534655570983888,28.38631248474121,34.32,49.56
2010-12-30,14.61,46.18,9.535524368286133,8.220410346984863,7.99,17.198566436767578,14.76099967956543,10.64398193359375,24.83033561706543,7.48,7.565985679626465,3.2936782836914062,13.028,4.1398138999938965,1.992,4.303239822387695,10.64281177520752,14.28984546661377,7.627365112304687,11.308917999267578,12.716,20.74,10.66515827178955,21.665061950683597,549.7139892578125,16.108917236328125,17.33696746826172,24.87932586669922,17.606586456298828,3.8368752002716064,11.143832206726074,5.561068058013916,16.5592041015625,46.25871658325195,3.082,7.275408267974853,11.509724617004396,1682.965087890625,7.961281299591064,17.91,2000.0,,4400.9716796875,14.588739395141602,11.891820907592772,21.049999237060547,343.61749267578125,10.949861526489258,15.232277870178224,14.6,37.54,23.56,18.209867477416992,15.975946426391602,28.494461059570312,34.31,48.44
2011-01-03,14.85,46.81,9.34035301208496,8.38945198059082,8.093,17.750417709350586,14.751601219177246,10.58127784729004,24.648691177368164,7.53,7.498230934143066,3.383697986602783,12.943,4.185982704162598,1.999,4.286094665527344,10.779722213745115,14.126343727111816,7.46071720123291,11.5326566696167,12.929,20.94,10.755542755126951,21.771385192871094,553.8214111328125,16.435779571533203,17.757463455200195,25.672292709350582,17.34870147705078,3.8397819995880127,11.173398971557615,5.537800312042236,16.669902801513672,46.45431137084961,3.098,7.364418029785156,11.546818733215332,1666.4801025390625,8.231589317321777,18.55,2003.0,,4435.62548828125,14.469356536865234,11.76545238494873,21.450000762939453,344.7791442871094,10.87702465057373,15.592096328735352,14.88,37.97,24.11,18.423095703125,15.992627143859863,29.339046478271484,35.3,50.83
2011-01-04,14.78,46.69,9.206521034240724,8.408234596252441,8.161,18.064058303833008,14.812670707702637,10.78506565093994,24.89390754699707,7.59,7.512750625610352,3.3923323154449463,13.738,4.087488651275635,1.998,4.3624653816223145,10.81071949005127,13.975924491882324,7.46498966217041,11.812328338623049,13.338,20.9,10.963419914245604,22.04128074645996,542.1836547851562,16.91897964477539,18.242637634277344,26.2471923828125,16.72352409362793,3.911193609237671,11.263500213623049,5.491264343261719,16.565715789794922,45.76972198486328,3.078,7.262509822845459,11.591659545898438,1649.9952392578125,8.185686111450195,18.74,2015.0,,4331.6650390625,14.354748725891112,11.721874237060549,20.75,335.9505615234375,10.87702465057373,16.020450592041016,14.82,38.19,24.23,18.92632102966309,16.62632942199707,29.94673156738281,35.96,51.53
2011-01-05,15.21,46.03,9.256706237792969,8.214152336120605,8.325,18.707218170166016,15.024073600769045,10.936599731445312,25.429746627807617,7.6,7.517590045928955,3.416994333267212,14.145,4.062864303588867,2.038,4.353114604949951,10.859801292419434,14.060941696166992,7.469264030456543,12.137764930725098,13.661,20.98,11.017650604248049,22.000385284423828,549.7139892578125,17.01846694946289,18.48198890686035,26.257104873657227,16.918893814086914,3.960885524749756,11.432454109191896,5.530045032501221,16.455015182495117,45.28073120117188,3.176,7.204463481903076,11.61408233642578,1655.98974609375,8.394792556762695,18.52,2060.0,,4370.65087890625,14.626944541931152,11.861316680908203,20.649999618530277,334.5565795898437,10.954715728759766,16.42024803161621,14.85,38.19,25.08,19.369836807250977,17.009885787963867,30.487483978271484,36.48,52.12
2011-01-06,15.2,45.98,9.200944900512695,8.339367866516113,8.099,18.500770568847656,14.892539978027344,10.80596923828125,25.565977096557617,7.62,7.41918420791626,3.3960225582122803,14.255,4.032085418701172,2.014,4.286094665527344,10.87013339996338,13.590065002441406,7.413713455200195,11.797075271606444,13.278,20.96,11.071881294250488,21.984027862548828,539.4454345703125,17.08241844177246,18.44317054748535,25.692115783691406,16.450008392333984,3.8761143684387207,11.16213607788086,5.491264343261719,16.363853454589844,45.08513259887695,3.131,7.030319213867188,11.50944995880127,1651.4937744140625,8.440693855285645,17.77,2067.0,,4370.65087890625,14.540990829467772,11.813387870788574,20.299999237060547,329.90997314453125,10.76048469543457,16.48878288269043,14.75,37.92,24.93,19.27601432800293,16.884807586669922,30.096086502075195,36.31,52.63
2011-01-07,15.16,45.46,9.128451347351074,8.132760047912598,7.949,18.385637283325195,14.540186882019045,10.50289821624756,25.86568069458008,7.56,7.403050899505615,3.482340812683105,14.356,3.9982287883758554,2.015,4.286094665527344,10.95279598236084,13.335004806518556,7.306886196136475,11.720799446105955,13.193,20.99,10.972457885742188,21.902246475219727,525.0692138671875,17.11083984375,18.49492645263672,25.692115783691406,16.72352409362793,3.7621119022369385,10.888993263244627,5.444727897644043,16.539669036865234,44.3027458190918,3.148,6.965818881988525,11.397344589233398,1648.49658203125,8.440693855285645,17.65,2075.0,,4439.95703125,14.326096534729004,11.647798538208008,20.0,329.21295166015625,10.619668960571287,16.591588973999023,14.54,38.02,24.94,19.50630569458008,17.176645278930664,29.86948585510254,36.02,51.89
2011-01-10,14.95,45.7,9.094992637634276,8.17032527923584,7.956,18.52459144592285,14.563680648803713,10.549927711486816,25.85660552978516,7.51,7.461126327514648,3.4157607555389404,14.043,4.050553798675537,1.999,4.34064531326294,10.849468231201172,13.289224624633787,7.328252792358398,11.619101524353027,13.057,20.77,11.026688575744627,22.123065948486328,524.3846435546875,16.87635040283203,18.274978637695312,25.275808334350582,17.06737518310547,3.8059604167938232,10.976288795471191,5.429215908050537,16.735017776489258,44.00934982299805,3.123,6.889708995819092,11.621554374694824,1635.0089111328125,8.313191413879395,17.53,2075.0,,4353.32373046875,14.426379203796388,11.756733894348145,20.200000762939453,326.19268798828125,10.600241661071776,16.574453353881836,14.46,37.36,25.2,19.369836807250977,16.92650032043457,29.812843322753903,36.12,53.27
2011-01-11,14.9,45.55,9.117298126220703,7.888587951660156,7.997,18.74294853210449,14.73750114440918,10.36181354522705,26.174474716186523,7.48,7.659553050994873,3.4650819301605225,14.068,3.992072820663452,2.043,4.410782337188721,10.867548942565918,13.361165046691896,7.328252792358398,11.517403602600098,12.963,20.59,11.071881294250488,22.368423461914062,524.3846435546875,17.0113582611084,18.35260581970215,25.920093536376957,17.309627532958984,3.8439595699310303,11.043862342834473,5.452484130859375,16.865251541137695,44.00934982299805,3.148,6.96839714050293,11.584187507629396,1642.5020751953125,8.292790412902832,17.4,2033.0,,4405.3037109375,14.564867973327637,11.830816268920898,20.0,326.4250183105469,10.707069396972656,16.877159118652344,14.13,37.62,24.97,19.787769317626957,17.251689910888672,30.12698173522949,36.4,53.67
2011-01-12,14.9,44.33,9.167487144470217,7.91363525390625,8.161,19.163780212402344,14.995892524719238,10.325237274169922,26.020076751708984,7.63,7.662777423858643,3.5637381076812744,14.373,3.988994836807251,2.112,4.455981731414795,10.96829605102539,13.747025489807127,7.516266822814941,11.561433792114258,13.091,20.7,11.34303092956543,22.8182430267334,533.96875,17.572715759277344,19.012449264526367,26.56437873840332,17.575328826904297,3.934578895568848,11.333901405334473,5.522288799285889,17.483863830566406,43.7159538269043,3.131,6.892290115356445,11.785977363586426,1729.4227294921875,8.379490852355957,17.28,2031.0,,4552.58056640625,15.028078079223633,12.157633781433104,20.0,340.1325378417969,10.91587257385254,17.2198429107666,13.98,39.46,25.23,20.043649673461918,17.426794052124023,30.961265563964844,37.09,52.77
2011-01-13,14.39,43.61,9.145180702209473,7.907373428344727,8.058,19.028793334960938,14.845556259155272,10.10577392578125,25.611387252807617,7.42,7.557918548583984,3.6192281246185294,14.398,3.930513858795166,2.162,4.395195484161377,11.112954139709473,13.276145935058594,7.610273838043213,11.693680763244627,13.227,21.1,11.089959144592283,22.85913848876953,518.2235107421875,17.281381607055664,18.663122177124023,26.465259552001957,17.06737518310547,3.858576774597168,11.280396461486816,5.429215908050537,17.939680099487305,42.5423698425293,3.098,6.849719047546387,11.80839729309082,1742.910400390625,8.292790412902832,17.22,2000.0,,4526.59033203125,14.564867973327637,11.900537490844728,19.68000030517578,339.20318603515625,10.75562572479248,16.96282958984375,14.38,39.12,25.53,19.617185592651367,16.91816520690918,30.74497413635254,36.97,51.98
2011-01-14,14.85,42.81,9.044807434082031,7.763372421264648,8.147,18.99703788757324,14.925424575805664,10.084871292114258,25.33892822265625,7.4,7.582118511199951,3.656212568283081,14.365,3.979758739471436,2.166,4.401430606842041,11.154284477233888,13.32846736907959,7.49917459487915,11.892054557800291,13.559,21.0,12.20166301727295,22.695566177368164,515.4852294921875,17.196115493774414,18.695463180541992,26.267017364501957,16.997034072875977,3.8439595699310303,11.153682708740234,5.398192882537842,18.004796981811523,42.640167236328125,3.131,6.862618923187256,11.80839729309082,1687.4610595703125,8.160186767578125,17.2,2000.0,,4396.64013671875,14.693802833557127,12.005119323730469,19.8799991607666,333.3949279785156,10.925585746765137,17.048498153686523,14.42,39.4,26.19,19.830415725708008,16.96819305419922,30.87887191772461,37.19,51.62
2011-01-17,14.75,43.56,9.234403610229492,7.794676780700684,8.017,19.05658531188965,14.751601219177246,10.450644493103027,25.456993103027344,7.22,7.477259635925293,3.673482656478882,14.297,3.948981523513794,2.147,4.309473991394043,11.174951553344728,13.158425331115724,7.38380241394043,11.866619110107422,13.448,21.17,12.066092491149902,,507.270263671875,16.990039825439453,18.372018814086918,25.771413803100582,17.34870147705078,3.80011248588562,10.995990753173828,5.359411716461182,17.74432945251465,,3.098,6.849719047546387,11.733660697937012,1678.46923828125,8.287690162658691,17.44,,,4374.98193359375,14.550539016723633,11.961543083190918,,328.2836608886719,10.77505111694336,16.865737915039062,14.57,38.93,25.74,19.19072151184082,16.834781646728516,31.15330696105957,37.63,51.26
2011-01-18,14.77,42.13,9.368234634399414,7.650679111480713,8.024,19.31861686706543,14.822066307067873,10.59695529937744,26.49234771728516,7.36,7.415955066680908,3.577296018600464,14.373,3.992072820663452,2.169,4.290771007537842,11.032875061035156,13.57044506072998,7.306886196136475,11.759806632995604,13.295,21.21,12.29204559326172,22.41749382019043,523.0155029296875,17.0113582611084,18.359073638916016,26.237279891967773,17.465919494628906,3.7504189014434814,10.855202674865724,5.258584022521973,17.51641845703125,43.1291618347168,3.082,6.860037803649902,11.658923149108888,1724.9268798828125,8.277487754821777,17.17,1987.0,,4461.61572265625,14.779759407043455,12.079194068908691,20.0,342.6881408691406,10.77505111694336,16.751506805419922,14.29,39.24,26.05,19.0201358795166,16.61798667907715,31.541624069213867,38.03,50.96
2011-01-19,14.51,41.96,9.368234634399414,7.537986755371094,7.929,18.98115348815918,14.61065673828125,10.633530616760254,26.201717376708984,7.23,7.564371109008789,3.556335926055908,14.288,3.979758739471436,2.146,4.328176498413086,10.929545402526855,13.491963386535645,7.306886196136475,11.520742416381836,12.946,21.09,12.28300952911377,22.049457550048828,517.5389404296875,16.499738693237305,17.8480281829834,25.781326293945312,17.075193405151367,3.6773414611816406,10.736929893493652,5.374923706054688,17.45130157470703,43.03136444091797,3.016,6.88068151473999,11.50944995880127,1676.9705810546875,8.007182121276855,16.96,2011.0,,4387.97705078125,14.392951011657717,11.896178245544434,20.479999542236328,340.3648681640625,10.347737312316896,16.437381744384766,14.13,39.72,26.13,18.67897224426269,16.22609519958496,30.85818672180176,37.5,51.07
2011-01-20,14.58,41.68,9.039229393005373,7.481639385223389,7.785,18.87396049499512,14.51200008392334,10.764164924621582,26.38336753845215,7.17,7.695041656494141,3.4663162231445312,14.432,3.939746618270874,2.14,4.264275550842285,10.916630744934082,13.505043029785156,7.221426010131836,11.43427276611328,12.818,21.31,12.34627628326416,22.04128074645996,515.4852294921875,16.1657657623291,17.54397964477539,25.325368881225582,16.72352409362793,3.610108137130737,10.475055694580078,5.2663397789001465,17.51641845703125,42.05337905883789,3.025,6.849719047546387,11.397344589233398,1636.5074462890625,7.9255805015563965,16.55,1965.0,,4348.9921875,14.373849868774414,11.883108139038086,20.5,342.455810546875,10.03696632385254,16.51734161376953,14.09,39.52,26.13,18.832496643066406,16.50959014892578,30.34042358398437,37.11,52.72
2011-01-21,14.79,40.77,8.871940612792969,7.500420570373535,7.723,19.052614212036133,14.446237564086914,10.607404708862305,25.611387252807617,7.02,7.678910255432129,3.388632774353028,14.204,3.8350987434387207,2.132,4.145823001861572,10.888216018676758,13.171504974365234,7.114603042602539,11.439360618591309,12.742,20.94,12.102240562438965,22.605600357055664,511.377685546875,16.044965744018555,17.401660919189453,25.493873596191406,16.48908805847168,3.610108137130737,10.47787380218506,5.351656913757324,17.711769104003906,42.05337905883789,2.992,6.765872001647949,11.50944995880127,1639.5047607421875,7.828679084777832,16.37,1877.0,,4318.6708984375,14.264018058776855,11.787240028381348,20.06999969482422,334.0919189453125,10.1875,16.37455940246582,13.84,39.74,26.09,18.900732040405277,16.467905044555664,30.54753875732422,37.37,52.69
2011-01-24,14.89,41.89,8.810602188110352,7.650679111480713,7.847,19.36229133605957,14.577771186828612,10.81641674041748,25.929256439208984,7.27,7.741827964782715,3.404658079147339,14.517,3.9089677333831783,2.115,4.176994323730469,10.978630065917969,13.465805053710938,7.050507068634033,11.449532508850098,12.835,21.26,12.048015594482422,22.67102813720703,512.7468872070312,15.98812198638916,17.30462646484375,25.533523559570312,16.371862411499023,3.6422626972198486,10.553897857666016,5.421460151672363,17.503395080566406,42.34677505493164,3.025,6.836822032928467,11.442187309265137,1618.52392578125,7.777679443359375,16.91,1815.0,,4331.6650390625,14.330873489379885,11.76545238494873,20.65999984741211,343.8498229980469,10.129227638244627,16.437381744384766,13.88,39.79,26.09,18.89220428466797,16.259449005126953,30.754640579223636,37.55,53.44
2011-01-26,14.58,42.78,8.598700523376465,7.613115310668945,7.806,19.060556411743164,14.563680648803713,11.077683448791504,26.047327041625977,6.99,7.782156467437744,3.4280850887298584,14.263,3.985916137695313,2.091,4.102182865142822,10.846883773803713,13.01454734802246,6.845400333404541,11.291852951049805,12.733,21.07,11.948593139648438,22.090351104736328,495.6325378417969,15.689674377441406,16.884138107299805,25.493873596191406,16.082717895507812,3.575028419494629,10.404661178588867,5.235316276550293,17.255950927734375,42.34677505493164,2.971,6.643325328826904,11.173134803771973,1558.57861328125,7.420670032501221,16.92,1893.0,,4067.433837890625,14.08732795715332,11.691372871398926,21.100000381469727,325.49566650390625,9.847591400146484,16.465938568115234,13.88,39.65,26.05,18.26957130432129,15.767492294311523,30.728748321533203,37.33,53.44
2011-01-27,14.46,42.69,8.453715324401855,7.537986755371094,7.833,18.659576416015625,14.563680648803713,10.894797325134276,25.611387252807617,6.79,7.485324859619141,3.412059783935547,14.06,3.970527172088623,2.083,4.09906530380249,10.72030544281006,12.589447975158691,6.751392841339111,11.25624942779541,12.716,20.86,12.156474113464355,22.016742706298828,483.9947509765625,15.419651985168455,16.7224178314209,24.90906143188477,15.777944564819336,3.5837981700897217,10.446891784667969,5.235316276550293,16.871763229370117,42.05337905883789,2.877,6.360822677612305,10.620083808898926,1566.07177734375,7.175864219665527,16.49,1819.0,,3989.4638671875,14.13986110687256,11.708803176879885,21.100000381469727,315.9700927734375,9.808744430541992,16.203214645385742,13.45,39.1,26.34,18.8239688873291,15.759157180786133,30.423274993896484,37.1,53.01
2011-01-28,13.77,41.48,8.403529167175293,7.437813758850098,7.642,18.25859642028809,14.263006210327148,10.633530616760254,24.902984619140625,6.72,7.36110782623291,3.3516361713409424,13.637,3.847409963607788,2.036,4.049190998077393,10.614397048950195,12.079330444335938,6.751392841339111,11.30711269378662,12.708,20.67,12.219741821289062,21.239776611328125,470.3032531738281,14.922245025634766,16.172550201416016,24.304426193237305,15.51224136352539,3.5282580852508545,10.218817710876465,4.979367256164551,16.83269500732422,40.68419647216797,2.721,6.101539611816406,9.977347373962402,1506.12646484375,7.191164016723633,16.36,1796.0,,3941.815673828125,14.015701293945312,11.621654510498049,20.51000022888184,307.1415405273437,9.517398834228516,15.837682723999023,13.08,38.0,26.11,19.719532012939453,15.592392921447754,29.54827690124512,36.35,52.12
2011-01-31,13.72,40.94,8.476020812988281,7.29381799697876,7.519,18.15139961242676,13.98112678527832,10.957499504089355,24.83941078186035,6.64,7.425634384155273,3.378763437271118,13.738,3.807397603988648,2.04,4.056984901428223,10.601478576660156,12.040090560913086,6.836853504180908,11.393582344055176,12.81,21.0,12.219741821289062,21.04348945617676,466.1957702636719,15.17094898223877,16.489526748657227,23.600666046142575,15.504426956176758,3.4464094638824463,10.021699905395508,4.886294841766357,17.028045654296875,39.11941909790039,2.688,6.243435382843018,10.074505805969238,1500.1318359375,7.191164016723633,16.04,1721.0,,3993.795654296875,14.349973678588867,11.804667472839355,20.600000381469727,304.5858764648437,9.386290550231934,15.820552825927734,12.85,35.28,25.78,21.314498901367188,16.201082229614258,29.553447723388672,36.31,51.43
2011-02-01,13.93,40.62,8.643310546875,7.4503350257873535,7.525,18.500770568847656,14.009323120117188,10.821643829345703,25.429746627807617,6.72,7.645031452178955,3.3555448055267334,13.738,3.745837450027466,2.03,4.240896224975586,10.69447422027588,12.68754768371582,7.088963985443115,11.413928985595703,12.759,20.94,12.418581008911133,21.133459091186523,482.6256103515625,15.561769485473633,17.123498916625977,23.788997650146484,15.33250904083252,3.449333429336548,10.16873836517334,4.987123489379883,16.962926864624023,39.99960708618164,2.774,6.578824043273926,10.164191246032717,1558.57861328125,7.609374523162842,16.31,1789.0,,4206.04736328125,14.798856735229492,12.04433822631836,20.65999984741211,321.77838134765625,9.57566738128662,16.26032829284668,13.0,35.13,25.69,21.96271705627441,16.7930908203125,30.4180965423584,36.93,51.86
2011-02-02,13.9,40.9,8.22508716583252,7.419032573699951,7.45,18.08390617370605,13.896571159362791,10.8320951461792,24.948400497436523,6.64,7.517590045928955,3.329442262649536,13.324,3.5919418334960938,2.008,4.09906530380249,10.526565551757812,11.870051383972168,6.92231559753418,11.393582344055176,12.81,20.83,12.47281265258789,21.010778427124023,460.7192077636719,15.81047534942627,17.11702537536621,23.263656616210938,14.76202392578125,3.396717071533203,10.072969436645508,4.948342800140381,16.930370330810547,39.02162170410156,2.688,6.320836544036865,10.291242599487305,1510.622314453125,7.293167114257812,15.73,1704.0,,3972.137451171875,14.803632736206056,12.114057540893556,19.299999237060547,306.6768798828125,9.264892578125,15.934779167175291,12.6,33.82,25.12,21.450963973999023,16.092683792114258,29.71913146972656,36.41,51.19
2011-02-03,13.69,40.49,8.364494323730469,7.281293392181396,7.396,17.968772888183594,13.835494995117188,10.90524959564209,25.066465377807617,6.81,7.486937046051025,3.353078842163086,13.73,3.468823909759521,2.017,4.089714050292969,10.542064666748049,11.955073356628418,6.879584789276123,11.54617404937744,12.81,20.62,12.563192367553713,21.25613784790039,456.6116943359375,16.27235221862793,17.589262008666992,23.24383354187012,14.3400297164917,3.613029718399048,9.96875,4.9638543128967285,16.70897102355957,39.02162170410156,2.594,6.320836544036865,10.276294708251951,1498.6331787109375,7.313566207885742,15.4,1737.0,,3985.132080078125,14.989873886108398,12.214282989501951,18.989999771118164,299.7069396972656,9.124077796936035,16.39168930053711,12.43,34.16,25.45,22.00536346435547,16.20941734313965,29.6673526763916,36.45,51.58
2011-02-04,13.34,39.77,8.503904342651367,7.055903434753418,7.136,17.74644660949707,13.201273918151855,10.518571853637695,24.748592376708984,6.49,7.269154071807861,3.236954689025879,13.552,3.5919418334960938,2.008,4.013343811035156,10.37932586669922,11.516894340515137,6.567652702331543,11.444446563720703,12.784,20.98,12.228778839111328,20.192920684814453,444.2894287109375,15.917061805725098,17.278745651245117,22.47068977355957,14.10558795928955,3.288557291030884,9.692693710327148,4.715662002563477,16.474552154541016,37.16344833374024,2.507,6.101539611816406,10.291242599487305,1426.6988525390625,6.987160682678223,15.24,1665.0,,3876.84033203125,14.803632736206056,12.035618782043455,19.540000915527344,288.787353515625,8.89585018157959,15.963336944580078,12.26,33.93,25.03,21.834775924682617,15.80084991455078,29.170305252075195,35.85,50.74
2011-02-07,13.24,40.04,8.470444679260254,6.886864185333252,7.218,17.925100326538086,13.285834312438965,10.868671417236328,25.066465377807617,6.47,7.457900524139404,3.304780960083008,13.789,3.66888952255249,2.02,4.007110118865967,10.405157089233398,11.608454704284668,6.623202323913574,11.51056957244873,12.844,20.94,12.870500564575195,20.69999122619629,453.8734436035156,15.98812198638916,17.401660919189453,22.50042724609375,14.402551651000977,3.3148677349090576,9.791281700134276,4.715662002563477,16.50711441040039,36.38106155395508,2.569,6.35953426361084,10.26881980895996,1395.2275390625,6.96165943145752,15.33,1615.0,,3842.187255859375,14.569639205932615,11.861316680908203,20.0,290.18133544921875,9.080370903015137,16.014739990234375,12.6,34.62,25.32,22.355060577392575,15.867554664611816,29.38776016235352,35.81,52.33
2011-02-08,12.82,40.3,8.174899101257324,7.012083053588867,7.409,17.611459732055664,13.530126571655272,10.894797325134276,24.88482093811035,6.71,7.390144348144531,3.3222367763519287,13.789,3.551927328109741,1.989,4.005550861358643,10.39740753173828,12.033550262451172,6.815488338470459,11.637728691101074,12.912,20.87,12.834345817565918,20.44645500183105,459.35003662109375,16.002330780029297,17.653947830200195,22.738317489624023,14.824544906616213,3.4464094638824463,10.084234237670898,4.762198925018311,16.669902801513672,39.02162170410156,2.659,6.654935836791992,10.388400077819824,1416.2083740234375,7.038160800933838,15.71,1700.0,,3985.132080078125,14.340425491333008,11.71315860748291,19.299999237060547,299.2422790527344,9.090085983276367,16.47736167907715,12.59,34.35,25.25,22.175949096679688,16.092683792114258,29.21690368652344,35.54,50.65
2011-02-09,12.67,39.32,8.252968788146973,7.262512683868408,7.266,17.142990112304688,13.19188117980957,10.508123397827148,24.294490814208984,6.53,7.227209091186523,3.2307863235473637,13.341,3.4011099338531494,1.933,4.005550861358643,10.255330085754396,11.608454704284668,6.473647117614746,11.51056957244873,12.835,20.36,12.463773727416992,19.89848899841309,452.5042724609375,16.002330780029297,16.89061164855957,21.88587760925293,14.441621780395508,3.4464094638824463,9.847617149353027,4.552785873413086,16.539669036865234,39.02162170410156,2.573,6.284713268280029,10.216506958007812,1368.252197265625,6.737253189086914,15.4,1704.0,,3872.5087890625,13.905865669250488,11.71315860748291,18.649999618530277,280.8881225585937,8.890996932983398,15.592096328735352,12.33,33.24,25.03,22.11624336242676,15.659101486206056,28.26941299438477,34.66,48.45
