Date,ABEV3,BBSE3,B3SA3,BRML3,BRPR3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,ECOR3,ELET3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RADL3,RENT3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,OIBR4,PCAR4,PETR3,PETR4,QUAL3,RAIL3,SBSP3,SANB11,CSNA3,SMLE3,CRUZ3,VIVT4,TIMS3,EGIE3,UGPA3,USIM5,VALE3,VALE5
2015-05-08,16.078527450561523,21.611862182617188,3.139178276062012,10.069610595703123,4.148353576660156,10.126113891601562,11.326,5.966379642486572,18.23180389404297,9.194208145141602,62.46946716308594,12.136810302734377,5.952464580535889,16.801,31.99,11.26,20.93169403076172,2.088,5.361120700836182,13.373061180114746,7.983331680297852,7.393344402313232,6.449645042419434,22.618322372436523,7.583943367004394,5.745251655578613,13.875357627868652,34.26356506347656,7.953065872192383,7.151363372802734,7.739999771118164,17.301559448242188,4.977818489074707,15.461620330810549,13.190576553344728,14.635910987854004,9.835676193237305,6.83253288269043,9.510475158691406,5.84,16.56890106201172,3.276532888412476,4.811502456665039,15.46889305114746,14.5,5.699999809265137,95.28,7.648972511291504,6.8041582107543945,15.721768379211426,9.220824241638184,16.374170303344727,10.781789779663086,6.235631465911865,44.93,25.92,34.669,7.257248878479004,17.62611198425293,31.670978546142575,5.047580242156982,14.847772598266602,17.43
2015-05-11,15.95720672607422,21.571386337280277,3.1341981887817383,9.7581787109375,4.076503276824951,10.102182388305664,11.278,6.096819877624512,18.27087783813477,8.834864616394043,62.93364334106445,11.70362377166748,6.032492160797119,17.021,31.98,10.861,20.882211685180664,2.108,5.175588607788086,13.175430297851562,8.033005714416504,6.980308532714844,6.425786972045898,22.85019874572754,7.616689682006836,5.748688697814941,13.51565647125244,35.020355224609375,8.029906272888184,7.228866100311279,7.670000076293945,17.03159523010254,4.993198394775391,15.388854026794434,13.158580780029297,15.236960411071776,9.506037712097168,6.963208198547363,9.262847900390623,5.795,16.262229919433594,3.284013509750366,4.82401704788208,15.117974281311035,14.38,5.869999885559082,92.33,7.738649845123291,6.935104846954346,15.327610969543455,8.999524116516113,16.49300765991211,10.725440979003906,6.709912300109863,44.72,24.54,34.444,7.3698883056640625,17.74846839904785,31.39680290222168,5.1580491065979,15.193674087524414,17.94
2015-05-12,15.722661972045898,21.253393173217773,3.0545380115509038,9.672687530517578,4.084066390991211,10.009878158569336,11.175,5.9180684089660645,17.91275405883789,9.039319038391112,62.1600227355957,11.597227096557615,5.948655605316162,16.133,32.13,10.579,20.87726211547852,2.086,5.237432956695557,13.570693016052246,8.025910377502441,7.211608409881592,6.43373966217041,22.347789764404297,7.53809928894043,5.89820671081543,13.661067962646484,37.00797271728516,7.776331424713135,6.947038650512695,7.71999979019165,17.10305404663086,4.947059631347656,15.320146560668944,13.214573860168455,15.127679824829102,10.379130363464355,6.767193794250488,9.319990158081056,5.877,16.523849487304688,3.1792845726013184,4.892841815948486,14.65293788909912,14.37,5.78000020980835,89.69,7.754476070404053,6.914958477020264,15.702702522277832,9.147055625915527,16.56940269470215,10.606480598449709,6.468883514404297,44.9,24.58,33.88,7.217020511627197,17.584444046020508,31.66213607788086,5.013589382171631,14.573654174804688,17.44
2015-05-13,15.771190643310549,21.00478744506836,2.9997692108154297,9.691006660461426,4.118100166320801,9.869709014892578,11.011,5.700671195983887,17.58067512512207,9.274749755859377,61.95694732666016,11.55922794342041,5.76573657989502,15.752,32.15,10.151,20.827775955200195,2.051,5.305075645446777,12.990973472595217,7.919464111328125,7.071177005767822,5.861144542694092,22.36711311340332,7.230288982391357,5.757281303405762,13.31667137145996,36.75016021728516,7.622647762298584,6.552481651306152,7.909999847412109,17.404781341552734,4.854782104492188,15.21505069732666,13.278568267822266,15.572612762451172,10.213008880615234,6.823197841644287,9.456048965454102,5.951,16.605241775512695,3.059593439102173,4.780219554901123,15.063765525817873,14.31,6.159999847412109,89.31,7.870528697967529,7.040868282318115,15.810773849487305,8.851990699768066,16.195911407470703,10.831880569458008,6.165655612945557,44.8,24.76,34.284,7.32484769821167,17.22262191772461,31.741737365722656,4.76715898513794,14.097225189208984,16.99
2015-05-14,15.690312385559082,20.981658935546875,3.012216806411743,9.947480201721191,4.099193096160889,10.12269115447998,11.271,5.555738925933838,16.903491973876953,9.218990325927734,62.71122360229492,12.007613182067873,5.967709064483643,15.853,32.6,9.888,20.926740646362305,2.019,5.364986896514893,13.504813194274902,7.734961986541748,7.451170444488525,5.62256383895874,22.1448917388916,7.210640430450439,5.98241662979126,13.546270370483398,35.97673797607422,7.684121608734131,6.369293212890625,7.940000057220459,17.245975494384766,4.895794868469238,15.364608764648438,13.318561553955078,15.627249717712402,10.588948249816896,6.905337333679199,9.52407932281494,5.939,16.227346420288086,3.059593439102173,4.836530685424805,15.44321346282959,14.06,6.099999904632568,88.74,7.812502384185791,7.000576972961426,16.204931259155273,9.44212245941162,16.594865798950195,10.957106590270996,6.173430442810059,44.68,24.76,34.8,7.226637363433838,17.656803131103516,31.962833404541016,4.665187358856201,13.921005249023438,16.84
2015-05-15,15.908683776855469,21.218706130981445,3.05204701423645,10.05739688873291,4.178605556488037,10.194487571716309,11.51,5.560569286346436,17.072784423828125,9.04551601409912,63.339786529541016,11.78722095489502,5.963898181915283,16.09,32.73,10.209,21.189014434814453,2.095,5.355323791503906,13.53116512298584,8.082679748535156,7.502018451690674,5.741854190826416,22.49271583557129,7.35472297668457,5.887895107269287,13.844745635986328,35.38627243041992,7.684121608734131,6.453842639923096,8.350000381469727,17.11099624633789,4.947059631347656,15.651610374450684,13.134581565856934,15.525775909423828,11.018593788146973,7.125621795654297,9.287339210510254,6.058,16.616863250732422,3.0670742988586426,5.180656433105469,15.377593994140623,14.14,6.119999885559082,89.66,7.93910551071167,7.071086406707764,15.96971035003662,9.884722709655762,16.654287338256836,11.088592529296877,6.142330646514893,44.8,24.43,35.251,7.349400043487549,17.555498123168945,32.54654693603516,4.631196975708008,13.888376235961914,16.76
2015-05-18,15.59325885772705,20.773521423339844,3.086899757385254,9.85588264465332,4.140789031982422,9.999622344970703,11.23,5.352833271026611,16.955589294433594,8.803887367248535,63.10770034790039,11.718822479248049,5.780980110168457,16.014,32.84,10.384,20.96138572692871,2.072,5.343727111816406,13.274245262145996,7.883981704711914,7.216144561767578,5.7179951667785645,22.16421127319336,7.35472297668457,5.843211650848389,13.41616439819336,35.40290832519531,7.499703407287598,6.207242965698242,7.900000095367432,17.079235076904297,4.885542869567871,15.235254287719728,12.966598510742188,15.41649341583252,10.63370418548584,7.202162265777588,9.29006004333496,5.959,16.448265075683594,3.0221900939941406,5.130601406097412,14.861202239990234,14.01,6.099999904632568,88.09,7.72282600402832,6.899849891662598,15.26403522491455,9.958489418029783,16.620332717895508,10.80683708190918,5.885752201080322,44.8,24.24,34.631,7.136612892150879,17.6519775390625,32.095497131347656,4.631196975708008,13.209619522094728,15.99
2015-05-19,15.560905456542969,20.36880111694336,3.092963457107544,9.941375732421877,4.178605556488037,10.023550987243652,11.066,5.251380443572998,16.454208374023438,8.91540813446045,63.6298942565918,11.75682258605957,5.788601398468018,16.412,32.85,10.861,20.704065322875977,2.115,5.285748958587647,13.294010162353516,7.862693786621094,6.843642711639404,5.455556869506836,23.03377723693848,7.302329063415527,5.697131633758545,13.538617134094238,34.962135314941406,7.269179821014404,6.017008304595947,7.760000228881836,16.928375244140625,4.8086466789245605,15.021021842956545,13.48654556274414,15.158900260925291,10.517340660095217,6.8792033195495605,9.061478614807127,5.906,15.978816986083984,3.1269195079803467,5.130601406097412,15.003851890563965,13.68,6.119999885559082,86.99,7.2533369064331055,6.491902828216553,15.251325607299805,9.958489418029783,16.46754264831543,10.61273956298828,5.559197425842285,44.85,24.24,34.528,7.275742053985596,17.642333984375,31.989362716674805,4.461245059967041,13.131303787231444,15.9
2015-05-20,14.946232795715332,20.08550262451172,3.0678155422210693,9.892522811889648,4.12188196182251,9.845783233642578,10.779,5.212731838226318,16.297945022583008,8.822474479675293,62.885284423828125,11.55922794342041,5.819087028503418,15.887,32.91,10.423,20.387374877929688,2.069,5.382380962371826,13.109552383422852,7.827212333679199,6.878294944763184,5.344218730926514,22.95648765563965,7.321976184844971,5.817432880401611,13.760560035705566,34.62116241455078,7.215390205383301,5.918369293212891,7.639999866485596,17.22216033935547,4.762506484985352,14.754228591918944,13.366554260253906,15.14328670501709,10.741113662719728,6.944541931152344,9.069645881652832,5.894,15.987541198730469,3.1269195079803467,5.105574131011963,14.712851524353027,13.68,6.309999942779541,86.51,7.226960182189941,6.466720104217529,15.480191230773926,9.51589012145996,15.703585624694824,10.456210136413574,5.7146992683410645,44.28,24.25,33.421,7.611293315887451,17.357702255249023,31.905349731445312,4.554718971252441,12.955087661743164,15.61
2015-05-21,15.237399101257324,20.34567070007324,3.0426700115203857,10.087930679321287,4.1256632804870605,9.64065647125244,10.594,5.241718769073486,16.03748321533203,8.611824035644531,62.662879943847656,11.658025741577148,5.487548351287842,15.219,32.86,10.861,20.614999771118164,2.031,5.419100284576416,12.938270568847656,7.770443916320801,7.103528499603272,5.248785972595215,23.594161987304688,7.145150184631348,5.810557842254639,14.579459190368652,34.30514144897461,7.284547328948975,6.024055004119873,7.630000114440918,17.45241928100586,4.752254962921143,14.576363563537598,13.35855770111084,15.182320594787598,11.296072006225586,7.07521915435791,9.061478614807127,5.947,15.941027641296388,3.201726198196411,4.992951393127441,14.935381889343262,13.76,6.480000019073486,87.54,7.606770992279053,6.789046764373779,15.340326309204102,9.368355751037598,16.195911407470703,10.518823623657228,5.706924915313721,44.05,24.22,33.383,7.725872039794922,17.087543487548828,32.475799560546875,4.588709831237793,13.216145515441896,15.85
2015-05-22,15.164606094360352,19.542022705078125,2.972261905670166,9.770392417907717,4.159697532653809,9.326139450073242,10.362,5.31418514251709,15.487716674804688,8.209114074707031,61.97628402709961,11.635225296020508,5.491357803344727,14.982,32.61,10.676,20.36757469177246,2.027,5.382380962371826,12.96462345123291,7.649806499481201,6.930271625518799,5.328312397003174,24.299480438232425,7.066559314727783,5.781342029571533,14.280980110168455,35.27816390991211,7.106687068939209,5.762753963470459,7.800000190734863,17.46830177307129,4.613838195800781,14.269158363342283,13.158580780029297,15.174514770507812,11.126005172729492,6.965076446533203,8.830182075500488,5.787,15.842191696166992,3.1792845726013184,4.930383682250977,14.692876815795898,13.65,6.400000095367432,86.34,7.437966823577881,6.582555294036865,14.997032165527344,9.51589012145996,15.54230499267578,10.393596649169922,5.582521915435791,44.05,23.9,33.214,7.55400276184082,16.966936111450195,32.09991836547852,4.5037336349487305,13.22267246246338,16.06
2015-05-25,15.28592300415039,19.81376075744629,2.944601535797119,9.678793907165527,4.05381441116333,9.415021896362305,10.43,5.391482353210449,16.051504135131836,8.339221000671387,63.04967880249024,11.513629913330078,5.662844657897949,15.126,32.48,10.608,20.575408935546875,2.085,5.33406400680542,13.109552383422852,7.607228755950928,7.086202621459961,5.582799434661865,24.34778594970703,7.158247470855713,5.76587438583374,14.13556671142578,,7.114419937133789,5.798064231872559,7.71999979019165,17.2300968170166,4.665103435516357,14.321703910827637,13.406551361083984,15.361852645874023,11.39453125,7.086419105529785,8.97440242767334,5.852,15.916319847106934,3.104477882385254,4.867815017700195,14.681464195251465,13.61,6.260000228881836,87.67,7.295537948608398,6.46168327331543,14.939814567565918,9.368355751037598,15.830909729003906,10.568912506103516,5.566972255706787,44.06,23.9,33.636,7.398505210876465,17.077890396118164,31.520626068115234,4.5037336349487305,13.424992561340332,16.34
2015-05-26,14.986675262451172,19.70391082763672,2.909395933151245,9.428428649902344,4.065158843994141,9.189393997192385,10.136,5.430130481719971,15.620366096496582,8.060420036315918,61.55080032348633,11.536429405212402,5.506603240966797,15.388,31.97,10.472,20.21417617797852,2.043,5.1736555099487305,12.84604549407959,7.436916351318359,6.6530609130859375,5.288549423217773,23.584503173828125,7.073108673095703,5.844930171966553,13.553922653198242,36.31770706176758,6.952027320861816,5.5720744132995605,7.630000114440918,17.26185417175293,4.588206768035889,14.111513137817385,12.950602531433104,14.752997398376465,10.946985244750977,7.028548240661621,8.683241844177246,5.664,15.595117568969728,3.1493616104125977,4.942896366119385,14.264928817749023,13.22,6.460000038146973,85.09,7.047604560852051,6.240084648132324,14.55837345123291,8.925756454467773,15.43195343017578,10.17445468902588,5.411470413208008,43.92,23.82,32.576,7.578557968139648,16.90904426574707,31.40122604370117,4.639695644378662,13.568575859069824,16.44
2015-05-27,14.962408065795898,19.657657623291016,2.9420864582061768,9.60551643371582,4.1294450759887695,9.370586395263672,10.389,5.502596855163574,15.879050254821776,8.314438819885254,62.71122360229492,11.70362377166748,5.651412963867188,16.014,31.98,10.345,20.273561477661133,2.059,5.187183856964111,12.84604549407959,7.500782489776611,6.791666030883789,5.543036460876465,23.246335983276367,7.302329063415527,5.848367691040039,13.439123153686523,37.25746154785156,7.013890266418457,5.6215105056762695,7.630000114440918,17.357141494750977,4.700989723205566,14.39850902557373,13.238569259643556,14.877891540527344,10.651604652404783,6.86240291595459,8.824740409851074,5.651,15.53698444366455,3.1269195079803467,4.942896366119385,14.658639907836914,13.56,6.619999885559082,84.89,7.132009029388428,6.315628528594971,14.564726829528809,9.810956001281738,16.009164810180664,10.2245454788208,5.481446266174316,43.9,24.29,32.782,7.660401344299316,17.102014541625977,30.998823165893555,4.597207069396973,13.673002243041992,16.56
2015-05-28,14.946232795715332,19.825326919555664,2.906881809234619,9.51391887664795,4.065158843994141,9.291953086853027,10.335,5.386651039123535,15.52087116241455,8.103789329528809,62.62419509887695,12.045613288879396,5.59425163269043,15.591,32.26,10.014,20.35768699645996,2.038,5.013247489929199,12.766989707946776,7.649806499481201,6.713700294494629,5.312408447265625,23.748754501342773,7.210640430450439,5.844930171966553,13.829438209533691,36.4091911315918,6.882427215576172,5.586198806762695,7.840000152587891,17.46830177307129,4.675357341766357,14.228731155395508,13.286564826965332,14.93252944946289,10.400980949401855,6.800796985626221,8.7240571975708,5.528,15.5747709274292,3.1119580268859863,4.817760467529297,14.361930847167969,13.7,6.599999904632568,83.73,7.179483413696289,6.371027946472168,15.003388404846191,9.663422584533691,15.94125747680664,10.105585098266602,5.116016387939453,44.15,23.95,32.876,7.709505558013916,16.957284927368164,30.861736297607425,4.367771148681641,13.405413627624512,16.2
2015-05-29,14.986675262451172,19.270288467407227,2.816356897354126,9.330723762512209,3.9895272254943848,8.956920623779297,10.061,5.483271598815918,15.083111763000488,8.035639762878418,62.32441711425781,11.73402214050293,5.403710842132568,15.253,31.12,10.121,19.72428703308105,1.975,4.862502098083496,12.734051704406738,7.713673114776611,6.28922176361084,5.129494667053223,23.053102493286133,6.876633167266846,5.807120800018311,14.081995010375977,36.25949478149414,6.658169746398926,5.508514881134033,7.789999961853027,17.245975494384766,4.521562099456787,13.877055168151855,12.518648147583008,14.893500328063965,10.1593017578125,6.647717475891113,8.664193153381348,5.413,15.558777809143066,3.037151575088501,4.792733192443848,14.264928817749023,13.38,7.079999923706055,83.38,6.989578723907471,6.209863662719727,12.320578575134276,9.29458999633789,15.74602508544922,9.867655754089355,4.7739129066467285,43.95,23.9,33.28,7.766793727874756,16.33013343811035,30.43279457092285,4.3337812423706055,13.085614204406738,15.78
2015-06-01,15.04328727722168,19.426389694213867,2.9119107723236084,9.15974235534668,4.046250820159912,9.093672752380373,10.04,5.386651039123535,15.17596435546875,7.942704677581787,62.37276840209961,12.045613288879396,5.571385383605957,15.481,31.44,10.316,20.02614021301269,2.025,4.854772090911865,12.911921501159668,7.699480533599853,6.505792617797852,5.447603225708008,22.85019874572754,7.145150184631348,5.874145984649658,13.63810920715332,36.10148239135742,6.890162944793701,5.798064231872559,7.769999980926514,17.10305404663086,4.5241289138793945,13.782022476196287,13.094585418701172,14.807639122009276,10.257763862609863,6.752259731292725,8.77575969696045,5.512,15.34949016571045,3.0296709537506104,4.961666584014893,14.048104286193848,13.46,6.460000038146973,82.66,6.989578723907471,6.224973201751709,13.55390739440918,9.737189292907717,15.813932418823242,9.830089569091797,4.906088829040527,44.19,23.91,32.998,7.815899848937988,16.812557220458984,30.73349952697754,4.291293621063232,13.079089164733888,15.78
2015-06-02,15.083945274353027,20.033466339111328,2.972261905670166,9.52613353729248,4.1256632804870605,9.270614624023438,10.294,5.821447372436523,15.554041862487791,8.413566589355469,63.6298942565918,12.273604393005373,5.457060813903809,15.853,31.42,10.822,20.35768699645996,2.004,4.997786521911621,12.81969165802002,7.784634590148926,7.008236885070801,5.598704814910889,23.304309844970703,7.0927557945251465,5.95491886138916,13.867704391479492,35.885257720947266,6.9906907081604,5.861625671386719,7.860000133514404,16.936309814453125,4.662780284881592,14.089369773864746,12.926605224609377,14.807639122009276,10.606850624084473,6.718657493591309,8.827461242675781,5.61,15.938118934631348,3.0221900939941406,4.955410957336426,14.096602439880373,13.87,6.900000095367432,82.36,7.306089401245117,6.486865043640137,13.731915473937988,10.474854469299316,15.584746360778809,10.124366760253906,5.24819278717041,44.92,23.95,33.383,7.98776912689209,16.913867950439453,31.07841110229492,4.384766578674316,13.934060096740724,16.97
2015-06-03,14.978236198425291,19.79641914367676,2.9596874713897705,9.220806121826172,3.993309497833252,8.979840278625488,10.054,5.642697334289551,14.990241050720217,8.450739860534668,63.04967880249024,12.334402084350586,5.312251567840576,15.507,31.54,10.89,20.15480232238769,2.035,5.04803466796875,13.030499458312988,7.507880210876465,7.138179779052734,5.423745632171631,23.188365936279297,7.138599872589111,5.965231418609619,13.523310661315918,35.494384765625,6.874695777893066,5.840438365936279,7.730000019073486,17.142757415771484,4.5600762367248535,13.73349666595459,12.534646034240724,14.690552711486816,10.213008880615234,6.7783942222595215,8.84378719329834,5.639,15.673599243164062,2.992267370223999,5.017979621887207,13.83698272705078,13.86,6.789999961853027,81.1,7.295537948608398,6.441537857055664,13.547550201416016,10.106021881103516,15.686606407165527,9.930270195007324,5.061591625213623,45.1,24.31,33.299,8.339685440063477,16.64853286743164,30.77771759033203,4.282795429229736,13.633843421936035,16.64
2015-06-05,15.205920219421388,19.605619430541992,2.952143907546997,9.068145751953123,3.966838836669922,8.866951942443848,9.836,5.681346416473389,14.8111572265625,8.171940803527832,64.2101058959961,11.82521915435791,5.422763824462891,15.524,31.19,10.326,20.021188735961918,1.985,4.976527690887451,12.813102722167969,7.628517627716064,6.999573707580566,5.312408447265625,22.76324844360352,6.994518280029297,5.994446754455566,14.005462646484377,36.600467681884766,6.696834564208984,5.5720744132995605,7.849999904632568,16.91249656677246,4.416289329528809,13.405926704406738,12.726625442504885,14.987174034118652,10.320419311523438,6.8250651359558105,8.81657600402832,5.479,15.566048622131348,2.992267370223999,4.911611557006836,13.759950637817385,14.01,6.639999866485596,80.7,7.132009029388428,6.330738544464111,13.776416778564451,9.810956001281738,15.194279670715332,10.024187088012695,4.812788009643555,44.32,24.09,32.238,7.979580879211426,16.643709182739258,30.77771759033203,4.17232608795166,13.444574356079102,16.59
2015-06-08,15.01076316833496,20.00455474853516,2.901851892471313,9.092572212219238,4.015998840332031,8.894315719604492,9.849,5.463948249816895,14.744826316833496,8.103789329528809,64.11341094970703,11.908817291259766,5.25890064239502,15.557,31.2,10.297,20.139951705932617,1.957,4.990055084228516,12.91850757598877,7.642710208892822,7.216144561767578,5.336266040802002,22.5410270690918,6.948673725128174,5.989291191101074,13.783520698547363,35.752197265625,6.627236366271973,5.473203659057617,7.610000133514404,16.976009368896484,4.43169641494751,13.349309921264648,12.678630828857422,15.182320594787598,10.383078575134276,6.813865184783936,8.721335411071777,5.586,15.9003324508667,2.887537717819214,4.880328178405762,13.77992343902588,14.35,6.150000095367432,81.42,7.147833347320557,6.330738544464111,13.592052459716797,10.25355625152588,15.143345832824709,9.76747989654541,4.711711883544922,44.24,24.3,31.459,7.995952606201172,16.74019432067871,30.534502029418945,4.0533599853515625,13.118250846862791,16.06
2015-06-09,15.06768035888672,19.41482734680176,2.901851892471313,9.025399208068848,3.9706199169158936,8.935369491577148,9.74,5.376988887786865,14.93718719482422,8.370198249816895,64.74197387695312,11.66562557220459,5.239846706390381,15.71,31.03,10.199,20.036035537719727,1.998,5.0750908851623535,12.75381565093994,7.280798435211182,7.034225940704346,5.232880115509033,22.289813995361328,6.974870204925537,5.980698585510254,14.3881254196167,35.51933670043945,6.658169746398926,5.402581691741943,7.5,17.22216033935547,4.441965103149414,13.264391899108888,12.734623908996582,15.455521583557127,10.606850624084473,6.845600605010986,8.81657600402832,5.483,15.778246879577637,2.932422161102295,4.82401704788208,14.03668975830078,14.48,6.139999866485596,81.49,7.411591053009033,6.547302722930908,13.541192054748535,9.589656829833984,15.143345832824709,9.736172676086426,4.758361339569092,44.24,24.34,31.375,8.045058250427246,16.69195556640625,30.37973022460937,4.087351322174072,13.03993034362793,16.0
2015-06-10,15.254705429077148,19.622966766357425,2.969746828079224,9.190274238586426,4.042469024658203,9.150879859924316,10.075,5.676515579223633,15.394848823547363,8.59323787689209,66.57929992675781,11.779621124267578,5.300818920135498,15.557,31.3,10.044,21.10488510131836,2.018,5.16012716293335,12.83945369720459,7.365953922271728,6.930271625518799,5.137448787689209,22.62798118591309,6.9224772453308105,5.963512897491455,15.451929092407228,35.0952033996582,6.557639122009277,5.2966485023498535,7.650000095367432,17.420663833618164,4.472777843475342,13.652606964111328,12.950602531433104,15.190126419067385,10.785866737365724,6.735458850860596,8.960799217224121,5.614,15.958470344543455,2.954864263534546,4.911611557006836,14.179336547851562,14.03,6.289999961853027,83.06,7.464341640472412,6.587594032287598,13.41404628753662,9.51589012145996,15.48288345336914,10.074275970458984,4.719486236572266,44.5,24.75,31.975,8.126898765563965,16.82703399658203,30.158626556396484,4.061857223510742,13.842690467834473,16.77
2015-06-11,15.18152141571045,19.409046173095703,2.969746828079224,9.123103141784668,3.963057041168213,9.130358695983888,10.102,5.763474464416504,15.301986694335938,8.735735893249512,65.9217300415039,11.70362377166748,5.182684421539307,15.397,31.11,9.897,20.659536361694336,2.013,5.16012716293335,12.806517601013184,7.224028587341309,7.042888164520264,5.177212238311768,22.656967163085938,6.843887805938721,5.817432880401611,15.819286346435549,35.594181060791016,6.727766990661621,5.430830001831055,7.639999866485596,17.460359573364258,4.406019687652588,13.5676908493042,12.750621795654297,14.752997398376465,11.161808967590332,6.748526096343994,9.064201354980469,5.651,15.958470344543455,3.0296709537506104,4.942896366119385,13.685772895812988,13.95,6.170000076293945,81.18,7.464341640472412,6.597665786743164,13.286897659301758,9.589656829833984,15.11788272857666,10.14941120147705,4.74281120300293,44.64,24.34,31.196,7.995952606201172,16.812557220458984,30.10997200012207,4.095847606658936,13.921005249023438,16.98
2015-06-12,15.238447189331056,19.096834182739254,2.944601535797119,8.915482521057129,3.955494165420532,9.089310646057127,9.911,5.729657173156738,15.113842964172363,8.729540824890137,65.59294891357422,11.70362377166748,5.079792022705078,15.219,31.41,9.878,20.49129295349121,1.993,5.102147579193115,12.714289665222168,6.933080196380615,7.05155086517334,5.137448787689209,23.32363510131836,6.987968921661377,5.791653156280518,15.72744846343994,34.42988967895508,6.627236366271973,5.282524108886719,7.78000020980835,17.26185417175293,4.395748138427734,13.426155090332031,12.718626976013184,14.752997398376465,11.099149703979492,6.882936954498291,8.988009452819824,5.61,15.987541198730469,3.0670742988586426,4.817760467529297,13.411887168884276,13.47,6.230000019073486,79.15,7.48016881942749,6.557374954223633,13.382261276245115,9.589656829833984,14.786832809448242,10.205763816833496,4.812788009643555,44.64,24.29,31.309,7.856821060180664,16.402496337890625,30.20284080505371,3.9938771724700928,13.810056686401367,16.84
2015-06-15,14.880657196044922,18.96385955810547,2.949629545211792,8.793354034423828,3.985745906829834,9.144042015075684,9.863,5.599218368530273,15.086959838867188,8.791495323181152,65.1771240234375,11.551629066467283,4.999765396118164,15.574,31.33,9.703,20.53582572937012,1.983,4.98425817489624,12.661587715148926,6.812443733215332,6.886956691741943,5.121542453765869,23.43957901000977,7.13205099105835,5.822587966918945,16.186641693115234,34.76253890991211,6.549906730651856,5.226027011871338,7.730000019073486,17.34126091003418,4.441965103149414,13.494900703430176,12.678630828857422,14.831059455871582,11.35872745513916,6.97627592086792,8.949911117553711,5.684,16.272401809692383,3.1942455768585205,4.798989295959473,13.354825973510742,13.26,6.380000114440918,79.82,7.49071741104126,6.552338600158691,13.426761627197266,9.51589012145996,14.073805809020996,10.13062858581543,4.696160316467285,44.14,24.0,31.356,7.897738933563232,16.33013343811035,30.07017707824707,3.968383550643921,13.274884223937988,16.44
2015-06-16,15.23031234741211,19.31075859069824,2.92699933052063,8.787246704101562,4.042469024658203,9.287720680236816,10.102,5.454286098480225,15.590763092041016,8.729540824890137,65.99909973144531,11.32363510131836,4.934982299804688,15.447,31.33,9.547,20.45664978027344,2.022,4.860569477081299,12.608884811401367,6.862117290496826,6.930271625518799,5.113590240478516,23.304309844970703,7.040362358093262,5.903361797332764,16.125417709350586,34.27187728881836,6.348846912384033,5.155405521392822,7.650000095367432,17.436540603637695,4.590887069702148,13.972095489501951,13.278568267822266,14.635910987854004,11.367679595947266,7.000545978546143,8.892769813537598,5.688,16.060211181640625,3.3663010597229004,4.836530685424805,13.785627365112305,12.93,6.199999809265137,79.03,7.743926525115967,6.738685131072998,13.293256759643556,9.368355751037598,14.005899429321287,10.46873378753662,4.494009017944336,44.41,24.0,31.412,7.897738933563232,16.257768630981445,30.41952896118164,3.908900022506714,12.88982105255127,16.03
2015-06-17,15.173395156860352,19.252939224243164,2.9169394969940186,8.787246704101562,4.0386881828308105,9.297985076904297,9.897,5.391482353210449,15.147418975830078,8.376394271850586,65.53491973876953,11.019644737243652,4.950224876403809,15.54,31.33,9.693,20.35768699645996,2.043,4.870232582092285,12.582534790039062,6.847924709320068,6.74835205078125,5.097684860229492,23.23667335510254,7.1058549880981445,6.032256603240967,15.872859001159668,34.10554885864258,6.132320880889893,4.957662582397461,7.659999847412109,17.682687759399414,4.518995761871338,13.725401878356934,13.198575019836426,14.214396476745604,11.349777221679688,6.993078708648682,8.81657600402832,5.643,16.07764434814453,3.396223783493042,4.798989295959473,13.409031867980955,13.26,6.119999885559082,79.07,7.643697261810303,6.617812633514404,12.632088661193848,9.44212245941162,13.836129188537598,10.243330001831056,4.424032688140869,44.08,24.31,31.938,8.151453971862793,16.035850524902344,30.37973022460937,3.781436681747437,12.707080841064451,15.87
2015-06-18,15.18152141571045,19.72125244140625,2.944601535797119,9.074252128601074,4.091629505157471,9.503236770629885,10.259,5.604049205780029,15.637781143188477,8.574651718139648,65.46722412109375,11.217239379882812,5.1217122077941895,15.744,31.53,9.79,20.753549575805664,2.071,5.024842739105225,12.766989707946776,6.8975982666015625,6.973586082458496,5.193117141723633,23.54585266113281,7.223739147186279,6.023663520812988,15.872859001159668,34.86233901977539,6.240582466125488,5.063596725463867,7.639999866485596,18.167036056518555,4.657645225524902,14.065105438232422,13.422550201416016,14.206591606140137,11.126005172729492,7.034149169921875,8.903653144836426,5.77,16.36542510986328,3.5159144401550293,4.849042892456055,13.93113136291504,13.12,6.150000095367432,78.52,7.807227611541748,6.77393913269043,12.396867752075195,9.589656829833984,13.844618797302246,10.2996826171875,4.486233711242676,44.77,24.14,32.341,8.59339714050293,16.547224044799805,30.39299964904785,3.9513888359069824,13.314044952392578,16.38
