,VIVO4,AMBV4,ARCZ6,B3SA3,BBDC4,BRAP4,BBAS3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,RDCD3,RSID3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-12-29,24.3,16.79,2.36,3.756547451019287,4.333,7.092265129089356,5.9849066734313965,17.98,2.82689905166626,3.4568521976470947,2.6160359382629395,6.971,1.069,1.6755566596984863,6.714114665985107,5.639063358306885,13.88,11.084320068359377,10.018,7.575407981872559,221.9117889404297,10.074451446533203,12.08445930480957,9.73534870147705,1.958284616470337,6.5415544509887695,3.48185396194458,1.223,1.8853615522384644,6.51,13.6,67.11,50.59,12.276025772094728,9.22231101989746,25.350000381469727,84.12466430664062,3.64,7.506236553192139,6.04,16.77,17.11,29.63,24.05,2.77,14.35,9.936616897583008,10.259142875671388,13.360408782958984,16.03,9.35
2008-12-30,23.76,17.18,2.48,3.6771395206451416,4.388,7.3609089851379395,6.275600910186768,17.41,2.9000539779663086,3.453929662704468,2.655324935913086,7.275,1.069,1.7121145725250244,6.691919803619385,5.882016658782959,13.97,11.298151016235352,10.154,7.627357959747314,231.86297607421875,10.413264274597168,12.538952827453612,9.5145263671875,1.980539083480835,6.592071056365967,3.806106567382813,1.264,1.9436579942703247,6.62,13.29,67.34,50.59,12.457290649414062,9.353354454040527,25.700000762939453,84.79766082763672,3.75,7.637925148010254,6.22,17.57,17.93,30.18,23.6,2.74,14.7,10.537558555603027,10.406929969787598,13.68157196044922,16.08,9.84
2009-01-02,25.96,18.03,2.71,3.954970359802246,4.839,7.98263692855835,6.4124016761779785,19.3,2.9523072242736816,3.595712661743164,2.782357692718506,7.588,1.143,1.7227767705917358,6.911653518676758,6.259232521057129,14.46,11.843635559082031,10.733,8.82210922241211,258.731201171875,11.146206855773926,13.230021476745604,9.898564338684082,2.1401827335357666,7.294210910797119,3.829267978668213,1.292,2.065213203430176,7.16,14.39,67.69,53.34,13.53127384185791,10.049530982971191,26.25,87.26531219482422,3.84,8.354310989379883,6.52,18.31,18.82,29.99,24.04,2.91,16.03,10.965582847595217,11.266328811645508,15.069986343383787,17.63,9.98
2009-01-05,26.8,17.29,2.69,4.279951572418213,4.791,8.635059356689453,6.532097339630127,19.36,3.156094551086426,3.788651704788208,2.6870779991149902,7.673,1.106,1.8568214178085327,6.911653518676758,6.706779479980469,15.48,11.86545753479004,10.801,8.97794246673584,271.6678161621094,11.754678726196287,14.051841735839844,10.215394973754885,2.1302521228790283,7.311887741088867,4.153519153594971,1.301,1.98086941242218,7.26,14.43,67.74,51.18,13.830355644226074,10.278861045837402,27.75,100.50094604492188,3.81,9.099665641784668,6.46,19.72,19.26,29.94,23.74,2.93,16.03,11.454754829406738,12.007999420166016,15.89019012451172,18.85,9.94
2009-01-06,25.67,17.22,2.73,4.365798473358154,4.955,8.9766263961792,6.891192436218262,18.42,3.291953086853028,3.683413028717041,2.6327595710754395,7.664,1.116,1.9786803722381592,6.878361701965332,7.032845497131348,14.75,11.450886726379396,10.461,8.943312644958496,289.5799255371094,12.238696098327637,14.44406509399414,10.94506549835205,2.1972877979278564,7.612443447113037,4.045434951782227,1.313,2.034205198287964,6.87,14.75,68.03,48.63,14.056931495666504,10.422188758850098,26.399999618530277,113.7365493774414,3.8,9.636954307556152,6.53,20.59,19.6,28.07,22.35,2.95,16.74,11.780868530273438,12.23167610168457,16.329936981201172,19.5,9.95
2009-01-07,25.19,17.51,2.97,4.138920307159424,4.736,8.635059356689453,6.737296104431152,17.54,3.1874468326568604,3.657102346420288,2.639437675476074,7.25,1.104,1.902518630027771,6.833971977233887,7.032845497131348,14.56,11.468343734741213,10.29,8.657613754272461,281.95068359375,12.16263198852539,14.562365531921388,11.060276985168455,2.0930094718933105,7.1755051612854,3.744344472885132,1.251,1.9845906496047971,6.62,14.61,67.74,48.68,13.322813987731934,10.01267433166504,25.020000457763672,105.21192169189452,3.71,9.24715805053711,6.59,19.86,18.98,27.09,21.61,2.91,15.84,11.332463264465332,11.792165756225586,15.317036628723145,18.51,9.84
2009-01-08,26.73,17.23,2.93,4.157318592071533,4.743,8.853816032409668,6.583395957946777,17.65,3.176995754241944,3.582557439804077,2.7163329124450684,7.267,1.104,2.0091443061828613,6.780701637268066,6.904977321624756,15.04,11.437796592712402,10.367,9.0125732421875,285.5994873046875,12.992379188537598,15.558509826660156,11.4251127243042,2.1153557300567627,7.218442440032959,3.9450719356536874,1.276,2.034205198287964,6.74,15.2,67.76,49.44,14.025212287902832,10.442667007446287,25.700000762939453,111.71756744384766,3.79,9.889796257019045,6.55,20.81,19.75,26.99,21.69,3.11,15.78,11.740103721618652,12.278766632080078,15.998894691467283,19.19,9.95
2009-01-09,26.86,17.03,2.81,4.034683227539063,4.702,8.669601440429688,6.788595676422119,17.05,3.0724892616271973,3.638099670410156,2.7414071559906006,6.945,1.119,1.8888089656829836,6.77404260635376,6.706779479980469,15.04,11.30251407623291,10.367,9.04720401763916,287.5897216796875,12.957805633544922,15.384182929992676,11.482718467712402,2.1153557300567627,7.210859775543213,3.906470775604248,1.28,2.0664546489715576,6.71,14.64,67.74,49.6,14.002557754516602,10.401714324951172,24.670000076293945,111.0445556640625,3.74,9.766011238098145,6.43,20.09,19.15,26.12,21.11,3.0,15.82,11.434370994567873,12.051161766052246,15.737018585205078,19.0,9.68
2009-01-12,26.45,16.91,2.52,3.924311876296997,4.511,8.174524307250977,6.733021259307861,16.71,2.936631202697754,3.449544668197632,2.7255306243896484,6.488,1.109,1.744102120399475,6.689701080322266,5.94595193862915,14.49,11.477070808410645,10.41,8.605666160583496,265.3653564453125,11.816912651062012,14.139001846313477,10.829854011535645,2.050801992416382,6.905245780944824,3.775225877761841,1.251,1.9287731647491453,6.79,14.74,67.98,49.07,12.97841739654541,9.72601318359375,24.299999237060547,103.19292449951172,3.61,9.08123016357422,6.33,18.0,17.44,24.45,20.04,2.92,15.04,10.655774116516112,11.556717872619627,14.482012748718262,17.61,8.84
2009-01-13,26.93,16.93,2.66,3.985628843307495,4.347,8.443169593811035,6.467976093292236,16.26,3.103841543197632,3.608866930007935,2.7255306243896484,6.818,1.126,1.7821828126907349,6.833971977233887,5.913984775543213,14.65,11.795637130737305,10.571,8.804792404174805,262.0482788085937,11.581816673278809,13.914868354797363,10.369010925292969,2.184873342514038,6.652684688568115,3.821547031402588,1.251,1.9597824811935425,6.97,14.68,68.43,49.24,13.023736953735352,9.807915687561035,25.799999237060547,99.60359954833984,3.6,8.931105613708496,6.51,18.0,18.08,25.34,20.44,2.89,14.57,10.761760711669922,11.509624481201172,14.87234592437744,18.0,8.89
2009-01-14,26.43,16.87,2.73,3.893653154373169,4.073,7.902041435241699,6.031931400299072,15.25,2.983659029006958,3.508012056350708,2.752277612686157,6.615,1.104,1.614627718925476,6.825092792510986,5.530374526977539,13.49,11.477070808410645,10.41,8.553720474243164,243.1410369873047,11.06322956085205,13.304731369018556,9.62013816833496,1.85714328289032,6.152597427368164,3.713463306427002,1.19,1.8593132495880127,7.04,13.51,68.33,48.41,12.54338836669922,9.541729927062988,26.309999465942383,91.9762954711914,3.44,8.746740341186523,6.36,16.84,17.39,24.63,19.78,2.75,13.44,10.292974472045898,11.003406524658203,14.180608749389648,17.3,8.13
2009-01-15,28.11,16.61,2.77,3.875257968902588,4.21,8.247441291809082,6.4124016761779785,15.39,3.1090667247772217,3.524089813232422,2.8082680702209477,6.641,1.142,1.6374752521514893,6.9183125495910645,5.94595193862915,13.64,12.07492733001709,10.869,8.778818130493164,254.08734130859372,11.616390228271484,13.914868354797363,10.570629119873049,1.89686918258667,6.26372766494751,3.852428436279297,1.26,2.0404067039489746,6.97,14.79,68.39,48.29,12.95576286315918,9.869340896606444,27.01000022888184,96.68728637695312,3.65,9.126006126403809,6.49,17.4,16.96,24.95,19.78,2.81,13.74,10.598705291748049,11.399747848510742,14.551185607910156,17.79,8.24
2009-01-16,28.78,16.76,2.67,3.893653154373169,4.108,8.354902267456055,6.155904769897461,15.3,3.0568130016326904,3.6337151527404794,2.8333425521850586,6.641,1.116,1.6161508560180664,6.860604286193848,6.124969482421875,13.78,12.245119094848633,11.022,8.657613754272461,261.3848876953125,11.809996604919434,14.232388496398926,11.1370849609375,1.8347972631454468,6.049045085906982,3.975952386856079,1.313,2.211578607559204,7.11,15.1,68.47,48.83,13.141556739807127,9.9430570602417,25.75,100.94959259033205,3.39,9.349872589111328,6.44,17.18,17.19,24.57,19.35,2.89,13.41,10.965582847595217,11.749000549316406,14.8229398727417,17.92,8.21
2009-01-19,27.03,16.43,2.66,3.820072889328003,4.114,8.136144638061523,6.173003196716309,14.81,3.0411376953125,3.5299367904663086,2.7347187995910645,6.463,1.113,1.5628376007080078,6.6786041259765625,5.9203782081604,13.54,11.839275360107422,10.631,8.484458923339844,251.1019592285156,11.616390228271484,14.008262634277344,10.8490571975708,1.8496946096420288,6.13744068145752,3.860149145126343,1.305,2.0838193893432617,6.75,14.66,68.17,47.45,12.901386260986328,9.758771896362305,,101.84693145751952,3.4,9.444692611694336,6.29,16.65,16.16,24.33,19.61,2.8,13.52,11.006346702575684,11.674442291259766,14.65988826751709,17.77,8.41
2009-01-20,27.68,15.81,2.36,3.556410074234009,3.916,7.994148254394531,5.74978494644165,14.81,3.0777149200439453,3.3910775184631348,2.690422296524048,6.361,1.023,1.4988617897033691,6.603138446807861,5.351356506347656,13.32,11.450886726379396,10.214,8.64895248413086,229.8727569580078,11.616390228271484,13.37321662902832,10.388211250305176,1.7478997707366943,5.718175411224365,3.9450719356536874,1.292,1.963503122329712,6.85,14.66,68.22,45.66,12.439163208007812,9.443446159362791,25.25,95.3412857055664,3.31,8.815220832824707,6.34,16.01,15.57,24.79,19.58,2.74,12.66,10.354119300842283,11.105433464050291,14.012618064880373,17.03,8.03
2009-01-21,29.34,16.24,2.05,3.8078088760375977,4.087,8.289658546447754,5.878034114837647,15.2,3.2240238189697266,3.35015082359314,2.72385835647583,6.615,1.025,1.5217102766036987,6.698578834533691,5.613490104675293,13.87,11.62980842590332,10.52,8.700898170471191,237.17030334472656,11.616390228271484,13.572443962097168,10.666638374328612,1.81245231628418,5.910127639770508,3.860149145126343,1.35,1.9473795890808103,7.05,14.95,68.36,46.61,13.146085739135742,9.93486499786377,25.25,99.60359954833984,3.33,9.436789512634276,6.22,16.84,13.83,25.1,19.76,2.93,13.03,10.879977226257324,11.537096977233888,14.422717094421388,17.48,7.98
2009-01-22,28.67,16.24,2.09,3.7894155979156494,4.053,8.281981468200684,5.792535781860352,15.21,3.1142919063568115,3.331149101257324,2.6026687622070312,6.277,0.972,1.422700047492981,6.740750312805176,5.140371799468994,14.39,11.477070808410645,10.41,8.406540870666504,223.23858642578125,11.616390228271484,13.01834487915039,10.321004867553713,1.767760992050171,5.7459564208984375,3.6208205223083496,1.301,1.9039660692214968,7.21,14.6,67.43,47.54,12.828876495361328,9.680965423583984,25.5,92.8736343383789,3.25,9.349872589111328,6.47,16.69,13.9,24.58,19.78,2.99,12.7,11.006346702575684,11.584184646606444,14.44248390197754,17.4,7.74
2009-01-23,28.01,16.16,2.13,3.832336902618408,4.087,8.577494621276855,5.685662269592285,15.3,3.1142919063568115,3.4100794792175293,2.6762185096740723,6.505,0.99,1.4592570066452026,6.725213527679443,5.357750415802002,14.83,11.520710945129396,10.29,8.484458923339844,226.55567932128903,11.616390228271484,12.794211387634276,10.369010925292969,1.80996835231781,5.877294540405273,3.559057235717773,1.272,1.8481491804122925,7.49,15.0,67.58,48.85,12.797155380249023,9.660487174987791,24.600000381469727,94.21963500976562,3.35,9.08649730682373,6.46,16.47,14.34,25.34,20.51,3.09,13.04,10.464183807373049,11.105433464050291,14.946463584899902,17.7,7.98
2009-01-26,28.6,15.92,2.11,3.942705154418945,4.094,8.519926071166992,6.031931400299072,16.38,3.19267201423645,3.4729318618774414,2.67956280708313,6.471,0.995,1.4744895696640017,6.727433204650879,5.38332462310791,14.7,11.564350128173828,10.435,8.380570411682129,226.22396850585935,11.616390228271484,12.918723106384276,10.148187637329102,1.7950718402862549,5.839407444000244,3.6671411991119385,1.288,1.8295440673828125,7.42,15.6,67.95,48.44,12.95576286315918,9.746489524841309,24.700000762939453,93.546630859375,3.26,9.21555233001709,6.33,16.31,14.59,26.89,21.28,3.09,12.92,10.068770408630373,10.783652305603027,15.228095054626465,18.14,8.74
2009-01-27,27.98,16.12,2.09,3.973366260528565,4.019,8.75019359588623,6.134530544281006,16.14,3.208348274230957,3.4451591968536377,2.6494719982147217,6.311,0.972,1.4912450313568115,6.636432647705078,5.511194705963135,14.5,11.411611557006836,10.299,8.2247314453125,225.89224243164065,11.616390228271484,12.482909202575684,9.85055923461914,1.770243763923645,5.756060123443604,3.6980228424072266,1.301,1.798534870147705,7.21,15.39,67.74,49.6,12.847002983093262,9.787440299987791,25.399999618530277,96.0142822265625,3.17,9.431520462036133,6.48,15.86,14.32,26.89,21.24,3.14,12.62,10.089151382446287,10.826820373535156,15.865485191345217,18.82,8.8
2009-01-28,27.33,15.84,2.11,4.200242042541504,4.224,9.21073055267334,6.288427352905273,15.85,3.1717708110809326,3.508012056350708,2.656160831451416,6.285,0.976,1.6374752521514893,6.736310958862305,6.105789661407471,15.09,11.463980674743652,10.35,8.034261703491211,256.4093017578125,11.616390228271484,12.545173645019531,10.369010925292969,1.874522686004639,6.182905197143555,3.6980228424072266,1.313,1.798534870147705,6.9,15.87,68.01,49.6,13.79863452911377,10.31981086730957,25.51000022888184,103.41725158691406,3.18,9.763375282287598,6.65,16.04,14.56,28.06,21.61,3.13,13.65,10.639471054077148,11.411520957946776,16.769683837890625,19.77,8.93
2009-01-29,27.2,15.96,2.01,4.200242042541504,4.08,9.05721950531006,6.0490312576293945,15.35,3.1351935863494877,3.4349286556243896,2.674545764923096,6.251,0.976,1.5902554988861084,6.7673845291137695,6.0546417236328125,15.19,11.481436729431152,10.324,7.826480388641357,261.0531616210937,11.616390228271484,12.38952350616455,10.090582847595217,1.827349066734314,5.985898971557617,3.628539800643921,1.301,1.7613238096237185,7.0,15.41,67.95,48.79,13.603776931762695,10.250192642211914,26.11000061035156,103.19292449951172,3.2,9.51316738128662,6.55,15.91,14.26,27.45,21.22,3.14,13.23,11.21424674987793,11.458612442016602,16.320056915283203,19.18,8.59
2009-01-30,28.2,16.08,1.99,4.102131843566895,4.039,8.98430347442627,6.070404052734375,15.3,2.983659029006958,3.33991813659668,2.628578186035156,6.04,0.969,1.5993947982788086,6.669724941253662,5.94595193862915,15.17,11.415976524353027,10.248,7.523462772369385,258.731201171875,11.616390228271484,12.420655250549316,9.84095859527588,1.817418098449707,5.935386657714844,3.705742835998535,1.288,1.7551220655441284,6.93,14.71,68.06,48.72,13.762378692626951,10.250192642211914,26.25,100.72527313232422,3.32,9.265595436096191,6.59,15.9,13.61,27.84,21.02,3.11,12.97,11.006346702575684,11.325189590454102,16.058181762695312,18.85,8.66
2009-02-02,27.41,15.8,1.93,4.004024505615234,3.937,8.942085266113281,5.8823065757751465,14.66,2.994109630584717,3.3618435859680176,2.606013298034668,5.769,0.956,1.5613139867782593,6.5587477684021,6.041853427886963,14.63,11.127958297729492,9.992,7.601381778717041,267.0238647460937,11.616390228271484,12.14048957824707,9.610536575317385,1.762796401977539,5.723227024078369,3.682581424713135,1.194,1.7675257921218872,6.9,14.28,68.06,48.38,13.485958099365234,10.110958099365234,26.399999618530277,100.94959259033205,3.39,9.270861625671388,6.46,15.25,13.49,27.68,20.82,2.96,12.56,11.002270698547363,11.030877113342283,15.96430206298828,18.69,8.57
2009-02-03,27.85,16.63,1.95,4.083735466003418,3.944,8.942085266113281,6.061857223510742,15.34,3.030686855316162,3.531398296356201,2.606013298034668,5.82,0.956,1.5993947982788086,6.636432647705078,6.649236679077148,14.38,11.10614013671875,9.967,7.73990535736084,291.9018859863281,11.616390228271484,12.75685691833496,9.706544876098633,1.770243763923645,5.806570529937744,3.6362600326538086,1.194,1.804736852645874,6.94,15.02,67.98,49.76,14.007085800170898,10.475424766540527,26.850000381469727,107.45523834228516,3.26,9.57111358642578,6.83,15.22,13.61,27.92,21.02,3.11,12.79,10.85959529876709,11.030877113342283,16.754859924316406,19.52,8.56
2009-02-04,27.93,16.65,1.93,4.1266608238220215,4.053,9.813267707824709,5.967807292938232,14.98,3.035912036895752,3.4729318618774414,2.5951428413391118,5.871,0.956,1.5460819005966189,6.736310958862305,6.2975945472717285,14.35,11.101776123046877,9.959,7.636013031005859,282.9457702636719,11.616390228271484,13.37944507598877,9.264901161193848,1.7975555658340454,5.912653923034668,3.659420967102051,1.157,1.7811694145202637,6.98,14.41,68.06,48.68,14.120376586914062,10.52456760406494,26.549999237060547,89.5086441040039,3.2,9.88189697265625,6.8,14.46,13.37,27.21,19.83,3.11,13.15,11.100105285644531,11.694063186645508,17.496009826660156,20.21,8.36
2009-02-05,27.95,16.5,1.93,4.249291896820068,4.196,10.093426704406738,6.155904769897461,14.59,3.082940101623535,3.4100794792175293,2.603503704071045,6.031,0.963,1.5841628313064575,6.889457702636719,6.374316215515137,15.03,11.477070808410645,10.171,7.705273151397705,286.26287841796875,11.616390228271484,13.696966171264648,9.581732749938965,1.8621076345443728,6.165221691131592,3.775225877761841,1.194,1.7613238096237185,7.14,14.4,68.05,50.06,14.274446487426758,10.64742374420166,27.01000022888184,84.79766082763672,3.18,10.205849647521973,6.75,14.57,13.62,27.67,20.4,3.15,13.59,11.84201431274414,12.121796607971191,18.256919860839844,21.12,8.79
2009-02-06,28.2,17.2,1.91,4.666251659393311,4.395,10.300668716430664,6.232851982116699,14.68,3.1874468326568604,3.405694961547852,2.6578335762023926,6.294,0.972,1.713637113571167,6.856165885925293,6.649236679077148,15.87,11.67344570159912,10.41,7.93903112411499,287.5897216796875,11.616390228271484,14.219941139221191,9.802555084228516,1.9961802959442136,6.604693412780762,3.821547031402588,1.231,1.7824103832244873,7.46,14.8,68.05,49.84,15.044817924499512,11.097890853881836,29.0,85.02200317382812,3.22,10.587742805480955,6.67,14.9,13.69,29.7,21.98,3.14,14.65,12.306726455688477,12.561305046081545,19.14629364013672,21.86,9.23
2009-02-09,28.1,16.82,1.91,4.41485071182251,4.408,10.300668716430664,6.113154411315918,14.59,3.161320209503174,3.464160919189453,2.6578335762023926,6.125,0.969,1.7837066650390625,6.813995361328125,6.470219135284424,15.77,11.695266723632812,10.41,8.077550888061523,275.64825439453125,11.616390228271484,13.75922393798828,9.812156677246094,1.9539717435836792,6.503668308258057,3.728904247283936,1.182,1.741477370262146,7.31,14.36,68.02,49.11,15.230609893798828,11.216651916503906,27.8799991607666,85.69499206542969,3.26,10.292764663696287,6.66,15.14,13.8,28.12,21.76,3.1,14.36,11.62596607208252,12.561305046081545,18.578081130981445,21.22,9.2
2009-02-10,29.35,17.16,1.85,4.194107532501221,4.299,9.632890701293944,6.04475736618042,14.12,3.0672643184661865,3.4349286556243896,2.737226247787476,6.522,0.982,1.6831727027893066,6.658626079559326,6.182511806488037,15.04,11.944008827209473,10.537,7.83513879776001,268.68243408203125,11.616390228271484,13.230021476745604,9.437719345092772,1.9117637872695925,6.251097679138184,3.5822174549102783,1.157,1.741477370262146,7.32,14.15,67.99,48.12,15.126388549804688,11.07741355895996,27.700000762939453,83.22734069824219,3.16,9.955642700195312,6.58,15.03,13.22,27.78,21.36,3.04,13.84,11.308002471923828,11.576334953308104,18.034570693969727,20.8,8.98
2009-02-11,29.59,17.1,1.8,4.059210777282715,4.36,9.42564868927002,6.125980854034424,13.96,3.0045604705810547,3.3253023624420166,2.6870779991149902,6.674,0.978,1.6298593282699585,6.720774173736572,6.105789661407471,15.14,12.000741004943848,10.495,7.757222175598144,269.67755126953125,11.616390228271484,12.887598991394045,9.284104347229004,1.891900658607483,6.238471031188965,3.628539800643921,1.169,1.7067477703094482,7.24,14.7,67.98,48.62,14.954184532165527,11.015987396240234,27.549999237060547,82.33000946044922,3.11,9.686994552612305,6.72,15.03,12.91,28.47,22.41,3.15,13.85,10.863672256469728,11.250632286071776,17.530593872070312,20.4,8.37
2009-02-12,29.8,17.03,1.78,3.9978935718536377,4.244,9.249110221862791,5.96353006362915,14.6,2.926180601119995,3.372076749801636,2.641110181808472,7.004,0.972,1.6603244543075562,6.725213527679443,6.137756824493408,14.93,11.695266723632812,10.359,7.618696689605713,276.97509765625,11.616390228271484,12.731950759887695,9.591333389282228,1.8943852186203003,6.182905197143555,3.6130993366241455,1.145,1.7241131067276,7.34,15.16,68.03,47.87,14.840895652770996,10.970941543579102,27.0,84.57332611083984,3.08,9.376214027404783,6.7,15.1,12.8,29.6,23.32,3.18,13.55,10.879977226257324,11.066195487976074,17.199548721313477,20.07,8.51
2009-02-13,31.36,16.88,1.83,4.26768970489502,4.381,9.57148551940918,6.083231925964356,14.7,3.020236730575561,3.4232351779937744,2.694603681564331,6.886,0.976,1.672509789466858,6.796238422393799,6.393496990203857,15.51,11.869823455810549,10.435,7.549439430236816,290.24334716796875,11.616390228271484,13.074376106262209,9.55293083190918,1.9440406560897827,6.440521240234375,3.775225877761841,1.173,1.8134194612503047,7.42,15.42,67.95,48.94,15.371087074279783,11.302648544311523,27.5,86.36799621582031,3.07,9.773910522460938,6.7,14.96,13.08,29.7,23.4,3.28,14.14,11.332463264465332,11.4193696975708,17.9802188873291,20.67,8.62
2009-02-16,31.25,17.26,1.9,4.206372261047363,4.354,9.70964527130127,6.04475736618042,14.86,3.030686855316162,3.33991813659668,2.7322092056274414,6.877,0.97,1.7060211896896362,6.787360668182373,6.36152982711792,15.71,11.869823455810549,10.554,7.687958717346191,292.5652770996094,11.616390228271484,12.92495346069336,9.543329238891602,1.9564549922943115,6.415269374847412,3.75206470489502,1.169,1.765044927597046,7.36,15.3,68.04,49.18,15.520628929138184,11.433692932128906,,84.12466430664062,3.14,9.876626014709473,6.62,15.11,13.47,28.89,23.71,3.35,14.2,11.0837984085083,11.27810001373291,18.039512634277344,20.82,8.74
2009-02-17,30.45,16.53,1.78,3.991760730743408,4.176,9.114784240722656,5.835283279418945,14.49,2.9105045795440674,3.319454908370972,2.662839889526367,6.539,0.956,1.614627718925476,6.614235877990723,6.0546417236328125,14.84,11.477070808410645,10.137,7.315680980682373,280.2922058105469,11.616390228271484,12.109360694885254,9.293705940246582,1.8347972631454468,6.036414623260498,3.4895753860473637,1.132,1.6794592142105105,7.32,15.1,67.95,47.15,14.641507148742676,10.81123161315918,27.5,82.5543441772461,3.07,9.444692611694336,6.48,14.76,12.65,28.54,23.31,3.22,13.39,10.517176628112791,10.771881103515623,16.853683471679688,19.58,8.37
2009-02-18,30.84,17.05,1.78,3.81394100189209,4.21,9.402620315551758,5.775436878204346,14.5,2.9000539779663086,3.2887604236602783,2.6737098693847656,6.784,0.945,1.5978714227676392,6.691919803619385,5.760540962219238,14.65,11.59489631652832,10.29,7.462860584259033,269.67755126953125,11.616390228271484,12.022196769714355,9.20729637145996,1.8372794389724727,5.985898971557617,3.4664132595062256,1.132,1.6869010925292969,7.32,15.16,67.95,47.8,14.306170463562012,10.60237979888916,26.299999237060547,79.86235046386719,3.09,9.08649730682373,6.42,14.71,12.74,29.31,23.73,3.29,13.26,10.639471054077148,10.909226417541504,17.194602966308594,19.93,7.96
2009-02-19,31.08,16.85,1.78,3.7403600215911865,4.148,9.364242553710938,5.899404525756836,14.42,2.9157299995422363,3.3676908016204834,2.6569976806640625,6.937,0.945,1.5765461921691897,6.847286701202393,5.421685218811035,14.75,11.433430671691896,10.112,7.324337482452393,254.7507476806641,11.616390228271484,11.829195022583008,9.264901161193848,1.7801756858825684,5.930336952209473,3.45097279548645,1.145,1.628604531288147,7.4,15.37,68.06,47.8,14.591660499572754,10.770276069641112,26.709999084472656,78.7406997680664,3.07,9.007486343383787,6.58,14.8,12.5,30.14,24.21,3.25,13.31,10.659852027893066,10.89353084564209,17.30331039428711,20.06,7.98
2009-02-20,32.75,16.63,1.8,3.862993478775024,3.998,8.731006622314453,5.831012725830078,14.45,2.926180601119995,3.348689317703247,2.690422296524048,6.844,0.956,1.5460819005966189,6.751847743988037,5.08282995223999,14.75,11.564350128173828,10.112,6.796224594116211,251.1019592285156,11.616390228271484,11.02605438232422,9.332108497619627,1.7478997707366943,5.758588790893555,3.5822174549102783,1.124,1.6137197017669678,7.32,15.5,67.95,46.91,14.274446487426758,10.557332992553713,24.700000762939453,76.94602966308594,3.0,8.865260124206543,6.55,14.87,12.32,29.31,23.97,3.42,12.88,10.31335735321045,10.59528923034668,15.92477321624756,18.74,8.03
2009-02-25,32.73,16.85,1.75,3.709700345993042,4.073,8.43549633026123,5.942154884338379,14.86,2.9000539779663086,3.303377151489258,2.71298885345459,6.911,0.941,1.517140507698059,6.947167873382568,4.712007522583008,15.04,11.0625,9.873,6.04301118850708,235.18003845214844,11.616390228271484,10.764569282531738,9.188095092773438,1.7478997707366943,5.695446014404297,3.551337242126465,1.108,1.6744986772537231,7.41,15.0,68.05,47.49,14.614314079284668,10.749804496765137,25.65999984741211,74.4783706665039,2.96,8.430689811706543,6.76,14.67,12.07,30.47,24.45,3.27,12.74,10.23182773590088,10.285282135009766,15.069986343383787,17.83,8.08
2009-02-26,31.6,16.67,1.72,3.654515266418457,4.094,8.385604858398438,5.989182949066162,14.75,2.8478004932403564,3.310685157775879,2.6770548820495605,6.751,0.954,1.530849814414978,6.924971103668213,4.6352858543396,14.57,11.215235710144045,9.959,5.826571941375732,235.51174926757807,11.616390228271484,10.61514663696289,8.948071479797363,1.770243763923645,5.708069324493408,3.6208205223083496,1.116,1.6931037902832031,7.43,14.8,68.72,46.34,14.727605819702148,10.86037254333496,23.899999618530277,72.45938873291016,2.91,8.370112419128418,6.83,14.65,11.71,29.53,24.06,3.22,12.73,9.999470710754396,10.277433395385742,15.069986343383787,17.86,8.16
2009-02-27,33.05,16.22,1.7,3.64838457107544,4.019,8.59668254852295,5.920782089233398,15.0,2.8112235069274902,3.3881540298461914,2.7790236473083496,6.564,0.993,1.5689301490783691,6.980461120605469,4.501021862030029,14.84,11.433430671691896,10.171,5.70536470413208,219.2581329345703,11.616390228271484,10.391018867492676,9.053682327270508,1.7553470134735107,5.607044696807861,3.559057235717773,1.141,1.748920440673828,7.55,15.15,69.02,46.96,14.8182373046875,10.81123161315918,25.0,74.02970886230469,2.86,8.256861686706543,6.76,14.85,11.5,30.16,24.26,3.13,12.47,10.03615665435791,10.17540454864502,15.252803802490234,18.06,8.04
2009-03-02,31.05,15.24,1.58,3.556410074234009,3.882,7.997983932495117,5.600162506103516,14.12,2.623111724853516,3.1513638496398926,2.636929512023926,6.209,0.956,1.4623037576675415,6.845067977905273,4.187741279602051,14.17,11.014495849609377,9.771,5.289802074432373,198.36058044433597,11.616390228271484,9.69371509552002,8.832859992980957,1.6291742324829102,5.303959369659424,3.4741342067718506,1.116,1.6769788265228271,7.56,14.95,68.72,46.75,13.902860641479492,10.246101379394531,24.149999618530277,69.54306030273438,2.72,7.661629676818848,6.55,14.04,10.59,29.31,23.08,3.02,11.97,9.294248580932615,9.614245414733888,14.38813018798828,16.99,7.66
