,VIVO4,AMBV4,ARCZ6,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,ELET3,ELET6,EMBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,LAME4,LREN3,MMXM3,NATU3,NETC4,OGXP3,PCAR5,PETR3,PETR4,RDCD3,RSID3,SDIA4,CSNA3,CRUZ3,TAMM4,TNLP4,TCSL4,USIM3,USIM5,VALE3,VALE5,ALLL11
2009-11-19,42.92,28.92,,7.292097568511963,6.869,14.886005401611328,13.456775665283203,6.113626003265381,5.543788909912109,3.0287106037139893,10.321,1.594,3.101505756378174,7.773117065429687,15.56816577911377,12.707353591918944,10.988,7.558093547821045,639.4022827148438,19.66004943847656,21.037250518798828,21.68851089477539,3.1101574897766118,10.304588317871094,7.3830132484436035,2.766,4.554709434509277,1478.3875732421875,12.06,24.0,1415.0,54.12,20.3411922454834,16.202552795410156,26.190000534057617,313.4720153808594,,16.4917049407959,9.77,26.3,32.93,4.32,20.436073303222656,19.845552444458008,24.66953659057617,29.47,15.45
2009-11-23,42.97,29.08,,7.267377853393555,6.978,14.827706336975098,13.557764053344728,6.014347076416016,5.759381294250488,3.0308003425598145,10.27,1.604,3.063403367996216,7.914621353149414,15.664066314697266,12.73959255218506,10.997,7.661986827850342,664.007568359375,19.66699981689453,21.144302368164062,22.17815971374512,3.101696729660034,10.526849746704102,7.3830132484436035,2.827,4.692883491516113,1508.5843505859375,12.23,23.25,1424.0,54.57,20.387531280517575,16.349843978881836,26.850000381469727,327.2007141113281,,16.390377044677734,9.93,26.9,32.48,4.21,19.827163696289062,19.797365188598636,24.933109283447266,29.75,15.62
2009-11-24,43.98,29.18,,7.347715854644775,7.047,15.041468620300291,13.522637367248535,5.998670101165772,5.751680850982666,3.15826153755188,10.185,1.646,3.0100605487823486,7.84266996383667,15.696035385131836,12.863948822021484,11.142,7.627357959747314,640.4133911132812,19.65310478210449,21.326906204223636,22.370176315307617,3.1439919471740723,10.582415580749512,7.344359397888184,2.938,4.827324390411377,1532.490234375,12.13,23.5,1450.0,55.11,20.51725959777832,16.476097106933594,26.549999237060547,324.4550170898437,,16.258926391601562,9.8,27.31,33.21,4.37,20.315120697021484,20.19090461730957,25.075031280517575,29.89,15.69
2009-11-25,43.87,28.8,,7.378616809844971,7.061,15.235807418823242,13.53580379486084,5.935965061187744,5.828677177429199,3.1352784633636475,10.448,1.616,3.170088768005371,7.93620491027832,15.632098197937012,13.218595504760742,11.261,7.575407981872559,644.4581298828125,19.80599021911621,21.28912925720215,22.466188430786133,3.234222888946533,10.776890754699709,7.4525933265686035,2.901,4.836035251617432,1535.006591796875,12.33,24.3,1469.989990234375,55.12,20.78137969970703,16.60235023498535,26.709999084472656,325.5990295410156,,16.3027400970459,9.73,27.23,32.69,4.41,20.85730361938477,20.680822372436523,25.495737075805664,30.07,16.45
2009-11-26,43.96,28.92,,7.156142234802246,6.917,14.84713363647461,13.254822731018066,5.930740833282471,5.666984081268311,3.1028871536254883,10.016,1.585,3.176185131072998,7.770719051361084,15.158978462219238,13.540997505187988,11.329,7.514805316925049,633.3351440429688,19.298683166503903,21.125408172607425,22.082151412963867,3.1101574897766118,10.42404842376709,7.328897476196289,2.803,4.630642890930176,1502.2933349609375,11.96,23.75,,53.31,20.20218276977539,16.181509017944336,,318.73468017578125,,16.045316696166992,9.56,27.14,31.73,4.41,20.469438552856445,20.279253005981445,24.735435485839844,29.46,15.8
2009-11-27,44.42,29.08,,7.285918235778809,6.971,15.002603530883787,13.513850212097168,5.967318058013916,5.69778299331665,3.254377603530884,10.236,1.609,3.238672971725464,7.926615238189697,15.024718284606934,13.794315338134766,11.533,7.644670486450195,627.9421997070312,19.312578201293945,21.125408172607425,22.16856002807617,3.138352155685425,10.48794651031494,7.328897476196289,2.856,4.6231770515441895,1511.100830078125,12.12,24.6,1430.0,54.62,20.494102478027344,16.370887756347656,26.690000534057617,319.1923522949219,,16.061750411987305,9.72,26.82,32.03,4.5,20.611236572265625,20.25917625427246,25.14093589782715,29.75,15.89
2009-11-30,45.75,29.0,,7.292097568511963,7.095,15.041468620300291,13.566535949707031,6.019571781158447,5.828677177429199,3.1446845531463623,10.346,1.595,3.1396079063415527,7.698768615722656,15.791936874389648,13.356766700744627,11.269,7.566752910614014,652.5474853515625,18.833065032958984,20.810577392578125,24.011940002441406,3.1609106063842773,10.543516159057615,7.421669960021973,2.918,4.761346340179443,1555.1378173828125,12.09,24.16,1484.989990234375,54.91,20.438495635986328,16.32880210876465,26.799999237060547,336.3531799316406,,16.020668029785156,9.27,27.54,32.34,4.5,20.60289764404297,20.560348510742188,24.84695053100586,29.37,15.49
2009-12-01,46.14,29.0,,7.452770233154297,7.245,15.387383460998535,13.491899490356444,6.186781406402588,5.890275955200195,3.237664699554444,10.515,1.619,3.1853291988372803,8.106490135192871,16.233089447021484,14.176596641540527,11.695,7.584067344665527,644.795166015625,19.49325942993164,21.60395812988281,23.397480010986328,3.26367735862732,10.93247413635254,7.715443134307861,3.016,4.730227947235107,1579.043701171875,12.48,24.68,1573.8900146484375,56.15,20.897216796875,16.745447158813477,27.3700008392334,349.85308837890625,,16.35203742980957,9.41,27.96,33.37,4.7,20.978254318237305,20.704914093017575,25.29298591613769,29.75,15.59
2009-12-02,46.47,29.24,,7.557826519012451,7.245,15.367950439453123,13.347009658813477,6.463724136352539,6.028871059417725,3.3870654106140137,10.541,1.667,3.3605992794036865,8.130473136901855,16.137182235717773,15.106966018676758,12.699,7.566752910614014,639.4022827148438,19.87548065185547,21.912498474121094,24.088747024536133,3.3257899284362797,11.057497024536133,7.591749668121338,3.066,4.865910053253174,1560.170654296875,12.77,24.35,1648.0,56.92,20.66554450988769,16.585512161254883,27.100000381469727,359.2343444824219,,16.590293884277344,9.33,28.97,33.18,4.62,21.08251571655273,20.74105453491211,25.090246200561523,29.48,15.59
2009-12-03,46.15,29.11,,7.440412044525146,7.259,15.294105529785156,13.390918731689451,6.359217643737793,5.928773880004883,3.3933260440826416,10.363,1.663,3.3910815715789795,8.37031078338623,16.111610412597656,15.34646701812744,13.142,7.514805316925049,654.9069213867188,19.979724884033203,22.164365768432617,23.954334259033203,3.29190993309021,10.93247413635254,7.622673034667969,3.119,4.906988620758057,1535.006591796875,12.77,23.75,1646.0,56.55,20.39679718017578,16.539222717285156,26.049999237060547,352.3700256347656,,16.546472549438477,9.23,28.52,33.13,4.55,20.965744018554688,20.64066696166992,24.81146240234375,29.35,15.31
2009-12-04,47.11,29.03,,7.446591854095459,7.245,15.138635635375977,13.307497024536133,6.395793914794922,5.831759452819824,3.3954172134399414,10.684,1.661,3.3788883686065674,8.334334373474121,15.855873107910156,15.355677604675291,12.921,7.454202175140381,660.2999877929688,19.77124786376953,22.10140037536621,24.12714958190918,3.31449556350708,10.918586730957031,7.69225263595581,3.029,4.8123860359191895,1532.490234375,12.82,23.05,1631.0,62.05,19.984411239624023,16.160465240478516,25.149999618530277,352.59881591796875,,16.37668228149414,9.04,29.25,32.77,4.55,20.67379570007324,20.54026985168457,24.355274200439453,28.68,15.36
2009-12-07,47.57,29.81,,7.483670234680176,7.498,15.340743064880373,13.654349327087402,6.866074085235596,6.1058669090271,3.4257168769836426,10.871,1.677,3.412418365478516,8.586163520812988,16.25227165222168,15.544514656066896,13.202,7.575407981872559,665.018798828125,20.36194229125977,22.454011917114254,25.432876586914062,3.3879010677337646,11.12696361541748,8.024678230285645,3.156,4.802425861358643,1547.588623046875,12.81,23.22,1630.0,62.56,20.049278259277344,16.160465240478516,24.799999237060547,361.5224609375,,16.458837509155273,9.43,30.68,33.35,4.7,21.27019691467285,20.869558334350582,24.395828247070312,28.83,15.26
2009-12-08,46.37,29.49,,7.428054809570312,7.464,14.85102367401123,13.566535949707031,7.001931190490723,6.058128833770752,3.4581069946289062,10.727,1.705,3.3514537811279297,8.610148429870605,15.983742713928224,15.982060432434082,13.44,7.69661808013916,648.1657104492188,19.944976806640625,21.97547149658203,26.200952529907227,3.356844902038574,11.071393013000488,8.109719276428223,3.111,4.753879547119141,1503.551513671875,12.86,23.27,1557.0,63.3,19.507158279418945,15.81957721710205,24.06999969482422,359.2343444824219,,16.19593620300293,9.08,31.85,32.43,4.69,20.89484405517578,20.198938369750977,24.17787170410156,28.54,15.09
2009-12-09,46.49,29.6,,7.397154808044434,7.464,14.886005401611328,13.465556144714355,7.315450191497803,6.159765243530273,3.552133798599243,10.955,1.788,3.3560266494750977,8.778033256530762,15.919809341430664,16.626874923706055,14.461,7.575407981872559,650.1881103515625,20.354999542236328,22.321781158447266,25.34646797180176,3.379430294036865,11.068611145019531,8.117449760437012,3.119,4.780022621154785,1513.6171875,12.9,22.91,1480.0,63.07,19.54885673522949,15.81957721710205,23.299999237060547,361.2936706542969,,16.267141342163086,9.28,31.09,32.75,4.69,20.6320915222168,19.877685546875,24.431310653686523,28.8,14.89
2009-12-10,45.3,29.13,,7.409513473510742,7.539,14.823813438415527,13.474337577819824,7.592391967773437,6.05350923538208,3.5939199924468994,11.268,1.837,3.3545033931732178,8.744458198547363,15.862265586853027,17.847400665283203,15.125,7.705273151397705,642.7728881835938,20.88315963745117,22.825523376464844,26.01853370666504,3.3935470581054688,11.124171257019045,7.80821418762207,3.094,4.761346340179443,1503.551513671875,12.88,23.55,1550.0,63.08,19.646169662475582,15.891128540039062,25.0,360.37841796875,,16.34929847717285,9.39,32.47,33.0,4.62,20.932374954223636,19.941932678222656,24.836809158325195,29.32,14.7
2009-12-11,46.52,29.49,,7.465133190155029,7.573,15.014260292053224,13.513850212097168,7.419958114624023,6.152067184448242,3.552133798599243,11.421,1.841,3.34993052482605,8.993886947631836,15.78554344177246,17.580272674560547,14.717,8.397881507873535,640.0762939453125,20.841459274291992,22.85700035095215,26.24895668029785,3.3991928100585938,11.113057136535645,8.040140151977539,3.139,4.780022621154785,1553.879638671875,13.06,24.04,1625.0,62.55,19.507158279418945,15.907958984375,26.0,359.00555419921875,,16.40407371520996,9.57,34.31,33.58,4.77,21.38280296325684,20.28728485107422,25.0395565032959,29.63,15.31
2009-12-14,49.05,29.76,,7.458950996398926,7.519,14.97928524017334,13.610445976257324,7.289323329925537,6.159765243530273,3.493622303009033,11.327,1.819,3.482525587081909,8.967504501342773,15.696035385131836,16.484094619750977,13.959,8.138152122497559,639.4022827148438,20.54958152770996,22.353269577026367,25.44247817993164,3.3850762844085693,11.051937103271484,7.792752265930176,3.16,4.773796081542969,1528.715576171875,13.21,24.5,1575.0,62.16,19.33108711242676,15.95003890991211,26.18000030517578,355.8021850585937,,16.483488082885742,9.38,33.32,34.1,5.05,21.645557403564453,20.239093780517575,25.4856014251709,29.97,15.75
2009-12-15,48.53,29.96,,7.483670234680176,7.525,15.002603530883787,13.610445976257324,7.388606071472168,5.945713043212891,3.379749298095703,11.31,1.784,3.564825773239136,8.634132385253906,15.37635898590088,16.631479263305664,14.138,8.285332679748535,629.2904052734375,20.57738494873047,22.491796493530277,24.67440414428711,3.3935470581054688,11.143625259399414,7.576285362243652,3.217,4.743920803070068,1522.424560546875,13.69,23.75,1540.0,62.53,19.52106475830078,15.992133140563965,26.309999465942383,347.56494140625,,16.37668228149414,9.27,33.11,34.03,4.98,21.09086227416992,20.223033905029297,25.45519256591797,29.98,15.69
2009-12-16,47.62,29.42,,7.5145673751831055,7.341,14.948189735412598,13.456775665283203,7.179592609405518,5.776320457458496,3.288858652114868,11.099,1.767,3.488621473312378,8.382302284240723,15.088651657104492,16.332103729248047,13.61,8.120838165283203,622.5491943359375,20.153470993041992,21.78656768798828,25.096843719482425,3.3511977195739746,11.001928329467772,7.344359397888184,3.057,4.568403244018555,1493.4859619140625,13.71,23.7,1560.0,62.44,19.646169662475582,15.93321132659912,26.34000015258789,338.64129638671875,,16.319177627563477,9.15,35.77,32.92,4.87,20.173320770263672,19.829496383666992,25.32340812683105,29.77,15.59
2009-12-17,45.53,29.71,,7.440412044525146,7.156,14.477899551391602,12.92992115020752,7.048959732055664,5.881036281585693,3.249151468276977,10.727,1.767,3.3819360733032227,8.490229606628418,14.85848617553711,16.06496810913086,13.551,8.2247314453125,597.6068115234375,19.736495971679688,21.2513484954834,24.43437957763672,3.29190993309021,10.70188045501709,7.151087760925293,2.951,4.568403244018555,1448.190673828125,13.13,23.5,1525.0,61.46,19.187448501586918,15.516572952270508,25.850000381469727,327.2007141113281,,16.17129135131836,9.07,33.89,32.65,4.7,19.998157501220703,19.63673973083496,24.53775405883789,28.76,15.8
2009-12-18,44.69,29.46,,7.397154808044434,7.095,14.48955535888672,12.995781898498535,7.022833347320557,5.970353126525879,3.159306764602661,11.107,1.761,3.4185140132904053,8.456652641296387,15.011927604675291,16.120235443115234,13.525,8.077550888061523,599.96630859375,19.71564483642578,21.156902313232425,23.445484161376957,3.274970769882202,10.69076919555664,7.3830132484436035,2.988,4.586413383483887,1478.3875732421875,13.17,23.26,1580.0,61.37,19.15500831604004,15.394527435302734,26.5,326.971923828125,,15.368667602539062,9.0,32.83,31.82,4.69,20.010669708251957,19.215091705322266,24.48199462890625,28.76,16.3
2009-12-21,46.14,28.69,,7.230300903320312,7.081,14.44292163848877,12.820158004760742,7.289323329925537,5.956494331359863,3.155126571655273,11.268,1.798,3.322497844696045,8.322343826293945,14.449301719665527,15.982060432434082,13.499,8.138152122497559,596.5956420898438,19.27783203125,20.709821701049805,23.397480010986328,3.303201913833618,10.599092483520508,7.035125255584717,2.934,4.617819309234619,1509.842529296875,13.09,23.5,1555.0,60.58,18.71733665466309,14.895200729370115,26.709999084472656,332.9210510253906,,14.866643905639648,9.03,32.42,31.32,4.82,19.23076438903809,18.7532901763916,24.4008903503418,28.36,15.22
2009-12-22,45.99,29.81,,7.384796619415283,7.15,14.687785148620604,12.793221473693848,7.691674709320068,6.082768440246582,3.1728837490081787,11.141,1.784,3.5450119972229004,8.614943504333496,14.928815841674805,15.839284896850586,13.21,8.050456047058105,610.0780029296875,20.24380874633789,21.78656768798828,24.520788192749023,3.280617475509644,10.61019802093506,7.305704593658447,3.033,4.817555904388428,1517.3917236328125,13.35,23.37,1568.0,63.07,19.089824676513672,15.377599716186523,27.549999237060547,336.3531799316406,,15.116272926330566,9.03,32.83,32.46,4.88,20.14412498474121,19.29540634155273,24.86215209960937,29.17,15.33
2009-12-23,45.38,29.53,,7.392724990844727,7.081,14.870454788208008,12.819737434387209,7.602843761444092,5.987293243408203,3.157217025756836,10.871,1.779,3.612072706222534,8.459050178527832,15.043899536132812,15.949822425842283,13.338,8.2609281539917,612.4374389648438,20.32719993591309,21.97547149658203,25.20245361328125,3.26367735862732,10.521294593811035,7.344359397888184,3.078,4.836398124694824,1527.4573974609375,13.35,22.66,1618.0,63.03,19.159669876098636,15.529940605163574,27.75,336.3531799316406,,15.141230583190918,9.0,35.03,31.96,4.87,20.14412498474121,19.399816513061523,25.196685791015625,29.25,15.45
2009-12-28,45.9,29.75,,7.454533576965332,7.122,14.955961227416992,12.819737434387209,7.37293004989624,6.015011310577393,3.214681386947632,11.192,1.745,3.7187581062316895,8.468645095825195,15.12061882019043,16.571605682373047,13.823,8.287237167358398,613.111572265625,20.38279914855957,22.06991577148437,24.80881690979004,3.260855197906494,10.529633522033691,7.367550849914551,3.119,4.94191837310791,1529.9737548828125,13.35,22.65,1688.0,63.02,19.159669876098636,15.551095008850098,27.51000022888184,338.4125061035156,,15.227214813232422,9.07,35.0,31.82,4.87,20.398536682128903,19.596582412719727,25.242300033569336,29.39,16.0
2009-12-29,47.03,30.67,,7.454533576965332,7.17,14.955961227416992,12.793221473693848,7.37293004989624,6.06890869140625,3.214681386947632,11.243,1.733,3.8102035522460938,8.466245651245117,15.216525077819824,16.797286987304688,14.214,8.252161979675293,613.111572265625,20.508663177490234,22.23485374450684,24.80881690979004,3.3314356803894043,10.529633522033691,7.336628913879394,3.148,4.943175792694092,1529.9737548828125,13.25,22.9,1688.0,64.23,19.350570678710938,15.551095008850098,27.850000381469727,338.64129638671875,,15.318742752075195,8.94,36.06,32.08,4.95,20.56119155883789,19.98208999633789,25.17134094238281,29.4,16.06
2009-12-30,47.45,30.62,,7.571979999542236,7.197,14.975394248962402,12.793221473693848,7.357254028320312,6.06890869140625,3.3013901710510254,11.59,1.748,3.8102035522460938,8.466245651245117,15.216525077819824,16.797286987304688,14.155,8.252161979675293,613.111572265625,20.37580108642578,22.152381896972656,25.03923797607422,3.3314356803894043,10.749113082885742,7.336628913879394,3.123,4.943175792694092,1553.879638671875,13.09,24.0,1710.0,64.56,19.350570678710938,15.525708198547363,,338.64129638671875,,15.318742752075195,8.83,35.14,32.52,4.95,20.81228828430176,20.097768783569336,25.17134094238281,29.27,16.3
