,ALLL11,AMBV4,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,PRML3,LAME4,LREN3,MMXM3,MRVE3,NATU3,NETC4,OGXP3,PCAR5,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,TCSL4,USIM3,USIM5,VALE3,VALE5,VIVO4
2009-12-09,14.89,29.6,7.397154808044434,7.464,14.886005401611328,13.465556144714355,7.315450191497803,17.913232803344727,6.159765243530273,3.552133798599243,10.955,4.15355396270752,1.788,3.3560266494750977,8.778033256530762,15.919809341430664,6.170110702514648,16.626874923706055,14.461,7.575407981872559,27.62725067138672,650.1881103515625,20.354999542236328,22.321781158447266,25.34646797180176,3.379430294036865,11.068611145019531,8.117449760437012,45.134033203125,3.119,4.780022621154785,1513.6171875,6.67716121673584,12.9,22.91,1480.0,63.07,3739.949951171875,19.54885673522949,15.81957721710205,23.299999237060547,361.2936706542969,11.419440269470217,16.267141342163086,9.28,31.09,32.75,4.69,20.6320915222168,19.877685546875,24.431310653686523,28.8,46.49
2009-12-10,14.7,29.13,7.409513473510742,7.539,14.823813438415527,13.474337577819824,7.592391967773437,17.88188934326172,6.05350923538208,3.5939199924468994,11.268,4.4886651039123535,1.837,3.3545033931732178,8.744458198547363,15.862265586853027,6.2968926429748535,17.847400665283203,15.125,7.705273151397705,29.238433837890625,642.7728881835938,20.88315963745117,22.825523376464844,26.01853370666504,3.3935470581054688,11.124171257019045,7.80821418762207,44.44944381713867,3.094,4.761346340179443,1503.551513671875,6.725841522216797,12.88,23.55,1550.0,63.08,3900.2333984375,19.646169662475582,15.891128540039062,25.0,360.37841796875,11.281455993652344,16.34929847717285,9.39,32.47,33.0,4.62,20.932374954223636,19.941932678222656,24.836809158325195,29.32,45.3
2009-12-11,15.31,29.49,7.465133190155029,7.573,15.014260292053224,13.513850212097168,7.419958114624023,18.584983825683597,6.152067184448242,3.552133798599243,11.421,4.608569622039795,1.841,3.34993052482605,8.993886947631836,15.78554344177246,6.254633903503418,17.580272674560547,14.717,8.397881507873535,30.03175926208496,640.0762939453125,20.841459274291992,22.85700035095215,26.24895668029785,3.3991928100585938,11.113057136535645,8.040140151977539,44.3027458190918,3.139,4.780022621154785,1553.879638671875,6.620368003845215,13.06,24.04,1625.0,62.55,3814.7490234375,19.507158279418945,15.907958984375,26.0,359.00555419921875,11.343313217163086,16.40407371520996,9.57,34.31,33.58,4.77,21.38280296325684,20.28728485107422,25.0395565032959,29.63,46.52
2009-12-14,15.75,29.76,7.458950996398926,7.519,14.97928524017334,13.610445976257324,7.289323329925537,18.63424491882324,6.159765243530273,3.493622303009033,11.327,4.614717483520508,1.819,3.482525587081909,8.967504501342773,15.696035385131836,6.339155197143555,16.484094619750977,13.959,8.138152122497559,30.915040969848636,639.4022827148438,20.54958152770996,22.353269577026367,25.44247817993164,3.3850762844085693,11.051937103271484,7.792752265930176,44.40054321289063,3.16,4.773796081542969,1528.715576171875,6.441878795623779,13.21,24.5,1575.0,62.16,3793.3779296875,19.33108711242676,15.95003890991211,26.18000030517578,355.8021850585937,10.962665557861328,16.483488082885742,9.38,33.32,34.1,5.05,21.645557403564453,20.239093780517575,25.4856014251709,29.97,49.05
2009-12-15,15.69,29.96,7.483670234680176,7.525,15.002603530883787,13.610445976257324,7.388606071472168,18.7148551940918,5.945713043212891,3.379749298095703,11.31,4.6116437911987305,1.784,3.564825773239136,8.634132385253906,15.37635898590088,6.30534553527832,16.631479263305664,14.138,8.285332679748535,30.677858352661133,629.2904052734375,20.57738494873047,22.491796493530277,24.67440414428711,3.3935470581054688,11.143625259399414,7.576285362243652,43.813751220703125,3.217,4.743920803070068,1522.424560546875,6.328293800354004,13.69,23.75,1540.0,62.53,3720.7158203125,19.52106475830078,15.992133140563965,26.309999465942383,347.56494140625,10.872262001037598,16.37668228149414,9.27,33.11,34.03,4.98,21.09086227416992,20.223033905029297,25.45519256591797,29.98,48.53
2009-12-16,15.59,29.42,7.5145673751831055,7.341,14.948189735412598,13.456775665283203,7.179592609405518,18.95220375061035,5.776320457458496,3.288858652114868,11.099,4.56245231628418,1.767,3.488621473312378,8.382302284240723,15.088651657104492,6.4870686531066895,16.332103729248047,13.61,8.120838165283203,30.661508560180664,622.5491943359375,20.153470993041992,21.78656768798828,25.096843719482425,3.3511977195739746,11.001928329467772,7.344359397888184,42.93356323242188,3.057,4.568403244018555,1493.4859619140625,6.273123741149902,13.71,23.7,1560.0,62.44,3601.03759765625,19.646169662475582,15.93321132659912,26.34000015258789,338.64129638671875,10.777097702026367,16.319177627563477,9.15,35.77,32.92,4.87,20.173320770263672,19.829496383666992,25.32340812683105,29.77,47.62
2009-12-17,15.8,29.71,7.440412044525146,7.156,14.477899551391602,12.92992115020752,7.048959732055664,18.84024810791016,5.881036281585693,3.249151468276977,10.727,4.448698043823242,1.767,3.3819360733032227,8.490229606628418,14.85848617553711,6.326476097106934,16.06496810913086,13.551,8.2247314453125,29.11575126647949,597.6068115234375,19.736495971679688,21.2513484954834,24.43437957763672,3.29190993309021,10.70188045501709,7.151087760925293,41.80888366699219,2.951,4.568403244018555,1448.190673828125,6.068673133850098,13.13,23.5,1525.0,61.46,3536.924072265625,19.187448501586918,15.516572952270508,25.850000381469727,327.2007141113281,10.615323066711426,16.17129135131836,9.07,33.89,32.65,4.7,19.998157501220703,19.63673973083496,24.53775405883789,28.76,45.53
2009-12-18,16.3,29.46,7.397154808044434,7.095,14.48955535888672,12.995781898498535,7.022833347320557,19.055206298828125,5.970353126525879,3.159306764602661,11.107,4.457921981811523,1.761,3.4185140132904053,8.456652641296387,15.011927604675291,6.339155197143555,16.120235443115234,13.525,8.077550888061523,29.680076599121094,599.96630859375,19.71564483642578,21.156902313232425,23.445484161376957,3.274970769882202,10.69076919555664,7.3830132484436035,43.03136444091797,2.988,4.586413383483887,1478.3875732421875,6.172520160675049,13.17,23.26,1580.0,61.37,3504.867431640625,19.15500831604004,15.394527435302734,26.5,326.971923828125,10.829440116882324,15.368667602539062,9.0,32.83,31.82,4.69,20.010669708251957,19.215091705322266,24.48199462890625,28.76,44.69
2009-12-21,15.22,28.69,7.230300903320312,7.081,14.44292163848877,12.820158004760742,7.289323329925537,19.25672721862793,5.956494331359863,3.155126571655273,11.268,4.519411087036133,1.798,3.322497844696045,8.322343826293945,14.449301719665527,6.536513328552246,15.982060432434082,13.499,8.138152122497559,30.015396118164062,596.5956420898438,19.27783203125,20.709821701049805,23.397480010986328,3.303201913833618,10.599092483520508,7.035125255584717,41.711082458496094,2.934,4.617819309234619,1509.842529296875,6.153049945831299,13.09,23.5,1555.0,60.58,3483.496337890625,18.71733665466309,14.895200729370115,26.709999084472656,332.9210510253906,11.18153953552246,14.866643905639648,9.03,32.42,31.32,4.82,19.23076438903809,18.7532901763916,24.4008903503418,28.36,46.14
2009-12-22,15.33,29.81,7.384796619415283,7.15,14.687785148620604,12.793221473693848,7.691674709320068,19.592605590820312,6.082768440246582,3.1728837490081787,11.141,4.531707763671875,1.784,3.5450119972229004,8.614943504333496,14.928815841674805,6.791181564331055,15.839284896850586,13.21,8.050456047058105,32.17454147338867,610.0780029296875,20.24380874633789,21.78656768798828,24.520788192749023,3.280617475509644,10.61019802093506,7.305704593658447,42.00447845458984,3.033,4.817555904388428,1517.3917236328125,6.308821678161621,13.35,23.37,1568.0,63.07,3601.03759765625,19.089824676513672,15.377599716186523,27.549999237060547,336.3531799316406,11.243393898010254,15.116272926330566,9.03,32.83,32.46,4.88,20.14412498474121,19.29540634155273,24.86215209960937,29.17,45.99
2009-12-23,15.45,29.53,7.392724990844727,7.081,14.870454788208008,12.819737434387209,7.602843761444092,19.561254501342773,5.987293243408203,3.157217025756836,10.871,4.608569622039795,1.779,3.612072706222534,8.459050178527832,15.043899536132812,6.876070976257324,15.949822425842283,13.338,8.2609281539917,32.52621841430664,612.4374389648438,20.32719993591309,21.97547149658203,25.20245361328125,3.26367735862732,10.521294593811035,7.344359397888184,44.25384521484375,3.078,4.836398124694824,1527.4573974609375,6.420783042907715,13.35,22.66,1618.0,63.03,3658.73974609375,19.159669876098636,15.529940605163574,27.75,336.3531799316406,11.15774917602539,15.141230583190918,9.0,35.03,31.96,4.87,20.14412498474121,19.399816513061523,25.196685791015625,29.25,45.38
2009-12-28,16.0,29.75,7.454533576965332,7.122,14.955961227416992,12.819737434387209,7.37293004989624,20.018041610717773,6.015011310577393,3.214681386947632,11.192,4.676206588745117,1.745,3.7187581062316895,8.468645095825195,15.12061882019043,6.795426845550537,16.571605682373047,13.823,8.287237167358398,32.19089889526367,613.111572265625,20.38279914855957,22.06991577148437,24.80881690979004,3.260855197906494,10.529633522033691,7.367550849914551,45.7208251953125,3.119,4.94191837310791,1529.9737548828125,6.683651447296143,13.35,22.65,1688.0,63.02,3739.949951171875,19.159669876098636,15.551095008850098,27.51000022888184,338.4125061035156,11.14823055267334,15.227214813232422,9.07,35.0,31.82,4.87,20.398536682128903,19.596582412719727,25.242300033569336,29.39,45.9
2009-12-29,16.06,30.67,7.454533576965332,7.17,14.955961227416992,12.793221473693848,7.37293004989624,19.93205070495605,6.06890869140625,3.214681386947632,11.243,4.608569622039795,1.733,3.8102035522460938,8.466245651245117,15.216525077819824,6.939739227294922,16.797286987304688,14.214,8.252161979675293,31.193113327026367,613.111572265625,20.508663177490234,22.23485374450684,24.80881690979004,3.3314356803894043,10.529633522033691,7.336628913879394,48.01908874511719,3.148,4.943175792694092,1529.9737548828125,6.659313678741455,13.25,22.9,1688.0,64.23,3686.522216796875,19.350570678710938,15.551095008850098,27.850000381469727,338.64129638671875,11.14823055267334,15.318742752075195,8.94,36.06,32.08,4.95,20.56119155883789,19.98208999633789,25.17134094238281,29.4,47.03
2009-12-30,16.3,30.62,7.571979999542236,7.197,14.975394248962402,12.793221473693848,7.357254028320312,19.93205070495605,6.06890869140625,3.3013901710510254,11.59,4.608569622039795,1.748,3.8102035522460938,8.466245651245117,15.216525077819824,6.939739227294922,16.797286987304688,14.155,8.252161979675293,31.193113327026367,613.111572265625,20.37580108642578,22.152381896972656,25.03923797607422,3.3314356803894043,10.749113082885742,7.336628913879394,48.01908874511719,3.123,4.943175792694092,1553.879638671875,6.659313678741455,13.09,24.0,1710.0,64.56,3686.522216796875,19.350570678710938,15.525708198547363,,338.64129638671875,11.371862411499023,15.318742752075195,8.83,35.14,32.52,4.95,20.81228828430176,20.097768783569336,25.17134094238281,29.27,47.45
2010-01-04,17.05,31.16,8.00466537475586,7.45,15.235807418823242,13.21303367614746,7.446084499359131,20.60710334777832,6.175165176391602,3.277361392974853,11.81,4.8575968742370605,1.805,3.886406421661377,8.754049301147461,15.47226333618164,7.190165042877197,17.405250549316406,14.717,8.655559539794922,32.14182662963867,624.5715942382812,20.69745445251465,22.691606521606445,25.250457763671875,3.501187324523926,11.146403312683104,7.475784301757812,48.75257873535156,3.164,5.056236267089844,1599.1749267578125,6.693387985229492,13.66,24.5,1767.0,64.95,3504.867431640625,19.39246940612793,15.7922945022583,28.8799991607666,359.2343444824219,11.30048656463623,15.590559005737305,9.33,35.9,33.04,5.05,21.534183502197266,20.752912521362305,26.09893035888672,30.21,47.26
2010-01-05,18.21,31.02,8.035571098327637,7.409,15.542850494384766,13.080461502075195,7.37815523147583,20.823122024536133,6.259862422943115,3.327510356903076,12.114,4.823779106140137,1.807,3.887930870056152,8.648523330688477,15.325210571289062,7.512745380401611,17.26247215270996,14.512,8.45386028289795,33.368614196777344,614.4597778320312,21.04707336425781,22.964385986328125,25.03923797607422,3.489866256713867,11.218636512756348,7.406208038330078,47.676795959472656,3.057,4.874084949493408,1609.240478515625,6.605764865875244,13.48,24.46,1820.0,63.99,3451.439453125,19.27606773376465,15.65688419342041,28.399999618530277,352.1412048339844,11.409926414489746,15.734786987304688,9.49,36.42,32.77,5.12,21.669267654418945,20.813947677612305,26.34222221374512,30.6,48.23
2010-01-06,17.55,31.17,8.338447570800781,7.347,15.76050853729248,13.098143577575684,7.555814266204834,21.10664176940918,6.467754364013672,3.264829635620117,12.258,4.811481475830078,1.816,3.7766733169555664,8.706082344055176,15.344389915466309,7.720723152160644,17.04139518737793,14.317,8.418780326843262,33.29500961303711,615.4710083007812,21.186920166015625,23.19276428222656,25.327266693115234,3.447410345077514,11.121397972106934,7.522169589996338,46.74770736694336,2.996,4.77987003326416,1680.9580078125,6.717726707458496,13.66,24.9,1794.0,64.03,3417.245849609375,19.466970443725582,15.868462562561035,28.600000381469727,356.9462585449219,11.352825164794922,15.75420379638672,9.41,37.15,32.93,5.2,21.779027938842773,20.79360008239746,26.89978408813477,31.2,47.75
2010-01-07,17.34,31.07,8.536246299743652,7.327,15.93540859222412,13.102557182312012,7.367703914642334,20.976133346557617,6.40769624710083,3.233484029769897,12.673,4.925234794616699,1.797,3.575494766235352,8.598158836364746,15.050291061401367,7.682525157928467,17.437490463256836,14.64,8.30477523803711,33.02511978149414,604.3480224609375,20.711441040039062,22.736011505126957,25.596092224121094,3.4275989532470703,11.007491111755373,7.69225263595581,46.796607971191406,2.996,4.735903263092041,1698.5728759765625,6.474331378936768,13.2,23.98,1815.0,64.84,3387.326171875,19.350570678710938,15.720362663269045,28.299999237060547,350.0818786621094,11.27193832397461,15.587785720825195,9.39,37.15,32.58,5.01,21.677709579467773,20.988922119140625,27.01129722595215,31.43,46.56
2010-01-08,17.5,31.14,8.338447570800781,7.32,16.168609619140625,13.17768383026123,7.26319694519043,21.061641693115234,6.406156539916992,3.230348587036133,12.258,4.863746643066406,1.805,3.6075007915496826,8.706082344055176,15.024718284606934,7.699501991271973,17.732257843017578,14.802,8.287237167358398,32.305397033691406,590.8656005859375,20.655500411987305,22.774072647094727,26.834613800048828,3.402122735977173,10.840794563293455,7.699981689453125,46.89440536499024,3.004,4.761025905609131,1712.4130859375,6.284482479095459,12.98,23.17,1805.0,64.05,3269.78466796875,19.20623016357422,15.63572883605957,27.920000076293945,346.64971923828125,11.15774917602539,15.94003963470459,9.69,38.54,32.6,5.02,21.95633316040039,20.691871643066406,27.274871826171875,31.59,45.98
2010-01-11,17.3,31.0,8.412622451782227,7.327,16.23857307434082,13.279319763183594,7.968616962432861,20.9941349029541,6.467754364013672,3.2282583713531494,12.224,4.796108245849609,1.833,3.619693279266357,8.909944534301758,15.17176628112793,7.640079975128174,17.455913543701172,14.759,8.366162300109863,32.428077697753906,587.4949951171875,20.669483184814453,23.15470123291016,26.911420822143555,3.3908028602600098,10.746335983276367,7.584017753601074,46.5521125793457,3.016,4.848960876464844,1774.0650634765625,6.367237567901611,12.72,22.95,1896.0,63.35,3306.115478515625,19.224851608276367,15.58494758605957,27.790000915527344,336.3531799316406,11.276700973510742,16.25345802307129,9.73,39.53,32.43,5.05,21.973217010498047,20.74884033203125,27.193767547607425,31.74,45.52
2010-01-12,16.98,31.4,8.33226490020752,7.347,16.242454528808594,13.168843269348145,7.890236854553223,20.9266300201416,6.467754364013672,3.2439260482788086,12.317,4.651610374450684,1.871,3.5434887409210205,8.969904899597168,15.42111587524414,7.9753923416137695,17.29471206665039,14.529,8.646787643432617,31.266719818115234,599.6292114257812,20.522645950317383,22.78675651550293,26.402572631835938,3.3908028602600098,10.646313667297363,7.3830132484436035,45.9653205871582,3.066,4.962018966674805,1787.9052734375,6.474331378936768,13.01,23.05,1920.0,65.5,3440.754150390625,18.98273468017578,15.386063575744627,27.059999465942383,341.158203125,11.295735359191896,15.951131820678713,9.54,38.35,31.9,5.02,21.314659118652344,20.183218002319336,27.117733001708984,31.8,45.06
2010-01-13,17.01,31.91,8.468252182006836,7.396,16.386260986328125,13.336769104003906,7.785730361938477,21.115646362304688,6.3753581047058105,3.250197649002075,12.478,4.596272468566895,1.835,3.513007402420044,8.921937942504883,15.18455410003662,7.63583517074585,17.460519790649414,14.81,8.559093475341797,30.6696834564209,590.8656005859375,20.620534896850582,22.83750915527344,26.68099975585937,3.379481077194214,10.679655075073242,7.630403518676758,46.69881057739258,3.098,5.018549919128418,1917.5001220703125,6.381840705871582,12.85,23.0,1941.0,65.74,3483.496337890625,18.81046485900879,15.36067008972168,26.43000030517578,340.9294128417969,11.371862411499023,16.225723266601562,9.43,38.54,31.86,5.02,21.52573585510254,20.223915100097656,27.452280044555664,32.28,45.22
2010-01-14,16.11,32.71,8.468252182006836,7.231,16.30075454711914,13.146743774414062,7.785730361938477,20.72411346435547,6.406156539916992,3.1760199069976807,12.148,4.657760620117188,1.805,3.596831798553467,8.881165504455566,15.043899536132812,7.304765701293945,17.1795654296875,14.478,8.480168342590332,30.10536003112793,586.8209228515625,20.599557876586918,22.59644317626953,25.7401065826416,3.331364631652832,10.5324125289917,8.194761276245117,46.60100936889648,3.041,4.906745910644531,1948.955078125,6.445123195648193,12.81,23.25,1877.0,67.13,3483.496337890625,18.5078182220459,15.094083786010742,26.399999618530277,333.6074523925781,11.062586784362791,16.364402770996094,9.67,37.43,32.03,5.01,21.42441749572754,20.337852478027344,27.447206497192383,32.18,44.91
2010-01-15,16.21,31.79,8.418803215026855,7.136,16.110309600830078,12.925799369812012,7.55059003829956,20.88162612915039,6.353798389434815,3.1237807273864746,11.996,4.663909435272217,1.779,3.570922374725342,8.761245727539062,14.85848617553711,7.258075714111328,16.57621192932129,13.891,8.559093475341797,29.03396415710449,594.9103393554688,20.17303276062012,22.057228088378903,25.154451370239254,3.2492835521698,10.35459327697754,7.831405639648437,46.40541458129883,3.008,4.733389854431152,1836.97509765625,6.328293800354004,12.68,22.26,1839.0,67.43,3489.907470703125,18.61956024169922,15.127935409545898,25.71999931335449,332.6921691894531,10.8960542678833,16.020471572875977,9.74,35.59,30.72,5.01,21.42441749572754,20.468067169189453,27.092395782470703,32.02,43.76
2010-01-18,16.15,31.73,8.363176345825195,7.197,16.11419677734375,12.930212020874023,7.472211360931396,20.949132919311523,6.38459587097168,3.061100721359253,11.683,4.713099956512451,1.764,3.552633762359619,8.634132385253906,14.692255020141602,7.105273723602295,16.580814361572266,13.823,8.418780326843262,,588.84326171875,20.06814193725586,22.038204193115234,25.45207977294922,3.2804183959960938,10.446277618408203,7.986024379730225,,2.938,4.77987003326416,1874.72119140625,6.3769731521606445,12.67,22.43,,66.79,3462.125244140625,19.04326629638672,15.46646213531494,,334.0650634765625,10.943635940551758,16.087039947509766,9.57,36.21,30.18,5.12,21.466632843017575,20.386682510375977,27.472545623779297,32.39,44.63
2010-01-19,16.45,32.1,8.344627380371094,7.252,16.712745666503906,13.146743774414062,7.446084499359131,21.15164566040039,6.775742053985596,3.120645761489868,12.131,4.639314651489258,1.792,3.584639072418213,8.694090843200684,14.679466247558594,7.211386203765869,17.13351058959961,14.317,8.830946922302246,31.201295852661133,593.2250366210938,20.00521278381348,22.13970184326172,25.74970817565918,3.308722972869873,10.418497085571287,8.07879638671875,46.796607971191406,2.967,4.836398124694824,1899.88525390625,6.4986724853515625,13.0,22.52,1930.0,67.53,3376.640625,18.936174392700195,15.394525527954102,26.280000686645508,329.4888000488281,11.010248184204102,16.25900650024414,9.63,37.43,29.59,4.98,21.529956817626957,20.59014129638672,27.85270500183105,32.76,44.95
2010-01-20,16.09,31.19,8.20864486694336,7.081,16.226911544799805,12.753451347351074,7.341578006744385,21.69169044494629,6.806539535522461,3.081993579864502,11.598,4.507112503051758,1.761,3.456615924835205,8.706082344055176,13.995361328125,7.003406047821045,16.90321922302246,13.772,8.725714683532715,30.4734001159668,570.304931640625,19.298980712890625,21.34673118591309,25.154451370239254,3.201167106628418,10.143442153930664,7.738635063171387,44.7917366027832,2.848,4.649225234985352,1859.622802734375,6.425652980804443,12.77,22.06,1852.0,67.71,3312.52734375,18.414695739746094,15.000990867614746,25.280000686645508,315.3025207519531,10.777097702026367,15.865151405334473,9.69,36.14,28.53,4.94,20.626541137695312,19.81292533874512,27.092395782470703,32.22,44.7
2010-01-21,15.65,31.14,7.831587791442871,6.911,15.741077423095703,12.545757293701172,7.278874397277832,21.28215980529785,6.652547359466553,3.0872199535369877,10.955,4.534782886505127,1.756,3.3301172256469727,8.562180519104004,13.515851974487305,7.024630069732666,17.594087600708008,14.138,8.708176612854004,29.426538467407227,546.0366821289062,18.45989418029785,20.42688751220703,23.55109405517578,3.161541223526001,9.957307815551758,7.251589775085449,43.813751220703125,2.774,4.547470569610596,1780.3560791015625,6.104369163513184,12.63,22.35,1748.0,64.16,3250.550537109375,17.897872924804688,14.52704906463623,25.209999084472656,299.51446533203125,10.420238494873049,15.166194915771484,9.43,34.35,28.18,4.82,19.67246627807617,18.84038543701172,26.15467643737793,31.06,45.04
2010-01-22,14.98,31.4,7.806864261627197,6.911,15.3368558883667,12.612045288085938,7.11166524887085,21.061641693115234,6.313760280609131,3.070507764816284,10.845,4.73769474029541,1.761,3.49014663696289,8.706082344055176,13.650116920471191,7.194408893585205,19.344287872314453,15.704,8.681869506835938,28.183393478393555,557.15966796875,18.21515655517578,20.268293380737305,22.840625762939453,3.201167106628418,10.071209907531738,7.406208038330078,43.1291618347168,2.696,4.484662055969238,1699.8310546875,6.1384453773498535,12.73,22.3,1762.0,63.54,3291.15576171875,17.939777374267578,14.704779624938965,26.450000762939453,305.9212341308594,10.325082778930664,14.866643905639648,9.65,33.11,28.93,5.05,20.07351493835449,18.921770095825195,25.60218620300293,30.35,46.53
2010-01-26,15.17,30.78,7.677061557769775,6.944,15.064791679382324,12.271775245666504,6.970579624176025,20.34158134460449,6.158224105834961,3.2073652744293213,11.378,4.703876972198486,1.795,3.44899582862854,8.658114433288574,13.873891830444336,7.088294982910156,18.611967086791992,15.474,8.629249572753906,27.152894973754883,557.15966796875,18.37598991394043,20.49032211303711,23.272666931152344,3.198336601257324,10.096219062805176,7.174280166625977,41.41768646240234,2.663,4.446974277496338,1685.9908447265625,6.075162410736084,12.04,21.65,1770.0,63.07,3310.39013671875,17.618513107299805,14.34509563446045,27.100000381469727,305.0059814453125,10.658145904541016,14.93598175048828,9.51,34.2,29.1,4.88,20.21282768249512,18.93805313110352,25.08517265319824,29.54,45.94
2010-01-27,15.09,30.68,7.541075229644775,6.78,14.952078819274902,12.174551963806152,6.934003829956055,20.88162612915039,6.267561912536621,3.2178070545196533,11.327,4.642387866973877,1.792,3.4108943939208984,8.710878372192383,14.072084426879885,6.93549394607544,18.10072326660156,15.04,8.51524543762207,27.64360809326172,546.0366821289062,17.85155487060547,19.91938781738281,22.927032470703125,3.1304070949554443,9.951751708984377,7.07377815246582,40.58639907836914,2.696,4.440693378448486,1669.63427734375,6.0410871505737305,12.6,21.2,1734.0,61.72,3237.728271484375,17.69300651550293,14.433955192565918,26.51000022888184,308.89581298828125,10.46782398223877,14.639208793640137,9.56,33.8,29.19,4.87,20.609655380249023,19.328691482543945,24.74049568176269,29.1,46.27
2010-01-28,15.16,30.86,7.788320541381836,6.911,14.886005401611328,12.196646690368652,6.934003829956055,20.52159881591797,6.2752604484558105,3.2366201877593994,10.955,4.657760620117188,1.8,3.322497844696045,8.674903869628906,14.16159439086914,6.876070976257324,17.778316497802734,14.955,8.541555404663086,28.33060836791992,553.7890625,17.90049934387207,19.8496036529541,22.984638214111328,3.2039966583251958,10.249019622802734,7.182010650634766,40.14630508422852,2.618,4.446974277496338,1641.9537353515625,5.836635589599609,12.44,21.34,1760.0,62.2,3120.186767578125,18.065492630004883,14.645538330078123,26.729999542236328,298.5992431640625,10.658145904541016,15.058025360107422,9.2,32.9,29.98,4.91,20.77852249145508,19.79665184020996,24.725292205810547,29.24,47.53
2010-01-29,15.09,30.35,7.86867618560791,6.801,15.08811092376709,12.417600631713867,6.92877721786499,20.31908416748047,6.19364595413208,3.275270938873291,11.327,4.6116437911987305,1.819,3.2462925910949707,8.701284408569336,13.835527420043944,6.871826171875,18.441551208496094,15.483,8.760791778564453,27.962570190429688,547.7219848632812,17.71869659423828,19.881322860717773,22.17815971374512,3.178523302078247,10.037877082824709,7.220667362213135,40.78199768066406,2.659,4.51983642578125,1610.498779296875,5.914521217346191,12.23,21.8,1680.0,62.81,3207.80859375,17.79544448852539,14.459345817565918,26.350000381469727,299.74334716796875,10.715240478515623,15.25495147705078,9.27,31.7,29.45,4.8,20.9558219909668,20.183218002319336,24.791189193725582,29.24,46.81
2010-02-01,15.75,30.37,8.00466537475586,6.93,15.546735763549805,13.257225036621094,6.960128784179688,20.20656967163086,6.299899578094482,3.2439260482788086,11.691,4.590122699737549,1.829,3.5937838554382324,8.826000213623047,14.513239860534668,7.003406047821045,14.383041381835938,15.014,8.49770736694336,28.63321304321289,567.2714233398438,18.18020248413086,20.2238883972168,21.99574279785156,3.223811149597168,10.22679615020752,7.321166515350342,42.88466644287109,2.704,4.572595596313477,1625.59716796875,6.036217212677002,12.31,22.34,1730.0,62.58,3312.52734375,17.84200668334961,14.514355659484863,26.5,308.89581298828125,10.482099533081056,15.601655006408691,9.4,31.09,29.79,4.82,21.21755790710449,20.512826919555664,25.541364669799805,30.25,46.97
2010-02-02,16.0,31.08,8.023207664489746,7.026,15.507872581481934,13.522369384765623,6.986254692077637,20.20656967163086,6.235223770141602,3.196913242340088,11.852,4.6485371589660645,1.812,3.566349983215332,8.730066299438477,14.768978118896484,7.300519466400146,14.287790298461914,14.802,8.462628364562988,29.132110595703125,584.1243896484375,18.599742889404297,20.80751037597656,23.666303634643555,3.271926164627075,10.36293601989746,7.2825140953063965,43.1291618347168,2.774,4.610280990600586,1708.6385498046875,6.279615879058838,12.52,22.66,1790.0,64.83,3314.6640625,17.83268928527832,14.429723739624023,27.25,332.9210510253906,10.46782398223877,15.842958450317385,9.7,32.9,29.01,5.05,21.213340759277344,20.586076736450195,25.541364669799805,30.28,47.48
2010-02-03,16.3,31.48,7.99847936630249,6.992,15.48843479156494,13.190942764282228,6.949678897857666,20.818622589111328,6.221362590789795,3.154081344604492,12.055,4.799183368682861,1.79,3.6334104537963863,8.821203231811523,14.70504093170166,7.270808696746826,13.636068344116213,14.061,8.681869506835938,28.829500198364254,583.787353515625,18.5507926940918,20.560102462768555,23.234262466430664,3.269094944000244,10.3184814453125,7.421669960021973,42.786865234375,2.844,4.870317935943604,1801.7454833984373,6.2065958976745605,12.71,22.97,1900.0,63.18,3237.728271484375,17.828031539916992,14.40433406829834,27.0,331.7769775390625,10.67242431640625,15.806903839111328,9.73,32.51,29.1,4.98,21.065584182739254,20.4273738861084,25.4856014251709,30.21,47.69
2010-02-04,15.5,30.4,7.417446613311768,6.773,14.652798652648926,12.94789218902588,6.772017478942871,20.25157928466797,5.959573268890381,3.043342351913452,11.454,4.6116437911987305,1.761,3.5465376377105717,8.682100296020508,13.835527420043944,6.825139045715332,12.613362312316896,13.372,8.418780326843262,27.03021240234375,544.6884155273438,17.683740615844727,19.760787963867188,22.13015556335449,3.127575159072876,9.921181678771973,7.0892415046691895,39.11941909790039,2.655,4.65424919128418,1660.8267822265625,5.836635589599609,12.26,21.96,1765.0,60.09,3120.186767578125,16.97132682800293,13.668039321899414,26.11000061035156,306.3788757324219,10.011043548583984,15.14678192138672,9.41,29.95,27.87,4.73,20.681421279907227,19.633878707885746,24.106908798217773,28.62,45.17
