Date,ABEV3,BBAS3,BBDC3,BBDC4,BBSE3,BRAP4,BRFS3,BRKM5,BRML3,B3SA3,CCRO3,CIEL3,CMIG4,CPFE3,CPLE6,CSAN3,CSNA3,CTIP3,CYRE3,ECOR3,EMBR3,ENBR3,EQTL3,YDUQ3,FIBR3,GGBR4,GOAU4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RENT3,RAIL3,SANB11,SBSP3,SMLE3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4,WEGE3
2016-06-10,15.57694149017334,11.89047145843506,10.049330711364746,9.925,16.47016716003418,3.923902750015259,46.52762985229492,12.761411666870115,9.38323974609375,4.286098957061768,12.711774826049805,19.63038444519043,2.2822906970977783,13.098766326904297,1.591,6.798346996307373,5.403695583343506,40.46,7.61259126663208,6.912945747375488,17.028356552124023,8.882003784179688,8.156161308288574,12.172700881958008,25.945293426513672,4.612159252166748,1.4589301347732544,22.887466430664062,4.3076910972595215,13.556803703308104,8.559002876281738,13.06482219696045,12.024327278137209,5.84,16.483762741088867,4.488401412963867,6.82806921005249,16.713470458984375,10.74,42.21,5.81849479675293,4.421947479248047,12.493910789489746,11.421960830688477,9.29534912109375,4.495082855224609,12.332721710205078,23.905595779418945,41.28,18.02131462097168,5.670925617218018,29.49757575988769,1.5210721492767334,9.953130722045898,11.49,31.628,4.96808671951294
2016-06-13,15.735041618347168,11.991056442260742,10.176386833190918,10.096,16.47016716003418,3.954399585723877,46.21145248413086,12.866228103637695,9.446747779846191,4.224983215332031,12.387493133544922,19.53383445739746,2.2864108085632324,13.467358589172363,1.602,6.846004486083984,5.44257116317749,40.57,7.517889976501465,6.921608924865723,17.320098876953125,8.923965454101562,8.253196716308594,11.990900993347168,25.954328536987305,4.541322708129883,1.4091131687164309,22.65530586242676,4.3498053550720215,13.617791175842283,8.718123435974121,13.249285697937012,12.024327278137209,5.77,16.454185485839844,4.488401412963867,6.627623558044434,16.783893585205078,10.64,42.1,5.70771598815918,4.341364860534668,12.677644729614258,11.486186981201172,9.25918197631836,4.455126762390137,12.5282621383667,24.55678939819336,41.55,18.241331100463867,5.586911201477051,30.94673538208008,1.5040770769119265,10.1195707321167,11.7,32.247,4.988887786865234
2016-06-14,15.452128410339355,11.670679092407228,10.017560005187988,9.897,16.162317276000977,3.8171634674072266,44.87757110595703,12.584534645080566,9.168901443481444,4.20372486114502,12.355067253112791,19.49762725830078,2.208136796951294,13.385446548461914,1.573,6.609791278839111,5.185991764068604,40.39,7.299347877502441,6.722363471984863,16.872756958007812,8.902984619140625,8.14028263092041,11.793292999267578,25.47553253173828,4.44687557220459,1.36641263961792,22.231019973754883,4.26557731628418,13.42076587677002,8.441756248474121,13.008679389953612,12.005970001220703,5.692,16.16577911376953,4.346268653869629,6.485373497009277,16.757488250732422,10.45,41.62,5.528359889984131,4.180200576782227,12.11909294128418,11.1177978515625,9.0143461227417,4.455126762390137,12.018467903137209,23.69995880126953,41.82,18.05132102966309,5.460890769958496,30.45920753479004,1.4191008806228638,9.740087509155272,11.4,31.131,4.846745491027832
2016-06-15,15.377238273620604,11.663434028625488,9.965950965881348,9.904,16.61178207397461,3.949317216873169,44.93685531616211,12.473163604736328,9.32767105102539,4.3020429611206055,12.282103538513184,19.763147354125977,2.1998982429504395,13.364971160888672,1.592,6.665735721588135,5.473670959472656,40.7,7.284778118133545,6.661723613739014,16.901927947998047,8.861021041870117,8.142046928405762,11.61939811706543,24.90639877319336,4.612159252166748,1.4446967840194702,22.375118255615234,4.259560108184815,13.355093955993652,8.1737642288208,12.832237243652344,11.748960494995115,5.668,16.402414321899414,4.346268653869629,6.537100315093994,17.03917694091797,10.54,41.87,5.612763404846191,4.285964488983154,12.758487701416016,11.335052490234377,9.12006950378418,4.574995517730713,11.962604522705078,23.939868927001957,41.5,18.04631996154785,5.620517730712891,31.237459182739254,1.7420099973678589,9.986419677734377,11.77,30.934,4.808607578277588
2016-06-16,15.535335540771484,11.728636741638184,10.100945472717283,10.047,16.7841796875,3.989978790283203,44.48235321044922,12.709003448486328,9.351487159729004,4.286098957061768,12.76852321624756,20.125219345092773,2.224616050720215,13.685785293579102,1.661,6.671953201293945,5.629173278808594,40.53,7.284778118133545,6.82631778717041,17.738271713256836,8.861021041870117,8.36787223815918,11.643112182617188,24.61731338500977,4.698733806610107,1.423346757888794,22.33508682250977,4.3558220863342285,13.599021911621094,7.956020355224609,13.088882446289062,11.849926948547363,5.803,16.594697952270508,4.383671760559082,6.588827610015869,17.32379913330078,10.67,41.51,5.68134069442749,4.280928611755371,13.317036628723145,11.41062068939209,9.36212158203125,4.525050640106201,12.186074256896973,24.33401298522949,41.43,18.026317596435547,5.586911201477051,31.47898292541504,1.7080199718475342,10.139543533325195,11.76,30.802,4.947284698486328
2016-06-17,15.485410690307615,11.590991973876951,10.120797157287598,9.993,16.716455459594727,4.091634273529053,44.462589263916016,12.636943817138672,9.280041694641112,4.27015495300293,12.646918296813965,20.010560989379883,2.356445074081421,13.788174629211426,1.679,6.783843517303467,5.6991496086120605,40.56,7.241066932678223,6.670385837554932,17.465974807739258,8.819060325622559,8.378458976745605,12.488876342773438,23.885570526123047,4.620028972625732,1.430463433265686,22.33508682250977,4.295658111572266,13.566190719604492,8.056516647338867,12.840256690979004,11.693887710571287,5.93,16.957056045532227,4.278942584991455,6.504770755767822,17.19468879699707,10.95,42.68,6.008399963378906,4.507565975189209,13.096556663513184,11.26515293121338,9.487321853637695,4.425159454345703,12.290826797485352,23.854188919067383,40.74,18.14132499694824,5.654122829437256,31.66683387756348,1.7505074739456177,10.172831535339355,11.84,30.708,4.881414413452148
2016-06-20,15.468767166137695,12.01840877532959,10.267704963684082,10.157,17.12281608581543,4.208538055419922,45.00601959228516,12.964494705200195,9.52613353729248,4.4242753982543945,13.198195457458496,20.10108184814453,2.3276073932647705,13.883736610412598,1.718,6.9081645011901855,5.7846760749816895,40.91,7.452325820922852,6.982248783111572,17.40762710571289,8.986909866333008,8.482548713684082,12.212223052978516,24.33726501464844,4.604287147521973,1.423346757888794,22.743364334106445,4.36785364151001,13.791358947753906,7.863897323608398,12.896397590637209,12.051862716674805,6.119,17.06797981262207,4.263980865478516,6.789273262023926,17.38541603088379,11.31,44.09,6.1877546310424805,4.623403549194336,13.368483543395996,11.561756134033203,9.718242645263672,4.664897441864014,12.479378700256348,23.83705139160156,42.52,18.27633285522461,5.729735374450684,32.12753677368164,1.767502784729004,10.365901947021484,12.04,31.45,4.92648458480835
2016-06-21,15.460444450378418,11.482324600219728,10.38284969329834,10.273,17.190547943115234,4.249200820922852,45.25303649902344,12.87277889251709,9.645208358764648,4.498675346374512,13.336014747619627,20.686433792114254,2.4100000858306885,14.204546928405762,1.795,6.970325946807861,5.815775871276856,41.49,7.692726135253906,7.016900539398193,17.885215759277344,9.014883041381836,8.341409683227539,12.488876342773438,24.517942428588867,4.541322708129883,1.40199613571167,22.98352813720703,4.325738430023193,13.786662101745604,7.9476447105407715,12.95253849029541,12.657670021057127,6.222,17.563459396362305,4.3986334800720215,6.853933334350586,17.276851654052734,11.46,44.44,6.298532485961914,4.799674987792969,12.97161865234375,11.77145290374756,10.227388381958008,4.734820365905762,12.52127742767334,24.111234664916992,44.71,18.256332397460938,5.838953018188477,32.82527542114258,1.7929954528808594,10.385875701904297,12.02,31.872,5.002755641937256
2016-06-22,15.244101524353027,11.446101188659668,10.418581008911133,10.252,16.73492431640625,4.310193061828613,43.57333755493164,12.794166564941406,9.446747779846191,4.509306907653809,13.084696769714355,20.058839797973636,2.595385789871216,13.96564483642578,1.788,6.77555513381958,5.769124984741211,41.4,7.61259126663208,7.016900539398193,17.739015579223633,9.056845664978027,8.37316608428955,12.425642013549805,23.488080978393555,4.564935207366943,1.437579870223999,22.759374618530277,4.289640426635742,13.547426223754885,7.587531566619873,12.551531791687012,12.25380039215088,6.119,17.10495948791504,4.323826313018799,6.737546443939209,16.974620819091797,11.3,43.44,6.145555019378662,4.70398473739624,13.522822380065918,11.523970603942873,9.654254913330078,4.794755458831787,12.353677749633787,24.145509719848636,43.97,18.136327743530277,5.71293306350708,31.760765075683597,1.8184884786605835,10.552315711975098,12.32,31.553,4.999288558959961
2016-06-23,15.40220069885254,11.7503662109375,10.699366569519045,10.574,17.135133743286133,4.599911212921143,44.65031814575195,13.167576789855955,9.772222518920898,4.573079586029053,13.538687705993652,20.35453224182129,2.69013786315918,13.958818435668944,1.872,6.825282573699951,6.28228235244751,41.67,7.831136226654053,7.276784896850586,18.0509090423584,9.189725875854492,8.385513305664062,12.615346908569336,23.542282104492188,4.919110298156738,1.55856454372406,23.095605850219727,4.446066379547119,14.072813034057615,8.056516647338867,12.992639541625977,12.740280151367188,6.324,17.422521591186523,4.413594722747803,6.879797458648682,17.335535049438477,12.43,44.64,6.356561183929443,4.870185375213623,13.846192359924316,11.448405265808104,9.821184158325195,4.904634952545166,12.821565628051758,24.462533950805664,45.45,18.55135154724121,5.847354888916016,32.471927642822266,1.877971887588501,11.044979095458984,12.94,32.238,5.058228492736816
