,ALLL3,AMBV4,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,PRML3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR5,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,TCSL4,USIM3,USIM5,VALE3,VALE5,VIVO4
2010-09-29,17.31,37.38,8.904250144958496,8.107,15.918889045715332,14.681025505065918,8.679261207580566,22.319509506225582,7.75,6.848104476928711,3.1633143424987797,11.843,4.539944171905518,1.8,3.865278482437134,9.98667335510254,16.022933959960938,7.648730278015137,10.846190452575684,11.899,,10.614049911499023,24.707494735717773,593.5267944335938,16.138538360595703,17.645301818847656,26.07868766784668,20.04477882385254,3.687553405761719,11.125505447387695,5.646385192871094,45.08513259887695,3.098,7.330644130706787,12.623568534851074,1933.2369384765625,8.077987670898438,17.55,2161.0,57.18,4364.15283203125,14.605253219604492,11.827489852905272,26.600000381469727,371.72955322265625,10.612277030944824,16.76293182373047,13.73,37.01,23.49,5.45,21.37153434753418,18.40215110778809,26.64142417907715,32.26,41.83
2010-09-30,17.31,36.93,8.829375267028809,8.161,15.930685997009276,14.9367094039917,8.977104187011719,22.319509506225582,7.86,7.041688919067383,3.2316014766693115,12.199,4.533788681030273,1.788,3.9182708263397217,9.997008323669434,15.663237571716309,7.841016292572021,10.963143348693848,12.069,,10.498489379882812,23.930530548095703,595.5805053710938,16.03961753845215,17.548952102661133,25.721853256225582,20.5449275970459,3.751429796218872,11.32416820526123,5.669652938842773,45.28073120117188,3.119,7.330644130706787,12.80178451538086,1922.7464599609373,8.103217124938965,17.09,2205.0,58.35,4364.15283203125,14.345706939697266,11.73716926574707,26.25,376.3761596679688,11.02322769165039,16.751506805419922,13.66,36.92,23.48,5.45,21.81166076660156,18.52456283569336,26.69757843017578,32.39,41.99
2010-10-01,17.31,37.45,8.760738372802734,8.277,16.276832580566406,15.21098518371582,9.14431381225586,22.319509506225582,8.0,7.433701992034912,3.2492566108703613,12.52,4.552255630493164,1.783,3.898010015487671,10.15975284576416,15.94445514678955,7.883747100830078,11.024162292480469,12.069,,10.40070629119873,24.085926055908203,616.1177978515625,16.096141815185547,17.414060592651367,26.901390075683597,21.15447998046875,3.79498553276062,11.41989803314209,5.63087272644043,45.47632598876953,3.164,7.330644130706787,12.749802589416504,1943.727294921875,8.451362609863281,17.45,2219.0,59.37,4546.0830078125,14.44008731842041,11.827489852905272,26.899999618530277,383.3460693359375,11.31331729888916,16.86002540588379,13.88,37.78,23.13,5.51,22.666522979736328,18.434795379638672,26.952816009521484,32.71,43.0
2010-10-04,18.2,37.91,8.791935920715332,8.223,16.42237663269043,15.29001808166504,9.264495849609377,22.319509506225582,7.86,7.453059196472168,3.3081214427948,12.842,4.561489105224609,1.86,3.8777472972869873,10.332825660705566,16.349933624267578,7.913658618927002,11.319089889526367,12.367,,10.40959644317627,23.79149627685547,632.5475463867188,15.968951225280762,17.343402862548828,26.990598678588867,20.90440368652344,3.824020385742188,11.433893203735352,5.514533042907715,45.08513259887695,3.139,7.330644130706787,12.519610404968262,1919.7491455078125,8.42613410949707,17.6,2270.0,59.48,4550.41455078125,14.421212196350098,11.775876998901367,27.049999237060547,377.7701110839844,11.41001033782959,16.80291175842285,14.13,36.99,23.03,5.45,22.336427688598636,18.27974319458008,26.97323226928711,32.71,44.26
2010-10-05,18.95,38.37,9.110167503356934,8.421,16.67805290222168,15.420185089111328,9.400354385375977,22.319509506225582,7.88,7.68052339553833,3.343442678451538,13.332,4.678451061248779,1.927,3.904243230819702,10.461986541748049,16.64423179626465,8.033304214477539,11.619101524353027,12.87,,10.56960391998291,23.7097110748291,652.4003295898438,15.926560401916504,17.343402862548828,27.258224487304688,21.553028106689453,3.9314544200897217,11.71938705444336,5.63087272644043,45.91641998291016,3.32,7.330644130706787,12.883464813232422,1978.1959228515625,8.633003234863281,18.12,2260.0,60.7,4699.85693359375,14.340989112854004,11.603837966918944,26.799999237060547,392.4070129394531,11.685588836669922,16.494495391845703,14.45,36.91,23.95,5.41,22.51417350769043,18.44295692443848,27.31525230407715,33.11,44.0
2010-10-06,17.83,38.73,8.922974586486816,8.387,16.48531150817871,15.36439609527588,9.13908863067627,22.319509506225582,7.86,7.420794486999512,3.3104777336120605,13.409,4.524554252624512,1.92,3.924504995346069,10.461986541748049,16.48073387145996,8.046123504638672,11.746225357055664,12.861,,10.4540433883667,23.865100860595703,640.077880859375,15.6156587600708,16.893753051757812,27.39699363708496,21.88124656677246,3.899513244628906,11.615824699401855,5.739458084106445,45.23183059692383,3.357,7.330644130706787,12.734952926635742,1937.7327880859373,8.476588249206543,17.94,2303.0,59.32,4728.0126953125,13.769990921020508,11.12213897705078,25.75,390.3160095214844,11.661413192749023,16.345998764038086,14.83,36.63,24.32,5.37,22.175613403320312,18.0349235534668,27.396921157836918,33.18,44.09
2010-10-07,17.83,38.88,8.873053550720215,8.387,16.42630386352539,15.159846305847168,8.903949737548828,22.319509506225582,7.79,7.307870864868164,3.314011335372925,13.256,4.539944171905518,1.911,3.941649913787842,10.36640739440918,16.022933959960938,7.947843551635742,11.573335647583008,12.835,,10.33847713470459,23.186283111572266,638.0242309570312,15.396617889404297,16.604698181152344,27.35734748840332,22.193832397460938,3.890802621841431,11.638228416442873,5.623117446899414,44.74283981323242,3.431,7.330644130706787,12.489906311035156,1921.247802734375,8.375679016113281,18.04,2300.0,59.81,4546.0830078125,13.359441757202148,10.881288528442385,25.26000022888184,389.15435791015625,11.820962905883787,16.237483978271484,14.6,36.91,23.96,5.38,20.90601348876953,17.56977081298828,27.299936294555664,33.2,43.9
2010-10-08,17.51,39.61,9.085210800170898,8.585,16.442045211791992,15.457377433776855,8.982327461242676,22.319509506225582,8.14,7.527268409729004,3.3081214427948,13.595,4.666138172149658,1.968,4.113092422485352,10.332825660705566,16.088335037231445,8.306777000427246,11.66486644744873,12.912,,10.489601135253906,23.603389739990234,644.1853637695312,15.60859489440918,16.816669464111328,28.16022491455078,22.38920783996582,3.975007772445679,11.892932891845703,5.592093467712402,44.987335205078125,3.484,7.330644130706787,12.549311637878418,1952.7191162109373,8.42613410949707,18.04,2280.0,61.0,4634.8818359375,13.685050964355469,11.182351112365724,25.96999931335449,394.7302856445313,12.062700271606444,16.47736167907715,14.55,37.4,24.36,5.58,20.947742462158203,17.598237991333008,27.208053588867188,33.09,44.55
2010-10-11,17.8,39.52,9.390962600708008,8.557,16.363374710083008,15.527106285095217,9.243595123291016,22.319509506225582,8.48,7.662777423858643,3.331664562225342,13.95,4.647671222686768,1.959,4.091272830963135,10.35865879058838,16.304155349731445,8.353780746459961,11.797075271606444,12.972,,10.72072410583496,23.897815704345703,638.708740234375,15.658063888549805,16.913021087646484,28.16022491455078,23.045642852783203,3.948875188827514,11.803357124328612,5.685164928436279,44.7917366027832,3.439,7.330644130706787,12.371097564697266,1936.234130859375,8.577503204345703,18.28,2268.0,61.8,4621.88720703125,13.56235694885254,11.117837905883787,26.239999771118164,392.8716430664063,11.903154373168944,16.54018783569336,14.43,36.89,24.15,5.58,20.674808502197266,17.449661254882812,27.361196517944336,33.16,45.04
2010-10-15,17.8,41.41,9.453363418579102,8.612,16.59151840209961,16.17794418334961,9.201793670654297,22.319509506225582,8.33,7.461126327514648,3.4446845054626465,14.584,4.598424434661865,1.932,4.176994323730469,10.327659606933594,16.716175079345703,8.392239570617676,13.246282577514648,14.589,,9.9562349319458,23.104494094848636,668.1455078125,15.3683500289917,16.675355911254883,29.73624610900879,21.40454864501953,3.977910280227661,11.971303939819336,5.460239887237549,42.88466644287109,3.406,7.330644130706787,12.178030014038086,1978.1959228515625,9.082059860229492,17.84,2327.0,62.8,4873.12353515625,13.515166282653809,11.307080268859863,24.76000022888184,424.4686279296875,12.028855323791504,16.46022605895996,13.89,39.32,24.74,5.45,20.55539894104004,17.821104049682617,27.474782943725582,33.8,44.98
2010-10-19,16.73,41.24,8.766975402832031,8.503,16.504976272583008,15.764200210571287,8.74718952178955,22.319509506225582,7.85,7.420794486999512,3.48471736907959,13.95,4.432215690612793,1.946,3.9930825233459473,10.242412567138672,15.434335708618164,8.076034545898438,12.310654640197754,13.593,,10.13402271270752,22.45020866394043,638.0242309570312,14.732421875,15.96235179901123,29.13160896301269,20.982555389404297,3.9285502433776855,11.794954299926758,5.359411716461182,43.03136444091797,3.365,7.330644130706787,11.851304054260254,1979.6944580078125,8.59263801574707,17.84,2171.0,62.19,4715.017578125,13.047986030578612,10.872688293457031,23.790000915527344,398.679931640625,11.77744960784912,16.163232803344727,13.93,37.01,24.54,5.24,20.29952049255371,17.152502059936523,27.39752578735352,34.02,44.32
2010-10-20,16.35,41.24,8.785697937011719,8.646,16.894393920898438,15.991989135742188,9.175666809082031,22.319509506225582,8.02,7.306259632110596,3.4729394912719727,13.848,4.509164333343506,1.929,4.130238056182861,10.38190746307373,15.225057601928713,8.18285846710205,12.559816360473633,13.823,,10.445152282714844,21.934955596923828,638.708740234375,14.690030097961426,16.045854568481445,29.54791641235352,21.646808624267575,3.9546830654144287,11.909725189208984,5.219803810119629,44.7917366027832,3.402,7.330644130706787,11.59140682220459,2062.119384765625,8.577503204345703,17.84,2228.0,61.39,4760.50048828125,12.977201461791992,10.74795913696289,24.0,397.2859191894531,11.72909927368164,15.814842224121094,13.89,38.52,25.14,5.38,19.429542541503903,16.533430099487305,28.21121597290039,34.9,44.35
2010-10-21,16.06,41.77,8.504902839660645,8.503,16.910131454467773,15.582898139953612,9.191343307495115,22.319509506225582,7.77,7.183652877807617,3.419963359832764,13.654,4.462995052337647,1.936,4.134912967681885,10.40257453918457,14.930761337280272,8.379419326782227,12.066575050354004,13.278,,10.462931632995604,23.6197452545166,629.8092651367188,14.485116004943848,15.73752498626709,29.08204841613769,22.27198028564453,3.937260389328003,11.758566856384276,5.08795166015625,45.23183059692383,3.431,7.330644130706787,11.435466766357422,2044.1357421875,8.471543312072754,18.45,2270.0,62.4,4699.85693359375,12.590245246887209,10.390984535217283,23.670000076293945,384.7400817871094,11.6710844039917,15.934779167175291,13.9,38.69,24.93,5.33,19.86453056335449,16.500410079956055,27.758026123046875,34.2,44.84
2010-10-22,15.39,42.23,8.635942459106445,8.612,16.764589309692383,15.60614013671875,9.065933227539062,22.319509506225582,7.75,7.064276218414307,3.3787641525268555,13.214,4.35219144821167,1.89,4.06789493560791,10.325078010559082,14.780341148376465,8.041851043701172,11.94962215423584,13.227,,10.578495979309082,23.079957962036133,616.1177978515625,14.562844276428224,15.846722602844238,29.091960906982425,22.07661247253418,3.937260389328003,11.86493968963623,4.994879722595215,44.987335205078125,3.431,7.330644130706787,11.175570487976074,2027.6507568359373,8.375679016113281,17.7,2225.0,61.5,4569.9072265625,12.62328052520752,10.41249179840088,23.100000381469727,380.5581359863281,11.709763526916504,16.208927154541016,14.08,38.77,25.02,5.23,20.64069175720215,16.995670318603516,27.783775329589844,34.13,43.81
2010-10-25,14.58,42.92,8.635942459106445,8.715,17.150074005126953,15.689809799194336,9.217469215393066,22.319509506225582,7.77,7.386919975280762,3.414074659347534,13.256,4.386048793792725,1.895,4.192579746246338,10.288911819458008,14.786882400512695,8.268321990966797,11.797075271606444,12.963,,10.427371978759766,23.382566452026367,616.1177978515625,14.62643337249756,15.85957145690918,28.368379592895508,22.350135803222656,3.91112756729126,11.895723342895508,4.90180778503418,45.23183059692383,3.402,7.330644130706787,11.079038619995115,2023.1549072265625,8.421088218688965,17.65,2186.0,62.69,4485.43994140625,12.840351104736328,10.567322731018066,22.86000061035156,376.8408203125,12.014351844787598,16.15752410888672,13.96,38.73,25.19,5.45,20.07776260375977,16.61597442626953,28.015531539916992,34.32,44.35
2010-10-26,14.97,41.49,8.823135375976562,8.886,17.49622344970703,15.852527618408203,9.14431381225586,22.319509506225582,7.93,7.396596908569336,3.4246747493743896,13.764,4.44452714920044,1.945,4.175436973571777,10.343159675598145,14.911138534545898,8.541797637939453,12.427607536315918,13.559,,10.525156021118164,24.494855880737305,616.8023681640625,14.612302780151367,15.898117065429688,29.141521453857425,22.46735382080078,3.9314544200897217,11.867737770080566,5.150000095367432,45.47632598876953,3.439,7.330644130706787,11.435466766357422,2075.60693359375,8.35045051574707,18.04,2199.0,62.0,4624.052734375,13.42550563812256,11.117837905883787,23.75,390.0836791992188,12.053030967712402,15.894800186157228,14.04,38.8,25.37,5.63,19.77923583984375,16.558191299438477,28.427513122558597,34.82,45.44
2010-10-27,15.27,40.79,8.935455322265625,8.489,17.272008895874023,15.736305236816406,9.170439720153809,22.319509506225582,8.03,7.3546552658081055,3.4352619647979736,13.307,4.570723533630371,1.935,4.208166599273682,10.534316062927246,15.2969970703125,8.417876243591309,12.15810489654541,13.406,,10.578495979309082,24.363996505737305,635.970458984375,14.82427978515625,16.090818405151367,28.943279266357425,22.27198028564453,3.876287698745728,11.627023696899414,5.080195426940918,45.76972198486328,3.48,7.330644130706787,11.546852111816406,2075.60693359375,8.35045051574707,17.56,2165.0,62.98,4613.2236328125,13.585952758789062,11.264066696166992,23.86000061035156,392.8716430664063,12.028855323791504,15.860532760620115,14.08,38.87,25.23,5.45,19.617185592651367,16.549936294555664,28.144264221191406,34.46,44.43
2010-10-28,15.3,41.15,8.81065845489502,8.387,16.9140625,15.503856658935549,9.076385498046877,22.319509506225582,7.88,7.396596908569336,3.537693738937378,13.079,4.493773937225342,1.933,4.286094665527344,10.428407669067385,14.911138534545898,8.311050415039062,11.85301113128662,13.074,,10.534049034118652,24.56028175354004,630.4938354492188,15.3683500289917,16.636810302734375,29.04239845275879,21.87343406677246,3.847248554229736,11.515074729919434,5.041415691375732,44.40054321289063,3.538,7.330644130706787,11.435466766357422,2030.6480712890625,8.360540390014648,17.68,2174.0,64.0,4587.2333984375,13.59067153930664,11.294170379638672,22.5,387.2957153320313,11.845136642456056,16.191791534423828,13.97,39.61,25.57,5.58,20.001007080078125,17.30107879638672,27.60352897644043,33.89,43.89
2010-10-29,15.73,42.59,8.891776084899902,8.428,17.13827133178711,15.387639999389648,9.112961769104004,22.319509506225582,8.01,7.420794486999512,3.524738311767578,13.053,4.50300931930542,1.92,4.184787750244141,10.30441188812256,15.368939399719238,8.37514591217041,11.898773193359377,13.057,,10.765175819396973,24.911958694458008,643.5007934570312,15.545002937316896,16.82309341430664,29.091960906982425,21.88124656677246,3.916936159133911,11.615824699401855,5.072438716888428,45.867523193359375,3.677,7.330644130706787,11.42061710357666,2048.631591796875,8.375679016113281,18.28,2232.0,66.59,4606.7265625,13.472695350646973,11.117837905883787,22.0,387.0633850097656,11.661413192749023,16.13467788696289,14.12,40.01,25.27,5.58,21.15244483947754,17.523950576782227,27.60352897644043,33.78,44.55
2010-11-01,16.42,42.5,9.02281093597412,8.653,17.575733184814453,15.657276153564451,9.14431381225586,22.319509506225582,8.02,7.322388648986816,3.536515235900879,13.172,4.555334091186523,1.915,4.360907077789307,10.35865879058838,14.58414077758789,8.396512985229492,12.22420883178711,13.525,,10.925185203552246,25.190031051635746,641.447021484375,15.721652030944824,17.054346084594727,29.90475082397461,21.943761825561523,3.943068742752075,11.83757495880127,5.01814603805542,46.35651397705078,3.751,7.330644130706787,11.346360206604004,2065.11669921875,8.284857749938965,18.28,2278.0,66.8,4697.69140625,13.732240676879885,11.393095016479492,21.75,395.6596374511719,11.651744842529297,16.094697952270508,14.12,39.81,25.66,5.77,21.109798431396484,17.73855972290039,28.22152137756348,34.2,45.31
2010-11-03,16.02,41.67,9.010334014892578,8.783,17.714683532714844,15.857171058654783,9.154765129089355,22.319509506225582,7.96,7.493391036987305,3.5003461837768555,13.637,4.44452714920044,1.92,4.410782337188721,10.268245697021484,14.1655855178833,8.652894020080566,12.107256889343262,13.346,,11.21853733062744,25.893390655517575,650.3465576171875,15.81350040435791,17.2085018157959,30.13272857666016,22.07661247253418,3.9546830654144287,11.80117130279541,5.010391712188721,46.796607971191406,3.829,7.330644130706787,11.28695583343506,2077.105712890625,8.532090187072754,18.2,2285.0,66.1,4808.1484375,13.893462181091309,11.674141883850098,21.75,400.5385437011719,12.086874008178713,16.563034057617188,13.87,40.4,25.18,5.74,21.15244483947754,17.71380043029785,27.912521362304688,34.12,45.35
2010-11-04,15.4,42.43,9.047770500183104,8.879,18.353872299194336,16.261621475219727,9.457833290100098,22.454782485961918,8.08,7.453059196472168,3.5435709953308105,13.392,4.4568400382995605,1.982,4.496503829956055,10.322492599487305,14.845739364624023,8.541797637939453,12.249635696411133,13.551,,11.351885795593262,25.96700096130371,668.830078125,16.124406814575195,17.45901870727539,30.08316993713379,22.115686416625977,4.053404808044434,12.114755630493164,5.010391712188721,46.45431137084961,3.776,7.330644130706787,11.027057647705078,2024.653564453125,8.627957344055176,18.48,2320.0,67.5,4855.796875,14.32022476196289,11.890331268310549,22.1200008392334,399.6092529296875,12.415634155273438,17.077058792114258,13.95,40.22,25.03,5.87,21.920074462890625,18.43192672729492,28.628353118896484,34.91,45.44
2010-11-05,15.55,42.84,8.954174995422363,8.886,18.373729705810547,16.1918888092041,9.301072120666504,22.52692413330078,8.05,7.332070350646973,3.461160898208618,13.4,4.382967948913574,1.995,4.41234016418457,10.325078010559082,14.858817100524902,8.358057022094727,12.000470161437988,13.253,,11.414108276367188,25.72981834411621,674.9912719726562,15.545002937316896,16.86163902282715,29.141521453857425,22.162578582763672,4.059210300445557,12.176350593566896,5.134488105773926,46.20981597900391,3.8,7.330644130706787,10.759736061096191,2038.1412353515625,8.658231735229492,18.27,2269.0,68.0,4894.78173828125,14.201677322387695,11.782236099243164,21.90999984741211,397.2859191894531,12.256089210510254,16.939983367919922,13.86,39.67,24.69,5.83,21.85184097290039,18.39065361022949,28.685014724731445,34.91,45.58
2010-11-08,15.05,43.21,8.77321720123291,8.933,18.262563705444336,16.117509841918945,9.301072120666504,22.635143280029297,8.11,7.220755577087402,3.4779694080352783,13.4,4.441450595855713,2.012,4.387402534484863,10.44906997680664,14.551443099975586,8.452061653137207,12.04623794555664,13.244,,11.289654731750488,25.51717758178711,657.1923217773438,16.03961753845215,17.375511169433594,28.75494956970215,21.724952697753903,4.062115669250488,12.187542915344238,5.1422438621521,45.574127197265625,3.735,7.330644130706787,10.804288864135742,2030.6480712890625,8.360540390014648,18.06,2259.0,68.08,4756.16845703125,14.362900733947754,11.90329933166504,22.059999465942383,393.10394287109375,12.54617404937744,16.991384506225586,14.04,39.46,24.88,5.8,22.713287353515625,18.935441970825195,28.891010284423828,35.2,45.88
2010-11-09,15.54,41.9,8.542340278625488,8.653,18.262563705444336,15.73166275024414,9.379454612731934,22.950773239135746,7.89,7.296578407287598,3.496483564376831,13.307,4.469152450561523,2.027,4.423250675201416,10.539483070373535,13.766646385192873,8.225590705871582,11.84792423248291,13.15,,10.996301651000977,25.190031051635746,617.4868774414062,15.940695762634276,17.27916145324707,28.16022491455078,21.764026641845703,3.998235702514648,11.859968185424805,5.188780307769775,45.18293380737305,3.603,7.330644130706787,10.804288864135742,2053.12744140625,8.022486686706543,18.25,2206.0,66.96,4561.24365234375,14.17796802520752,11.72602653503418,21.96999931335449,374.0528259277344,11.845136642456056,16.820045471191406,13.95,39.17,24.98,5.89,22.406238555908203,18.539230346679688,28.788000106811523,35.17,46.55
2010-11-10,15.87,42.14,8.255311012268066,8.783,17.88540267944336,15.71771240234375,9.379454612731934,23.176225662231445,7.77,7.404664039611816,3.5212044715881348,13.299,4.555334091186523,2.014,4.410782337188721,10.681560516357422,13.675085067749023,7.990573406219482,11.695375442504885,12.946,,11.049639701843262,25.263641357421875,609.2720947265625,16.315185546875,17.66457748413086,28.24943351745605,21.45143318176269,4.001139163970947,11.997163772583008,5.041415691375732,44.93843460083008,3.616,7.330644130706787,10.767160415649414,2081.6015625,7.79543399810791,17.93,2151.0,67.79,4500.60009765625,14.196935653686523,11.730348587036133,21.950000762939453,362.6686096191406,11.970837593078612,16.797197341918945,13.81,39.37,25.22,5.9,22.619468688964844,18.737335205078125,28.73650932312012,35.27,47.98
2010-11-11,15.21,41.87,8.305231094360352,8.578,17.980682373046875,15.67587184906006,9.248821258544922,22.72532081604004,7.75,7.36110782623291,3.388174295425415,13.493,4.509164333343506,1.985,4.364023208618164,10.461986541748049,13.838584899902344,8.067488670349121,11.48689079284668,12.691,,10.978522300720217,24.764745712280277,625.0172729492188,15.968951225280762,17.343402862548828,27.79347801208496,20.943483352661133,3.9575870037078857,11.759172439575195,4.979367256164551,45.08513259887695,3.616,7.330644130706787,10.804288864135742,2143.04541015625,8.325223922729492,17.31,2085.0,68.29,4591.56494140625,13.988296508789062,11.55307388305664,22.040000915527344,371.72955322265625,11.733936309814451,16.7058162689209,13.54,39.2,24.76,5.86,22.8582820892334,18.61351776123047,28.86010360717773,35.38,48.17
2010-11-12,15.49,41.77,8.292523384094238,8.544,17.766300201416016,15.736305236816406,9.248821258544922,22.67120933532715,7.56,7.324001789093018,3.396418571472168,13.324,4.536865234375,1.964,4.239337921142578,10.37932586669922,13.675085067749023,7.990573406219482,11.425873756408691,12.589,,10.889629364013672,23.865100860595703,601.7416381835938,15.79937744140625,17.144271850585938,28.24943351745605,20.56055450439453,3.963391542434693,11.759172439575195,4.948342800140381,44.8895378112793,3.55,7.330644130706787,10.752310752868652,2075.60693359375,8.022486686706543,17.24,2105.0,67.26,4504.93212890625,13.523602485656738,11.176907539367676,22.479999542236328,359.18365478515625,11.748442649841309,16.534475326538086,13.73,39.51,24.68,5.73,22.51711845397949,18.29985618591309,28.32451438903809,34.73,48.42
2010-11-16,15.16,41.75,8.198646545410156,8.434,17.30179214477539,15.759550094604492,9.238369941711426,22.635143280029297,7.34,7.243342876434326,3.3422653675079346,13.417,4.552255630493164,1.968,4.122445583343506,10.314743041992188,13.341543197631836,7.883747100830078,11.441128730773926,12.623,,10.800731658935549,23.120851516723636,590.1038208007812,15.092782020568848,16.424842834472656,27.753829956054688,19.88849258422852,3.8966104984283447,11.521190643310549,4.676882266998291,45.23183059692383,3.414,7.330644130706787,10.507264137268066,2083.10009765625,8.017439842224121,16.89,2089.0,67.0,4483.2734375,13.258061408996582,10.982339859008787,21.899999618530277,356.6280212402344,11.497034072875977,16.111831665039062,13.42,39.65,23.82,5.69,21.834775924682617,17.65601348876953,27.752878189086918,34.13,47.7
2010-11-17,14.78,42.41,8.499055862426758,8.38,17.38913917541504,15.713065147399902,9.405579566955566,22.274423599243164,7.61,7.143322944641113,3.374054193496704,13.637,4.583033561706543,1.998,4.130238056182861,10.428407669067385,13.779723167419434,8.071762084960938,11.385193824768066,12.648,,10.889629364013672,23.3416748046875,596.2650756835938,15.242003440856934,16.63831329345703,28.467498779296875,20.193265914916992,3.8849947452545166,11.507194519042969,4.715662002563477,45.76972198486328,3.566,7.330644130706787,10.210238456726074,2053.12744140625,8.416043281555176,17.45,2110.0,67.66,4561.24365234375,13.319704055786133,11.003957748413086,21.989999771118164,361.274658203125,11.405174255371094,16.111831665039062,13.73,39.91,24.2,5.77,21.55331420898437,17.614748001098633,27.7116813659668,34.18,47.61
2010-11-18,15.38,43.28,8.699328422546387,8.421,17.905250549316406,15.91759967803955,9.661620140075684,22.454782485961918,7.67,7.394985198974609,3.372875452041626,13.848,4.616892337799072,2.009,4.253364562988281,10.384490966796877,14.302926063537598,8.268321990966797,11.466553688049316,12.631,,10.934076309204102,23.587032318115234,602.42626953125,15.52624225616455,16.916488647460938,28.44767570495605,20.68559455871582,3.922744035720825,11.621989250183104,4.762198925018311,45.47632598876953,3.55,7.330644130706787,10.046874046325684,2053.12744140625,8.648138999938965,17.3,2155.0,69.89,4639.21337890625,13.528343200683594,11.198528289794922,22.18000030517578,361.5069580078125,11.680756568908691,16.334575653076172,14.04,40.66,24.29,5.77,21.62154960632324,17.845869064331055,28.4481201171875,34.98,48.38
2010-11-19,15.63,43.48,8.699328422546387,8.496,17.964807510375977,15.945505142211914,9.68774700164795,22.33755111694336,7.67,7.435315132141113,3.4623396396636963,14.119,4.579957008361816,2.056,4.209725856781006,10.415489196777344,14.322542190551758,8.268321990966797,11.436042785644531,12.665,,11.165204048156738,23.3089599609375,590.7885131835938,15.348596572875977,16.79357147216797,28.645915985107425,21.09195709228516,3.960490465164185,11.73958683013916,4.8940510749816895,45.32963180541992,3.505,7.330644130706787,9.994895935058594,2051.62890625,8.70363998413086,17.57,2167.0,71.07,4647.876953125,13.490407943725586,11.112051010131836,22.149999618530277,357.557373046875,11.530879020690918,16.29459571838379,14.04,41.63,24.56,5.77,21.749488830566406,17.82935905456543,28.556262969970703,35.07,47.92
2010-11-22,15.47,43.99,8.448987007141113,8.325,17.742475509643555,15.713065147399902,9.520537376403809,22.003883361816406,7.38,7.380466461181641,3.3658101558685303,13.908,4.462995052337647,2.015,4.239337921142578,10.332825660705566,13.799345016479492,8.011937141418457,11.34959888458252,12.521,,10.94296646118164,22.940921783447266,567.512939453125,14.986199378967283,16.321331024169922,27.704269409179688,20.513673782348636,3.902418613433838,11.557584762573242,4.847514629364014,44.15604782104492,3.419,7.330644130706787,10.061727523803713,2005.1712646484373,8.653185844421387,17.28,2130.0,71.2,4617.55517578125,13.08735466003418,10.835331916809082,21.86000061035156,342.6881408691406,11.366493225097656,16.031871795654297,14.15,41.2,23.86,5.63,20.58951568603516,17.078218460083008,28.4790153503418,34.89,47.48
2010-11-23,14.9,42.85,8.492796897888184,8.161,17.0715274810791,15.065016746520996,9.196568489074709,21.5529842376709,7.07,7.277219295501709,3.3363773822784424,13.738,4.447605609893799,2.009,4.080363750457764,10.306994438171388,13.171504974365234,7.755555629730225,11.237730026245115,12.427,,10.87184715270996,22.31117248535156,546.9756469726562,14.5669527053833,16.043169021606445,26.713062286376957,19.96663475036621,3.79498553276062,11.252413749694824,4.7001495361328125,43.03136444091797,3.304,7.330644130706787,9.928065299987791,1901.765625,8.188992500305176,17.09,2075.0,68.14,4361.9873046875,12.959328651428224,10.65805721282959,21.899999618530277,326.8896484375,11.071578025817873,15.563539505004885,14.03,40.84,23.31,5.44,19.719532012939453,16.384849548339844,27.758026123046875,34.1,46.68
2010-11-24,15.67,42.89,8.730619430541992,8.352,17.52014923095703,15.270362854003906,9.71909999847412,22.6441593170166,7.26,7.36110782623291,3.490594387054444,14.026,4.524554252624512,2.064,4.09906530380249,10.30441188812256,13.766646385192873,7.8452887535095215,11.364852905273438,12.597,,11.156311988830566,23.186283111572266,564.7745971679688,14.993301391601562,16.373092651367188,27.585323333740234,20.43552017211914,3.82982873916626,11.350403785705566,5.002635002136231,43.520355224609375,3.398,7.330644130706787,10.02459716796875,1904.7628173828125,8.44631576538086,17.42,2096.0,70.14,4561.24365234375,13.22012424468994,10.91316032409668,22.38999938964844,343.8498229980469,11.361660957336426,15.911931037902832,14.24,41.1,24.4,5.58,20.64921760559082,16.690261840820312,28.46356773376465,35.01,47.71
2010-11-25,15.72,42.81,8.643001556396484,8.325,17.361347198486328,15.354369163513184,9.71909999847412,22.454782485961918,7.23,7.3546552658081055,3.4835400581359863,13.882,4.524554252624512,2.064,4.080363750457764,10.322492599487305,13.871282577514648,7.81965160369873,11.288580894470217,12.495,,10.94296646118164,,566.1437377929688,14.616693496704102,15.972005844116213,27.704269409179688,20.55274200439453,3.8530569076538086,11.330806732177734,5.010391712188721,,3.427,7.330644130706787,9.987470626831056,1900.2669677734373,8.53713607788086,17.28,,70.5,4548.24853515625,13.039936065673828,10.744532585144045,,346.1731262207031,11.34715461730957,15.79199504852295,14.23,41.43,24.52,5.59,20.197172164916992,16.49216079711914,28.2833194732666,34.86,47.71
