,VIVO4,AMBV4,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CESP6,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DXCO3,ELET3,ELET6,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,PRML3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,NETC4,OGXP3,PCAR5,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,TAMM4,TNLP4,TCSL4,USIM3,USIM5,VALE3,VALE5,ALLL11
2010-05-05,41.17,30.12,6.706879138946533,6.739,15.517672538757324,12.760087966918944,6.683187007904053,19.414512634277344,6.132747650146484,3.25396728515625,11.691,5.149082660675049,1.674,3.154847860336304,8.670661926269531,13.740483283996582,6.503295421600342,11.507231712341309,12.733,8.79902172088623,27.275569915771484,544.2373657226562,18.95635032653809,20.46494483947754,22.94647026062012,18.169246673583984,3.326614618301392,10.19392204284668,6.197063446044922,39.55951690673828,2.663,5.429917812347412,13.62602996826172,1843.31884765625,5.632182121276856,13.48,19.99,1630.0,60.76,3465.332275390625,15.91980266571045,12.83412265777588,29.270000457763672,309.2325134277344,9.538314819335938,20.44677734375,10.37,27.92,24.97,4.41,21.79473304748535,21.633752822875977,25.824682235717773,30.91,14.94
2010-05-06,40.89,30.26,6.51436185836792,6.739,15.517672538757324,12.565717697143556,6.583906173706055,19.13549041748047,5.971646785736084,3.15390419960022,11.209,5.050652027130127,1.661,3.1091253757476807,8.712972640991211,13.11264705657959,6.465092182159424,11.237730026245115,12.393,8.693007469177246,26.26142883300781,518.2235107421875,18.77455139160156,20.363445281982425,21.70745849609375,17.387775421142578,3.292020797729492,10.07163906097412,6.010918140411377,37.456844329833984,2.598,5.139759063720703,13.440387725830078,1738.41455078125,5.330370903015137,13.51,19.23,1530.0,59.09,3302.894775390625,15.877782821655272,12.664191246032717,29.200000762939453,283.4437561035156,9.351851463317873,20.44677734375,10.44,26.83,24.74,4.37,20.93563842773437,20.993144989013672,25.457141876220703,30.21,14.15
2010-05-07,39.17,30.48,6.415000915527344,6.671,15.517672538757324,12.484356880187988,6.364441871643066,19.20749282836914,5.963900089263916,3.1550817489624023,11.302,5.106020450592041,1.69,2.9750070571899414,9.009127616882324,13.073407173156738,6.346231460571289,11.48689079284668,12.665,8.781354904174805,25.34542655944824,501.793701171875,18.2501220703125,20.020885467529297,21.00370216369629,17.036109924316406,3.306434392929077,10.04384994506836,5.568823337554932,36.772254943847656,2.516,5.087349891662598,13.098807334899902,1626.01708984375,5.17459774017334,13.68,18.7,1535.0,58.19,3157.7841796875,15.714388847351074,12.638701438903809,30.0,282.9791259765625,8.998050689697266,20.44677734375,10.48,26.67,24.55,4.32,20.8171443939209,20.52799224853516,25.3703556060791,30.19,14.45
2010-05-10,41.36,30.78,7.048431873321533,6.869,15.517672538757324,12.88211727142334,6.406245231628418,20.0445613861084,6.041354179382324,3.2669241428375244,11.691,5.18599271774292,1.742,3.148752450942993,9.195782661437988,14.05440616607666,6.685831546783447,11.84792423248291,13.185,8.807857513427734,26.637643814086918,533.96875,18.837474822998047,20.509349822998047,22.074207305908203,18.911651611328125,3.418858051300049,10.474617004394531,5.615361213684082,39.852909088134766,2.598,5.460593700408936,13.62602996826172,1705.444580078125,5.749011993408203,13.69,19.4,1720.0,60.0,3400.357421875,15.985162734985352,12.80863094329834,29.899999618530277,311.0911560058594,9.56221866607666,20.44677734375,10.4,27.88,24.25,4.55,22.006332397460938,21.707199096679688,26.447450637817383,31.58,14.79
2010-05-11,43.46,31.07,6.644774913787842,6.808,15.517672538757324,12.610918045043944,6.333089828491211,19.84654426574707,5.963900089263916,3.2469019889831543,11.59,5.284422397613525,1.709,3.1243667602539062,9.08378791809082,13.812423706054688,6.537256717681885,11.79198932647705,12.972,8.746016502380371,25.35360336303711,531.9150390625,18.410945892333984,20.185821533203125,21.657899856567383,18.638132095336918,3.4073286056518555,10.330103874206545,5.607605457305908,37.21234893798828,2.54,5.342996120452881,13.366131782531738,1641.00341796875,5.7684831619262695,13.7,19.0,1583.0,60.44,3378.69921875,15.649029731750488,12.58347225189209,29.299999237060547,306.6768798828125,9.490506172180176,20.44677734375,10.34,27.37,24.93,4.8,22.04865455627441,21.50318145751953,26.192216873168945,31.06,15.09
2010-05-12,45.17,31.44,7.14158296585083,6.89,15.517672538757324,12.592839241027832,6.2756123542785645,19.756540298461918,6.025864124298096,3.278688430786133,11.945,5.428989887237549,1.706,3.182281255722046,9.18333625793457,13.733946800231934,6.592440128326416,11.90385913848877,13.185,8.905034065246582,26.77667808532715,552.4522705078125,18.725605010986328,20.61719512939453,22.292272567749023,19.02886962890625,3.415977001190185,10.310647010803224,5.801505565643311,37.652442932128906,2.553,5.381341457366943,13.507217407226562,1709.9405517578125,5.846370697021484,13.68,19.13,1607.0,60.42,3465.332275390625,15.80776023864746,12.70242691040039,29.549999237060547,321.77838134765625,9.62437629699707,20.44677734375,10.49,27.5,24.74,4.84,21.92169189453125,21.633752822875977,26.100330352783203,31.06,14.7
2010-05-13,45.83,31.4,7.27802038192749,6.773,15.517672538757324,12.434637069702148,6.223358631134033,20.656612396240234,6.072335720062256,3.202169895172119,11.717,5.475130081176758,1.667,3.1335105895996094,9.08378791809082,13.341543197631836,6.566969394683838,11.924198150634766,13.202,8.79902172088623,26.82574844360352,518.2235107421875,18.52981948852539,20.452259063720703,22.31209754943848,19.771265029907227,3.3439090251922607,10.157791137695312,5.871309757232666,35.69647216796875,2.598,5.496383190155029,13.581475257873535,1657.4884033203125,5.690598011016846,13.97,19.2,1600.0,58.75,3346.211669921875,15.826430320739746,12.744909286499023,30.649999618530277,301.1009216308594,9.796494483947754,20.44677734375,10.48,27.57,26.09,4.94,21.037208557128903,20.93193817138672,25.722583770751957,30.57,14.43
2010-05-14,45.09,31.08,7.159828186035156,6.698,15.517672538757324,12.045913696289062,5.95686674118042,20.52159881591797,5.917428970336914,3.1562600135803223,11.302,5.32440996170044,1.624,3.0481624603271484,9.021571159362791,12.491350173950195,6.452356815338135,11.644525527954102,12.835,8.834357261657715,25.958818435668945,488.1022338867188,18.04034805297852,20.07798385620117,22.381481170654297,18.92727470397949,3.2977864742279053,9.99104118347168,5.646385192871094,34.71848678588867,2.483,5.213894367218018,13.507217407226562,1596.04443359375,5.383917331695557,14.05,18.75,1555.0,57.73,3138.29150390625,15.88711929321289,12.783143997192385,30.270000457763672,296.2219543457031,9.50963020324707,20.44677734375,10.46,27.14,26.84,4.77,20.91447639465332,20.462705612182617,24.961986541748047,29.66,14.18
2010-05-17,45.36,31.45,7.290457248687744,6.726,15.517672538757324,12.29452133178711,5.4813642501831055,20.566598892211918,5.609165668487549,3.225713014602661,11.243,5.536647319793701,1.659,3.0481624603271484,9.163429260253906,12.31476879119873,6.346231460571289,11.695375442504885,12.835,8.807857513427734,24.658428192138672,466.8804016113281,17.550878524780273,19.944751739501957,22.08411979675293,19.536828994750977,3.335260391235352,9.97715187072754,5.584336757659912,36.47885894775391,2.458,5.374950885772705,13.440387725830078,1513.61962890625,5.447570323944092,14.5,18.65,1530.0,57.69,3032.165771484375,15.700383186340332,12.681185722351074,31.700000762939453,283.67608642578125,9.653067588806152,20.44677734375,10.61,25.77,26.72,4.8,19.76338005065918,19.650728225708008,24.57402229309082,29.1,13.93
2010-05-18,44.28,31.35,7.066519260406494,6.561,15.517672538757324,12.154399871826172,5.382082462310791,20.83662223815918,5.669579029083252,3.199814558029175,10.845,4.767669677734375,1.625,2.994819164276123,9.004148483276367,11.54305362701416,6.206149101257324,11.283495903015137,12.435,8.728347778320312,24.069568634033203,448.3967895507813,16.841262817382812,19.115856170654297,22.094032287597656,19.091386795043945,3.2343671321868896,9.724247932434082,5.390436172485352,35.50087356567383,2.306,5.308483600616455,13.150786399841309,1404.2193603515625,5.110812187194824,14.2,18.45,1495.0,57.2,2884.88916015625,15.364242553710938,12.41353988647461,28.290000915527344,263.4633178710937,9.528749465942385,20.44677734375,10.78,25.54,26.27,4.73,18.89582252502441,18.82242584228516,23.68580818176269,27.99,13.9
2010-05-19,44.84,30.82,6.687067985534668,6.363,15.517672538757324,11.734028816223145,5.282800197601318,20.476598739624023,5.599870204925537,3.190391540527344,10.549,4.690771102905273,1.664,2.926236152648926,9.23062229156494,11.346854209899902,6.261332511901856,11.186881065368652,12.572,8.878531455993652,23.6933536529541,453.8734436035156,16.60940170288086,18.478227615356445,21.80657958984375,18.8725700378418,3.0988831520080566,9.226778030395508,5.196535587310791,34.5717887878418,2.397,5.470818042755127,12.51218318939209,1348.7698974609375,5.051383972167969,14.05,18.37,1500.0,56.3,2793.92431640625,15.028106689453123,12.128905296325684,28.40999984741211,257.8873596191406,9.461817741394045,20.44677734375,10.7,25.38,26.2,4.77,18.47262954711914,18.36135482788086,23.22638893127441,27.28,13.52
2010-05-20,42.28,29.93,6.68084716796875,6.281,15.517672538757324,11.435709953308104,5.303702354431152,19.90055084228516,5.423277378082275,3.0561840534210205,10.016,4.5861897468566895,1.609,2.7433459758758545,9.233112335205078,12.020469665527344,6.121250152587891,11.161455154418944,12.41,8.578163146972656,23.0636043548584,468.2494812011719,15.977068901062012,18.178550720214844,20.666690826416016,17.583147048950195,3.0556423664093018,9.2184419631958,4.9638543128967285,32.61581802368164,2.335,5.132087707519531,12.281991004943848,1318.7972412109375,5.4441914558410645,13.86,17.52,1472.0,54.47,2947.698486328125,14.50055980682373,11.653094291687012,27.450000762939453,270.6655578613281,9.036300659179688,20.44677734375,10.33,24.36,26.07,4.51,17.81243324279785,17.60649871826172,22.384105682373047,26.23,13.05
2010-05-21,42.13,30.8,6.873682498931885,6.561,15.517672538757324,11.833473205566406,5.486587524414063,20.38658905029297,5.638597965240479,3.078550100326538,10.6,4.736910343170166,1.623,2.941476345062256,9.320216178894045,12.491350173950195,6.426885604858398,11.136031150817873,12.359,8.754851341247559,23.96324348449707,501.793701171875,16.714792251586914,18.73328018188477,20.617130279541016,17.87228775024414,3.1478874683380127,9.310151100158691,5.103463649749756,34.52288818359375,2.421,5.559017181396484,12.36367130279541,1377.243896484375,5.817565441131592,13.7,17.82,1522.0,55.18,3136.125732421875,14.677964210510254,11.716821670532228,27.6200008392334,289.0196838378906,9.457036018371582,20.44677734375,10.57,24.1,26.38,4.5,18.66306495666504,18.52456283569336,23.889989852905277,28.17,13.4
2010-05-24,42.63,30.82,6.917230606079102,6.5,15.517672538757324,11.730143547058104,5.497039794921875,20.530597686767575,5.573536396026611,3.0844390392303467,10.515,4.706151008605957,1.619,2.941476345062256,9.282885551452637,12.164352416992188,6.46933650970459,11.268240928649902,12.538,8.834357261657715,23.7342472076416,481.2564392089844,16.686689376831055,18.554746627807617,20.35941696166992,18.052024841308597,3.1132946014404297,9.148963928222656,5.289608955383301,34.76738739013672,2.397,5.419689655303955,12.36367130279541,1411.7125244140625,5.731788158416748,13.56,17.6,1585.0,55.01,3042.99462890625,14.50428867340088,11.605676651000977,27.5,276.9384765625,9.56221866607666,20.44677734375,10.55,23.72,26.87,4.62,18.493783950805664,18.44703483581543,23.639863967895508,27.84,13.15
2010-05-25,42.43,30.89,6.830142974853516,6.227,15.517672538757324,11.7062349319458,5.382082462310791,20.21557235717773,5.421728610992432,3.0691397190093994,10.075,4.59234094619751,1.586,2.895753860473633,9.133562088012695,11.817730903625488,6.452356815338135,11.136031150817873,12.435,8.710679054260254,22.589244842529297,477.1489562988281,16.489959716796875,18.33158302307129,19.93319702148437,18.052024841308597,3.0354621410369877,8.92385196685791,5.274096012115479,34.47399139404297,2.327,5.30592679977417,11.598833084106444,1434.1920166015625,5.842792987823486,13.61,17.99,1579.0,54.41,3116.63330078125,14.264898300170898,11.349199295043944,26.450000762939453,276.0091857910156,8.998050689697266,20.44677734375,10.28,22.9,26.44,4.55,17.732023239135742,17.818668365478516,23.849159240722656,28.12,13.24
2010-05-26,45.66,30.13,7.589044570922852,6.213,15.517672538757324,11.834667205810549,5.282800197601318,20.53959846496582,5.576633930206299,3.0656068325042725,10.27,4.580036640167236,1.571,3.069499254226685,9.08876609802246,12.098952293395996,6.707054138183594,11.359769821166992,12.529,8.896200180053711,22.88367080688477,488.1022338867188,16.159738540649414,19.09034919738769,19.52680206298828,19.536828994750977,3.170948028564453,9.223999977111816,5.584336757659912,35.549774169921875,2.335,5.390291213989258,11.72506618499756,1528.60595703125,6.05470609664917,13.61,18.95,1589.0,55.01,3227.0908203125,14.57469654083252,11.562932968139648,27.149999618530277,287.8580627441406,9.20363712310791,20.44677734375,10.64,23.1,25.97,4.69,17.562746047973633,17.95332145690918,23.721540451049805,27.7,14.0
2010-05-27,46.54,30.89,7.377546310424805,6.432,15.517672538757324,12.132835388183594,5.5127153396606445,20.94463157653809,5.768719673156738,3.055006742477417,10.549,4.752289295196533,1.592,3.1396079063415527,9.093743324279783,12.661388397216797,6.579705715179443,11.4004487991333,12.606,8.82552719116211,24.56028175354004,499.055419921875,17.037988662719727,19.288009643554688,20.17108726501465,19.333641052246094,3.1450040340423584,9.39074993133545,5.762724876403809,37.065650939941406,2.458,5.54751443862915,12.593866348266602,1639.5047607421875,6.04461669921875,13.64,18.9,1619.0,55.99,3443.673828125,15.039398193359377,11.88780403137207,27.5,311.323486328125,9.299266815185549,20.44677734375,10.57,23.98,26.92,4.95,18.83234024047852,18.679615020751957,25.21721839904785,29.43,14.56
2010-05-28,44.99,30.74,7.377546310424805,6.404,15.517672538757324,11.87595272064209,5.559743881225586,21.025638580322266,5.754776954650879,3.025573492050171,10.448,4.727680683135986,1.591,3.1594200134277344,9.02903652191162,12.851049423217772,6.579705715179443,11.4004487991333,12.367,8.657670021057129,23.7097110748291,490.8404846191406,17.157424926757812,19.57494163513184,20.08187866210937,19.294565200805664,3.1104116439819336,9.39074993133545,5.568823337554932,35.94096755981445,2.466,5.515558242797852,12.623568534851074,1655.98974609375,5.928567886352539,13.93,18.3,1619.0,56.92,3378.69921875,15.213074684143066,11.88780403137207,26.920000076293945,310.8588562011719,9.026739120483398,20.44677734375,10.56,23.42,27.48,4.8,18.536102294921875,18.48375701904297,24.98750877380371,29.35,14.7
2010-05-31,45.43,30.72,7.54550313949585,6.603,15.517672538757324,11.917236328125,5.638123035430908,20.971630096435547,5.754776954650879,3.0597174167633057,10.566,4.736910343170166,1.599,3.1624679565429688,9.14600658416748,12.9164457321167,6.622155666351318,11.517403602600098,12.461,8.613499641418457,,501.793701171875,17.564939498901367,20.231687545776367,20.121524810791016,19.224239349365234,3.214189291000366,9.643651008605955,5.623117446899414,,2.495,5.560296535491943,12.682974815368652,1649.9952392578125,5.963886260986328,14.01,18.55,,58.48,3315.889892578125,15.99696445465088,12.652968406677246,,303.19189453125,9.22276496887207,20.44677734375,10.49,23.39,28.88,4.94,19.0439395904541,18.72857666015625,25.523500442504883,29.99,14.48
2010-06-01,46.47,30.64,7.377546310424805,6.472,15.517672538757324,11.775035858154297,5.690376281738281,20.83662223815918,5.576633930206299,2.923154830932617,10.668,4.847643852233887,1.571,3.0954089164733887,8.956867218017578,12.609070777893066,6.346231460571289,11.425873756408691,12.503,8.427977561950684,23.04724502563477,481.2564392089844,17.037988662719727,19.38365173339844,20.55765724182129,18.755355834960938,3.172048568725586,9.452378273010254,5.700677394866943,36.08766555786133,2.45,5.458037853240967,12.66069793701172,1627.5157470703125,5.827654838562012,13.58,17.99,1599.0,57.69,3248.749267578125,15.480628967285156,12.24687671661377,27.100000381469727,305.5152282714844,8.964583396911621,20.44677734375,10.37,23.49,28.09,4.84,18.74347305297852,18.40215110778809,24.972187042236328,29.37,14.3
2010-06-02,46.6,30.95,7.408651351928711,6.582,15.517672538757324,12.252090454101562,5.831459999084473,20.971630096435547,5.638597965240479,2.8489904403686523,10.921,4.859945774078369,1.581,3.0954089164733887,9.155961990356444,13.243448257446287,6.490561485290527,11.441128730773926,12.606,8.542824745178223,23.243532180786133,498.3707885742188,17.473600387573242,19.74709892272949,21.18211936950684,19.11483192443848,3.221114158630371,9.71926975250244,6.003161430358887,36.08766555786133,2.548,5.528339862823486,12.965147972106934,1639.5047607421875,5.99415922164917,13.46,18.1,1661.0,57.97,3361.372314453125,15.64022159576416,12.43923568725586,27.11000061035156,311.0911560058594,9.103236198425291,20.44677734375,10.35,24.59,28.68,4.91,18.88312721252441,18.66737365722656,25.497982025146484,30.01,14.37
2010-06-04,44.72,31.0,7.302901268005371,6.52,15.517672538757324,12.307134628295898,5.695600986480713,20.83662223815918,5.689715385437012,2.864288568496704,10.549,4.752289295196533,1.605,3.040541887283325,9.35754680633545,12.720248222351074,6.269822120666504,11.491978645324709,12.538,8.277793884277344,22.253921508789062,481.2564392089844,16.869361877441406,19.02658462524414,21.162296295166016,18.755355834960938,3.1518449783325195,9.521881103515623,5.7937493324279785,34.71848678588867,2.577,5.456759929656982,12.846336364746094,1554.0826416015625,5.852883338928223,13.36,17.85,1612.0,57.5,3222.759033203125,15.865534782409668,12.503352165222168,26.790000915527344,302.72723388671875,8.998050689697266,20.44677734375,10.4,23.76,27.74,4.87,17.947858810424805,17.912519454956055,24.29326438903809,28.62,14.51
2010-06-07,43.98,31.45,7.296679019927978,6.384,15.517672538757324,12.10988998413086,5.700827121734619,21.331663131713867,5.654087066650391,2.9255099296569824,10.752,4.890706062316895,1.633,2.994819164276123,9.514336585998535,12.393251419067385,6.329251766204834,11.395365715026855,12.555,8.233623504638672,21.386993408203125,481.9410400390625,16.370519638061523,18.178550720214844,21.410097122192383,18.911651611328125,3.073914051055908,9.232755661010742,5.90233325958252,33.789398193359375,2.569,5.585860729217529,12.772079467773438,1498.6331787109375,5.953794956207275,13.75,17.99,1610.0,57.22,3201.1005859375,15.954719543457031,12.618772506713867,26.770000457763672,309.6971435546875,8.897647857666016,20.44677734375,10.42,23.2,27.76,4.8,17.198793411254883,17.100540161132812,23.53266906738281,27.85,14.37
2010-06-08,45.67,31.39,7.371325016021728,6.404,15.517672538757324,12.178698539733888,5.930740833282471,21.8717041015625,5.623106002807617,2.9255099296569824,10.896,4.8784003257751465,1.606,3.116746425628662,9.439675331115724,12.694087028503418,6.384437084197998,11.283495903015137,12.359,8.242456436157227,22.04128074645996,490.1558837890625,16.58832359313965,18.497364044189453,21.301063537597656,18.755355834960938,3.180706262588501,9.39956760406494,5.956625938415527,34.86518478393555,2.557,5.671501159667969,12.69782543182373,1590.0499267578125,6.074888706207275,13.92,17.5,1623.0,57.04,3237.919921875,16.14716911315918,12.678614616394045,26.920000076293945,320.6167297363281,8.945457458496094,20.44677734375,10.4,23.08,27.84,4.84,17.6897029876709,17.431039810180664,23.78279685974121,28.15,14.11
2010-06-09,45.89,31.45,7.296679019927978,6.336,15.517672538757324,12.041088104248049,5.888937950134277,21.67369270324707,5.599870204925537,2.8760664463043213,10.82,4.82303524017334,1.587,3.078644275665283,9.41976547241211,12.321307182312012,6.295292377471924,11.242816925048828,12.308,8.233623504638672,22.9000301361084,483.9947509765625,16.51103973388672,18.618505477905277,20.60721969604492,18.7944278717041,3.148958921432495,9.31337547302246,5.739458084106445,35.45197677612305,2.536,5.539844989776611,12.400800704956056,1614.0279541015625,5.948750019073486,13.58,17.23,1610.0,57.39,3216.26171875,16.217578887939453,12.631593704223633,26.5,312.0204772949219,9.060205459594728,14.678272247314451,10.37,22.53,27.7,4.76,17.693937301635742,17.500404357910156,23.86957550048828,28.28,14.06
2010-06-10,48.29,31.76,7.452191352844238,6.493,15.517672538757324,12.275032043457031,6.00389575958252,21.96170997619629,5.683518886566162,2.9372873306274414,11.065,5.035274505615234,1.591,3.1472272872924805,9.464561462402344,12.752946853637695,6.452356815338135,11.364852905273438,12.657,8.40147590637207,23.987781524658203,494.9479064941406,17.22768783569336,19.74709892272949,21.162296295166016,18.13017845153809,3.224001169204712,9.563584327697754,5.848042011260986,36.57666015625,2.598,5.598641872406006,12.623568534851074,1712.937744140625,6.211119651794434,13.76,17.97,1628.0,59.0,3422.015625,16.400644302368164,12.781208038330078,27.350000381469727,322.9400634765625,9.323165893554688,15.335084915161133,10.57,23.76,28.21,4.91,18.57842254638672,18.52456283569336,24.303476333618164,28.84,14.37
2010-06-11,48.91,31.71,7.45841121673584,6.555,15.517672538757324,12.33924961090088,6.113626003265381,21.95271110534668,5.762523174285889,2.943164348602295,11.209,5.029122829437256,1.594,3.170088768005371,9.569087028503418,13.125727653503418,6.622155666351318,11.629271507263184,12.844,8.622333526611328,24.47031784057617,520.2772216796875,17.571962356567383,20.142417907714844,21.410097122192383,17.465919494628906,3.3048174381256104,9.705366134643556,5.9333577156066895,35.9898681640625,2.618,5.815942287445068,12.475054740905762,1733.918701171875,6.211119651794434,13.82,18.4,1636.0,59.14,3432.8447265625,16.217578887939453,12.66151523590088,27.770000457763672,326.8896484375,9.633936882019045,15.586386680603027,10.55,24.11,28.1,5.02,18.79425621032715,18.773462295532227,24.59954261779785,29.13,14.76
2010-06-14,47.91,31.89,7.408651351928711,6.472,15.517672538757324,12.61447048187256,6.270387172698975,22.12372398376465,5.776463985443115,2.9313979148864746,11.378,5.167537212371826,1.584,3.1853291988372803,9.571574211120604,13.603145599365234,6.685831546783447,11.720799446105955,12.835,8.542824745178223,23.84056663513184,519.5926513671875,17.656272888183594,20.1232967376709,21.13255882263184,17.50499725341797,3.2470922470092773,9.549687385559082,6.049697399139404,36.87005615234375,2.672,5.835115432739258,12.51218318939209,1724.9268798828125,6.251484394073486,13.77,18.65,1636.0,58.81,3463.16650390625,15.804506301879885,12.417860984802246,27.899999618530277,322.9400634765625,9.41879177093506,15.592096328735352,10.48,23.99,28.4,4.98,19.3613395690918,18.9733943939209,24.6148624420166,29.16,14.65
2010-06-15,47.92,32.25,7.464634418487549,6.603,15.517672538757324,12.486042976379396,6.30173921585083,22.68176651000977,5.808993339538574,2.9902632236480717,11.598,5.201371192932129,1.59,3.3026833534240723,9.745786666870115,13.635846138000488,6.707054138183594,11.944538116455078,13.116,8.595829963684082,24.21678352355957,530.5458984375,17.979461669921875,20.57600212097168,22.78787612915039,18.3880672454834,3.3105900287628174,9.783214569091797,6.204818248748779,37.70134353637695,2.704,5.9105305671691895,12.155754089355469,1751.9022216796875,6.342306137084961,13.84,19.08,1710.0,60.75,3541.136474609375,15.903084754943848,12.396491050720217,27.649999618530277,332.69793701171875,9.44747257232666,15.672051429748535,10.54,25.92,29.13,5.02,19.63641929626465,19.279420852661133,24.967090606689453,29.51,14.96
2010-06-16,47.78,32.58,7.508177757263184,6.671,15.517672538757324,12.564016342163086,6.4428229331970215,22.68176651000977,5.754776954650879,2.9937968254089355,11.674,5.201371192932129,1.594,3.43527889251709,9.85031032562256,13.426568031311035,6.906569004058838,12.305569648742676,13.499,8.604666709899902,24.036853790283203,522.3308715820312,18.105932235717773,20.837432861328125,22.777963638305664,18.638132095336918,3.3769760131835938,9.813798904418944,6.328914165496826,38.337032318115234,2.713,6.135498523712158,12.029519081115724,1753.40087890625,6.301940441131592,14.45,19.12,1742.0,60.25,3478.327392578125,16.231664657592773,12.67434024810791,28.75,321.77838134765625,9.485723495483398,15.700613975524902,10.64,26.48,27.8,5.06,19.69990348815918,19.218212127685547,24.655696868896484,29.24,15.01
2010-06-17,46.54,32.7,7.613928318023682,6.596,13.975738525390623,12.495208740234377,6.296513557434082,22.59176254272461,5.785759449005127,2.997436761856079,11.759,5.198296070098877,1.62,3.44594669342041,9.862754821777344,13.668540954589844,6.906569004058838,12.381843566894531,13.746,8.728347778320312,24.15953254699707,527.1229858398438,17.82489585876465,20.52499008178711,22.391393661499023,18.638132095336918,3.333680391311645,9.769312858581545,6.4375,38.38593292236328,2.692,6.2505388259887695,12.029519081115724,1768.38720703125,6.534038543701172,14.76,19.0,1717.0,61.29,3549.7998046875,16.189414978027344,12.618772506713867,29.0,321.77838134765625,9.485723495483398,15.506424903869627,10.82,25.69,27.46,4.88,19.71682929992676,19.067243576049805,24.221803665161133,28.84,15.2
2010-06-18,46.36,32.68,7.589044570922852,6.705,13.692523002624512,12.623641967773438,6.427146434783936,22.897783279418945,5.846171379089356,2.979769706726074,12.292,5.047574520111084,1.633,3.436803102493286,9.832890510559082,13.733946800231934,7.144286632537842,12.651345252990724,13.738,8.578163146972656,24.413066864013672,522.3308715820312,17.600065231323242,20.21256446838379,22.40130615234375,18.70846939086914,3.319249153137207,9.813798904418944,6.12725830078125,38.14143753051758,2.639,6.135498523712158,12.341395378112791,1790.86669921875,6.367532253265381,14.78,19.16,1712.0,61.05,3530.307373046875,15.865534782409668,12.605945587158203,28.51000022888184,324.1016845703125,10.04033660888672,15.27796745300293,10.91,25.71,27.37,4.91,19.513690948486328,19.140687942504883,23.95125389099121,28.44,15.09
2010-06-21,45.54,33.31,7.601485252380371,6.739,14.282547950744627,12.930981636047363,6.526427268981934,22.906784057617188,5.747030735015869,3.0279295444488525,12.021,5.056804656982422,1.638,3.4261345863342285,9.808003425598145,13.8255033493042,7.144286632537842,12.361505508422852,13.61,8.746016502380371,24.69932174682617,526.4384155273438,17.944332122802734,20.52499008178711,22.728404998779297,18.638132095336918,3.3683173656463623,9.855496406555176,6.18930721282959,37.652442932128906,2.713,6.00767707824707,12.70525074005127,1828.33251953125,6.478536128997803,15.1,18.56,1786.0,61.09,3458.834716796875,16.03920555114746,12.567474365234377,27.950000762939453,316.8994140625,10.04033660888672,15.540693283081056,10.97,25.68,27.48,4.87,19.67873954772949,19.210054397583008,24.74248313903809,29.27,15.09
2010-06-22,44.69,33.39,7.53305721282959,6.671,14.317950248718262,12.958504676818848,6.646611213684082,22.861780166625977,5.607615947723389,3.049129009246826,12.114,5.007589817047119,1.644,3.429182767868042,9.832890510559082,13.799345016479492,7.144286632537842,12.636090278625488,13.695,8.702169418334961,24.12681770324707,531.9150390625,17.881105422973633,20.467605590820312,22.69866752624512,18.559982299804688,3.3683173656463623,9.813798904418944,6.228086471557617,39.02162170410156,2.745,6.245425224304199,12.957721710205078,1820.83935546875,6.584493637084961,15.17,18.47,1794.0,62.19,3493.488037109375,15.602669715881348,12.443510055541992,27.799999237060547,318.7580871582031,10.04033660888672,15.672051429748535,10.96,26.17,28.2,4.98,20.08077812194824,19.381425857543945,24.5025634765625,29.08,15.16
2010-06-23,45.72,33.66,7.806765079498291,6.698,14.475293159484863,12.71079921722412,6.6204833984375,23.08679962158203,5.452708721160889,3.0597174167633057,12.114,4.982982635498047,1.643,3.4169907569885254,9.798048973083496,13.995543479919434,7.144286632537842,12.442861557006836,13.704,8.7731351852417,24.658428192138672,533.2841796875,18.007570266723633,20.786413192749023,22.579723358154297,18.52091407775879,3.388521194458008,9.861055374145508,6.297890663146973,38.14143753051758,2.799,6.282495498657227,12.979995727539062,1798.35986328125,6.80649995803833,15.16,18.74,1827.0,62.75,3547.6337890625,15.311651229858398,12.182754516601562,27.88999938964844,325.9603271484375,10.04033660888672,15.814842224121094,11.02,26.08,27.71,5.05,20.652097702026367,20.12404060363769,24.803741455078125,29.42,15.0
2010-06-24,44.0,32.78,7.6947922706604,6.5,14.03473949432373,12.55484104156494,6.583906173706055,22.852783203125,5.485240459442139,3.055006742477417,12.013,4.90608549118042,1.684,3.45051908493042,9.745786666870115,13.465805053710938,7.144286632537842,12.43777847290039,13.695,8.640069007873535,24.102279663085938,519.5926513671875,17.494670867919922,20.11054039001465,21.86605262756348,18.44276237487793,3.296159029006958,9.549687385559082,6.235842704772949,37.55464553833008,2.725,6.149557113647461,13.106234550476074,1739.9132080078125,6.665223598480225,14.78,18.2,1824.0,61.5,3426.347412109375,14.84225368499756,11.751017570495604,27.280000686645508,312.4851379394531,10.04033660888672,15.820552825927734,10.76,25.63,27.11,5.02,20.9567985534668,20.511667251586918,24.247323989868164,28.86,14.96
