,AMBV4,ARCZ6,BBDC4,BBAS3,BRTP3,BRTP4,CMIG4,CESP4,CPLE6,CRTP5,ELET3,ELET6,ELPL4,EMBR3,EMBR4,EBTP3,EBTP4,GGBR4,ITSA4,ITUB4,PETR3,PETR4,SBSP3,CSNA3,CSTB4,CRUZ3,VCPA4,TCOC4,TNEP4,TNLP3,TNLP4,TMAR5,TMCP4,VIVT3,TSPP4,TCSL4,TRPL4,USIM5,VALE3,VALE5
2003-03-12,6.54,5.17,1.025,1.4192771911621094,11.25,13.08,2171.056396484375,7.28,0.368,25.87,3.800016164779663,3.106,4.91,5.926316261291504,8.01,1.58,1.44,1.8846007585525515,0.510442852973938,1.6770623922348022,2.872981548309326,2.1077215671539307,1.7741423845291138,1.6820968389511108,36.41,2.0,18.91,11.68,2.1,11.01,12.8,18.56,21.37,7.600767135620117,7.53,1.9,2180.484375,1.2332158088684082,4.001635074615479,5.12
2003-03-13,6.85,5.25,1.045,1.4577531814575195,11.94,13.7,2228.330810546875,7.28,0.376,26.71,3.84295392036438,2.987,5.03,5.951714992523193,8.22,1.63,1.47,1.8846007585525515,0.5211893320083618,1.737679958343506,2.867326498031616,2.087236166000366,1.7972140312194824,1.647900104522705,35.11,1.91,18.91,12.71,2.23,11.4,13.18,18.82,22.7,7.665452480316162,8.04,2.08,2215.843994140625,1.2678377628326416,3.943498134613037,4.99
2003-03-14,7.12,5.59,1.045,1.4534767866134644,11.93,13.92,2237.27978515625,7.07,0.386,26.85,3.873010635375977,3.064,5.12,6.095639705657959,8.51,1.56,1.42,1.872672438621521,0.529248833656311,1.7477813959121704,2.892775774002075,2.0986168384552,1.8329870700836184,1.6671361923217771,34.96,1.96,19.94,12.77,2.22,11.21,13.07,18.76,23.21,7.665452480316162,8.04,1.96,2196.19970703125,1.276081681251526,3.910974740982056,4.92
2003-03-17,7.22,5.58,1.039,1.4249770641326904,11.86,13.94,2255.177734375,6.95,0.377,27.14,3.881598711013794,3.192,5.14,6.315760135650635,8.93,1.59,1.45,1.8846007585525515,0.529248833656311,1.7477813959121704,2.872981548309326,2.0895116329193115,1.8617613315582275,1.6820968389511108,34.8,1.96,19.89,12.8,2.27,11.27,13.25,18.66,23.88,7.63311243057251,8.21,1.95,2196.19970703125,1.269486904144287,3.906909704208374,4.96
2003-03-18,7.36,5.41,1.066,1.4819765090942385,12.01,14.3,2353.6181640625,6.95,0.38,27.73,3.950299263000488,3.217,5.43,6.544346809387207,9.16,1.62,1.46,1.872672438621521,0.5373084545135498,1.8012257814407349,2.974780321121216,2.166900873184204,1.8824992179870603,1.705608367919922,33.99,1.96,19.89,13.61,2.32,11.62,13.77,19.51,23.63,7.85951566696167,8.85,2.03,2188.342529296875,1.2678377628326416,3.890647649765015,4.9
2003-03-19,7.17,5.41,1.066,1.4506272077560425,12.13,14.23,2292.764404296875,6.74,0.368,27.26,3.8343660831451416,3.106,5.04,6.747534275054932,9.07,1.51,1.39,1.8488168716430664,0.5373084545135498,1.8083980083465576,2.9974024295806885,2.176006555557251,1.820284724235535,1.720569729804993,32.78,1.91,19.76,13.44,2.25,11.58,13.61,19.23,22.12,8.082684516906738,8.87,1.96,2097.97998046875,1.2546486854553225,3.834137916564941,4.84
2003-03-20,7.18,5.46,1.079,1.4563270807266235,12.09,14.37,2316.927978515625,6.92,0.367,28.42,3.875158071517944,3.149,4.96,6.882993698120117,9.42,1.55,1.41,1.82496190071106,0.5534279346466064,1.8185008764266968,3.0256803035736084,2.216977119445801,1.7790679931640625,1.7697293758392334,34.31,1.93,19.43,14.02,2.3,11.85,13.77,18.9,22.46,7.920967102050781,9.16,2.02,2097.97998046875,1.276081681251526,3.910974740982056,4.92
2003-03-21,7.44,5.33,1.107,1.4891020059585571,12.18,14.42,2371.5166015625,7.0,0.376,28.75,3.8901853561401367,3.268,5.17,7.255505561828613,10.0,1.65,1.5,1.8011051416397097,0.5776070952415466,1.8892208337783811,2.9974024295806885,2.194216251373291,1.8145813941955569,1.8338491916656492,34.64,1.93,19.27,14.72,2.35,11.91,13.93,19.44,23.3,7.924202919006348,9.48,2.06,2200.12890625,1.3107037544250488,3.813403367996216,4.84
2003-03-24,7.26,5.25,1.079,1.4791266918182373,12.09,14.23,2299.92333984375,6.77,0.365,27.81,3.7892813682556152,3.149,5.03,6.908390522003174,9.28,1.6,1.43,1.7891777753829956,0.5588008165359497,1.8287054300308228,2.9182255268096924,2.1364009380340576,1.8005834817886353,1.7718662023544312,34.25,1.96,18.91,13.59,2.29,11.67,13.57,19.03,22.79,7.713968276977539,8.85,1.95,2231.55908203125,1.2859740257263184,3.764618635177612,4.79
2003-03-25,7.31,5.25,1.107,1.4891020059585571,12.21,14.3,2299.92333984375,6.9,0.365,27.91,3.885891914367676,3.234,4.91,6.48508358001709,8.91,1.63,1.46,1.8011051416397097,0.5641740560531616,1.8376965522766116,2.986092090606689,2.1782827377319336,1.8734266757965088,1.8530861139297483,34.39,1.96,18.91,14.06,2.4,11.71,13.83,19.44,23.21,7.600767135620117,9.22,2.03,2302.277099609375,1.2859740257263184,3.780880928039551,4.75
2003-03-26,7.27,5.27,1.141,1.5318511724472046,12.16,14.11,2250.703369140625,6.82,0.366,27.32,3.928830146789551,3.217,4.79,6.510481834411621,9.11,1.62,1.45,1.82496190071106,0.5641740560531616,1.8488106727600095,2.92388129234314,2.1532437801361084,1.86668598651886,1.8509482145309448,35.93,2.04,19.64,13.89,2.33,11.71,13.85,19.33,23.46,7.762486934661865,8.9,2.06,2353.351806640625,1.3008118867874146,3.744291305541992,4.79
2003-03-27,7.31,5.29,1.141,1.5375510454177856,12.33,13.85,2232.80517578125,6.81,0.365,27.44,3.853688955307007,3.217,4.85,6.857595443725586,9.41,1.62,1.45,1.82496190071106,0.5641740560531616,1.8690147399902344,2.929537057876587,2.1577963829040527,1.871093511581421,1.848811149597168,35.9,1.98,19.21,13.42,2.39,11.87,14.03,19.74,23.71,7.762486934661865,8.64,2.08,2353.351806640625,1.3750022649765017,3.805273294448853,4.84
2003-03-28,7.43,5.33,1.114,1.5261517763137815,12.4,13.94,2228.330810546875,7.01,0.368,27.82,3.963180780410767,3.251,4.9,6.772932529449463,9.28,1.64,1.48,1.8488168716430664,0.5641740560531616,1.8488106727600095,2.9040868282318115,2.11682653427124,1.871611714363098,1.9065192937850952,35.99,2.02,19.36,14.15,2.39,12.02,14.27,19.72,24.21,7.762486934661865,9.16,2.09,2372.99609375,1.4805183410644531,3.7605526447296143,4.79
2003-03-31,7.44,5.23,1.114,1.50050151348114,12.33,13.82,2260.547119140625,6.82,0.364,27.81,3.913801670074463,3.166,4.82,7.00998592376709,9.63,1.68,1.45,1.836889624595642,0.5561140179634094,1.8577995300292969,2.8724172115325928,2.1122734546661377,1.8780922889709477,1.8530861139297483,35.19,2.04,19.21,13.89,2.34,11.91,13.89,19.13,23.79,7.762486934661865,8.92,2.08,2349.42236328125,1.5101945400238037,3.699571132659912,4.76
2003-04-01,7.6,5.15,1.107,1.5233008861541748,12.6,14.15,2375.99072265625,6.96,0.373,28.33,4.057643890380859,3.345,5.04,7.33170223236084,10.07,1.77,1.53,1.801134705543518,0.5561140179634094,1.8336539268493648,2.9578139781951904,2.166900873184204,1.946008920669556,1.8146132230758667,35.37,2.07,18.99,14.53,2.44,12.53,14.63,19.86,24.38,7.920967102050781,9.45,2.09,2345.494140625,1.5085458755493164,3.723964929580689,4.77
2003-04-02,7.74,5.15,1.114,1.5674749612808228,12.85,14.36,2486.0654296875,7.22,0.395,29.09,4.295949935913086,3.515,5.43,7.611084461212158,10.25,1.86,1.62,1.753422498703003,0.5588008165359497,1.8477989435195925,3.0143685340881348,2.198312282562256,2.018592357635498,1.8573604822158811,34.96,2.12,18.91,15.15,2.46,12.85,15.16,20.22,23.79,8.021234512329102,9.8,2.13,2325.849609375,1.5481141805648804,3.68330979347229,4.7
2003-04-03,7.73,5.15,1.107,1.5817254781723022,12.85,14.62,2577.345947265625,7.83,0.417,29.34,4.8090596199035645,3.762,6.05,7.83120584487915,10.79,1.89,1.63,1.813063383102417,0.5561140179634094,1.838706374168396,3.0369908809661865,2.226080894470215,2.1129512786865234,1.8530861139297483,34.76,2.1,18.55,14.99,2.44,12.96,15.12,20.91,24.47,8.085920333862305,9.71,2.14,2337.636474609375,1.561304211616516,3.5979349613189697,4.61
2003-04-04,7.65,5.13,1.141,1.5674749612808228,12.77,14.72,2639.989501953125,7.81,0.424,28.65,4.916404724121094,3.838,5.86,7.704209804534912,10.54,1.89,1.64,1.8727039098739624,0.5695470571517944,1.9239733219146729,3.039818525314331,2.232454299926758,2.1246166229248047,1.8039268255233765,34.64,2.1,18.42,14.62,2.4,12.99,15.16,21.32,24.21,8.085920333862305,9.61,2.13,2333.7080078125,1.6157102584838867,3.5528078079223637,4.55
2003-04-07,7.54,5.0,1.196,1.6657986640930176,12.77,14.67,2604.19287109375,7.52,0.427,28.67,5.068835258483887,3.915,5.93,7.450226306915283,10.17,1.96,1.72,1.89655876159668,0.5910390019416809,1.990249514579773,2.9408481121063232,2.181469202041626,2.191755771636963,1.7675917148590088,34.64,2.03,18.15,15.02,2.39,12.97,15.21,21.62,23.46,7.756014347076416,9.6,2.13,2361.209228515625,1.602521300315857,3.54305100440979,4.56
2003-04-08,7.36,4.98,1.155,1.7028486728668213,12.38,14.47,2421.631591796875,7.21,0.386,27.39,4.658776760101318,3.643,5.44,7.221639156341553,9.99,1.89,1.64,1.8846313953399656,0.5937262773513794,1.9296314716339111,2.8384835720062256,2.101803541183472,2.177498817443848,1.810338377952576,34.8,1.97,18.06,14.48,2.3,12.48,14.67,21.11,22.55,7.568419933319092,9.41,2.06,2357.2802734375,1.574493169784546,3.589803457260132,4.62
2003-04-09,7.38,5.06,1.141,1.695723295211792,12.64,14.23,2478.010498046875,7.23,0.371,27.35,4.4226179122924805,3.549,5.14,7.738077640533447,10.53,1.87,1.63,1.8488469123840328,0.5910390019416809,1.9023531675338743,2.8480985164642334,2.0986168384552,2.188904285430908,1.8530861139297483,36.34,1.96,18.15,14.5,2.25,12.5,14.78,21.46,22.29,7.600767135620117,9.48,1.96,2475.14453125,1.50030255317688,3.658917427062988,4.7
2003-04-10,7.38,5.15,1.093,1.637298822402954,12.72,14.23,2438.634765625,7.1,0.373,27.57,4.304537296295166,3.515,5.19,7.602616786956787,10.44,1.84,1.56,1.8249913454055784,0.5883526802062988,1.8488106727600095,2.8560149669647217,2.1090874671936035,2.101804733276367,1.8958327770233157,37.38,1.95,18.28,13.97,2.23,12.23,14.48,20.63,21.62,7.63311243057251,8.99,2.02,2435.8564453125,1.4986542463302612,3.7398195266723633,4.78
2003-04-11,7.37,5.11,1.093,1.6971489191055298,13.08,14.32,2514.7021484375,7.44,0.381,28.16,4.358210563659668,3.592,5.28,7.5856852531433105,10.52,1.87,1.62,1.813063383102417,0.5776070952415466,1.838706374168396,2.872981548309326,2.1099979877471924,2.1422436237335205,1.921481132507324,37.38,1.96,18.67,13.83,2.22,12.53,14.67,21.02,21.62,7.694562435150146,8.95,1.96,2510.503662109375,1.6321979761123655,3.618261575698853,4.67
2003-04-14,7.36,5.23,1.093,1.7669724225997925,12.85,14.42,2559.447998046875,7.44,0.396,29.18,4.336741924285889,3.566,5.59,7.721145153045654,10.59,1.96,1.71,1.908487558364868,0.5749204158782959,1.85386061668396,2.865629196166992,2.1077215671539307,2.1142470836639404,1.9321677684783936,36.83,1.95,18.52,13.73,2.34,12.95,15.07,21.19,22.29,7.940370082855225,8.99,2.09,2553.72021484375,1.6981444358825684,3.601999282836914,4.65
2003-04-15,7.27,5.25,1.148,1.823971152305603,13.21,14.67,2604.19287109375,7.39,0.402,29.61,4.44408655166626,3.617,5.9,7.594151973724365,10.15,2.13,1.88,1.944271206855774,0.5883526802062988,1.9094258546829224,2.8905138969421387,2.130482912063598,2.1865711212158203,1.9043822288513184,38.8,2.01,18.63,13.61,2.46,13.12,15.34,21.69,22.55,7.924202919006348,8.87,2.16,2577.293701171875,1.64868426322937,3.5776073932647705,4.58
2003-04-16,7.18,5.21,1.107,1.8524703979492188,13.09,14.6,2567.501953125,7.4,0.394,28.67,4.379679203033447,3.549,5.95,7.594151973724365,10.49,2.13,1.91,1.9919837713241575,0.5964126586914062,1.897303819656372,2.872981548309326,2.1077215671539307,2.188645124435425,1.8958327770233157,39.66,1.96,18.73,13.34,2.43,12.97,15.25,21.62,22.37,7.794827938079834,8.73,2.13,2463.3583984375,1.7146315574645996,3.536953449249268,4.58
2003-04-17,7.26,5.06,1.148,1.8695706129074097,13.21,14.92,2644.46533203125,8.06,0.413,29.14,4.639454364776611,3.711,6.58,7.619549751281738,10.63,2.27,2.04,1.9919837713241575,0.6071587800979614,1.919325947761536,2.929537057876587,2.162349939346313,2.237379550933838,1.8958327770233157,39.58,1.97,18.45,14.23,2.48,13.36,15.52,21.79,22.79,7.924202919006348,9.41,2.16,2581.22265625,1.8152010440826416,3.471498727798462,4.56
2003-04-22,7.37,5.13,1.155,1.8524703979492188,13.33,14.82,2603.299072265625,8.7,0.401,29.1,4.532108306884766,3.702,6.31,7.49255895614624,10.42,2.3,2.12,1.9800552129745483,0.6098452210426331,1.919528841972351,2.969124555587769,2.194216251373291,2.223640203475952,1.865910291671753,39.66,1.93,18.45,14.48,2.43,13.32,15.64,21.79,22.7,7.988888263702393,9.55,2.13,2593.009033203125,1.8613642454147337,3.439381599426269,4.54
2003-04-23,7.5,5.06,1.168,1.812572360038757,13.21,14.6,2595.243896484375,9.25,0.402,28.75,4.487024307250977,3.685,6.05,7.280902862548828,9.92,2.21,1.99,1.9561994075775144,0.6098452210426331,1.9764078855514529,2.9974024295806885,2.215156316757202,2.228306531906128,1.8808711767196653,39.23,1.92,18.21,14.77,2.39,13.24,15.5,21.62,22.55,8.085920333862305,9.84,2.1,2506.57470703125,1.823444128036499,3.394661903381348,4.45
2003-04-24,7.45,5.06,1.168,1.7512978315353394,12.62,14.07,2586.294921875,8.92,0.415,28.42,4.487024307250977,3.643,5.87,6.959190368652344,9.76,2.07,1.88,1.9800552129745483,0.5990989804267883,1.9700433015823364,2.9578139781951904,2.1887519359588623,2.2397124767303467,1.8958327770233157,38.44,1.92,17.83,14.38,2.35,12.84,14.99,21.14,21.95,7.95654821395874,9.41,2.09,2455.501220703125,1.7723345756530762,3.2889597415924072,4.3
2003-04-25,7.56,4.98,1.141,1.7498725652694702,12.84,14.23,2603.299072265625,8.97,0.412,29.1,4.529962062835693,3.677,5.93,6.925323009490967,9.77,2.09,1.92,1.9800552129745483,0.5910390019416809,1.9508475065231323,2.9267098903656006,2.1577963829040527,2.299593925476074,1.9086570739746092,37.64,1.92,17.49,14.5,2.36,12.58,14.92,21.11,21.95,7.95654821395874,9.43,2.09,2514.432861328125,1.7558485269546509,3.309286117553711,4.35
2003-04-28,7.65,4.9,1.182,1.8097212314605715,13.38,14.6,2697.2646484375,9.26,0.419,29.7,4.723183155059815,3.855,6.22,7.077714443206787,9.89,2.24,2.03,1.9561994075775144,0.6259642839431763,2.002877950668335,2.949331045150757,2.176006555557251,2.299593925476074,1.938579797744751,37.79,1.93,17.37,14.5,2.36,12.99,15.63,21.79,22.37,8.085920333862305,9.6,2.1,2459.429931640625,1.8053090572357176,3.329613447189331,4.34
2003-04-29,7.71,4.84,1.168,1.9237191677093504,13.88,15.1,2747.37890625,9.35,0.426,30.71,4.723183155059815,3.873,6.34,6.984586238861084,9.84,2.21,2.04,2.0874085426330566,0.6071587800979614,2.0180294513702397,3.008713722229004,2.231999397277832,2.30426025390625,1.9663652181625368,37.79,1.95,17.19,14.59,2.39,13.67,16.19,22.78,22.79,8.409356117248535,9.8,2.14,2569.435791015625,1.821796178817749,3.2926180362701416,4.35
2003-04-30,7.73,4.77,1.141,1.8097212314605715,13.38,15.1,2756.32861328125,9.12,0.421,30.29,4.806912422180176,3.889,6.45,7.153912544250488,10.03,2.13,1.96,2.123191595077514,0.5910390019416809,1.9498354196548464,3.065268516540528,2.271149158477783,2.3734734058380127,1.643624782562256,38.85,1.94,17.23,14.13,2.39,13.55,15.73,23.01,22.79,8.474045753479004,9.31,2.17,2467.287841796875,1.7673895359039309,3.33327317237854,4.28
