Date,ABEV3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,CIEL3,CPLE6,CSAN3,CPFE3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,YDUQ3,FIBR3,FLRY3,GGBR4,GOAU4,GOLL4,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,NATU3,PCAR4,PETR3,PETR4,QUAL3,RADL3,RAIL3,SBSP3,SAPR11,SANB11,CSNA3,SMLS3,SUZB3,TAEE11,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VVAR11,WEGE3
2018-02-20,20.06151390075684,7.190882682800293,20.425519943237305,11.014759063720703,17.607908248901367,19.316,18.814157485961918,31.064111709594727,32.60749816894531,29.799999237060547,12.824126243591309,3.569710731506348,18.53365898132324,1.706,10.092681884765623,15.766818046569824,55.16316223144531,11.100974082946776,9.515591621398926,18.195789337158203,22.079,22.32695198059082,9.84241008758545,21.265155792236328,12.838523864746094,29.79805374145508,58.393672943115234,23.45439910888672,12.829105377197266,5.4525980949401855,17.079999923706055,31.37299346923828,37.711,9.250694274902344,29.68638610839844,8.225299835205078,14.997797012329102,15.587501525878906,22.930932998657227,6.55,28.77810287475586,2.5021698474884038,4.533285140991211,10.507396697998049,20.817459106445312,16.92,66.01,11.436532974243164,10.294374465942385,23.613399505615234,15.787792205810549,13.345401763916016,32.38648223876953,14.555169105529783,28.06803703308105,8.1094331741333,56.723,21.63299369812012,12.626434326171877,42.796,11.913575172424316,35.772254943847656,10.282111167907717,31.82997131347656,25.76947021484375,8.239330291748047
2018-02-21,19.78766632080078,7.416206836700439,20.73469352722168,11.179981231689451,17.94325065612793,19.419,18.559104919433597,31.30774688720703,33.01119613647461,30.25,13.13417625427246,3.5068485736846924,18.66988945007324,1.698,10.359247207641602,16.117958068847656,54.56335067749024,11.313748359680176,9.821948051452637,18.56957054138184,22.36,22.22759246826172,9.871789932250977,21.42279815673828,12.75772190093994,29.27959442138672,56.50552749633789,23.43788146972656,12.948260307312012,5.602669715881348,17.459999084472656,31.440837860107425,37.878,9.410305976867676,30.077083587646484,8.393335342407227,15.10826587677002,15.816587448120115,22.813480377197266,6.813,28.977375030517575,2.3981518745422363,4.638014793395996,10.480244636535645,20.88671493530273,16.76,64.38,11.309928894042969,10.198681831359863,24.06046867370605,15.720611572265623,13.834866523742676,32.55548095703125,14.48931121826172,28.4088191986084,8.055005073547363,57.526,21.614032745361328,12.760111808776855,42.337,11.99016284942627,35.70859909057617,10.324596405029297,31.33338737487793,26.32880973815918,8.19983959197998
2018-02-22,19.805334091186523,7.318845272064209,20.533058166503903,11.152442932128906,18.132169723510746,19.535,18.694772720336918,32.28231430053711,33.03244400024414,30.979999542236328,12.660486221313477,3.61461353302002,18.17797088623047,1.701,10.20320987701416,16.317626953125,54.76984405517578,11.284400939941406,9.534159660339355,18.99901580810547,22.854,22.24746322631836,9.80568504333496,21.507251739501957,12.8923921585083,29.692604064941406,56.75542831420898,23.52049446105957,12.797330856323242,5.588378429412842,18.059999465942383,31.38147354125977,37.593,9.563265800476074,30.243682861328125,8.603378295898438,15.142255783081056,15.568411827087402,23.29233741760254,6.879,30.0816650390625,2.454834222793579,4.56320858001709,10.38521671295166,20.974044799804688,17.11,63.55,11.647538185119627,10.445465087890623,23.450834274291992,15.739802360534668,13.734975814819336,32.840118408203125,14.357586860656738,28.850282669067383,7.953928470611572,57.284,20.99784278869629,12.729731559753418,41.558,11.888043403625488,35.75406265258789,10.2056303024292,31.94187355041504,27.667224884033203,8.25368881225586
2018-02-23,19.40781593322754,7.513569355010986,20.642438888549805,11.317666053771973,18.10855865478516,19.72,18.89555549621582,32.28231430053711,33.78318405151367,28.399999618530277,12.686324119567873,3.7044174671173096,18.65475273132324,1.758,9.964815139770508,16.579256057739258,55.85146713256836,11.475164413452148,9.497024536132812,19.8022403717041,23.901,22.45612525939941,10.187628746032717,21.957672119140625,12.691285133361816,30.140758514404297,56.52404022216797,23.710512161254883,13.202458381652832,5.652693748474121,19.06999969482422,31.34754753112793,38.242,9.506940841674805,30.450532913208008,8.653790473937988,15.456658363342283,15.291598320007324,23.66277313232422,6.891,30.206218719482425,2.6227707862854004,4.548246383666992,10.41236686706543,21.56125831604004,17.53,64.98,11.948223114013672,10.636846542358398,23.881641387939453,15.517141342163086,14.24441909790039,33.41829299926758,14.370759963989258,29.48538017272949,7.977254390716553,56.918,20.99784278869629,12.76618766784668,42.665,12.109296798706056,36.040504455566406,10.367085456848145,32.22863006591797,27.966869354248047,8.562439918518066
2018-02-26,19.566822052001957,7.569204807281494,20.53835868835449,11.400277137756348,18.070770263671875,19.72,19.37852478027344,32.7543830871582,33.42906188964844,28.600000381469727,10.68820571899414,3.794221162796021,18.374736785888672,1.819,9.990821838378906,16.661876678466797,55.53681564331055,11.6145658493042,9.088550567626951,19.452320098876957,23.297,22.47599983215332,9.989312171936035,22.29547691345215,12.62843894958496,30.65043067932129,56.67212677001953,23.190034866333008,13.528154373168944,5.852787971496582,19.600000381469727,29.91417121887207,37.858,9.520889282226562,30.416053771972656,8.342923164367676,15.320697784423828,15.081600189208984,23.581457138061523,6.817,29.78276252746582,2.843772649765014,4.578169345855713,10.520971298217772,21.591371536254883,17.02,64.77,12.227806091308594,10.838303565979004,23.7109432220459,15.26760959625244,14.344308853149414,33.311553955078125,14.347050666809082,29.62479019165039,8.459309577941895,57.409,20.466970443725582,13.003162384033203,42.778,12.21141242980957,35.2675895690918,10.834452629089355,33.15184783935547,28.30646705627441,8.673734664916992
2018-02-27,19.62865829467773,7.371698379516602,20.337133407592773,11.079012870788574,17.947969436645508,19.501,19.269994735717773,32.434593200683594,32.97578430175781,28.649999618530277,11.04132080078125,3.7672812938690186,18.306625366210938,1.785,9.64840602874756,16.69630241394043,55.21232604980469,11.548532485961914,9.339205741882324,19.8022403717041,23.577,22.694599151611328,10.040726661682127,22.239177703857425,12.784655570983888,29.43777084350586,57.84759140014648,22.56216049194336,13.226292610168455,5.717010498046875,19.61000061035156,29.600366592407227,37.436,9.395339965820312,29.962162017822266,8.30091667175293,15.244223594665527,14.890695571899414,23.47303771972656,6.784,28.77810287475586,2.758749008178711,4.518324375152588,10.38521671295166,21.332395553588867,17.14,66.74,12.19615650177002,10.828229904174805,23.20697021484375,14.849164009094238,14.024659156799316,34.067623138427734,14.07570457458496,29.338224411010746,8.272706985473633,56.988,20.343732833862305,12.869483947753906,42.064,12.007180213928224,34.74473190307617,10.749476432800291,33.1028938293457,27.627269744873047,8.544488906860352
2018-02-28,19.434314727783203,7.126902580261231,20.191421508789062,10.950505256652832,17.395360946655273,18.893,18.54282569885254,31.82547950744629,32.89079284667969,29.920000076293945,10.937970161437988,3.686458110809326,18.306625366210938,1.754,9.399174690246582,16.572370529174805,55.20249557495117,11.255050659179688,9.329922676086426,19.69885635375977,22.811,21.621471405029297,9.768959045410156,22.042116165161133,12.85647964477539,29.78926658630371,57.079376220703125,22.413454055786133,13.202458381652832,5.631253719329834,19.200000762939453,29.278064727783203,37.239,9.151216506958008,28.945240020751957,8.32612133026123,15.210232734680176,14.795241355895996,23.4368953704834,6.846,28.66186141967773,2.74518084526062,4.465959548950195,10.303763389587402,21.139667510986328,16.81,66.93,12.21198272705078,10.808085441589355,23.36954498291016,14.922101974487305,14.224440574645996,33.48945617675781,14.094145774841309,28.478525161743164,7.891727447509766,58.236,20.618650436401367,12.45630168914795,41.342,11.99867057800293,34.25370407104492,10.469054222106934,31.508241653442383,27.357589721679688,8.404478073120117
2018-03-01,19.734664916992188,7.118556976318359,20.267749786376957,10.766927719116213,17.527603149414062,19.009,18.15753555297852,32.053897857666016,32.55792236328125,30.149999618530277,10.834619522094728,3.6101233959198,18.314191818237305,1.758,9.598557472229004,16.4208984375,55.48765182495117,11.152331352233888,8.568674087524414,19.22169303894043,22.811,21.46249389648437,9.952587127685549,22.1322021484375,12.793633460998535,29.569580078125,56.866493225097656,22.56216049194336,13.623477935791016,5.702717304229736,19.100000381469727,29.67669486999512,36.787,9.308330535888672,29.373388290405277,8.35972785949707,15.16774559020996,14.80478572845459,23.22005844116211,6.94,28.811317443847656,2.7792508602142334,4.56320858001709,10.37164306640625,20.85359001159668,17.08,67.06,12.01152515411377,10.59152126312256,23.328901290893555,15.204266548156738,13.685029983520508,33.98756408691406,14.041460037231444,28.323619842529297,7.541849136352539,58.595,20.154136657714844,12.42591953277588,42.355,11.93910312652588,33.73539733886719,10.027178764343262,31.088603973388672,28.146656036376957,8.357803344726562
2018-03-02,19.94667625427246,7.199227809906006,20.26081085205078,10.812821388244627,17.73894691467285,19.104,17.89705467224121,32.31863784790039,32.827056884765625,30.84000015258789,10.85184383392334,3.7044174671173096,18.079593658447266,1.761,9.600725173950195,16.627452850341797,54.52402114868164,11.233039855957031,8.51297378540039,19.651138305664062,23.339,21.36312866210937,10.158247947692873,22.042116165161133,12.964215278625488,29.13020896911621,57.32002258300781,23.545278549194336,13.424883842468262,5.566938400268555,19.020000457763672,30.032920837402344,37.731,9.38514232635498,29.5285587310791,8.401737213134766,15.16774559020996,14.62342357635498,23.373653411865234,7.026,29.309494018554688,2.799149751663208,4.727783203125,10.37164306640625,21.12159919738769,16.97,67.43,12.227806091308594,10.83326530456543,23.2557430267334,15.183151245117188,13.784921646118164,33.542823791503906,14.246944427490234,28.35460090637207,7.160869121551514,57.69,20.666051864624023,12.63858413696289,42.14,11.922083854675291,33.49063491821289,9.636289596557615,30.599016189575195,27.657236099243164,8.311132431030273
2018-03-05,19.8936710357666,7.288244724273682,20.4134578704834,10.84953784942627,17.97995376586914,19.234,17.679990768432617,32.5866813659668,32.62166976928711,24.75,10.757107734680176,3.695436954498291,18.2006778717041,1.761,9.511871337890623,16.661876678466797,53.77670669555664,11.401793479919434,8.438706398010254,19.619325637817383,23.535,21.48236656188965,10.15090274810791,22.09842109680176,13.08452033996582,29.17414665222168,56.98682022094727,23.87574005126953,13.559926986694336,5.6455488204956055,18.899999618530277,30.770811080932617,37.377,9.636533737182615,29.94809341430664,7.981650352478027,15.16774559020996,14.98614501953125,23.51821517944336,7.088,28.98568153381348,2.725583553314209,4.682899475097656,10.37164306640625,21.16978454589844,16.57,66.58,12.575966835021973,11.140485763549805,23.247615814208984,15.029592514038086,13.585140228271484,33.7296142578125,14.225869178771973,28.509498596191406,7.0597920417785645,55.623,20.305814743041992,12.498834609985352,42.806,12.007180213928224,33.14772415161133,9.466338157653809,30.56405258178711,27.527387619018555,8.200204849243164
2018-03-06,20.11451911926269,7.302153587341309,20.468971252441406,10.74856948852539,18.168960571289062,19.262,17.63657569885254,33.306575775146484,33.1386833190918,24.13999938964844,10.429827690124512,3.6415553092956543,17.875259399414062,1.73,9.60289478302002,16.68253517150879,53.30472183227539,11.372445106506348,8.271602630615234,19.404603958129883,23.194,20.89612197875977,10.018692016601562,21.76623916625977,13.00551414489746,28.629329681396484,57.90312576293945,23.586584091186523,12.964150428771973,5.466891765594482,19.040000915527344,30.19405937194824,37.092,9.594633102416992,29.83891868591309,7.948042869567871,15.159246444702148,14.671152114868164,23.897686004638672,6.838,28.64525413513184,2.68880033493042,4.480920791625977,10.26982593536377,20.687969207763672,16.29,66.28,12.491564750671388,11.029685974121094,23.31264305114746,14.816530227661133,13.235522270202637,33.311553955078125,14.252211570739746,28.26166534423828,7.0597920417785645,55.272,20.52385139465332,12.42591953277588,42.393,11.964632034301758,33.184303283691406,9.85722827911377,30.41717338562012,27.067934036254883,8.18579387664795
2018-03-07,20.379528045654297,7.274338245391846,20.15673065185547,10.757747650146484,17.60191535949707,18.941,17.490055084228516,33.07681655883789,33.046607971191406,25.15999984741211,10.56762981414795,3.708908081054688,18.087158203125,1.735,9.566049575805664,16.641225814819336,53.49155807495117,11.306411743164062,8.085931777954102,18.80815315246582,22.147,21.2935733795166,9.981966018676758,21.99144744873047,13.053996086120604,27.6099910736084,58.40292739868164,24.32010841369629,13.289840698242188,5.581231594085693,18.600000381469727,30.9573974609375,37.367,9.56670093536377,29.79867553710937,7.906033992767334,15.43966007232666,14.432518005371094,23.71698760986328,6.723,28.728286743164062,2.714427709579468,4.323826313018799,10.134071350097656,20.684955596923828,16.36,66.15,12.322759628295898,10.91384983062744,23.328901290893555,15.29448127746582,13.485248565673828,33.578399658203125,14.225869178771973,28.34685516357422,7.036466598510742,49.814,20.81772232055664,12.42591953277588,42.646,12.356077194213867,33.339752197265625,9.57680606842041,30.310014724731445,26.91811180114746,8.131749153137207
2018-03-08,20.582706451416016,7.257645130157471,19.983264923095703,10.757747650146484,17.318397521972656,18.681,16.903982162475586,33.252960205078125,33.03244400024414,25.030000686645508,10.636530876159668,3.8121821880340576,18.049318313598636,1.77,9.438185691833496,16.661876678466797,54.65184783935547,11.04961395263672,8.141633987426758,18.47413444519043,21.509,20.617902755737305,9.967275619506836,22.01959991455078,13.107864379882812,27.856037139892575,62.21624374389648,24.48072052001953,12.73378086090088,5.438305854797363,19.350000381469727,31.500219345092773,37.298,9.503857612609863,29.59177589416504,7.855624675750732,15.567119598388672,13.955251693725586,24.98188781738281,6.833,28.769798278808597,2.660459280014038,4.308865547180176,10.140857696533203,20.669898986816406,16.29,65.66,12.338583946228027,10.92895793914795,22.207162857055664,15.125569343566896,13.315434455871582,33.47166061401367,14.225869178771973,28.24617576599121,6.678812980651856,48.371,21.576114654541016,12.42591953277588,42.675,12.2965087890625,33.24831008911133,9.37286376953125,29.32679557800293,26.608476638793945,8.08851432800293
2018-03-09,20.70638084411621,7.510787010192871,20.44815444946289,10.895432472229004,17.72005271911621,19.084,17.131900787353516,33.47505187988281,33.85400390625,26.559999465942383,10.757107734680176,3.758299350738525,17.390920639038086,1.807,9.782770156860352,16.84088897705078,56.03830337524414,11.203692436218262,8.438706398010254,19.006967544555664,22.028,22.058671951293945,10.0994873046875,22.042116165161133,12.874435424804688,27.77695083618164,62.53092956542969,24.29475212097168,12.813215255737305,5.409720420837402,20.71999931335449,31.38147354125977,37.583,9.58764934539795,29.99982261657715,8.20849609375,15.567119598388672,13.888435363769531,26.56302261352539,6.948,29.74124336242676,2.734628677368164,4.480920791625977,10.47345733642578,20.89876365661621,16.36,66.45,12.660367965698242,11.27646827697754,21.79260635375977,15.317516326904297,13.385357856750488,33.88972473144531,14.581514358520508,28.53274154663086,6.9431657791137695,47.576,21.93634414672852,12.577825546264648,42.44,12.458197593688965,33.96155548095703,9.500328063964844,29.779504776000977,26.96805191040039,8.286676406860352
2018-03-12,21.18340301513672,7.502442359924316,20.42040252685547,10.84953784942627,17.932697296142578,19.234,17.37067222595215,33.29891586303711,34.13730239868164,26.920000076293945,10.765719413757324,3.794221162796021,17.29253387451172,1.86,9.704751014709473,16.9166259765625,56.146461486816406,11.372445106506348,8.299452781677246,19.786333084106445,23.016,21.830137252807617,10.224356651306152,22.16598320007324,13.01808261871338,28.128442764282227,64.372802734375,24.18485641479492,13.051974296569824,5.474037170410156,21.600000381469727,31.63591194152832,37.731,9.678430557250977,30.338903427124023,8.552969932556152,15.76255702972412,14.01252555847168,26.834074020385746,6.883,29.82427406311035,2.791311264038086,4.54076623916626,10.711027145385742,20.86864852905273,16.32,66.84,12.607616424560549,11.246248245239258,21.678810119628903,15.0986967086792,13.545184135437012,33.685142517089844,14.866031646728516,28.850282669067383,7.013141632080078,49.128,20.959924697875977,12.69327449798584,41.914,12.50074291229248,33.59579086303711,9.644787788391112,30.034143447875977,27.24772071838379,8.25064468383789
2018-03-13,21.16573715209961,7.485752105712891,20.14979553222656,10.794464111328123,17.677520751953125,18.961,17.310977935791016,32.87822723388672,33.938995361328125,26.96999931335449,10.972420692443848,3.677475929260254,17.633085250854492,1.871,9.384004592895508,16.875316619873047,56.24479675292969,11.277063369750977,8.290169715881348,19.46822738647461,22.565,21.581727981567383,10.114178657531738,21.676158905029297,12.770289421081545,29.086271286010746,64.07662200927734,23.63538932800293,12.964431762695312,5.4454522132873535,21.6200008392334,31.76314163208008,37.524,9.615583419799805,30.09178924560547,8.73780632019043,16.136444091796875,14.232068061828612,26.02091789245605,6.911,29.45064163208008,2.760256290435791,4.56320858001709,11.009687423706056,20.78734016418457,16.31,65.88,12.486289024353027,11.135448455810549,21.800737380981445,15.282965660095217,13.435303688049316,34.12099075317383,15.07415008544922,28.44754409790039,6.896515846252441,49.658,21.566633224487305,12.577825546264648,41.182,12.509252548217772,33.34889602661133,9.551314353942873,29.800724029541016,27.197778701782227,8.178584098815918
2018-03-14,21.439584732055664,7.355008125305176,19.96245002746582,10.84035873413086,17.578285217285156,18.852,17.310977935791016,32.59432601928711,33.43613815307617,26.40999984741211,10.894906997680664,3.592162132263184,17.36821174621582,1.84,9.37750244140625,16.730730056762695,56.06780242919922,11.18901824951172,8.215902328491211,18.132169723510746,20.905,20.98554992675781,9.989312171936035,21.563554763793945,12.569183349609377,29.61351585388184,66.4090347290039,22.959129333496094,12.773425102233888,5.459743976593018,20.90999984741211,31.949722290039062,37.583,9.517822265625,29.41937065124512,8.510958671569824,16.144939422607422,14.394338607788086,25.623380661010746,6.961,29.36761283874512,2.7044782638549805,4.495882034301758,11.301558494567873,20.62773895263672,15.98,65.46,12.454635620117188,11.271432876586914,21.101680755615234,15.16587734222412,13.56516170501709,33.91640853881836,15.10049533843994,28.7883243560791,6.849864959716797,50.071,22.75161361694336,12.517062187194824,41.154,12.543291091918944,33.31689453125,9.636289596557615,30.133174896240234,26.6983699798584,8.304686546325684
2018-03-15,21.09506607055664,7.232610702514648,19.38654327392578,10.601707458496094,17.18135643005371,18.571,17.35439109802246,32.52527618408203,33.47154998779297,25.270000457763672,10.447054862976074,3.6819658279418954,16.87554931640625,1.853,9.266975402832031,16.572370529174805,55.94980239868164,11.115647315979004,8.132349967956543,18.052642822265625,20.811,20.68745803833008,10.048072814941406,21.38901901245117,12.416558265686035,29.349899291992188,66.2331771850586,23.060569763183597,12.367541313171388,5.309673309326172,21.100000381469727,31.34754753112793,37.308,9.475924491882324,29.55729484558105,8.233701705932617,15.864527702331545,14.232068061828612,25.37942695617676,6.977,29.434038162231445,2.743673801422119,4.226577758789063,11.131866455078123,20.26336669921875,15.96,64.15,12.19615650177002,10.732536315917969,20.248188018798828,14.952814102172852,13.335412979125977,33.72072219848633,15.118937492370604,28.73410987854004,6.632161140441895,50.43,22.18282127380371,12.517062187194824,40.31,12.50074291229248,32.85053634643555,9.466338157653809,29.99170684814453,27.51740074157715,8.322702407836914
2018-03-16,20.856555938720703,7.163064002990723,19.532257080078125,10.307979583740234,17.261682510375977,18.626,17.490055084228516,32.532936096191406,34.34977722167969,25.0,10.507342338562012,3.722378015518189,17.068021774291992,1.906,9.472860336303713,16.53106117248535,57.07077026367188,11.056950569152832,8.02094841003418,17.742490768432617,20.768,20.66756820678711,9.91586208343506,21.61422538757324,12.368077278137209,31.98611259460449,59.46732711791992,23.22963523864746,12.295915603637695,5.2810893058776855,21.56999969482422,31.890361785888672,36.964,9.38514232635498,29.436607360839844,8.082470893859863,15.91551113128662,13.869344711303713,25.027063369750977,7.182,29.26797866821289,2.794929265975952,4.226577758789063,11.233682632446287,19.96223258972168,16.0,64.56,12.328035354614258,10.792976379394531,17.882780075073242,14.680245399475098,13.405336380004885,34.129886627197266,14.968774795532228,29.16009330749512,6.616610527038574,50.968,27.01753807067871,12.63858413696289,40.291,12.44968605041504,32.461910247802734,9.474835395812988,29.92097282409668,27.89695167541504,8.358733177185059
2018-03-19,21.01556396484375,7.110212326049805,19.462865829467773,10.234546661376951,17.167186737060547,18.442,16.876848220825195,31.76565361022949,33.66278076171875,25.0,10.455666542053224,3.816671848297119,17.36057472229004,1.896,9.227967262268066,16.4897518157959,55.458152770996094,10.96890640258789,8.011664390563965,17.68682289123535,20.539,20.478593826293945,9.908516883850098,21.732458114624023,12.317800521850586,31.62582778930664,58.92124557495117,23.221179962158203,11.961657524108888,5.123870849609375,20.920000076293945,31.33907699584961,36.581,9.28738498687744,28.804441452026367,8.20849609375,15.991984367370604,13.840707778930664,24.83732795715332,7.252,28.64525413513184,2.734628677368164,4.17421293258667,10.982537269592283,20.17603874206543,15.97,64.04,11.91657257080078,10.541156768798828,18.533063888549805,14.856841087341309,13.055718421936035,34.17435836791992,14.752753257751465,28.935474395751957,6.422234058380127,49.284,29.008304595947266,12.58997631072998,40.619,12.245450973510742,32.45276641845703,9.00746726989746,29.072145462036133,27.757118225097656,8.362334251403809
2018-03-20,20.92722511291504,7.249300956726074,19.532257080078125,10.280442237854004,17.138822555541992,18.414,17.12104606628418,31.88842010498047,33.58487319946289,24.5,10.335090637207031,3.816671848297119,17.69161605834961,1.886,9.123939514160156,16.358938217163086,56.83477020263672,10.932222366333008,7.77029275894165,17.615245819091797,20.854,20.32940673828125,9.952587127685549,21.84506607055664,12.283683776855469,32.0739860534668,59.23593521118164,22.773157119750977,12.52671241760254,5.302526473999023,20.82999992370605,30.660545349121094,36.542,9.28738498687744,28.896387100219727,8.158086776733398,16.144939422607422,13.917071342468262,24.530134201049805,7.223,28.313138961791992,2.7135238647460938,4.136810302734375,10.846781730651855,20.070640563964844,15.72,62.91,12.074825286865234,10.65699291229248,19.42720603942871,14.85300064086914,13.07569694519043,33.90751266479492,14.826516151428224,29.17557716369629,6.546635150909424,48.714,28.86610984802246,12.38338565826416,40.225,12.390117645263672,32.21501541137695,9.304882049560549,29.42582130432129,27.58731842041016,8.297483444213867
