,VIVO4,AMBV4,ARCZ6,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,ENBR3,GFSA3,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,RENT3,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,POSI3,RDCD3,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-01-22,28.3,19.45,10.98,5.823,14.138474464416504,12.269061088562012,47.67,20.6,6.576431274414063,3.318883419036865,2.54248571395874,21.056,1.089,3.4105191230773926,6.216039180755615,13.52224349975586,32.12,9.31325912475586,8.605,15.747068405151367,3.5610814094543457,593.716064453125,17.386669158935547,17.67681884765625,30.713279724121094,,2.4027557373046875,7.698318958282471,3.3868987560272217,0.7271069884300232,11.96848487854004,3.1573729515075684,2.7,3.508395195007324,5.0,19.41,22.72,46.34,19.513660430908203,14.872511863708496,23.372276306152344,22.75,388.291259765625,7.831760883331299,9.23,12.311159133911133,6.62,31.36,45.1,44.59,25.74,50.78,5.44,20.98,20.34622001647949,18.89685821533203,23.221923828125,28.28,19.48
2008-01-23,26.92,19.07,11.34,5.707,13.432317733764648,11.7133150100708,47.47,19.11,6.406135559082031,3.2694525718688965,2.4321658611297607,21.412,1.056,3.457740306854248,6.257204055786133,12.914861679077148,30.76,8.862409591674805,8.418,15.425345420837402,3.390823602676392,586.4876098632812,17.386669158935547,16.66158676147461,31.151905059814453,,2.3513195514678955,7.637704372406006,3.2907636165618896,0.7308232188224792,11.51206111907959,3.1376402378082275,2.516,3.404219388961792,4.84,17.7,21.17,46.11,19.13813781738281,14.61770725250244,22.903947830200195,21.75,374.9784240722656,7.465912342071533,8.68,11.798194885253906,6.5,30.87,46.27,42.83,25.09,49.41,4.95,20.54,18.8170166015625,17.678508758544922,21.95350456237793,26.57,18.2
2008-01-24,29.32,19.96,11.46,6.131,14.499226570129396,12.58967399597168,49.36,19.9,6.486275672912598,3.549085855484009,2.5073883533477783,21.124,1.093,3.5795977115631104,6.514491558074951,13.905855178833008,33.03,9.102862358093262,8.392,15.789401054382324,3.405130624771118,624.9297485351562,17.386669158935547,17.318506240844727,31.609603881835938,,2.510524034500122,8.258010864257812,3.697488307952881,0.7382550239562988,11.94312858581543,3.2501204013824463,2.725,3.600594997406006,5.35,18.31,22.34,49.69,20.631175994873047,15.643046379089355,24.630897521972656,24.5,397.72119140625,7.780714511871338,9.08,12.97801113128662,6.62,31.73,48.0,44.57,26.32,53.12,5.34,22.58,20.34622001647949,18.89685821533203,24.451316833496094,28.59,18.59
2008-01-28,31.4,20.53,11.53,6.199,14.007984161376951,12.440061569213867,48.39,21.09,6.441195964813232,3.5547358989715576,2.4547319412231445,20.972,1.137,3.716688394546509,6.792359352111816,13.873891830444336,32.41,9.446366310119627,8.894,15.924860000610352,3.5195906162261963,645.957763671875,17.386669158935547,18.035127639770508,31.809844970703125,,2.5227692127227783,8.215585708618164,3.645723819732666,0.76179039478302,12.171338081359863,3.291562080383301,2.635,3.3766791820526123,5.48,18.3,22.56,49.93,21.970399856567383,16.484920501708984,25.245567321777344,26.549999237060547,410.59027099609375,7.901956081390381,9.35,13.644866943359377,6.93,32.13,47.5,48.08,27.62,54.91,5.52,22.45,20.605409622192383,19.26982307434082,24.514738082885746,28.78,18.6
2008-01-29,31.41,20.26,11.98,6.062,14.641226768493652,12.69654655456543,48.4,20.96,6.711665153503418,3.6578328609466553,2.448878526687622,20.735,1.12,3.89947772026062,6.586532115936279,14.884061813354492,34.48,9.875746726989746,9.397,15.916400909423828,3.490975141525269,682.7571411132812,17.386669158935547,18.453161239624023,34.08878707885742,,2.5693061351776123,8.304491996765137,3.505218267440796,0.7667449116706848,12.435052871704102,3.206707239151001,2.659,3.422182321548462,5.75,19.5,23.23,50.42,21.943248748779297,16.470645904541016,25.238250732421875,26.5,427.1203308105469,7.914718151092529,9.21,13.842360496520996,6.69,33.88,50.4,49.7,28.54,56.28,5.73,22.33,21.564403533935547,20.05304527282715,24.919666290283203,28.93,19.18
2008-01-30,32.11,20.53,12.28,6.062,14.967439651489258,12.995795249938965,48.99,21.51,6.80182409286499,3.827306747436523,2.369474411010742,20.625,1.138,4.112730503082275,6.316895008087158,15.088651657104492,34.58,9.832809448242188,9.158,15.916400909423828,3.403700590133667,679.1428833007812,17.386669158935547,18.512882232666016,34.19367599487305,,2.549713611602783,8.253972053527832,3.475637912750244,0.76179039478302,12.176409721374512,3.1850008964538574,2.733,3.400628566741944,5.73,21.0,23.1,51.79,22.49748420715332,16.843690872192383,23.855234146118164,25.700000762939453,442.6520385742188,8.038084030151367,9.26,14.065497398376465,6.42,33.78,51.68,49.14,29.32,56.61,5.83,22.52,22.1708984375,20.513036727905277,25.558752059936523,29.57,18.79
2008-01-31,34.14,19.96,12.16,5.891,14.506903648376465,12.504176139831545,49.36,22.74,6.511318683624268,4.003844261169434,2.336885690689087,21.936,1.087,4.187369346618652,6.228389739990234,14.641105651855469,34.38,9.40342903137207,8.818,16.1280460357666,3.362210273742676,650.5578002929688,17.386669158935547,18.21428680419922,32.37242889404297,,2.481133222579956,7.987266540527344,3.616142988204956,0.7543578743934631,11.811270713806152,3.1672399044036865,2.676,3.30483627319336,5.6,20.44,22.07,53.03,21.807518005371094,16.389122009277344,22.684423446655277,25.5,414.91693115234375,7.904080867767334,9.17,14.106538772583008,6.42,33.76,51.31,47.4,29.58,57.34,6.06,21.89,22.160533905029297,20.513036727905277,25.285554885864254,29.27,18.68
2008-02-01,35.65,21.32,12.75,5.871,15.69662094116211,12.397310256958008,50.26,23.56,6.726693153381348,4.109766006469727,2.3393943309783936,21.716,1.119,4.188890933990479,6.627696990966797,15.465866088867188,33.73,9.81134033203125,9.133,16.593685150146484,3.284950017929077,660.4146118164062,17.386669158935547,18.9309139251709,33.221073150634766,,2.4003071784973145,7.769040107727051,3.697488307952881,0.7729384899139404,11.8163423538208,3.186973810195923,2.676,3.271307945251465,5.65,21.4,22.9,54.98,22.19209289550781,16.65411376953125,24.001583099365234,26.0,413.8075256347656,8.159326553344727,9.24,15.02218246459961,6.62,35.21,53.0,49.42,30.42,57.4,6.28,21.32,23.84525489807129,21.86814308166504,26.783266067504883,30.71,19.13
2008-02-06,33.03,20.69,11.74,5.727,15.159329414367676,12.119440078735352,49.26,22.35,6.4612321853637695,4.095642566680908,2.394549369812012,21.649,1.082,3.777617931365967,6.380702018737793,14.641105651855469,31.41,9.377666473388672,8.75,15.967187881469728,3.204829454421997,611.45849609375,17.386669158935547,18.220260620117188,31.399826049804688,,2.307232618331909,7.43766975402832,3.7122786045074463,0.7456875443458557,11.588129997253418,3.1376402378082275,2.569,3.2341880798339844,5.64,21.05,22.08,52.86,21.318883895874023,16.06296730041504,22.54538917541504,26.0,394.94769287109375,8.252917289733887,9.24,14.337369918823242,6.56,33.54,50.3,49.14,29.57,55.92,5.76,20.3,24.36362648010254,22.10435104370117,25.910009384155277,29.56,19.13
2008-02-07,34.46,21.33,11.65,5.646,15.324356079101562,11.969813346862791,50.34,22.26,6.270901679992676,3.982659578323364,2.3444008827209477,22.182,1.103,3.686224937438965,6.3889336585998535,13.74601936340332,30.06,9.446366310119627,8.894,15.747068405151367,3.3049800395965576,582.8734741210938,17.386669158935547,18.09783363342285,31.142372131347656,,2.277841806411743,7.413424015045166,3.7048826217651367,0.7308232188224792,11.359918594360352,3.0883052349090576,2.524,3.247361183166504,5.33,21.09,21.98,51.39,22.024688720703125,16.562379837036133,21.586790084838867,26.0,378.306640625,8.08062744140625,9.12,14.25786304473877,6.33,33.32,50.1,49.07,29.84,55.6,5.92,19.96,25.78915786743164,23.074058532714844,25.563634872436523,29.15,18.99
2008-02-08,34.06,20.93,12.03,5.598,15.343544006347656,11.969813346862791,50.97,21.97,6.1456828117370605,4.032090663909912,2.373656272888184,21.784,1.078,3.709073066711426,6.380702018737793,13.490280151367188,30.7,9.467835426330566,8.826,15.90792751312256,3.3250107765197754,592.40185546875,17.386669158935547,17.620079040527344,30.703746795654297,,2.265594720840454,7.364924907684326,3.911942958831787,0.7308232188224792,11.28891944885254,3.15540099143982,2.503,3.2090418338775635,5.31,21.9,21.75,50.76,22.088022232055664,16.67449951171875,20.78186416625977,26.5,377.19720458984375,7.870050430297852,9.15,14.39892578125,6.36,33.62,53.5,48.43,28.35,55.92,5.8,19.63,25.77619171142578,22.862707138061523,26.10027503967285,29.69,19.18
2008-02-11,34.63,21.65,12.16,5.796,15.735000610351562,12.07668685913086,50.82,22.15,6.406135559082031,4.095642566680908,2.4029109477996826,21.649,1.119,3.808083534240722,6.596821308135986,13.969792366027832,32.61,9.875746726989746,9.252,16.50901985168457,3.2606279850006104,618.6869506835938,17.386669158935547,19.40866470336914,32.50592041015625,,2.3513195514678955,7.540715217590332,3.8971526622772217,0.7419713139533997,11.66420078277588,3.374443769454956,2.577,3.405418872833252,5.44,22.61,22.81,53.57,22.51332092285156,16.953763961791992,20.46720695495605,25.799999237060547,382.18951416015625,7.933860778808594,9.73,14.634891510009766,6.49,35.1,53.51,46.89,26.99,56.89,6.19,20.06,25.529972076416016,22.94974136352539,27.075973510742188,30.75,19.42
2008-02-12,35.98,22.3,12.32,6.001,16.061214447021484,12.290435791015623,51.05,22.98,6.411145210266113,4.094230651855469,2.4990267753601074,21.014,1.145,3.89947772026062,6.75942850112915,14.385366439819336,34.95,10.176315307617188,9.473,16.95772933959961,3.2906737327575684,657.1290283203125,17.386669158935547,19.28923225402832,32.99222183227539,,2.456639528274536,8.003427505493164,3.8305985927581783,0.7555968165397644,11.993842124938965,3.451404571533203,2.766,3.626938581466675,5.7,22.49,23.11,53.65,22.53594207763672,16.988420486450195,20.233043670654297,26.25,432.6673889160156,8.082754135131836,10.1,14.940105438232422,6.48,36.21,54.41,46.34,26.66,57.65,6.6,20.73,25.47554016113281,23.248106002807617,27.27600860595703,31.13,20.41
2008-02-13,35.29,22.22,12.08,6.165,16.35672378540039,12.294706344604492,49.86,23.08,6.481266975402832,4.098467826843262,2.5575368404388428,21.784,1.145,4.050278186798096,6.936441898345947,15.344389915466309,36.29,10.476880073547363,9.822,16.76300811767578,3.473805904388428,682.4285278320312,17.386669158935547,19.259370803833008,33.84086990356445,,2.525219202041626,8.413596153259277,3.571773052215576,0.7555968165397644,12.475625038146973,3.690180540084839,2.848,3.640108823776245,5.51,21.68,24.14,52.72,22.98385238647461,17.237102508544922,19.87448501586914,26.299999237060547,461.5119018554688,7.967893123626709,9.91,15.542840003967283,6.36,37.49,54.8,46.69,27.29,56.59,6.34,21.56,25.141191482543945,23.31027030944824,27.70531463623047,31.27,21.14
