,AMBV4,ARCZ6,BBDC4,BBAS3,BRTP3,BRTP4,CMIG4,CPLE6,CRTP5,ELET3,ELET6,ELPL4,EMBR3,EMBR4,EBTP3,EBTP4,GGBR4,ITSA4,ITUB4,PETR3,PETR4,SBSP3,CSNA3,CSTB4,CRUZ3,VCPA4,TCOC4,TNEP4,TNLP3,TNLP4,TMAR5,TMCP4,VIVT3,TSPP4,TCSL4,USIM5,VALE3,VALE5
2003-02-17,6.29,5.41,0.936,1.346603512763977,10.83,12.62,2138.839111328125,0.321,26.29,3.7377560138702393,2.902,4.93,7.153912544250488,9.45,1.47,1.26,1.93231201171875,0.4862642288208008,1.5528994798660278,2.836221218109131,2.103169202804565,1.9172351360321045,1.7675917148590088,34.96,1.8,19.23,10.02,2.18,10.55,12.35,19.07,19.28,7.283798217773437,6.65,1.9,1.213431477546692,4.106117248535156,5.26
2003-02-18,6.5,5.35,0.991,1.375102996826172,11.38,13.45,2147.7880859375,0.335,26.8,3.8622758388519287,2.987,4.99,7.1200456619262695,9.56,1.55,1.34,1.8965272903442385,0.4916371703147888,1.5846210718154907,2.884293556213379,2.0904226303100586,1.9239753484725952,1.8231627941131592,35.77,1.82,19.36,10.27,2.3,11.07,12.85,19.54,20.44,7.536079883575439,6.79,1.95,1.2348644733428955,4.097986221313477,5.18
2003-02-19,6.58,5.38,0.929,1.3352038860321045,11.28,13.49,2086.039306640625,0.321,26.16,3.7678122520446777,2.868,4.89,7.035386085510254,9.45,1.5,1.29,1.8846007585525515,0.4782046973705292,1.529561161994934,2.844704389572144,2.0690269470214844,1.8433555364608765,1.8274376392364504,34.47,1.83,19.43,10.42,2.2,10.65,12.48,19.08,19.94,7.471389770507812,6.74,1.9,1.2200260162353516,4.024808883666992,5.2
2003-02-20,6.69,5.27,0.915,1.346603512763977,11.34,13.35,2068.141845703125,0.325,26.13,3.656173229217529,2.851,4.83,6.984586238861084,9.17,1.5,1.28,1.93231201171875,0.4889504909515381,1.5356239080429075,2.805116653442383,2.0257797241210938,1.8526873588562007,1.865910291671753,34.69,1.86,19.65,10.55,2.2,10.65,12.42,18.96,20.95,7.503734111785889,6.74,1.85,1.2365127801895142,4.011798858642578,5.17
2003-02-21,6.69,5.21,0.929,1.363703727722168,11.74,13.5,2074.4052734375,0.333,26.13,3.630411386489868,2.825,4.82,7.0946455001831055,9.38,1.56,1.39,1.93231201171875,0.4808912575244903,1.5406742095947266,2.833393812179565,2.053093910217285,1.8319501876831052,1.7034709453582764,34.64,1.88,19.74,10.8,2.24,10.59,12.37,19.43,20.61,7.445514678955078,6.96,1.85,1.2348644733428955,4.146772384643555,5.39
2003-02-24,6.67,5.09,0.929,1.346603512763977,11.74,13.59,2053.822998046875,0.339,25.53,3.520918130874634,2.766,4.79,6.899925231933594,9.07,1.68,1.48,2.0038788318634038,0.4808912575244903,1.5053147077560425,2.742906093597412,1.984808564186096,1.7741423845291138,1.694921612739563,34.8,1.89,19.43,10.8,2.24,10.42,12.18,19.26,19.78,7.600767135620117,6.97,1.85,1.2612433433532717,4.146772384643555,5.41
2003-02-25,6.63,5.19,0.929,1.3622784614562988,11.74,13.49,2035.9244384765625,0.341,25.7,3.510183572769165,2.757,4.91,6.408886909484863,8.47,1.68,1.49,1.9442397356033323,0.4808912575244903,1.5356239080429075,2.6693851947784424,1.939740538597107,1.7396656274795532,1.7077456712722778,34.96,1.88,19.81,10.83,2.25,10.11,11.9,18.95,20.36,7.439043998718262,6.97,1.84,1.2777302265167236,4.187020301818848,5.41
2003-02-26,6.64,5.23,0.929,1.329504132270813,11.18,12.86,1958.961669921875,0.337,25.44,3.3921046257019043,2.647,5.16,6.078706741333008,8.06,1.64,1.47,1.93231201171875,0.4835776388645172,1.5103652477264404,2.610002994537353,1.896039605140686,1.7189273834228516,1.7697293758392334,35.81,1.91,19.65,10.63,2.11,9.98,11.65,18.44,19.69,7.468159198760986,6.81,1.78,1.2645409107208252,4.236212730407715,5.45
2003-02-27,6.64,5.33,0.943,1.363703727722168,11.6,12.9,2013.5516357421875,0.345,25.8,3.488715171813965,2.74,5.16,6.18030309677124,8.44,1.73,1.53,1.9800225496292116,0.4808912575244903,1.5356239080429075,2.618486166000366,1.907418966293335,1.74433171749115,1.8039268255233765,37.15,1.96,20.12,10.98,2.16,10.07,11.7,17.89,19.94,7.374362468719482,7.2,1.84,1.2497025728225708,4.106117248535156,5.22
2003-02-28,6.64,5.46,0.984,1.3679779767990112,11.69,12.97,2031.450439453125,0.348,25.44,3.6067941188812256,2.8,5.12,6.595143795013428,9.01,1.68,1.49,1.9800225496292116,0.4889504909515381,1.586137294769287,2.703883647918701,1.9433830976486208,1.771809458732605,1.7675917148590088,37.96,1.96,20.48,11.01,2.14,10.19,11.95,17.7,20.87,7.439043998718262,7.09,1.84,1.2480539083480835,4.228080749511719,5.33
2003-03-05,6.5,5.23,0.997,1.396478295326233,11.78,12.66,2046.6639404296875,0.361,25.96,3.6948184967041016,2.876,5.04,6.578212738037109,8.86,1.63,1.48,2.0158066749572754,0.5077565908432007,1.600179672241211,2.6015188694000244,1.8942174911499023,1.7282593250274658,1.7013332843780518,38.6,1.96,19.93,11.04,2.18,10.49,12.05,18.05,20.44,7.439043998718262,7.22,1.85,1.2529995441436768,4.228080749511719,5.35
2003-03-06,6.61,5.21,1.039,1.4534767866134644,12.15,13.35,2111.9921875,0.379,26.9,3.928830146789551,3.098,5.34,6.315760135650635,8.64,1.66,1.49,2.0038788318634038,0.5238756537437439,1.6871652603149414,2.641108274459839,1.9570401906967163,1.8189889192581177,1.699196219444275,38.6,1.96,19.89,11.95,2.24,10.82,12.43,18.78,20.87,7.471389770507812,7.65,1.95,1.2843252420425415,4.14270544052124,5.26
2003-03-07,6.53,5.23,1.025,1.4705766439437866,12.3,13.56,2210.43212890625,0.386,26.9,4.036175727844238,3.157,5.69,6.417352676391602,8.76,1.62,1.46,1.956167697906494,0.5158159136772156,1.6768604516983032,2.742906093597412,2.007570505142212,1.8778328895568848,1.677822470664978,36.83,1.99,19.65,12.26,2.19,11.08,12.75,19.13,21.2,7.600767135620117,7.87,2.02,1.2909201383590698,4.045542240142822,5.22
2003-03-10,6.52,5.13,1.004,1.4321026802062988,11.34,12.83,2138.839111328125,0.359,25.63,3.72487473487854,2.876,5.23,6.095639705657959,8.42,1.48,1.33,1.8607441186904907,0.5158159136772156,1.6811034679412842,2.663729190826416,1.966599941253662,1.7741423845291138,1.6393500566482544,36.61,2.01,19.16,11.74,2.1,10.61,12.32,18.08,20.95,7.439043998718262,7.45,1.85,1.231567144393921,4.034566879272461,5.16
2003-03-11,6.53,5.19,0.991,1.4078779220581057,11.21,12.89,2129.889892578125,0.356,25.54,3.800016164779663,2.987,4.96,6.053309440612793,8.09,1.53,1.38,1.836889624595642,0.510442852973938,1.6770623922348022,2.7824950218200684,2.048541784286499,1.7741423845291138,1.6820968389511108,36.41,2.01,19.05,11.46,2.1,10.65,12.28,18.03,20.12,7.439043998718262,7.34,1.85,1.2150799036026,4.024808883666992,5.12
2003-03-12,6.54,5.17,1.025,1.4192771911621094,11.25,13.08,2171.056396484375,0.368,25.87,3.800016164779663,3.106,4.91,5.926316261291504,8.01,1.58,1.44,1.8846007585525515,0.510442852973938,1.6770623922348022,2.872981548309326,2.1077215671539307,1.7741423845291138,1.6820968389511108,36.41,2.0,18.91,11.68,2.1,11.01,12.8,18.56,21.37,7.600767135620117,7.53,1.9,1.2332158088684082,4.001635074615479,5.12
2003-03-13,6.85,5.25,1.045,1.4577531814575195,11.94,13.7,2228.330810546875,0.376,26.71,3.84295392036438,2.987,5.03,5.951714992523193,8.22,1.63,1.47,1.8846007585525515,0.5211893320083618,1.737679958343506,2.867326498031616,2.087236166000366,1.7972140312194824,1.647900104522705,35.11,1.91,18.91,12.71,2.23,11.4,13.18,18.82,22.7,7.665452480316162,8.04,2.08,1.2678377628326416,3.943498134613037,4.99
2003-03-14,7.12,5.59,1.045,1.4534767866134644,11.93,13.92,2237.27978515625,0.386,26.85,3.873010635375977,3.064,5.12,6.095639705657959,8.51,1.56,1.42,1.872672438621521,0.529248833656311,1.7477813959121704,2.892775774002075,2.0986168384552,1.8329870700836184,1.6671361923217771,34.96,1.96,19.94,12.77,2.22,11.21,13.07,18.76,23.21,7.665452480316162,8.04,1.96,1.276081681251526,3.910974740982056,4.92
2003-03-17,7.22,5.58,1.039,1.4249770641326904,11.86,13.94,2255.177734375,0.377,27.14,3.881598711013794,3.192,5.14,6.315760135650635,8.93,1.59,1.45,1.8846007585525515,0.529248833656311,1.7477813959121704,2.872981548309326,2.0895116329193115,1.8617613315582275,1.6820968389511108,34.8,1.96,19.89,12.8,2.27,11.27,13.25,18.66,23.88,7.63311243057251,8.21,1.95,1.269486904144287,3.906909704208374,4.96
2003-03-18,7.36,5.41,1.066,1.4819765090942385,12.01,14.3,2353.6181640625,0.38,27.73,3.950299263000488,3.217,5.43,6.544346809387207,9.16,1.62,1.46,1.872672438621521,0.5373084545135498,1.8012257814407349,2.974780321121216,2.166900873184204,1.8824992179870603,1.705608367919922,33.99,1.96,19.89,13.61,2.32,11.62,13.77,19.51,23.63,7.85951566696167,8.85,2.03,1.2678377628326416,3.890647649765015,4.9
2003-03-19,7.17,5.41,1.066,1.4506272077560425,12.13,14.23,2292.764404296875,0.368,27.26,3.8343660831451416,3.106,5.04,6.747534275054932,9.07,1.51,1.39,1.8488168716430664,0.5373084545135498,1.8083980083465576,2.9974024295806885,2.176006555557251,1.820284724235535,1.720569729804993,32.78,1.91,19.76,13.44,2.25,11.58,13.61,19.23,22.12,8.082684516906738,8.87,1.96,1.2546486854553225,3.834137916564941,4.84
2003-03-20,7.18,5.46,1.079,1.4563270807266235,12.09,14.37,2316.927978515625,0.367,28.42,3.875158071517944,3.149,4.96,6.882993698120117,9.42,1.55,1.41,1.82496190071106,0.5534279346466064,1.8185008764266968,3.0256803035736084,2.216977119445801,1.7790679931640625,1.7697293758392334,34.31,1.93,19.43,14.02,2.3,11.85,13.77,18.9,22.46,7.920967102050781,9.16,2.02,1.276081681251526,3.910974740982056,4.92
2003-03-21,7.44,5.33,1.107,1.4891020059585571,12.18,14.42,2371.5166015625,0.376,28.75,3.8901853561401367,3.268,5.17,7.255505561828613,10.0,1.65,1.5,1.8011051416397097,0.5776070952415466,1.8892208337783811,2.9974024295806885,2.194216251373291,1.8145813941955569,1.8338491916656492,34.64,1.93,19.27,14.72,2.35,11.91,13.93,19.44,23.3,7.924202919006348,9.48,2.06,1.3107037544250488,3.813403367996216,4.84
2003-03-24,7.26,5.25,1.079,1.4791266918182373,12.09,14.23,2299.92333984375,0.365,27.81,3.7892813682556152,3.149,5.03,6.908390522003174,9.28,1.6,1.43,1.7891777753829956,0.5588008165359497,1.8287054300308228,2.9182255268096924,2.1364009380340576,1.8005834817886353,1.7718662023544312,34.25,1.96,18.91,13.59,2.29,11.67,13.57,19.03,22.79,7.713968276977539,8.85,1.95,1.2859740257263184,3.764618635177612,4.79
2003-03-25,7.31,5.25,1.107,1.4891020059585571,12.21,14.3,2299.92333984375,0.365,27.91,3.885891914367676,3.234,4.91,6.48508358001709,8.91,1.63,1.46,1.8011051416397097,0.5641740560531616,1.8376965522766116,2.986092090606689,2.1782827377319336,1.8734266757965088,1.8530861139297483,34.39,1.96,18.91,14.06,2.4,11.71,13.83,19.44,23.21,7.600767135620117,9.22,2.03,1.2859740257263184,3.780880928039551,4.75
2003-03-26,7.27,5.27,1.141,1.5318511724472046,12.16,14.11,2250.703369140625,0.366,27.32,3.928830146789551,3.217,4.79,6.510481834411621,9.11,1.62,1.45,1.82496190071106,0.5641740560531616,1.8488106727600095,2.92388129234314,2.1532437801361084,1.86668598651886,1.8509482145309448,35.93,2.04,19.64,13.89,2.33,11.71,13.85,19.33,23.46,7.762486934661865,8.9,2.06,1.3008118867874146,3.744291305541992,4.79
2003-03-27,7.31,5.29,1.141,1.5375510454177856,12.33,13.85,2232.80517578125,0.365,27.44,3.853688955307007,3.217,4.85,6.857595443725586,9.41,1.62,1.45,1.82496190071106,0.5641740560531616,1.8690147399902344,2.929537057876587,2.1577963829040527,1.871093511581421,1.848811149597168,35.9,1.98,19.21,13.42,2.39,11.87,14.03,19.74,23.71,7.762486934661865,8.64,2.08,1.3750022649765017,3.805273294448853,4.84
2003-03-28,7.43,5.33,1.114,1.5261517763137815,12.4,13.94,2228.330810546875,0.368,27.82,3.963180780410767,3.251,4.9,6.772932529449463,9.28,1.64,1.48,1.8488168716430664,0.5641740560531616,1.8488106727600095,2.9040868282318115,2.11682653427124,1.871611714363098,1.9065192937850952,35.99,2.02,19.36,14.15,2.39,12.02,14.27,19.72,24.21,7.762486934661865,9.16,2.09,1.4805183410644531,3.7605526447296143,4.79
2003-03-31,7.44,5.23,1.114,1.50050151348114,12.33,13.82,2260.547119140625,0.364,27.81,3.913801670074463,3.166,4.82,7.00998592376709,9.63,1.68,1.45,1.836889624595642,0.5561140179634094,1.8577995300292969,2.8724172115325928,2.1122734546661377,1.8780922889709477,1.8530861139297483,35.19,2.04,19.21,13.89,2.34,11.91,13.89,19.13,23.79,7.762486934661865,8.92,2.08,1.5101945400238037,3.699571132659912,4.76
