Date,ABEV3,AZUL4,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BPAC11,CRFB3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HAPV3,HYPE3,IGTA3,GNDI3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PCAR4,PETR3,PETR4,VBBR3,QUAL3,RADL3,RAIL3,SBSP3,SANB11,CSNA3,SMLS3,SULA11,SUZB3,TAEE11,VIVT4,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VIIA3,WEGE3,YDUQ3
2019-09-11,17.195188522338867,49.38999938964844,12.940876007080078,26.494792938232425,13.801590919494627,20.566925048828125,22.714,17.581308364868164,39.942527770996094,23.804378509521484,38.45000076293945,12.714492797851562,20.025814056396484,15.335200309753418,7.334774494171143,30.521,6.847538948059082,10.525136947631836,12.242847442626951,52.04878234863281,18.755395889282227,12.970000267028809,37.329811096191406,40.065,18.63999938964844,16.41354751586914,35.5630989074707,18.27109718322754,21.297252655029297,10.951271057128906,4.80387020111084,34.33000183105469,,10.166937828063965,29.299161911010746,45.395,54.02,30.95279884338379,10.8999662399292,32.386478424072266,24.16085624694824,13.897798538208008,42.021705627441406,7.642,47.93733215332031,8.415146827697754,6.710160255432129,15.726886749267578,25.15142822265625,88.35,15.866514205932615,14.292275428771973,23.02394294738769,25.652978897094727,18.38533973693848,23.554235458374023,47.88753509521485,36.09152221679688,13.268065452575684,29.765,38.87205123901367,30.10003089904785,20.75428771972656,50.117,10.521544456481934,17.315338134765625,16.654937744140625,7.161029815673828,34.89512634277344,6.980000019073486,11.1044340133667,31.641393661499023
2019-09-12,17.613473892211914,52.04999923706055,12.92634391784668,26.811241149902344,13.513229370117188,20.397703170776367,22.468,18.31264305114746,40.14573669433594,23.851985931396484,38.02999877929688,13.039834976196287,19.77779006958008,15.684775352478027,7.3447346687316895,31.396,6.856431484222412,11.124859809875488,12.486611366271973,51.51342010498047,18.550195693969727,13.170000076293944,36.5949821472168,39.529,19.459999084472656,16.480335235595703,35.80355453491211,18.54418182373047,21.663982391357425,11.265820503234863,4.901144504547119,35.75,,9.889585494995115,29.25455093383789,44.756,53.086,30.762365341186523,11.043164253234863,32.58907699584961,24.583251953125,13.952584266662598,41.83760070800781,7.671,47.2609748840332,8.512434005737305,6.740082263946533,15.429348945617676,24.974767684936523,87.8,16.060335159301758,14.39333438873291,22.94142341613769,25.454816818237305,18.223773956298828,23.724048614501957,48.34754180908203,36.3934440612793,13.561079978942873,29.905,38.76202392578125,31.68680763244629,20.98585319519043,50.258,10.787912368774414,17.354333877563477,16.747982025146484,7.187069892883301,36.16139602661133,7.099999904632568,11.09000015258789,32.80157470703125
2019-09-13,17.36795425415039,51.34000015258789,12.496243476867676,26.61346244812012,13.22486686706543,20.16339683532715,22.173,18.29509162902832,39.426456451416016,23.62981605529785,38.0,13.058834075927734,19.39197158813477,15.178814888000488,7.185390472412109,31.367,6.797168731689453,10.715049743652344,12.42737865447998,50.85909271240234,18.08233642578125,12.789999961853027,35.47638702392578,38.294,19.46999931335449,16.179780960083008,35.28256607055664,18.475910186767575,21.744483947753903,11.224432945251465,4.863730430603027,34.75,,9.94505500793457,29.085039138793945,43.921,52.449,30.176414489746094,11.085281372070312,33.03108596801758,25.19994354248047,13.97998046875,40.50284194946289,7.498,45.84248352050781,8.29354190826416,7.173961639404297,15.046805381774902,24.128637313842773,86.6,15.968807220458984,14.297592163085938,22.520557403564453,24.87834358215332,18.02522087097168,23.464332580566406,48.037742614746094,36.88303756713867,13.359631538391112,29.617,38.93128967285156,32.41691589355469,20.73981094360352,48.625,10.610333442687988,17.234088897705078,16.29206657409668,7.0568695068359375,36.23416519165039,6.909999847412109,11.41235637664795,32.139984130859375
2019-09-16,17.413421630859375,47.0,12.51658535003662,26.447324752807617,13.264641761779783,19.981157302856445,21.887,18.201478958129883,39.01662826538086,23.51079368591309,38.09999847412109,12.935344696044922,19.41952896118164,15.32600212097168,7.026048183441162,30.783,7.206423282623291,11.264796257019045,12.43193531036377,50.264251708984375,17.893550872802734,12.770000457763672,35.827476501464844,38.661,19.43000030517578,16.112991333007812,35.60317611694336,18.54418182373047,21.60137176513672,11.174765586853027,4.818833827972412,32.04999923706055,,9.994582176208496,29.085039138793945,43.626,54.239,31.348316192626957,11.051589012145996,32.44175338745117,25.123910903930664,13.989110946655272,40.7237663269043,7.597,45.74855422973633,8.480815887451172,7.360978126525879,14.800275802612305,24.48196220397949,86.9,16.69025993347168,14.92524242401123,22.71861267089844,25.391765594482425,18.031063079833984,22.99484634399414,47.54957580566406,36.29551696777344,13.16734218597412,29.344,38.905906677246094,33.37092971801758,20.616792678833008,49.273,10.61921215057373,17.334836959838867,16.934072494506836,7.0395097732543945,35.36088180541992,6.949999809265137,11.181414604187012,32.26462936401367
2019-09-17,17.668033599853516,48.45000076293945,12.821725845336914,26.6767520904541,13.652437210083008,20.21546936035156,22.468,18.25413703918457,39.56027221679688,24.18524932861328,38.15999984741211,13.168071746826172,20.07174301147461,15.693970680236816,7.180411815643311,31.932,7.313184261322021,11.294781684875488,12.274741172790527,49.57026672363281,18.73897933959961,12.81999969482422,36.3092041015625,39.078,19.299999237060547,16.27161979675293,35.18639373779297,18.55710220336914,22.012826919555664,11.240986824035645,4.871213436126709,33.83000183105469,,10.202596664428713,29.227785110473636,44.904,55.432,33.02706527709961,11.102127075195312,32.56145095825195,24.963401794433597,14.053030014038086,40.96310424804688,7.79,46.43429946899414,8.475951194763184,7.420822620391846,15.854400634765623,25.067745208740234,85.75,16.43182945251465,14.728435516357422,22.41327476501465,25.19359970092773,18.31136703491211,23.0947380065918,47.1552848815918,36.78512191772461,13.423728942871094,29.617,39.17673110961914,33.195701599121094,20.870073318481445,50.371,10.699122428894045,17.546077728271484,17.697036743164062,7.221789836883545,35.58647918701172,6.96999979019165,11.450845718383787,32.46598815917969
2019-09-18,17.51344871520996,49.20000076293945,13.054214477539062,26.85871315002441,13.801590919494627,20.365158081054688,22.536,18.27168846130371,40.1624641418457,25.026336669921875,38.38999938964844,13.4957914352417,20.007444381713867,15.831960678100586,7.120657920837402,31.932,7.97154951095581,11.27479076385498,12.195005416870115,52.39577102661133,18.730772018432617,12.949999809265137,35.59886169433594,38.601,19.5,16.213178634643555,35.24249267578125,18.79882049560547,22.111215591430664,11.116825103759766,4.841283321380615,33.63999938964844,,10.16297435760498,29.263471603393555,45.68,54.249,32.66670608520508,11.118976593017578,32.460166931152344,24.887371063232425,14.180866241455078,41.54303359985352,7.79,46.68793869018555,8.527026176452637,7.375938892364502,15.488858222961426,25.300199508666992,85.26,16.16263198852539,14.478442192077637,22.157453536987305,25.616947174072266,17.9395751953125,23.534255981445312,47.24916458129883,36.47504425048828,13.12155818939209,30.233,39.05824279785156,32.893924713134766,20.98585319519043,50.155,10.565937995910645,17.614322662353516,17.47372817993164,7.308591365814209,35.22261047363281,7.03000020980835,11.547072410583496,32.763221740722656
2019-09-19,17.595285415649414,49.27999877929688,12.955406188964844,27.190980911254883,14.249048233032228,20.091800689697266,22.262,18.359447479248047,39.11699676513672,24.40742492675781,37.720001220703125,13.76413917541504,20.24628448486328,15.923952102661133,7.145554542541504,32.584,7.562295913696289,11.284786224365234,12.302078247070312,53.48632049560547,19.16580009460449,13.399999618530272,34.74155044555664,38.065,19.489999771118164,16.38015365600586,36.20431137084961,18.85971069335937,21.950214385986328,11.09199047088623,4.826317310333252,34.11000061035156,,10.20061492919922,29.620346069335938,46.672,53.324,32.85420608520508,11.017892837524414,31.91685104370117,25.0394344329834,14.199129104614258,42.224220275878906,7.999,47.58975601196289,8.709436416625977,7.877143859863281,15.556865692138672,26.19282341003418,83.78,16.28108024597168,14.51567554473877,22.198715209960938,25.490842819213867,18.114765167236328,23.48431205749512,47.67161560058594,36.14048385620117,13.002519607543944,30.521,38.85512161254883,32.115142822265625,21.239131927490234,50.906,10.583696365356444,18.072559356689453,16.989898681640625,7.161029815673828,35.16439437866211,7.400000095367432,11.397923469543455,33.63576126098633
2019-09-20,17.63165855407715,48.72999954223633,13.170458793640137,27.412500381469727,14.408143997192385,20.762176513671875,22.652,18.57592391967773,39.73590469360352,25.700794219970703,38.470001220703125,13.647775650024414,20.393260955810547,15.795164108276367,7.115678310394287,32.535,7.46442985534668,11.254799842834473,12.343087196350098,52.76259613037109,19.297128677368164,13.640000343322754,32.73299026489258,36.013,19.520000457763672,16.071250915527344,35.97988510131836,18.844951629638672,22.486894607543945,10.96782684326172,4.781421661376953,33.209999084472656,,10.246179580688477,30.298398971557617,47.556,53.702,32.58174514770508,11.152667999267578,31.99973487854004,26.10386085510254,13.92519187927246,42.31627655029297,8.011,47.06369018554688,8.891844749450684,8.22873592376709,15.556865692138672,26.68562126159668,83.0,16.32415008544922,14.361421585083008,22.611328125,26.031286239624023,18.221826553344727,23.99375534057617,46.00996398925781,36.14863967895508,13.084930419921877,30.373,38.83819961547852,31.05404281616211,20.94243431091309,51.168,10.645849227905272,18.3780460357666,17.064334869384766,7.0568695068359375,35.237159729003906,7.400000095367432,11.739524841308594,33.43440246582031
2019-09-23,17.649845123291016,48.130001068115234,13.036778450012209,27.317562103271484,14.368370056152344,20.59296226501465,22.7,18.283390045166016,39.543548583984375,26.049928665161133,38.75,13.536162376403809,19.6491813659668,15.730769157409668,7.07086181640625,32.681,7.660160064697266,11.424721717834473,12.030978202819824,50.80952453613281,19.30533599853516,13.699999809265137,33.22288131713867,36.303,19.1200008392334,16.138038635253906,35.79553985595703,18.71209716796875,22.81785011291504,10.93471622467041,4.78890323638916,32.58000183105469,,10.527494430541992,29.870155334472656,46.987,53.821,32.778038024902344,11.034737586975098,31.8984432220459,25.934904098510746,14.03476619720459,40.90787506103516,7.95,46.45308303833008,8.753213882446289,8.258658409118652,15.386846542358398,26.68562126159668,82.45,16.394142150878906,14.616734504699709,22.52880859375,26.013273239135746,18.25881576538086,23.89386367797852,46.075679779052734,35.830406188964844,13.249751091003418,30.303,38.0849609375,32.115142822265625,20.848358154296875,50.68,10.539301872253418,18.5242862701416,16.980594635009766,7.0568695068359375,35.00428771972656,7.559999942779541,11.66283893585205,33.75082015991211
2019-09-24,17.595285415649414,47.27999877929688,12.874034881591797,27.278005599975582,14.497635841369627,20.365158081054688,22.406,17.908945083618164,38.339168548583984,25.518293380737305,39.84000015258789,13.51241397857666,19.538949966430664,15.261606216430664,6.996170997619629,31.951,7.633470058441162,11.64461898803711,12.1745023727417,50.63107299804688,19.124759674072266,13.399999618530272,32.2839241027832,35.579,18.459999084472656,15.91262435913086,35.83561325073242,18.65858459472656,22.83573532104492,10.719499588012695,4.684146404266357,32.400001525878906,,10.34127140045166,29.611425399780277,46.505,52.549,32.34442901611328,11.001046180725098,31.566925048828125,27.77653312683105,13.879535675048828,40.1346435546875,8.061,46.50006103515625,8.942919731140137,8.483078002929688,15.09780979156494,26.564746856689453,83.7,16.18416976928711,14.505037307739258,22.3637638092041,26.031286239624023,18.764915466308597,23.564224243164062,45.88792037963867,35.903846740722656,12.715874671936035,29.858,37.6025505065918,31.550519943237305,20.732574462890625,50.661,10.423874855041504,18.670534133911133,16.654937744140625,6.8572282791137695,34.15283203125,7.46999979019165,11.508620262145996,33.8946418762207
2019-09-25,17.82261848449707,48.5,12.882118225097656,27.51533889770508,14.38825798034668,20.560415267944336,22.556,18.242435455322266,38.08826446533203,25.669055938720703,40.5,13.60977840423584,19.47464370727539,15.601978302001951,6.921478748321533,31.494,7.471707820892334,11.294781684875488,12.36131191253662,50.4625358581543,18.81285285949707,13.630000114440918,32.44721603393555,35.477,18.6200008392334,15.962719917297363,35.27455139160156,18.359663009643555,22.630006790161133,10.851940155029297,4.706595420837402,33.5,,10.34127140045166,29.745256423950195,46.181,52.897,32.30634307861328,11.068435668945312,31.93527030944824,28.0468692779541,13.961716651916504,41.09197998046875,8.151,46.5390510559082,8.930760383605957,8.415752410888672,14.808778762817385,26.4345703125,82.5,16.205705642700195,14.542268753051758,22.29774475097656,27.130186080932617,18.67148208618164,23.63414764404297,45.24015426635742,36.360801696777344,12.940271377563477,29.936,38.73631286621094,32.51426696777344,20.63850212097168,50.924,10.539301872253418,18.40079116821289,16.738677978515625,6.987429618835449,34.829627990722656,7.639999866485596,11.682117462158203,33.606990814208984
2019-09-26,17.758962631225586,49.869998931884766,13.10457706451416,28.0849552154541,14.437975883483888,20.73614501953125,22.877,18.24828720092773,38.23045349121094,25.732534408569336,39.91999816894531,13.901875495910645,19.685924530029297,15.362799644470217,7.021068096160889,31.883,7.409220695495605,11.394735336303713,12.52534008026123,51.77119064331055,19.30533599853516,13.699999809265137,32.57785415649414,35.749,18.21999931335449,16.112991333007812,35.18639373779297,18.37626838684082,22.808900833129883,10.868494987487791,4.691629409790039,34.22999954223633,,10.489852905273438,29.97721099853516,46.761,52.897,32.53778839111328,11.304292678833008,32.85612106323242,27.70895195007324,13.897798538208008,40.84343719482422,8.143,47.10349655151367,8.894277572631836,8.183852195739746,14.970296859741213,26.68562126159668,81.51,16.340303421020508,14.733755111694336,22.759870529174805,26.589744567871094,18.70262908935547,23.5742130279541,45.91608810424805,36.719844818115234,12.753273963928224,30.794,39.16096496582031,32.45585632324219,20.41416931152344,51.103,10.725757598876951,18.65428352355957,17.027116775512695,6.978749752044678,34.829627990722656,7.860000133514404,11.682117462158203,34.03846740722656
2019-09-27,17.686216354370117,49.619998931884766,12.9904203414917,28.21153450012207,14.278879165649414,20.71662139892578,22.864,18.306791305541992,37.92097854614258,25.938838958740234,38.70000076293945,13.799759864807127,19.52057456970215,15.54678440093994,7.021068096160889,32.963,7.078930377960205,11.294781684875488,12.195005416870115,54.26953125,19.33816719055176,14.149999618530272,32.81463623046875,35.877,18.1299991607666,15.954367637634276,35.226470947265625,18.398412704467773,22.987794876098636,10.785717964172363,4.669180870056152,32.0,,10.539380073547363,29.97721099853516,46.112,53.294,32.942100524902344,11.279017448425291,32.71800994873047,27.41327667236328,13.824748039245604,40.65012741088867,8.089,47.20698547363281,8.950215339660645,8.221254348754883,14.97879695892334,26.57404327392578,80.5,16.37799072265625,14.712477684020996,22.61958122253418,27.346363067626957,18.747034072875977,23.88387489318848,45.48424530029297,37.39712142944336,12.510177612304688,29.242,40.08668899536133,32.85498046875,20.47929954528809,51.581,10.583696365356444,18.849271774291992,17.148075103759766,6.944029331207275,34.68408203125,7.869999885559082,11.629103660583496,34.10558319091797
2019-09-30,17.504356384277344,49.709999084472656,12.770888328552246,27.713123321533203,14.328596115112305,20.33912849426269,22.481,18.46476173400879,38.04645156860352,25.80394744873047,38.20000076293945,13.901875495910645,19.33685111999512,15.868759155273438,7.135595321655273,33.693,7.141417503356934,11.174837112426758,12.11982536315918,55.36998748779297,19.7403621673584,14.100000381469728,32.78197479248047,35.767,17.90999984741211,16.363452911376953,35.579132080078125,18.505434036254883,23.631813049316406,10.893327713012695,4.676663398742676,32.29999923706055,,10.668150901794434,29.91476249694824,46.702,53.941,33.10030746459961,11.102127075195312,32.25757598876953,27.70050621032715,14.053030014038086,41.846805572509766,8.118,47.47979736328125,9.008586883544922,8.243698120117188,14.99579906463623,26.825092315673828,79.8,16.232624053955078,14.65396785736084,22.71861267089844,28.01290702819824,18.680742263793945,24.47323036193848,46.563846588134766,37.09519577026367,12.36992645263672,29.632,40.51984405517578,32.75763702392578,20.84111976623535,51.562,10.574816703796388,18.764780044555664,17.203901290893555,6.779108047485352,34.74958038330078,7.920000076293945,11.677294731140137,34.59458923339844
2019-10-01,17.55891227722168,48.93999862670898,12.811867713928224,27.222625732421875,14.12972640991211,20.16339683532715,22.173,18.21318244934082,37.59481048583984,25.169164657592773,37.9900016784668,13.726141929626465,18.960220336914062,15.63877773284912,7.220246315002441,32.905,7.016443729400635,11.10486888885498,12.213231086730955,55.716983795166016,19.896316528320312,13.949999809265137,32.08796310424805,35.29,17.84000015258789,16.15473747253418,35.61920166015625,18.32276153564453,23.345582962036133,10.835384368896484,4.661697864532471,31.799999237060547,,10.539380073547363,29.638187408447266,46.132,53.215,32.73994445800781,10.908387184143066,31.52517509460449,27.835670471191406,13.85214138031006,40.8802604675293,8.02,47.49861145019531,9.108304023742676,8.714978218078613,15.267829895019531,26.14705467224121,80.72,16.141096115112305,14.63269329071045,22.32250022888184,27.91382598876953,18.704139709472656,24.47323036193848,46.70466232299805,36.72799682617188,12.360576629638672,29.398,40.468868255615234,32.75763702392578,20.732574462890625,50.605,10.459390640258787,18.995519638061523,17.92034339904785,6.718348026275635,34.72046661376953,7.800000190734863,11.677294731140137,33.79875946044922
2019-10-02,17.149723052978516,47.90999984741211,12.615752220153809,26.58181381225586,13.811534881591797,19.38665580749512,21.319,17.31802749633789,36.315162658691406,24.39155387878418,37.540000915527344,13.365177154541016,18.73975372314453,15.473189353942873,7.016088008880615,32.282,6.704006195068359,10.79501247406006,12.005918502807615,54.50746536254883,19.16580009460449,13.65999984741211,30.65911102294922,34.132,17.469999313354492,15.904276847839355,34.95395278930664,18.034912109375,22.23644256591797,10.429781913757324,4.482114315032959,31.0,,10.400704383850098,29.085039138793945,45.562,53.195,32.20380401611328,10.655683517456056,30.65920066833496,26.61073303222656,13.64212131500244,39.30617141723633,7.901,45.63591766357422,8.877252578735352,8.72245979309082,15.131815910339355,25.474462509155277,79.47,15.5596284866333,14.212488174438477,21.82736015319824,27.715665817260746,18.561805725097656,23.843917846679688,46.00057601928711,35.7080078125,11.939831733703612,28.673,39.4157600402832,31.91070556640625,20.22602081298828,49.348,10.22853946685791,18.784278869628903,17.97616958618164,6.492667198181152,32.821067810058594,7.46999979019165,11.48452377319336,32.55228042602539
2019-10-03,16.895111083984375,49.88999938964844,12.762106895446776,26.447324752807617,14.000460624694824,19.412708282470703,21.381,17.71002197265625,37.87916564941406,24.28840065002441,36.5099983215332,12.859354972839355,18.5560302734375,15.629578590393066,6.94139575958252,32.418,6.98073673248291,10.904961585998535,12.097043991088867,54.43806838989258,20.03585433959961,13.850000381469728,31.1898250579834,34.473,17.950000762939453,15.962719917297363,35.24249267578125,18.175146102905277,22.361669540405277,10.578780174255373,4.527011394500732,32.70000076293945,,10.697869300842283,29.494516372680664,45.778,54.189,31.28972053527832,10.52933406829834,30.668413162231445,26.948644638061523,13.523417472839355,39.71119689941406,7.802,45.88991928100586,9.071823120117188,8.692537307739258,15.327338218688965,25.689319610595703,79.57,15.67807960510254,14.223127365112305,22.157453536987305,27.45445251464844,18.631994247436523,24.22350311279297,47.36181640625,36.230247497558594,12.2296781539917,29.242,39.35630798339844,31.47264289855957,20.399696350097656,49.282,10.246296882629396,19.499252319335938,17.678424835205078,6.492667198181152,33.06850051879883,7.800000190734863,11.412230491638184,33.0221061706543
2019-10-04,17.467981338500977,50.95000076293945,13.04018211364746,26.486879348754883,14.080008506774902,19.49085235595703,21.599,18.34774780273437,38.13844299316406,24.360700607299805,37.380001068115234,12.308409690856934,18.80405616760254,15.62037754058838,6.951354026794434,33.674,6.882542133331299,11.094874382019045,12.213231086730955,55.20145034790039,20.602209091186523,13.829999923706056,31.72054481506348,34.89,17.719999313354492,16.079601287841797,35.27455139160156,18.51835060119629,22.361669540405277,10.785717964172363,4.59435510635376,33.060001373291016,,10.697869300842283,29.836225509643555,46.397,56.178,31.94891357421875,10.53775405883789,30.815814971923828,26.652971267700195,13.605596542358398,40.36476516723633,8.044,46.059268951416016,9.43177604675293,8.87955379486084,15.522865295410156,26.175079345703125,80.53,15.532711029052734,14.100789070129396,22.25647735595703,27.56254005432129,19.790159225463867,24.463239669799805,47.44630813598633,36.385284423828125,12.435376167297363,29.118,39.772457122802734,31.959381103515625,20.40693473815918,50.211,10.27293586730957,19.336759567260746,17.35276985168457,6.588147163391113,33.9053955078125,7.889999866485596,11.378498077392578,33.606990814208984
2019-10-07,17.158815383911133,50.59000015258789,12.586483001708984,25.711578369140625,13.731986045837402,19.19129753112793,21.463,18.096168518066406,36.63297653198242,23.49592018127441,36.7400016784668,12.021060943603516,18.35393524169922,15.224807739257812,6.861724853515625,33.479,6.820053577423096,10.79501247406006,11.730260848999023,54.06133270263672,20.10972595214844,13.369999885559082,29.213930130004883,32.583,17.34000015258789,15.59537410736084,34.4089241027832,18.025684356689453,21.64609718322754,10.578780174255373,4.474632263183594,32.38999938964844,,10.759282112121582,29.72831344604492,45.483,55.83,30.93815422058105,10.259784698486328,30.244644165039062,26.255922317504883,13.441234588623049,39.76642608642578,7.954,45.53244400024414,9.339356422424316,8.857111930847168,15.021300315856934,25.27828788757324,79.98,15.290430068969728,13.919940948486328,21.868621826171875,26.751876831054688,19.912996292114254,23.86389541625977,45.503021240234375,35.51216506958008,12.145529747009276,28.665,40.00175857543945,31.394760131835938,19.820775985717773,49.357,10.113113403320312,19.10926628112793,17.008508682250977,6.431907176971436,33.50514602661133,7.829999923706055,11.012227058410645,32.561866760253906
2019-10-08,16.913297653198242,50.20000076293945,12.674296379089355,25.50588607788086,13.72204303741455,19.269437789916992,21.442,17.89724349975586,35.97224426269531,22.83509826660156,37.209999084472656,12.218167304992676,17.62822914123535,15.381196975708008,6.876662731170654,32.993,6.695078372955322,10.395196914672852,11.987692832946776,53.38717651367188,20.02764320373535,13.40999984741211,29.377227783203125,32.166,17.010000228881836,15.854183197021484,34.20052719116211,17.795034408569336,21.511924743652344,10.388394355773926,4.377357482910156,32.099998474121094,,10.707772254943848,29.827226638793945,45.395,55.949,31.184249877929688,10.22608757019043,30.11566925048828,25.89266586303711,13.176427841186523,39.53630828857422,7.831,45.55125427246094,9.259821891784668,8.580327987670898,14.79177474975586,25.268945693969727,78.95,15.193520545959473,13.840155601501465,21.868621826171875,27.20224380493164,19.49964714050293,23.83392906188965,46.26343536376953,35.56928634643555,11.62193489074707,28.821,39.49219131469727,30.80093765258789,19.86419677734375,49.554,10.235971450805664,19.07676696777344,17.129467010498047,6.37982702255249,32.981170654296875,7.71999979019165,10.992948532104492,31.976980209350582
2019-10-09,16.97694969177246,49.5,12.84992218017578,25.94891166687012,14.080008506774902,20.03787612915039,22.05,17.926498413085938,36.9675178527832,23.226696014404297,36.59999847412109,12.391523361206056,17.64659881591797,15.454790115356444,6.871684074401856,32.808,6.828980922698975,10.545127868652344,12.261072158813477,53.33760833740234,19.912729263305664,13.5,29.017972946166992,32.234,17.100000381469727,15.745652198791504,34.048240661621094,18.007232666015625,21.6550407409668,10.36356258392334,4.362392425537109,33.099998474121094,,10.816733360290527,29.98908805847168,45.69,56.138,31.59734535217285,10.386134147644045,30.594711303710938,24.87892341613769,13.286002159118652,39.65596389770508,8.036,46.03103256225586,9.661892890930176,8.595288276672363,15.157318115234377,25.717342376708984,79.2,15.57578182220459,14.106106758117676,21.97590065002441,27.895811080932617,19.78235626220703,23.923831939697266,47.05201721191406,36.71718215942383,11.62193489074707,28.931,40.25656127929688,31.37529182434082,19.900379180908203,49.742,10.316994667053224,19.11251449584961,17.911039352416992,6.336427211761475,33.23588180541992,7.590000152587891,11.02186393737793,32.69610595703125
2019-10-10,16.74962043762207,49.68000030517578,12.89675235748291,26.14669609069824,13.8314208984375,20.15509414672852,22.303,18.423805236816406,37.13480758666992,23.153268814086918,36.86000061035156,12.75248908996582,17.361827850341797,15.473189353942873,6.806949138641357,32.662,6.668298721313477,10.375205993652344,12.418265342712402,52.17766571044922,20.16718101501465,13.399999618530272,28.82201385498047,31.911,17.049999237060547,15.520235061645508,33.82381820678711,18.248952865600582,21.6550407409668,10.744332313537598,4.5793890953063965,33.099998474121094,,10.876164436340332,30.034053802490234,44.835,57.431,31.49187660217285,10.47036838531494,30.815814971923828,24.62548828125,13.377314567565918,38.72624969482422,8.007,45.71118927001953,9.48887825012207,8.565366744995117,15.191326141357422,25.689319610595703,79.63,15.651158332824709,14.223127365112305,21.93463897705078,27.319337844848636,19.636127471923828,23.614168167114254,46.75160598754883,37.45612716674805,12.23902988433838,29.016,40.35847473144531,33.049678802490234,19.84248733520508,49.864,10.389015197753906,18.794029235839844,17.35276985168457,6.483987331390381,34.37843322753906,7.53000020980835,11.070058822631836,34.78635025024414
2019-10-11,16.895111083984375,50.400001525878906,13.186535835266112,27.10395812988281,14.15955638885498,20.448137283325195,22.556,18.90941429138184,37.82898712158203,23.81409454345703,37.09999847412109,13.016087532043455,17.793581008911133,16.17233657836914,6.906538963317871,33.139,6.918248176574707,10.645081520080566,12.684810638427734,52.69319534301758,20.446252822875977,14.06999969482422,28.41377258300781,31.272,17.270000457763672,15.812440872192385,34.553192138671875,18.677038192749023,22.003883361816406,11.000936508178713,4.721560955047607,34.650001525878906,,11.147574424743652,30.57358169555664,45.13,59.161,31.957704544067383,10.697803497314451,31.211959838867188,24.83668327331543,13.961716651916504,39.858489990234375,8.377,47.31045913696289,9.8690185546875,8.72245979309082,15.199821472167969,26.10968780517578,80.79,15.882665634155272,14.499716758728027,22.53706169128418,28.91364288330078,19.68877410888672,24.143590927124023,47.343040466308594,37.70244216918945,12.454075813293455,29.359,40.85106658935547,34.30546951293945,20.24049568176269,50.183,10.479043006896973,18.68678092956543,17.86451530456543,6.657588481903076,35.39726638793945,7.75,11.407411575317385,35.275360107421875
2019-10-14,17.022415161132812,51.18000030517578,13.218732833862305,27.10395812988281,14.308710098266602,20.747697830200195,22.871,18.87430953979492,37.63662338256836,23.92831039428711,36.380001068115234,13.234566688537598,17.747648239135742,16.034345626831055,6.906538963317871,33.09,6.945029258728027,10.665072441101074,12.789606094360352,53.30786895751953,20.72532844543457,14.140000343322754,28.03818130493164,30.727,17.350000381469727,15.653814315795898,35.12226867675781,18.99625587463379,22.146995544433597,10.96782684326172,4.714077949523926,35.599998474121094,,11.193140983581545,30.67250633239746,45.444,59.211,32.39716720581055,10.8746919631958,31.7370662689209,24.49876976013184,14.089553833007812,40.55807495117188,8.5,47.72439956665039,10.27596378326416,8.610249519348145,15.242328643798828,26.520715713500977,81.49,15.974191665649414,14.52631378173828,22.67734909057617,29.2379093170166,19.70242118835449,24.22350311279297,47.08956909179688,38.28539276123047,12.379277229309082,29.531,41.5305061340332,33.8966064453125,20.312856674194336,50.042,10.325998306274414,18.65428352355957,17.948257446289062,6.588147163391113,34.92423629760742,7.78000020980835,11.445968627929688,35.668479919433594
2019-10-15,17.177000045776367,51.209999084472656,13.028470993041992,27.222625732421875,14.616958618164062,20.94957733154297,23.055,18.97962188720703,37.11808013916016,24.034366607666016,35.9900016784668,13.43879508972168,17.821138381958008,16.374719619750977,6.921478748321533,32.603,6.766493320465088,10.505146980285645,12.871620178222656,53.18889999389648,20.946949005126957,14.0600004196167,28.46276092529297,31.017,17.5,15.603723526000977,34.641361236572266,18.05520820617676,22.003883361816406,11.16649055480957,4.766456127166748,35.75,,11.153517723083496,30.8343563079834,45.346,60.354,32.50263595581055,10.891541481018066,31.66336441040039,24.583251953125,14.30870532989502,41.340518951416016,8.619,48.260623931884766,10.18580150604248,8.55040454864502,14.82577896118164,26.931745529174805,81.67,16.189552307128906,14.680563926696776,22.157453536987305,29.021732330322266,19.71607208251953,23.66411590576172,47.29610443115234,37.8502311706543,12.734573364257812,29.554,41.071876525878906,34.178916931152344,20.124711990356445,50.211,10.24497413635254,18.508039474487305,17.95755958557129,6.683628082275391,34.86601638793945,7.789999961853027,11.460426330566406,36.43553924560547
