,ACES4,AMBV4,ARCZ6,ARCE3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CMET4,CCRO3,CMIG4,CPLE6,ELET3,ELET6,ELPL4,EMBR4,EBTP4,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LAME4,NATU3,NETC4,PCAR4,PETR3,PETR4,SBSP3,SDIA4,CSNA3,CRUZ3,VCPA4,TNLP3,TNLP4,TMAR5,TMCP4,VIVT3,TCSL4,UBBR11,USIM5,VALE3,VALE5,VIVO4
2006-05-12,34.6,16.18,11.29,35.61,4.771,8.328036308288574,9.189684867858888,29.26,14.03,7.22228193283081,,2.683351993560791,2.701826333999634,0.91,11.421518325805664,9.099,20.06,19.31,3.49,11.172773361206056,11.571817398071287,73.30104064941406,17.56,2.4716944694519043,7.106299877166748,,1.65,7.83,19.79,64.87,12.213565826416016,9.05963897705078,4.838972091674805,5.66,6.19832706451416,4.43,30.09,51.28,20.99,33.3,39.46,12.973058700561523,5.91,14.91,13.008119583129885,14.145379066467283,15.52,24.87
2006-05-15,34.85,15.62,11.1,34.6,4.654,8.270468711853027,9.119857788085938,28.81,13.98,7.435431480407715,,2.6494569778442383,2.6443395614624023,0.892,11.142420768737791,8.997,20.06,18.55,3.51,11.179071426391602,11.5773286819458,71.1615219116211,17.35,2.442328691482544,6.76987886428833,,1.613,7.4,19.63,63.19,12.012232780456545,8.971647262573242,4.781164646148682,5.34,5.98459005355835,4.3,29.25,47.66,20.5,32.55,37.54,13.002163887023926,5.6,14.3,12.843253135681152,13.659952163696287,14.92,25.06
2006-05-16,35.01,15.7,11.04,35.03,4.634,8.021011352539062,9.517430305480955,29.88,13.98,7.524657249450684,,2.683351993560791,2.5607240200042725,0.935,11.378579139709473,9.192,19.47,18.99,3.51,10.702692985534668,11.20350456237793,70.79875183105469,17.83,2.3787012100219727,6.839582443237305,,1.633,7.58,19.48,64.29,11.90138053894043,8.742091178894043,4.723616600036621,5.54,5.986301422119141,4.32,29.29,49.39,20.29,33.22,41.05,13.002163887023926,5.66,14.35,13.370832443237305,13.257472038269045,14.6,26.02
2006-05-17,33.4,15.18,10.98,33.2,4.62,7.771555423736572,9.155487060546877,28.04,13.46,7.385861396789551,,2.585904359817505,2.5607240200042725,0.908,11.21756076812744,8.707,18.21,19.1,3.49,10.607415199279783,11.075178146362305,67.254638671875,17.26,2.398279428482056,6.719357013702393,,1.588,7.58,18.36,63.97,11.602776527404783,8.799481391906738,4.735281467437744,5.49,5.933295249938965,4.21,28.4,46.47,19.45,31.54,39.3,12.930997848510742,5.38,14.03,12.843253135681152,13.11112117767334,14.2,25.14
2006-05-19,34.91,15.33,11.03,34.75,4.6,7.435747146606445,8.364618301391602,29.1,13.22,7.53456974029541,,2.544947624206543,2.5607240200042725,0.891,10.970666885375977,8.375,18.07,19.0,3.43,10.035758018493652,10.49212646484375,65.5709457397461,16.78,2.481975078582764,6.470834255218506,,1.608,7.7,19.0,64.63,11.154861450195312,8.27916431427002,4.735281467437744,5.52,5.808472156524658,4.25,28.95,44.45,20.05,31.53,39.46,12.811333656311035,5.45,14.18,12.53000259399414,12.905000686645508,14.34,23.27
2006-05-22,34.75,14.89,10.56,34.21,4.545,7.243854999542236,7.694876670837402,27.48,12.45,7.187582492828369,,2.4715089797973637,2.5607240200042725,0.857,10.026033401489258,7.72,17.4,19.1,3.26,9.686415672302246,10.056933403015137,65.11511993408203,15.97,2.433519124984741,6.162696838378906,,1.58,7.03,18.21,61.97,11.25213623046875,8.223687171936035,4.735281467437744,5.43,5.685361862182617,4.11,28.0,40.56,19.14,29.14,37.03,12.290594100952148,5.13,13.45,11.575413703918455,12.684246063232422,14.14,22.44
2006-05-23,33.4,15.48,10.72,33.88,4.524,7.243854999542236,7.38138484954834,26.99,12.29,7.068617343902588,,2.4926929473876958,2.4039454460144043,0.84,9.94015407562256,7.677,17.3,18.99,3.26,9.686415672302246,10.056933403015137,66.98487091064453,15.65,2.2122902870178223,6.103092670440674,,1.567,6.92,17.42,62.09,11.039488792419434,8.223687171936035,4.606186866760254,5.48,5.639194011688232,4.0,28.42,41.01,19.14,29.53,35.78,12.604331016540527,5.12,13.68,11.68917179107666,12.601308822631836,13.93,21.0
2006-05-24,32.68,15.21,10.85,33.2,4.429,7.147911548614502,7.037964344024658,26.26,12.51,7.068617343902588,,2.259665012359619,2.4353015422821045,0.813,9.5537109375,7.405,16.75,19.25,3.2,9.778512001037598,10.143412590026855,65.11511993408203,15.17,2.1608991622924805,6.031361103057861,,1.551,6.86,17.1,60.53,11.150336265563965,8.129955291748047,4.6085205078125,5.42,5.557121753692627,3.9,28.95,42.36,18.5,28.46,36.28,11.769862174987791,5.12,13.45,11.42538356781006,12.806208610534668,14.24,21.18
2006-05-25,34.55,15.85,10.98,33.88,4.566,7.103775978088379,8.12237548828125,27.37,12.85,7.276809215545654,,2.526587963104248,2.4143970012664795,0.87,10.004562377929688,8.069,17.89,19.3,3.39,9.387879371643066,9.819807052612305,66.03604125976562,16.4,2.0679047107696533,6.344550609588623,,1.625,7.29,19.0,63.19,11.15938663482666,8.206474304199219,4.6077423095703125,5.76,5.941842079162598,4.03,29.97,46.15,19.21,29.59,37.71,12.255016326904297,5.2,13.93,12.579461097717283,13.294061660766602,14.97,22.21
2006-05-26,34.31,15.62,11.32,32.72,4.566,7.316775798797607,8.834861755371094,26.9,13.12,7.485002040863037,,2.5689566135406494,2.5920801162719727,0.875,10.573490142822266,8.528,18.46,19.5,3.45,10.032584190368652,10.74040985107422,66.09186553955078,16.74,2.202500343322754,6.607223987579346,,1.715,7.58,19.63,64.29,11.602776527404783,8.307856559753418,4.7697577476501465,5.75,6.197470664978027,4.0,30.43,47.3,19.45,30.17,38.8,12.12888240814209,5.37,13.93,13.168042182922363,13.567262649536133,15.38,24.27
2006-05-29,34.3,15.33,11.3,32.48,4.566,7.450138568878174,8.421618461608887,26.3,12.52,7.361078262329102,,2.4997546672821045,2.5920801162719727,0.857,10.305129051208496,8.248,18.67,19.15,3.38,10.499436378479004,11.242563247680664,66.27789306640625,16.78,2.4685146808624268,6.511244773864746,,1.654,7.47,19.0,62.6,11.55979347229004,8.560362815856934,4.7697577476501465,5.62,6.117107391357422,4.01,29.95,47.34,19.45,30.21,36.95,11.970401763916016,5.09,13.95,13.23069190979004,13.41602897644043,15.19,22.7
2006-05-30,32.85,14.87,11.2,30.86,4.381,7.450138568878174,7.981299877166748,25.44,12.2,6.865381717681885,,2.472921133041382,2.602531909942627,0.812,9.618119239807127,7.703,17.7,19.5,3.25,10.499436378479004,11.242563247680664,64.6500244140625,16.07,2.2441039085388184,6.203102111816406,,1.608,7.22,17.42,62.23,11.200103759765623,8.560362815856934,4.744873046875,5.32,5.890547752380371,3.93,29.54,44.63,18.17,28.15,34.27,11.967164993286133,4.8,13.22,12.24972438812256,13.052573204040527,14.68,19.82
2006-05-31,33.65,15.1,11.14,32.53,4.313,7.168059349060059,8.008370399475098,24.1,11.89,6.9992194175720215,,2.436201333999634,2.518916606903076,0.799,9.231675148010254,7.652,17.12,18.8,3.26,9.962716102600098,10.71530532836914,65.68256378173828,16.44,2.14132022857666,6.112185955047607,,1.596,6.97,18.05,60.37,11.182008743286133,8.340376853942871,4.654661178588867,5.78,5.830700874328613,4.02,30.71,43.11,18.38,27.69,35.02,12.12888240814209,4.77,13.13,12.447566032409668,12.85499382019043,14.62,19.82
2006-06-01,34.47,15.63,11.43,33.3,4.443,7.195883750915527,8.43586540222168,25.62,12.76,7.23715353012085,,2.542123317718506,2.4353015422821045,0.84,9.869309425354004,8.213,18.07,19.55,3.36,10.162795066833496,11.075178146362305,69.76620483398438,17.35,2.1511101722717285,6.455676555633545,,1.608,6.8,18.84,60.37,11.197842597961426,8.41689395904541,4.682140350341797,5.99,6.001688957214356,4.08,30.46,46.4,19.29,29.65,37.71,12.161225318908691,5.02,13.99,12.793787956237791,12.952564239501951,14.84,21.42
2006-06-02,34.65,15.96,11.51,32.72,4.429,7.387773990631103,8.394543647766113,25.93,12.51,7.261937618255615,,2.5280001163482666,2.513690710067749,0.851,9.94015407562256,8.145,17.58,,3.43,10.464503288269045,11.409947395324709,70.6964111328125,17.49,2.190265655517578,6.506199359893799,,1.608,6.97,19.16,58.23,11.424059867858888,8.453237533569336,4.907926559448242,5.88,6.078634738922119,4.12,31.34,47.57,19.32,29.7,38.21,12.387629508972168,5.45,13.9,12.991633415222168,13.137948989868164,14.6,22.7
2006-06-05,33.04,15.43,11.14,31.79,4.326,7.243854999542236,8.264870643615723,25.15,12.24,6.939736366271973,,2.436201333999634,2.5607240200042725,0.84,9.5537109375,7.907,16.92,,3.43,10.607415199279783,11.423890113830566,68.64996337890625,16.98,2.178029775619507,6.30413293838501,,1.572,6.94,18.36,56.07,11.06210994720459,8.546975135803223,4.90662956237793,5.73,5.779405117034912,3.93,30.08,44.25,18.48,28.77,35.7,12.09654140472412,5.2,13.47,12.432727813720703,12.730589866638184,14.3,22.05
2006-06-06,33.67,14.99,10.72,31.9,4.183,7.090344905853272,8.405942916870117,26.04,12.6,6.98930549621582,,2.457385778427124,2.5241432189941406,0.84,9.959479331970217,8.35,16.92,,3.49,10.258071899414062,11.158869743347168,64.6500244140625,16.99,2.143768072128296,6.142495632171631,,1.567,6.86,18.69,55.97,10.82458209991455,8.227513313293457,4.781164646148682,5.94,5.7785515785217285,4.01,29.22,43.44,18.85,29.34,34.69,12.3552827835083,5.33,13.13,12.53000259399414,12.318351745605469,13.98,21.0
