,VIVO4,AMBV4,ARCZ6,B3SA3,BBDC4,BRAP4,BBAS3,BRTP4,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,DURA4,ELET3,ELET6,EMBR3,ENBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,KLBN4,LAME4,LREN3,NATU3,NETC4,BNCA3,PCAR4,PETR3,PETR4,RDCD3,RSID3,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TCSL4,UBBR11,USIM3,USIM5,VALE3,VALE5,ALLL11
2008-04-09,36.16,21.22,12.57,14.56692600250244,6.418,17.957090377807617,10.409463882446287,25.09,7.477437019348144,3.813185453414917,2.7288753986358643,13.256,1.28,3.610063552856445,8.122298240661621,16.143579483032227,30.84,11.163890838623049,9.89,15.36197566986084,4.043576240539551,683.3158569335938,17.484251022338867,24.446407318115234,25.75491142272949,2.6343419551849365,8.344900131225586,5.472282409667969,0.7989506125450134,2.598,4.153107166290283,6.73,20.54,23.66,58.26,21.852764129638672,16.358219146728516,29.350000381469727,356.6885986328125,8.486595153808594,10.16,17.643430709838867,6.26,33.67,53.35,41.18,27.98,5.02,21.0,28.575912475585938,26.7508544921875,30.05190086364746,33.48,19.58
2008-04-10,35.98,22.01,12.5,13.866009712219238,6.507,17.957090377807617,10.07174015045166,25.98,7.305001258850098,3.7919998168945312,2.7288753986358643,13.273,1.259,3.6405282020568848,8.246532440185547,15.894234657287598,29.89,10.944904327392578,9.941,15.591771125793455,4.189555644989014,661.4231567382812,17.484251022338867,24.732053756713867,25.6500244140625,2.600034475326538,8.306507110595703,5.694131374359131,0.7716994285583496,2.557,4.07502031326294,6.81,21.54,23.01,58.98,21.95003890991211,16.417495727539062,29.399999618530277,334.47967529296875,8.414024353027344,10.02,17.6331729888916,6.36,34.51,52.8,41.63,28.67,5.01,20.85,28.838768005371094,26.7508544921875,29.86163711547852,33.32,19.28
2008-04-11,34.63,21.2,12.47,13.896478652954102,6.391,17.65006446838379,10.00334358215332,27.17,7.148240089416504,3.818833589553833,2.703801155090332,13.028,1.239,3.655759572982788,8.143718719482422,16.04767608642578,29.58,11.013607025146484,9.873,15.327935218811035,4.11656665802002,659.1011352539062,17.484251022338867,24.404300689697266,24.79184341430664,2.5510237216949463,8.193361282348633,5.686736583709717,0.76179039478302,2.536,4.000598907470703,6.7,20.8,22.21,57.92,21.51569366455078,16.05370330810547,29.32999992370605,330.666015625,8.26034164428711,9.79,17.569046020507812,6.22,33.54,53.2,40.48,28.64,4.8,20.26,28.31566619873047,26.270483016967773,29.535659790039062,32.74,18.6
2008-04-14,33.55,21.19,12.64,13.20166015625,6.261,17.078235626220703,9.669894218444824,25.74,7.08031177520752,3.748220205307007,2.661167860031128,12.241,1.223,3.655759572982788,8.139433860778809,15.306031227111816,28.63,10.983549118041992,9.916,14.82580280303955,4.014382839202881,659.1011352539062,17.484251022338867,24.130672454833984,25.220935821533203,2.506913185119629,8.043837547302246,5.971843719482422,0.7729384899139404,2.433,3.757806301116944,6.67,19.36,21.97,59.04,23.16709899902344,16.95703887939453,29.5,326.4037475585937,8.40761947631836,9.95,17.04839324951172,6.38,33.55,52.97,39.31,27.5,4.77,19.83,27.87583351135254,25.842647552490234,29.147485733032227,32.11,18.3
2008-04-15,34.03,21.63,12.69,12.707966804504396,6.302,17.078235626220703,9.73402214050293,25.69,7.007156848907471,3.777878999710083,2.661167860031128,12.013,1.215,3.762386083602905,8.21440315246582,15.427508354187012,28.76,10.691571235656738,9.678,14.723669052124023,4.0129218101501465,658.4378051757812,17.484251022338867,24.4614372253418,24.12437057495117,2.514266014099121,8.082229614257812,5.933313846588135,0.7915185689926147,2.438,3.951796293258667,6.38,18.3,21.76,59.08,23.3254508972168,17.15528678894043,30.0,310.7004699707031,8.473788261413574,10.05,17.299745559692383,6.33,32.38,52.7,40.38,26.93,4.95,20.13,28.263601303100582,25.842647552490234,29.859962463378903,32.96,18.34
2008-04-16,34.97,21.64,12.67,13.360127449035645,6.555,17.86114501953125,10.409463882446287,25.56,7.059410572052002,3.813185453414917,2.7297117710113525,12.444,1.242,4.036569118499756,8.29793930053711,15.664066314697266,29.7,10.605693817138672,9.669,14.732182502746582,3.963290691375733,680.3304443359375,17.484251022338867,25.348485946655277,24.51531982421875,2.641695022583008,8.486339569091797,5.902492046356201,0.7939959764480591,2.466,4.1104021072387695,6.4,19.41,21.97,61.36,22.99516868591309,17.04492950439453,30.01000022888184,322.8143920898437,8.428964614868164,10.41,18.312849044799805,6.4,31.81,53.31,41.34,27.52,5.16,21.06,30.059356689453125,28.14695167541504,30.76405143737793,33.78,18.8
2008-04-17,36.1,20.9,12.31,12.561692237854004,6.773,17.711471557617188,10.836956977844238,26.28,7.158691883087158,3.91204571723938,2.7756786346435547,12.842,1.242,4.103591442108154,8.246532440185547,15.408326148986816,29.58,10.841854095458984,9.967,14.723669052124023,3.9647490978240967,663.4133911132812,17.484251022338867,24.95758056640625,24.02902030944824,2.702956199645996,8.789423942565918,5.894784927368164,0.8026667833328247,2.511,4.056723117828369,6.23,19.77,22.44,61.84,23.43629646301269,17.392362594604492,29.399999618530277,315.1871032714844,8.580511093139648,10.69,18.24873161315918,6.26,32.47,52.19,41.5,27.56,5.06,21.32,29.408727645874023,27.25875663757324,30.78372001647949,33.87,18.26
2008-04-18,36.55,21.03,12.32,12.707966804504396,6.835,18.037681579589844,10.858330726623535,26.97,7.028058052062988,3.9205191135406494,2.8818185329437256,11.818,1.256,4.13557767868042,8.295796394348145,15.024718284606934,30.17,10.863322257995604,10.044,14.97899341583252,4.087371826171875,668.7206420898438,17.484251022338867,24.9696102142334,24.248329162597656,2.766671895980835,8.949044227600098,6.318594932556152,0.8051438927650452,2.483,4.07502031326294,6.36,20.26,22.72,61.88,23.61726951599121,17.433237075805664,29.8799991607666,319.6737060546875,8.79182243347168,10.59,18.51803207397461,6.33,32.82,52.0,41.52,28.33,5.09,21.99,29.252574920654297,26.971031188964844,31.053970336914062,33.79,18.47
2008-04-22,35.65,20.45,12.64,12.951764106750488,6.814,18.4252986907959,10.730085372924805,26.31,7.137791156768799,3.940290689468384,2.841704130172729,12.537,1.272,4.15690279006958,8.257241249084473,15.17816162109375,29.93,10.691571235656738,9.916,14.740690231323242,4.093209743499756,671.0426635742188,17.484251022338867,25.1079158782959,23.18037414550781,2.710308074951172,8.850042343139648,6.595995903015137,0.8051438927650452,2.438,4.208009719848633,6.35,20.07,23.53,60.71,23.8909912109375,17.617172241210938,29.950000762939453,334.9283142089844,8.685100555419922,11.17,19.021011352539062,6.22,31.55,52.05,41.76,28.8,5.12,21.28,30.111417770385746,27.77165412902832,32.066165924072266,34.63,18.75
2008-04-23,35.32,20.05,12.65,12.494648933410645,6.739,18.4252986907959,10.49495792388916,26.77,7.048959732055664,3.883799076080322,2.841704130172729,12.639,1.269,4.112730503082275,8.225111961364746,15.01832389831543,29.29,10.519818305969238,9.805,14.68112087249756,4.014382839202881,656.7792358398438,17.484251022338867,25.25827407836914,22.980133056640625,2.671100616455078,8.718701362609863,6.619112491607666,0.8039056062698364,2.331,4.136025905609131,6.21,19.94,22.96,59.7,23.57428932189941,17.376012802124023,29.0,333.1336975097656,8.727789878845215,11.8,19.04724502563477,6.23,30.52,51.4,40.72,28.46,5.02,21.05,29.981294631958008,27.77165412902832,31.840147018432617,34.45,19.28
2008-04-24,35.32,20.17,12.69,12.22037410736084,6.848,17.657739639282227,10.824132919311523,26.99,7.325901031494141,3.851316452026367,2.9796066284179688,12.977,1.274,4.036569118499756,8.377189636230469,14.70504093170166,30.42,10.73450756072998,9.805,14.732182502746582,3.9413950443267822,665.7353515625,17.484251022338867,24.47646713256836,23.74295997619629,2.666198968887329,8.72880744934082,6.518940448760986,0.8113377094268799,2.343,4.190927982330322,5.99,20.49,23.34,58.11,23.07434844970703,17.00404167175293,29.989999771118164,343.4529724121094,8.902812957763672,11.66,18.512035369873047,6.1,30.89,51.8,41.76,28.11,5.19,21.02,30.085384368896484,28.02185440063477,30.587177276611328,33.48,19.82
2008-04-25,35.98,20.13,12.69,12.87253475189209,7.006,17.657739639282227,11.37132453918457,24.7,7.404281139373779,3.940290689468384,3.021404504776001,13.299,1.285,4.021335601806641,8.450018882751465,14.986357688903809,30.88,10.519818305969238,9.967,14.76621913909912,3.9413950443267822,677.6767578125,17.484251022338867,24.160743713378903,23.97180557250977,2.720111846923828,8.87024974822998,6.549762725830078,0.8472591042518616,2.409,4.2702317237854,6.15,21.44,24.34,58.47,23.300567626953125,17.22886085510254,29.520000457763672,340.9853515625,9.176024436950684,11.79,18.640594482421875,6.21,31.92,51.75,41.76,27.23,5.19,21.24,30.965051651000977,28.509727478027344,30.95569610595703,33.67,20.09
2008-04-28,37.1,20.51,13.0,13.408885955810549,6.944,17.926387786865234,11.435440063476562,24.53,7.336352825164795,3.940290689468384,2.813285112380981,13.197,1.293,4.112730503082275,8.589245796203613,15.913409233093262,30.81,10.283658981323242,9.805,14.91090488433838,3.999783992767334,717.4815673828125,17.484251022338867,24.94254493713379,24.362754821777344,2.754420042037964,9.013699531555176,6.549762725830078,0.8472591042518616,2.38,4.323915004730225,6.27,21.73,23.39,58.4,23.458913803100582,17.40871238708496,29.489999771118164,336.7229919433594,9.08851146697998,12.15,18.968542098999023,6.22,32.3,52.85,37.23,24.59,5.13,22.05,31.360639572143555,28.872509002685547,31.37826156616211,34.2,20.04
2008-04-29,37.33,19.65,12.47,12.939580917358398,6.739,17.423633575439453,11.268728256225586,24.56,7.08031177520752,3.9092202186584473,2.717169523239136,12.546,1.237,3.96040678024292,8.235821723937988,15.350789070129396,30.48,10.283658981323242,9.805,14.82580280303955,3.9428534507751465,707.5303344726562,17.484251022338867,24.506542205810547,24.74416923522949,2.6980578899383545,8.839936256408691,6.626818656921387,0.8039056062698364,2.265,4.197030067443848,6.06,21.03,22.27,57.52,22.5042724609375,16.717918395996094,28.25,340.9853515625,8.924159049987793,11.58,18.233932495117188,5.94,33.06,51.5,34.87,24.37,5.01,21.37,30.0567569732666,27.60902976989746,30.611740112304688,33.36,19.85
2008-04-30,40.68,20.31,13.04,15.17642307281494,7.245,19.05470848083496,12.354552268981934,25.79,7.482662677764893,4.519330024719238,2.883491039276123,12.698,1.333,4.554468631744385,8.985507011413574,17.72916603088379,32.18,10.73450756072998,10.197,14.76621913909912,4.026059627532959,807.0423583984375,17.484251022338867,26.61139678955078,25.116044998168945,2.689271926879883,9.583497047424316,6.665347099304199,0.8051438927650452,2.397,4.782660961151123,6.6,22.88,24.24,61.99,22.89337158203125,17.249296188354492,32.400001525878906,368.5782165527344,8.8814697265625,12.14,19.09971618652344,6.34,35.11,52.8,35.8,24.76,5.26,23.89,33.18241882324219,30.458759307861328,32.25288391113281,35.05,21.36
2008-05-02,41.24,21.52,12.95,17.218229293823242,7.676,19.05470848083496,13.008622169494627,23.61,7.503562927246094,4.427530288696289,2.883491039276123,13.738,1.319,4.265052795410156,8.655646324157715,18.547534942626957,35.71,11.12095069885254,10.682,14.596006393432615,4.05963659286499,846.183837890625,17.484251022338867,27.03236198425293,27.17064666748047,2.777687788009644,9.92092990875244,6.670337200164795,0.8274402618408203,2.803,4.880264759063721,6.66,23.71,24.63,64.77,23.305086135864254,17.576305389404297,33.5,423.98834228515625,9.455636024475098,12.64,18.62747383117676,6.4,37.06,51.05,33.01,24.31,5.23,24.68,32.401641845703125,30.458759307861328,32.13496017456055,34.97,22.42
2008-05-05,40.33,21.48,13.28,16.45636558532715,7.635,18.6517333984375,12.824803352355955,23.77,7.644646167755127,4.448715686798096,3.038116455078125,14.288,1.324,4.263529777526856,8.961943626403809,18.5411434173584,36.07,11.127958297729492,10.673,14.630053520202637,4.31217622756958,826.94482421875,17.484251022338867,27.35711097717285,27.95792388916016,2.799790859222412,10.052271842956545,6.415566921234131,0.8670780062675476,2.795,4.880264759063721,6.67,23.9,23.97,65.81,23.88873672485352,17.923734664916992,33.099998474121094,444.6268615722656,9.75019359588623,12.6,18.91606903076172,6.45,36.92,51.0,34.3,25.6,5.3,24.61,32.31967544555664,30.24859046936035,32.72458267211914,35.58,22.81
2008-05-06,39.71,21.44,13.74,15.852957725524902,7.409,18.993295669555664,12.354552268981934,23.66,7.419958114624023,4.575821876525879,3.013042688369751,14.128,1.303,4.112730503082275,8.779877662658691,17.869823455810547,35.76,10.99267864227295,10.495,14.808780670166016,4.40852165222168,785.1497802734375,17.484251022338867,27.51348114013672,27.3626651763916,2.7285678386688232,9.619869232177734,6.407845973968506,0.8856586217880249,2.815,4.868065357208252,6.4,22.8,23.76,66.4,24.5628662109375,18.393798828125,33.5,422.1936645507813,9.686159133911133,12.61,19.46964263916016,6.53,36.32,52.2,36.38,26.2,4.87,24.51,33.18241882324219,31.05545997619629,33.32404708862305,36.11,22.36
2008-05-07,39.36,21.0,13.68,16.182085037231445,7.293,18.80524063110352,11.965534210205078,23.27,7.174366474151611,4.519330024719238,2.933638572692871,13.764,1.243,3.96040678024292,8.503565788269043,17.19850730895996,34.86,10.77884578704834,10.265,14.64707374572754,4.372027397155762,756.291259765625,17.484251022338867,27.5736141204834,26.076141357421875,2.6819069385528564,9.42590045928955,6.315203666687012,0.8670780062675476,2.737,4.721658229827881,6.18,22.4,22.72,63.79,24.3456974029541,18.33248710632324,34.70000076293945,404.9200744628906,9.607185363769531,12.25,19.829078674316406,6.3,34.87,51.5,35.8,26.19,4.95,24.23,32.78813171386719,30.98040580749512,32.40520477294922,35.27,22.22
2008-05-08,39.6,20.9,13.74,16.60873031616211,7.273,19.38091468811035,12.290435791015623,23.61,7.148240089416504,4.519330024719238,2.9879679679870605,13.586,1.255,4.063986778259277,8.674922943115234,17.089815139770508,34.76,10.870488166809082,10.299,14.596006393432615,4.437718391418457,773.8717651367188,17.484251022338867,28.550859451293945,26.46977806091309,2.7040090560913086,9.54713249206543,6.407845973968506,0.8670780062675476,2.745,4.6606550216674805,6.28,22.58,22.95,63.99,24.38641929626465,18.393798828125,34.599998474121094,407.1633911132813,9.681891441345217,12.2,20.568931579589844,6.4,34.94,52.12,36.86,25.74,4.95,24.0,33.88510513305664,31.505809783935547,32.79337310791016,35.81,23.02
2008-05-09,38.96,20.5,13.45,15.846866607666016,7.245,19.22740364074707,12.204930305480955,23.52,7.0541863441467285,4.548988342285156,2.952024221420288,13.637,1.291,4.226973056793213,8.46072769165039,16.623092651367188,33.9,10.909764289855955,10.324,14.570475578308104,4.415820121765137,766.5741577148438,17.484251022338867,29.13421058654785,25.92252540588379,2.689271926879883,9.476410865783691,6.060433387756348,0.8522140383720398,2.618,4.564267158508301,6.34,22.91,22.9,63.63,24.76646614074707,18.66766357421875,34.0,403.7983703613281,9.592242240905762,12.04,20.73945999145508,6.39,34.23,51.8,37.84,25.74,4.88,23.5,34.35356140136719,32.237640380859375,32.6312370300293,35.58,22.66
2008-05-12,38.17,20.86,14.24,16.602643966674805,7.341,19.22740364074707,12.393027305603027,23.42,6.949678897857666,4.587120532989502,2.952024221420288,14.085,1.296,4.303134441375732,8.494998931884766,16.96194839477539,35.14,11.023225784301758,10.495,14.706650733947754,4.452314376831055,785.1497802734375,17.484251022338867,29.618328094482425,26.08574104309082,2.7040090560913086,9.539047241210938,6.0295515060424805,0.8646007776260376,2.569,4.7582597732543945,6.4,23.63,23.23,64.45,24.84789657592773,18.70036125183105,35.25,425.5586242675781,9.771538734436035,12.4,20.85489654541016,6.48,33.89,53.75,39.28,25.9,4.8,23.65,34.661956787109375,32.237640380859375,33.07345199584961,36.11,23.11
2008-05-13,37.22,21.1,14.24,16.645301818847656,7.245,19.34253692626953,12.14080810546875,23.91,6.792919158935547,4.618189334869385,2.916926622390747,13.705,1.278,4.324459075927734,8.494998931884766,17.25604820251465,33.62,11.245783805847168,10.495,14.578986167907717,4.452314376831055,785.1497802734375,17.484251022338867,29.618328094482425,25.92252540588379,2.7040090560913086,9.355181694030762,6.0295515060424805,0.8546916246414185,2.511,4.654553413391113,6.34,23.59,23.43,66.07,25.445131301879883,18.70036125183105,32.72999954223633,422.1936645507813,9.771538734436035,12.3,20.85489654541016,6.61,33.83,54.45,38.61,26.07,4.77,23.19,34.661956787109375,32.78181076049805,33.166805267333984,36.31,23.67
2008-05-14,37.58,21.16,14.15,16.12114143371582,7.156,19.035512924194336,12.36738395690918,24.01,6.871298789978027,4.630901336669922,2.883491039276123,13.205,1.291,4.246774673461914,8.302223205566406,16.834077835083008,32.38,11.049409866333008,10.29,14.553455352783203,4.393924713134766,751.9791259765625,17.484251022338867,28.896657943725582,25.864919662475582,2.627873659133911,9.2743558883667,5.828824520111084,0.842304527759552,2.516,4.575249195098877,6.51,23.8,23.47,66.23,25.046972274780277,18.92517852783203,32.5,417.2583618164063,9.698965072631836,12.41,20.72634506225586,6.89,33.19,54.7,37.9,26.26,4.7,23.34,34.763465881347656,32.65422439575195,33.04889678955078,36.12,23.51
2008-05-15,38.96,21.31,14.13,15.810301780700684,7.231,19.035512924194336,12.611047744750977,24.06,7.08031177520752,4.582882881164551,2.883491039276123,13.535,1.301,4.249821186065674,8.417888641357422,17.19850730895996,33.42,11.171597480773926,10.41,14.723669052124023,4.612889289855957,773.8717651367188,17.484251022338867,30.156570434570312,26.498580932617188,2.701552152633667,9.486513137817385,5.828824520111084,0.8608847260475159,2.61,4.80096435546875,6.77,24.4,24.35,64.77,25.51750946044922,19.256267547607425,32.5,410.752685546875,9.92521858215332,12.3,21.30353355407715,6.93,34.8,55.15,36.72,26.22,4.69,23.82,35.58325958251953,32.65422439575195,34.19866180419922,37.17,23.51
2008-05-16,39.54,21.24,14.17,16.41979217529297,7.259,20.685768127441406,12.782052040100098,24.56,6.981029510498047,4.4331793785095215,3.0924463272094727,14.06,1.361,4.249821186065674,8.619233131408691,17.454246520996094,33.67,11.34615421295166,10.495,14.706650733947754,4.6523051261901855,795.764404296875,17.484251022338867,31.813396453857425,26.05693817138672,2.679448366165161,9.49257469177246,6.091315269470215,0.8757490515708923,2.63,4.880264759063721,6.94,25.17,25.44,61.99,26.1961612701416,19.681367874145508,32.400001525878906,349.50994873046875,9.809955596923828,12.99,21.85448837280273,7.15,33.67,53.95,36.86,26.45,4.77,24.01,37.129173278808594,34.977272033691406,35.42215347290039,38.33,23.04
2008-05-19,38.31,20.76,14.62,16.33445930480957,7.375,20.766359329223636,12.888923645019531,24.5,6.970579624176025,4.300425052642822,3.1509456634521484,14.898,1.324,4.188890933990479,8.439309120178223,17.646053314208984,33.05,11.607988357543944,10.631,14.732182502746582,4.744269371032715,781.8326416015625,17.484251022338867,32.847774505615234,25.92252540588379,2.6966392993927,9.690590858459473,6.330644607543945,0.8683168888092041,2.594,4.672852516174316,6.87,25.79,25.63,61.99,27.006032943725582,20.43755531311035,33.29999923706055,330.8903503417969,9.788613319396973,12.8,22.135210037231445,7.04,33.28,53.99,36.0,26.42,4.73,23.92,37.74596786499024,35.502685546875,35.13225555419922,38.39,23.11
2008-05-20,37.76,20.66,14.24,16.212562561035156,7.32,20.766359329223636,12.867547988891602,24.06,6.93922758102417,4.399285316467285,3.1509456634521484,14.686,1.336,4.166043281555176,8.364339828491211,17.230478286743164,33.24,11.586170196533203,10.699,14.621541976928713,4.788063049316406,760.9351806640625,17.484251022338867,33.118404388427734,25.42327690124512,2.6450657844543457,9.537029266357422,6.44644832611084,0.8584069013595581,2.598,4.721658229827881,6.84,24.66,26.16,61.99,27.824951171875,21.116090774536133,33.20000076293945,349.7342834472656,9.724579811096191,12.78,22.0250186920166,7.04,32.57,52.35,36.36,26.39,4.69,23.58,36.46551132202149,35.502685546875,35.13225555419922,38.31,22.69
2008-05-21,36.51,20.1,14.0,16.090662002563477,7.15,20.05253219604492,12.46142864227295,24.2,6.751116752624512,4.2721781730651855,3.051486015319824,14.238,1.314,4.158426761627197,8.216546058654785,16.814895629882812,32.71,11.520710945129396,10.529,14.170464515686035,4.627488613128662,726.10595703125,17.484251022338867,33.046241760253906,23.82952117919922,2.615594387054444,9.29455852508545,6.6394548416137695,0.8670780062675476,2.557,4.581350326538086,6.42,23.02,26.33,61.31,28.18689727783203,21.463518142700195,33.9900016784668,351.0802917480469,9.496193885803224,12.54,21.40847396850586,6.83,31.14,52.3,35.87,26.39,4.62,22.97,34.68537902832031,33.325984954833984,34.00212097167969,37.22,22.62
2008-05-23,36.32,19.53,14.05,15.92000675201416,7.142,19.57280731201172,12.11088752746582,24.56,6.641385078430176,4.296188831329346,2.9796066284179688,14.238,1.314,4.006103515625,8.192983627319336,16.4632568359375,32.47,11.367974281311035,10.435,13.27683925628662,4.510705947875977,710.18408203125,17.62331199645996,32.72865676879883,23.33987236022949,2.5787553787231445,9.264252662658691,6.562252998352051,0.8546916246414185,2.557,4.70335865020752,6.24,23.0,34.64,60.34,27.123668670654297,20.66646194458008,33.099998474121094,363.4185485839844,9.444966316223145,13.1,21.43733024597168,6.94,30.81,53.13,36.5,26.39,4.64,22.63,34.8220100402832,33.28845977783203,33.535335540771484,36.71,22.6
2008-05-26,36.1,19.67,14.45,15.87734031677246,7.047,19.57280731201172,12.119440078735352,25.41,6.704087734222412,4.25099515914917,2.9796066284179688,14.195,1.336,3.96040678024292,8.267949104309082,16.16275978088379,32.58,11.25887393951416,10.35,13.378965377807615,4.496108055114746,714.16455078125,17.62331199645996,33.270057678222656,22.955835342407227,2.6033122539520264,9.2743558883667,6.531371593475342,0.8447816967964172,2.548,4.582571029663086,6.26,23.3,35.6,60.41,27.91543197631836,21.079294204711918,,357.81024169921875,9.30409336090088,13.3,21.64459609985352,6.83,30.35,53.3,35.78,26.39,4.62,22.43,34.93912887573242,33.28845977783203,33.166805267333984,36.49,21.97
2008-05-27,36.89,19.46,14.11,16.364938735961914,7.224,19.047029495239254,12.440061569213867,25.19,6.949678897857666,4.174731731414795,3.0147154331207275,13.848,1.316,3.8461644649505615,8.182271957397461,16.02210235595703,32.84,10.95340347290039,10.069,13.013002395629885,4.436256408691406,715.4913940429688,17.62331199645996,33.72978210449219,23.12865257263184,2.6941850185394287,9.537029266357422,6.678057670593262,0.8237244486808777,2.503,4.495945930480957,6.14,23.4,35.88,61.11,26.78433990478516,20.39668655395508,32.43000030517578,346.8179626464844,9.536748886108398,13.51,21.30353355407715,6.82,30.52,53.19,35.8,26.84,4.57,22.85,33.982696533203125,32.838111877441406,32.52313232421875,35.76,22.27
2008-05-28,38.63,18.93,14.38,16.578264236450195,7.47,19.047029495239254,13.188170433044434,26.18,7.028058052062988,4.248170375823975,3.0147154331207275,15.194,1.345,3.9619300365448,8.28722858428955,17.000307083129883,34.37,11.481436729431152,10.41,12.732147216796877,4.525303840637207,752.9741821289062,17.62331199645996,34.2379035949707,23.28226852416992,2.780141830444336,9.870420455932615,7.17987585067749,0.842304527759552,2.577,4.807061672210693,6.42,23.9,36.86,63.23,27.36798095703125,20.842220306396484,33.70000076293945,367.00787353515625,9.861184120178224,14.09,21.93319320678711,7.07,31.09,55.12,36.61,27.56,4.66,23.92,35.837005615234375,32.838111877441406,33.24543762207031,36.49,23.02
2008-05-29,37.51,18.52,14.58,16.54778289794922,7.32,19.35405158996582,13.256571769714355,26.23,7.033283710479736,4.383749485015869,3.2178070545196533,15.735,1.314,3.9451749324798575,8.28722858428955,16.936372756958008,34.52,11.215235710144045,10.367,12.74916648864746,4.525303840637207,752.9741821289062,17.62331199645996,34.2379035949707,24.43437957763672,2.780141830444336,9.799705505371094,7.17987585067749,0.817530632019043,2.61,4.77046012878418,6.63,23.18,38.95,62.41,26.24593734741211,20.842220306396484,33.400001525878906,357.81024169921875,9.861184120178224,13.94,21.93319320678711,6.85,32.3,54.55,36.5,27.7,4.66,23.9,35.837005615234375,33.58869934082031,31.668161392211918,34.91,23.3
2008-05-30,37.88,18.58,14.4,16.33445930480957,7.457,19.35405158996582,13.91062831878662,26.54,6.918325424194336,4.619604110717773,3.2178070545196533,14.864,1.324,3.89947772026062,8.180132865905762,17.441457748413086,35.34,12.869158744812012,11.337,13.013002395629885,4.627488613128662,803.7252807617188,17.62331199645996,34.174400329589844,24.213558197021484,2.8857479095458984,10.195730209350586,7.643094062805176,0.7964733839035034,2.618,4.941268444061279,6.4,23.46,38.07,63.54,25.96994400024414,20.028812408447266,35.0,356.6885986328125,9.80782413482666,13.8,20.805051803588867,6.83,32.42,54.99,36.44,27.63,4.62,24.46,34.54875183105469,33.58869934082031,32.18900680541992,35.54,23.83
2008-06-02,36.85,18.18,14.35,16.151611328125,7.259,18.728485107421875,13.538711547851562,26.73,6.813819408416748,4.595593452453613,3.17852783203125,14.576,1.346,3.890338659286499,8.180132865905762,16.495222091674805,35.32,13.39719009399414,11.423,12.366177558898926,4.627488613128662,803.7252807617188,17.62331199645996,34.174400329589844,23.22466278076172,2.8857479095458984,9.749184608459473,7.643094062805176,0.8051438927650452,2.528,4.880264759063721,6.26,23.0,38.4,62.31,26.440479278564453,20.028812408447266,34.0,349.9586181640625,9.80782413482666,13.57,20.805051803588867,6.71,30.76,54.4,36.11,27.37,4.44,23.93,34.54875183105469,32.838111877441406,32.080909729003906,35.54,22.55
2008-06-03,34.66,17.65,14.32,15.359267234802246,7.102,18.95875358581543,13.038543701171877,26.97,6.84517240524292,4.632314205169678,3.231184720993042,14.584,1.318,3.7547707557678223,7.968077182769775,15.664066314697266,35.32,13.353548049926758,11.371,12.085322380065918,4.493188381195068,778.5156860351562,17.62331199645996,33.87495803833008,22.47578811645508,2.7482149600982666,9.471356391906738,7.488688945770264,0.7927573919296265,2.553,4.637471675872803,6.17,22.9,37.55,62.39,25.105792999267575,20.351720809936523,33.5,332.236328125,9.1781587600708,13.55,20.72634506225586,6.64,30.0,54.86,35.31,27.07,4.26,23.53,34.22472381591797,32.65045547485352,30.936038970947266,34.29,22.13
2008-06-04,35.04,17.8,14.15,14.627881050109863,7.026,18.07606506347656,12.91457462310791,25.79,6.871298789978027,4.745296001434326,3.168504238128662,14.948,1.363,3.651190757751465,7.839559555053711,15.261280059814451,34.9,13.26627254486084,11.295,12.12787914276123,4.3793253898620605,742.0278930664062,17.62331199645996,33.451534271240234,22.64860725402832,2.6966392993927,9.40316104888916,7.079513549804688,0.7828477025032043,2.495,4.575249195098877,6.02,22.49,38.18,62.38,24.205442428588867,19.395246505737305,33.25,333.1336975097656,8.719250679016113,13.26,20.20162773132324,6.46,29.59,54.92,34.74,26.49,4.23,23.15,33.91633224487305,32.27516555786133,29.84522247314453,33.24,22.65
2008-06-05,34.59,18.27,14.38,14.932625770568848,7.245,17.557958602905273,13.594292640686035,26.97,7.205718994140625,4.743884563446045,3.2219879627227783,15.092,1.414,3.806560754776001,7.989497661590576,16.431293487548828,35.91,13.432101249694824,11.337,11.932129859924316,4.544280052185059,712.1741943359375,17.62331199645996,32.671199798583984,23.032644271850582,2.7089202404022217,9.72393035888672,6.948268413543701,0.815053403377533,2.528,4.868065357208252,6.26,22.9,39.18,62.46,25.36368560791016,18.508251190185547,32.900001525878906,347.7153015136719,9.007401466369627,13.2,20.044214248657227,6.73,30.35,57.46,36.14,27.42,4.32,23.62,32.40555953979492,31.0179386138916,31.17189598083496,34.63,23.85
