Date,ABEV3,AEDU3,ALLL3,BBAS3,BBDC3,BBDC4,BBSE3,BISA3,BRAP4,BRFS3,BRKM5,BRML3,BRPR3,B3SA3,CCRO3,CESP6,CIEL3,CMIG4,CPFE3,CPLE6,CRUZ3,CSAN3,CSNA3,CTIP3,CYRE3,DXCO3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,YDUQ3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HGTX3,HYPE3,ITSA4,ITUB4,JBSS3,KLBN11,COGN3,LAME4,LREN3,MMXM3,MULT3,MRFG3,MRVE3,NATU3,OIBR4,PCAR4,PETR3,PETR4,POMO4,QUAL3,RENT3,SANB11,SBSP3,EGIE3,TIMS3,UGPA3,USIM5,VALE3,VALE5,VIVT4
2014-09-08,11.685906410217283,,8.14,20.201114654541016,10.708297729492188,11.626,19.361522674560547,1.54,8.471475601196289,55.86783981323242,9.00268840789795,12.728659629821776,5.384571552276611,3.3674840927124023,13.887528419494627,17.207,16.63275718688965,6.176669597625732,13.214433670043944,2.199,18.4,7.253471374511719,6.830930233001709,29.03,9.70366382598877,6.624948501586914,10.59068489074707,5.964529991149902,8.443,21.074291229248047,6.706204891204834,20.846668243408203,20.28882598876953,178.75711059570312,9.907846450805664,11.0433931350708,14.760000228881836,19.834,14.792475700378418,4.815910816192627,15.532394409179688,7.311386585235596,9.28949737548828,14.10982894897461,5.077,10.609957695007324,18.5,15.41388988494873,5.139219284057617,5.201796531677246,17.64,15.899999618530272,109.58,10.914295196533203,10.92895793914795,3.4830217361450195,16.309040069580078,10.217944145202637,9.625100135803224,16.79513168334961,16.397994995117188,10.684731483459473,24.62612533569336,6.887399673461914,17.10845947265625,21.75,34.688
2014-09-09,11.641416549682615,,7.98,20.11406135559082,10.711078643798828,11.469,19.153152465820312,1.54,8.538179397583008,55.34983825683594,8.814396858215332,12.64043140411377,5.258659839630127,3.269806146621704,13.727733612060549,17.046,16.712909698486328,6.047492980957031,12.869709014892578,2.101,18.17,7.186156272888184,6.859753608703613,28.98,9.41368579864502,6.524164199829102,10.2999906539917,5.79752254486084,8.213,21.045589447021484,6.480363368988037,20.74890518188477,20.33014869689941,177.05467224121094,9.672306060791016,10.771148681640623,14.380000114440918,19.601,14.85599422454834,4.766119956970215,15.292584419250488,7.343038082122803,9.021899223327637,13.86705493927002,4.949,10.460982322692873,19.0,15.123330116271973,5.161661624908447,5.195865631103516,17.78,14.899999618530272,107.15,10.756036758422852,10.818156242370604,3.4265835285186768,16.633974075317383,9.973641395568848,9.692580223083496,16.640222549438477,16.137557983398438,10.91001319885254,24.62612533569336,6.904301166534424,17.418970108032227,22.04,33.89
2014-09-10,11.81195831298828,,7.65,19.79697036743164,10.583295822143556,11.182,19.091205596923828,1.55,8.493709564208984,56.0117301940918,8.790861129760742,12.446322441101074,5.173485279083252,3.2234079837799072,13.74226188659668,17.266,16.528547286987305,5.982904434204102,12.837791442871094,2.091,17.82,7.118838310241699,6.888575077056885,29.07,9.328813552856444,6.544320106506348,10.370699882507324,5.845239162445068,8.341,21.71522331237793,6.555643558502197,20.508251190185547,20.70204162597656,175.3522186279297,9.406375885009766,10.540786743164062,14.619999885559082,19.445,14.665434837341309,4.716332912445068,15.12747573852539,7.327211856842041,9.121294975280762,13.69778060913086,4.921,10.290526390075684,19.0,14.993563652038574,5.086854934692383,4.976404666900635,17.57,15.399999618530272,106.94,10.497554779052734,10.551229476928713,3.3217692375183105,16.52149772644043,10.183043479919434,9.68031120300293,16.75436782836914,16.21980094909668,10.95828628540039,24.5909423828125,6.676130294799805,17.291114807128906,21.9,34.294
2014-09-11,11.715564727783203,,7.79,19.93996810913086,10.586078643798828,11.128,19.23199462890625,1.55,8.453689575195312,55.944580078125,8.826165199279785,12.499260902404783,5.280879974365234,3.242943048477173,13.80036735534668,17.317,16.312124252319336,5.792539596557617,12.831405639648438,2.072,18.26,7.091910362243652,6.830930233001709,28.99,9.519774436950684,6.598072528839111,10.158573150634766,5.877049922943115,8.375,21.839588165283203,6.524278163909912,20.45560836791992,20.9251766204834,181.310791015625,9.315199851989746,10.373250961303713,14.81999969482422,19.63,14.768654823303224,4.71180534362793,15.103887557983398,7.833628177642822,9.243624687194824,13.795780181884766,4.921,10.27333641052246,19.5,14.959710121154783,5.311275005340576,5.166208744049072,17.55,15.199999809265137,107.44,10.61888313293457,10.68217658996582,3.386270523071289,16.590232849121094,10.21526336669922,9.526947975158691,16.97449493408203,16.51677894592285,10.853689193725586,24.736064910888672,6.625424861907959,17.26676368713379,21.91,34.294
2014-09-12,11.470874786376951,,7.42,19.45395278930664,10.255521774291992,10.806,18.42104148864746,1.53,8.427005767822266,54.82223892211914,8.885007858276367,11.964001655578612,5.088308811187744,3.0890982151031494,13.3209867477417,16.809,15.919350624084473,5.663363933563232,12.448379516601562,2.03,17.78,6.900055408477783,6.773283958435059,28.55,9.243941307067873,6.389782905578613,9.765743255615234,5.837285995483398,8.248,22.09787368774414,6.461543560028076,19.88405418395996,21.363183975219727,176.2034454345703,9.391180992126465,10.408151626586914,14.0,19.036,14.451048851013184,4.5488600730896,14.56137466430664,7.580420017242432,9.190104484558104,13.408235549926758,4.835,10.092851638793944,20.0,14.471678733825684,5.191583633422852,5.041650772094727,17.19,15.100000381469728,106.75,10.086094856262209,10.143281936645508,3.2733945846557617,15.871634483337402,9.820613861083984,9.74778938293457,16.95819091796875,16.37581443786621,11.014604568481444,23.96649932861328,6.760637283325195,17.425060272216797,22.14,34.153
2014-09-15,11.8861083984375,,7.51,19.98177528381348,10.608304977416992,11.169,18.3759880065918,1.54,8.560415267944336,55.023685455322266,9.114486694335938,12.16398811340332,5.147561550140381,3.1941046714782715,13.56793975830078,16.919,16.498003005981445,5.806137561798096,12.569673538208008,1.998,18.08,6.916885852813721,6.967838287353516,28.98,9.371249198913574,6.403221130371094,9.750029563903809,5.789570331573486,8.179,22.470947265625,6.543097019195557,19.95925712585449,21.528470993041992,184.7156982421875,9.429169654846191,10.498900413513184,13.649999618530272,19.396,14.355765342712402,4.634860515594482,14.930908203125,7.509204864501953,9.281853675842283,13.541871070861816,4.835,9.995448112487791,19.0,14.460397720336914,5.281352043151856,5.189933776855469,17.3,15.100000381469728,106.68,10.265447616577148,10.36488437652588,3.434645891189575,15.809146881103516,9.77228832244873,9.784598350524902,16.99895668029785,16.450380325317383,11.078972816467283,23.76861000061035,6.862046718597412,17.723392486572266,22.51,34.669
2014-09-16,12.034408569335938,,7.55,20.861469268798828,10.791632652282717,11.469,18.72514533996582,1.54,8.547074317932129,55.53209686279297,9.291009902954102,12.387502670288086,5.2142205238342285,3.267363786697388,13.74226188659668,17.275,16.86906623840332,5.761946201324463,13.035688400268556,2.03,18.56,7.034690380096436,7.032687664031982,29.52,9.50562858581543,6.537600994110107,9.79716968536377,6.083820343017578,8.469,22.289196014404297,6.543097019195557,20.154787063598636,21.396240234375,181.310791015625,9.391180992126465,10.477959632873535,13.93000030517578,19.513,14.514573097229004,4.77970027923584,15.316181182861328,7.991883277893066,9.404184341430664,13.942781448364258,4.925,10.241823196411133,18.75,14.982277870178224,5.386081218719482,5.095033168792725,17.89,16.399999618530273,108.27,10.71383571624756,10.853413581848145,3.354020357131958,16.23405647277832,9.911890983581545,9.692580223083496,17.039718627929688,16.846487045288086,10.62036418914795,24.432632446289062,6.760637283325195,17.747745513916016,22.54,35.007
2014-09-17,11.826786994934082,,7.14,20.861469268798828,10.769410133361816,11.538,18.595623016357425,1.54,8.458135604858398,55.0045051574707,9.314546585083008,12.475732803344728,5.254956245422363,3.269806146621704,13.74226188659668,17.029,16.514310836791992,5.38801383972168,12.825023651123049,2.009,18.34,7.184473037719727,6.953425884246826,29.64,9.569283485412598,6.55103874206543,9.750029563903809,6.250827312469482,8.69,22.566614151000977,6.461543560028076,19.620838165283203,21.61111259460449,181.310791015625,9.497550964355469,10.575687408447266,13.619999885559082,19.484,14.371647834777832,4.788753032684326,15.38300323486328,7.48546552658081,9.396539688110352,13.76460075378418,4.966,10.223200798034668,18.5,15.038701057434082,5.37860107421875,5.095033168792725,17.87,16.799999237060547,108.21,11.003971099853516,11.140485763549805,3.3217692375183105,15.809146881103516,9.852828979492188,9.81527042388916,17.15386199951172,16.846487045288086,10.974377632141112,24.08962821960449,6.802891731262207,17.692951202392578,22.4,35.148
2014-09-18,11.997332572937012,,7.3,20.534727096557617,10.547188758850098,11.387,18.145092010498047,1.54,8.382536888122559,55.70476913452149,9.532258987426758,11.92870807647705,5.080902576446533,3.1745681762695312,13.059504508972168,16.911,16.204416275024414,5.313227653503418,12.614357948303224,1.959,17.95,7.061618804931641,7.198416709899902,29.3,9.441973686218262,6.544320106506348,9.506474494934082,6.155394077301025,8.58,22.537914276123047,6.329802513122559,18.680784225463867,22.35489845275879,179.60833740234375,9.543139457702637,10.624553680419922,13.359999656677246,19.377,13.895238876342772,4.793280124664307,15.202165603637695,7.51711893081665,9.55709743499756,13.105324745178224,4.913,9.914896965026855,17.75,14.7932710647583,5.05693244934082,4.958610534667969,17.23,16.700000762939453,106.66,10.661083221435549,10.722466468811035,3.2975821495056152,15.515460014343262,9.691747665405272,10.029979705810549,16.95819091796875,16.585519790649414,11.127243995666504,23.746618270874023,6.929653167724609,17.711214065551758,22.44,35.279
2014-09-19,12.160459518432615,,7.11,20.151430130004883,10.458297729492188,11.121,18.246461868286133,1.53,8.311384201049805,54.98531723022461,9.502836227416992,11.95223617553711,5.221627712249756,3.1208455562591557,13.4226713180542,16.733,16.220722198486328,5.296230316162109,12.95269775390625,1.944,17.68,6.923616409301758,7.248856067657471,29.3,9.321741104125977,6.678701400756836,9.498618125915527,6.020198345184326,8.35,22.604881286621094,6.329802513122559,18.61309814453125,21.859045028686523,178.75711059570312,9.626715660095217,10.610591888427734,13.420000076293944,19.932,13.97464370727539,4.630334854125977,14.840503692626951,7.643720626831055,9.25127124786377,13.096415519714355,4.982,9.950776100158691,17.5,14.96535301208496,5.041970252990723,4.940816879272461,17.1,17.399999618530273,107.42,10.471179008483888,10.531083106994627,3.4830217361450195,15.71541690826416,9.976325035095217,9.919556617736816,16.550537109375,16.618141174316406,10.765189170837402,23.77740478515625,6.904301166534424,17.242406845092773,21.84,35.007
2014-09-22,12.190120697021484,,6.91,19.196325302124023,10.416630744934082,11.025,17.863510131835938,1.54,8.00454330444336,54.75508880615234,9.467534065246582,11.86988639831543,5.036462306976318,3.0036303997039795,13.08129596710205,16.446,15.935293197631836,5.231642246246338,12.441997528076172,1.884,17.5,6.740175724029541,7.011070251464844,28.73,8.968111038208008,6.483850479125977,9.412195205688477,5.781617641448975,7.95,22.23179817199707,6.323529243469238,18.37244415283203,21.825984954833984,173.64976501464844,9.322795867919922,10.33834743499756,13.130000114440918,19.718,13.784075736999512,4.585070610046387,14.639996528625488,7.461728572845459,9.228333473205566,12.971688270568848,4.777,9.830225944519045,17.0,14.72839069366455,4.914799690246582,4.851847171783447,17.05,17.100000381469727,105.74,10.233799934387209,10.369919776916504,3.337895154953003,15.22177028656006,9.745441436767578,9.987037658691406,16.18366050720215,16.48765754699707,10.8939208984375,23.42560386657715,6.6676788330078125,16.60921287536621,20.92,34.857
2014-09-23,12.15304470062256,,6.79,18.938697814941406,10.327747344970703,10.929,17.739614486694336,1.54,7.982308387756348,55.26350402832031,9.526375770568848,11.79342269897461,5.051276206970215,3.0256080627441406,13.17572021484375,16.471,15.951597213745115,5.286031246185303,12.435611724853516,1.861,17.35,6.68632173538208,7.025482654571533,28.8,8.953962326049805,6.510726451873779,9.687175750732422,5.646421432495117,7.728,22.14551544189453,6.336076736450195,18.30475616455078,22.065649032592773,170.244873046875,9.315199851989746,10.394189834594728,12.920000076293944,20.029,13.688797950744627,4.526229381561279,14.56923484802246,7.350951194763184,9.136584281921388,13.007325172424316,4.781,9.79722499847412,16.75,14.578875541687012,5.1092963218688965,4.7925333976745605,16.94,17.299999237060547,104.23,10.054442405700684,10.138245582580566,3.424935340881348,15.196778297424316,9.726648330688477,9.87661361694336,16.1673526763916,16.49697494506836,11.02265167236328,23.152956008911133,6.642326354980469,16.77359962463379,21.08,34.5
