,ACES4,ALLL11,AMBV4,ARCZ6,ARCE3,BBDC4,BRAP4,BBAS3,BRTP3,BRTP4,BRKM5,CCRO3,CMIG4,CPLE6,CYRE3,ELET3,ELET6,EMBR3,EBTP4,GGBR4,GOAU4,GOLL4,PTIP4,ITSA4,ITUB4,KLBN4,LIGT3,LAME4,NATU3,NETC4,PCAR4,PETR3,PETR4,SBSP3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP3,TNLP4,TMAR5,TCSL4,UBBR11,USIM5,VALE3,VALE5,VIVO4
2006-10-05,39.4,17.16,16.24,10.72,36.43,4.743,7.272640228271484,7.33721113204956,27.32,12.65,7.202454566955566,3.2397947311401367,2.4718825817108154,1.078,5.754148006439209,11.050104141235352,9.005,18.625566482543945,3.67,9.629599571228027,10.434610366821287,74.35248565673828,18.39,2.3419930934906006,7.110339641571045,,8.575723648071289,1.793,8.94,22.27,47.82,9.919702529907228,7.667026042938232,6.141840934753418,6.11,5.46735143661499,4.25,68.8,34.98,45.06,19.34,31.73,5.51,15.6,11.42373275756836,11.801226615905762,13.81,24.11
2006-10-06,39.08,17.08,16.2,10.68,36.52,4.634,7.243854999542236,7.340057849884033,27.48,12.83,7.187582492828369,3.2200231552124023,2.503238677978516,1.071,5.65824556350708,10.981403350830078,8.98,18.845680236816406,3.67,9.677745819091797,10.434610366821287,73.88544464111328,17.85,2.3371005058288574,7.046687602996826,,8.672080993652344,1.769,8.93,22.16,46.34,9.978523254394531,7.695718288421631,6.073923587799072,6.26,5.460513114929199,4.24,68.44,34.35,44.79,19.34,32.08,5.44,15.84,11.392409324645996,11.735363960266112,13.81,23.48
2006-10-09,38.58,17.77,16.18,11.2,36.67,4.654,7.426149845123291,7.50963020324707,27.37,12.38,7.291679382324219,3.16353178024292,2.534595251083374,1.067,5.674228668212891,11.045809745788574,9.09,19.006540298461918,3.68,9.693796157836914,10.632554054260254,72.06401062011719,18.47,2.3591232299804688,7.053765296936035,,8.57065200805664,1.752,8.88,22.96,47.42,10.087108612060549,7.82197380065918,6.204833507537842,6.59,5.625515460968018,4.28,66.21,34.75,46.01,19.39,31.88,5.51,16.17,11.697418212890623,11.954900741577148,14.03,23.27
2006-10-10,38.81,17.53,16.25,11.34,37.06,4.702,7.463571548461914,7.481133937835693,28.7,12.86,7.3908185958862305,3.2482693195343018,2.5502727031707764,1.098,6.025870800018311,11.239030838012695,9.235,19.54838180541992,3.68,9.83502960205078,10.802223205566406,68.95353698730469,18.58,2.37380599975586,7.13762092590332,,9.01186466217041,1.814,9.09,22.62,46.56,10.109728813171388,7.844929695129394,6.071589946746826,6.42,5.675103187561035,4.4,67.15,35.45,44.79,19.02,31.46,5.52,16.25,11.837554931640623,12.140287399291992,14.16,23.43
2006-10-11,38.52,16.74,16.05,11.03,37.06,4.702,7.478921890258789,7.06788969039917,26.91,12.64,7.281766414642334,3.2397947311401367,2.576402425765991,1.071,5.912386894226074,10.798917770385742,8.758,18.828752517700195,3.68,9.82861042022705,10.700417518615724,65.42271423339844,18.49,2.3615715503692627,7.132566928863525,,9.290790557861328,1.867,9.23,22.37,46.55,10.082586288452148,7.781804084777832,6.163875102996826,6.2,5.64176082611084,4.24,66.06,34.81,44.25,19.12,31.3,5.38,16.08,11.639713287353516,12.269564628601074,14.28,23.03
2006-10-13,38.63,16.97,16.23,11.18,37.77,4.778,7.559516906738281,7.096391201019287,27.04,12.94,7.336292743682861,3.231320142745972,2.5868539810180664,1.046,5.9059929847717285,10.519818305969238,8.537,19.33672332763672,3.68,9.934536933898926,10.776776313781738,67.06670379638672,18.39,2.403173923492432,7.2841105461120605,,9.31614589691162,1.867,9.41,22.65,47.19,10.406075477600098,7.967355728149414,6.129399299621582,6.3,5.738368034362793,4.29,66.96,34.99,45.26,19.39,31.73,5.52,16.22,11.87217617034912,12.379335403442385,14.55,23.76
2006-10-16,38.97,17.41,16.03,11.38,38.22,4.798,7.742769718170166,7.151962757110596,27.37,13.02,7.385861396789551,3.2157859802246094,2.602531909942627,1.05,5.898001194000244,10.627163887023926,8.588,19.68383407592773,3.68,10.127124786376951,11.000170707702637,67.43098449707031,18.39,2.37380599975586,7.220456600189209,,9.189361572265623,1.855,9.68,22.39,47.19,10.539545059204102,8.034308433532715,6.17528247833252,6.4,5.829846858978272,4.32,66.38,34.52,44.62,19.73,32.24,5.81,16.17,12.132667541503906,12.681804656982422,14.77,24.31
2006-10-17,38.9,17.27,15.96,11.07,38.49,4.73,7.65641975402832,7.123464584350586,27.69,12.77,7.485002040863037,3.2553300857543945,2.5450475215911865,1.047,5.898001194000244,10.584224700927734,8.52,19.26053237915039,3.69,10.06613826751709,10.943611145019531,66.8612060546875,18.39,2.388490915298462,7.183079242706299,,8.97636604309082,1.818,9.28,22.22,49.9,10.259035110473633,7.917617321014404,6.088958740234375,6.44,5.907647132873535,4.25,65.27,33.82,45.13,19.65,32.53,5.7,15.78,12.228293418884276,12.43787670135498,14.55,24.11
2006-10-18,38.71,17.41,15.9,11.01,38.11,4.791,7.598855018615723,7.181886672973633,27.32,12.78,7.3908185958862305,3.1931893825531006,2.5607240200042725,1.008,5.993902683258057,10.266483306884766,8.256,19.51451110839844,3.69,10.024410247802734,10.830501556396484,66.59965515136719,18.1,2.3860433101654053,7.2032880783081055,,8.773508071899414,1.814,9.04,22.17,52.31,10.236413955688477,7.854495525360107,6.0026373863220215,6.26,5.706736087799072,4.27,64.77,33.09,45.8,19.21,31.5,5.78,15.93,11.928232192993164,12.491540908813477,14.58,25.07
2006-10-19,38.44,17.6,15.85,11.32,38.41,4.791,7.630514621734619,7.143414497375488,27.76,12.96,7.63370943069458,3.0999786853790283,2.581628561019897,1.034,6.073822498321533,10.193489074707031,8.239,19.175874710083008,3.7,10.034038543701172,10.858781814575195,63.890846252441406,18.47,2.408068418502808,7.274004459381103,,8.783650398254395,1.892,8.92,22.37,52.2,10.471678733825684,7.986483097076416,5.967901229858398,6.36,5.642614364624023,4.27,62.47,34.05,47.12,19.29,31.46,5.8,16.0,11.705658912658691,12.696439743041992,14.75,24.49
2006-10-20,38.36,17.4,15.45,11.07,38.12,4.716,7.579664707183838,7.039388179779053,26.92,12.65,7.777460098266602,3.1070399284362797,2.581628561019897,1.022,6.121772766113281,10.111906051635742,8.256,18.83722496032715,3.69,9.915279388427734,10.74566650390625,63.33039855957031,18.98,2.4007270336151123,7.208331108093262,,8.773508071899414,1.941,9.03,21.9,51.18,10.33594799041748,7.885098934173584,6.025450706481934,6.26,5.728963851928711,4.27,63.3,33.77,46.48,19.05,31.3,5.63,15.79,11.671035766601562,12.54764461517334,14.8,24.41
2006-10-23,39.04,17.41,15.68,11.22,38.11,4.839,7.741812229156494,7.217509746551514,27.97,12.92,7.876601696014404,3.1889519691467285,2.6234359741210938,1.051,6.327964782714844,10.483322143554688,8.588,18.828752517700195,3.7,10.229844093322754,11.031274795532228,66.11394500732422,19.45,2.437434673309326,7.420494556427002,,9.382075309753418,1.961,9.21,22.91,51.49,10.290703773498535,7.87553596496582,6.106068134307861,6.53,5.711867332458496,4.29,64.84,33.81,46.48,19.34,31.35,5.67,16.16,11.903502464294434,12.681804656982422,14.94,24.78
2006-10-24,38.86,17.47,15.43,11.29,38.26,4.859,7.939459323883057,7.281635761260986,27.86,12.96,7.70806360244751,3.197425842285156,2.6443395614624023,1.059,6.377513408660889,10.283658981323242,8.392,18.61710548400879,3.71,10.26836395263672,11.051068305969238,64.07765197753906,18.98,2.449671506881714,7.425548076629639,,9.280645370483398,1.883,9.16,22.86,51.58,10.555380821228027,8.013266563415527,6.048779010772705,6.43,5.793084144592285,4.28,62.67,34.22,46.01,19.28,31.4,5.56,16.16,12.117830276489258,13.269671440124512,15.46,23.9
2006-10-25,39.17,18.28,15.14,11.03,35.41,4.839,8.059391021728516,7.33721113204956,26.42,12.61,7.514743328094482,3.172004461288452,2.5920801162719727,1.035,6.311979293823242,10.045353889465332,8.256,19.074277877807617,3.71,10.403172492980955,11.21225357055664,63.05016708374024,18.44,2.469249725341797,7.476061344146728,,9.311076164245604,1.842,8.92,23.46,51.25,10.944475173950195,8.265769958496094,5.968159198760986,6.37,5.728109836578369,4.28,61.64,34.09,43.11,18.99,31.25,5.67,16.13,12.150803565979004,13.41602897644043,15.7,23.43
2006-10-26,38.81,18.56,14.99,11.1,36.57,4.791,8.059391021728516,7.385659217834473,26.49,12.79,7.56926965713501,3.1564700603485107,2.5920801162719727,1.022,6.311979293823242,9.98309326171875,8.188,18.87955665588379,3.7,10.460951805114746,11.155698776245115,63.14356994628906,18.68,2.705406188964844,7.455854415893555,,9.306002616882324,1.912,8.66,23.91,51.58,10.858516693115234,8.282987594604492,5.968159198760986,6.3,5.805052757263184,4.25,60.55,34.44,43.79,19.34,31.75,5.99,15.88,12.16894245147705,13.367238998413086,15.57,24.66
2006-10-27,38.58,18.47,14.88,11.15,35.89,4.75,7.963446140289307,7.3685622215271,25.91,12.86,7.410646438598633,3.097153663635254,2.5554983615875244,1.0,6.473415374755859,9.85427951812744,8.069,18.68482780456543,3.7,10.265151023864746,11.056722640991213,63.152923583984375,18.2,2.439882755279541,7.376036643981934,,9.280645370483398,1.933,8.68,23.49,50.06,10.7883882522583,8.254295349121094,5.76077938079834,6.07,5.719559669494629,4.17,61.1,34.85,43.68,19.21,31.35,6.07,15.53,11.994179725646973,13.294061660766602,15.46,26.58
2006-10-30,38.71,18.24,14.87,11.4,36.37,4.675,7.885729312896728,7.312985420227051,25.29,12.67,7.489957809448242,3.092916965484619,2.581628561019897,1.003,6.554931163787842,9.491451263427734,7.899,18.845680236816406,3.71,10.030834197998049,10.816362380981444,62.40565490722656,18.59,2.408068418502808,7.249758243560791,,9.093005180358888,1.904,8.68,22.31,49.97,10.58705234527588,8.149084091186523,5.898946285247803,6.15,5.655438423156738,4.02,60.77,35.85,42.71,19.02,31.23,6.16,15.65,11.68917179107666,13.098921775817873,15.31,25.47
2006-10-31,38.81,18.63,15.25,11.32,36.24,4.689,7.961527347564697,7.401334762573242,25.75,12.78,7.509786128997803,3.229908943176269,2.5868539810180664,1.025,6.968912124633789,9.682527542114258,8.043,18.811817169189453,3.71,10.156010627746582,10.943611145019531,61.55564498901367,18.59,2.366464853286743,7.122462272644043,,9.33135986328125,1.92,9.08,22.99,51.18,10.72278118133545,8.246642112731934,5.956235408782959,6.22,5.685361862182617,4.09,59.72,35.87,42.96,18.99,31.12,6.23,15.67,12.00242042541504,13.208688735961914,15.5,25.56
2006-11-01,38.77,,,,,,8.188916206359863,7.502506732940674,,,7.772504806518555,3.344303846359253,2.6443395614624023,,6.849034309387207,9.920833587646484,,18.72715759277344,,10.27156925201416,11.113279342651367,61.83585739135742,,2.3811490535736084,7.122462272644043,,9.620429039001465,,,,,10.575743675231934,8.31352710723877,6.0041913986206055,,5.873448848724365,,,,,,,,,12.264565467834473,13.586777687072754,,
2006-11-03,38.67,19.08,15.15,11.29,36.09,4.696,8.28486156463623,7.495384216308594,27.14,13.19,7.876601696014404,3.3471291065216064,2.701826333999634,1.039,6.87300968170166,10.197782516479492,8.213,18.38851928710937,3.72,10.425643920898438,11.308398246765137,61.03255844116211,18.43,2.4056203365325928,7.162875175476074,,9.534215927124023,1.941,9.04,23.37,50.72,10.813270568847656,8.460404396057129,5.967901229858398,6.3,6.001688957214356,4.25,61.0,35.23,42.92,19.33,31.62,6.27,15.73,12.439322471618652,13.757526397705078,15.68,26.75
2006-11-06,39.68,19.65,15.22,11.61,37.24,4.791,8.441248893737793,7.908625602722168,27.98,13.53,7.990612030029297,3.471410036087036,2.701826333999634,1.039,7.096782207489014,10.305129051208496,8.375,18.904953002929688,3.7,10.833295822143556,11.565732955932615,63.95621871948242,18.79,2.6488754749298096,7.223492622375488,,9.686357498168944,1.949,8.97,22.98,51.82,11.014607429504396,8.636665344238281,5.967901229858398,6.41,6.155579566955566,4.22,63.4,36.18,44.36,19.94,31.8,6.61,16.17,12.65200424194336,14.145379066467283,16.03,28.14
2006-11-07,40.65,19.27,15.54,11.89,37.57,4.778,8.357778549194336,7.794631481170654,27.68,13.62,7.931127071380615,3.311821460723877,2.7070517539978027,1.037,6.904977321624756,10.24071979522705,8.213,19.05733871459961,3.73,10.698481559753418,11.438477516174316,63.9842529296875,18.89,2.4129631519317627,7.223492622375488,,9.488574028015137,1.982,9.2,23.18,53.65,10.881136894226074,8.558326721191406,5.990453720092773,6.2,6.02733850479126,4.21,64.4,36.76,44.5,20.25,32.41,6.32,16.17,12.464054107666016,13.991700172424316,15.87,27.94
2006-11-08,41.07,19.28,15.45,12.06,37.58,4.791,8.443169593811035,7.777525901794434,28.43,13.79,8.273158073425293,3.3471291065216064,2.717503786087036,1.022,6.745140075683594,10.135520935058594,8.188,18.99808120727539,3.73,10.759469032287598,11.608146667480469,61.08860397338867,19.24,2.4594593048095703,7.329570770263672,,9.66100025177002,2.027,9.4,23.13,55.32,11.184269905090332,8.744378089904785,5.901021480560303,6.19,6.0102386474609375,4.29,61.56,36.53,45.29,20.25,32.57,6.21,16.31,12.577816009521484,13.977057456970217,15.88,28.08
2006-11-09,40.43,19.68,15.39,11.99,36.76,4.613,8.56789779663086,7.481133937835693,27.79,13.12,8.005481719970703,3.443164110183716,2.7436327934265137,0.988,6.71317195892334,9.81134033203125,8.035,18.888015747070312,3.75,10.528358459472656,11.4808988571167,60.247928619384766,18.31,2.366464853286743,7.142668724060059,,9.229931831359863,2.015,9.2,22.34,51.68,11.16390895843506,8.775715827941895,5.877171516418457,6.06,5.814457416534424,4.21,60.55,36.71,45.34,19.8,31.77,6.03,16.09,12.152451515197754,14.39173984527588,16.19,27.72
2006-11-10,40.31,19.42,15.79,11.92,36.57,4.689,8.510332107543945,7.694876670837402,27.77,13.19,7.87164306640625,3.4106814861297607,2.701826333999634,0.968,6.553335666656494,9.639588356018066,8.001,18.710235595703125,3.73,10.464162826538086,11.47524356842041,58.94023132324219,18.19,2.3615715503692627,7.136610984802246,,9.33135986328125,2.007,9.35,22.13,52.06,11.299642562866213,8.822714805603027,5.899205207824707,6.0,5.736657619476318,4.17,59.64,36.35,45.29,19.72,31.62,6.35,15.58,12.0403413772583,14.14781379699707,16.03,27.94
2006-11-13,40.4,19.98,15.81,11.89,36.41,4.771,8.376007080078125,7.835949897766113,28.53,13.16,7.950954437255859,3.354189872741699,2.701826333999634,0.947,6.585301399230957,9.661056518554688,8.069,18.9472770690918,3.73,10.496257781982422,11.4808988571167,58.84681701660156,18.14,2.635413885116577,7.190151691436768,,9.33135986328125,1.994,9.48,21.77,53.09,10.95578956604004,8.636665344238281,5.899205207824707,6.05,5.804198265075684,4.36,58.35,35.96,44.94,20.19,32.54,6.42,15.84,11.997474670410156,13.855097770690918,15.65,28.89
2006-11-14,40.93,20.21,16.11,12.21,36.38,4.942,8.347228050231934,7.766128063201904,29.39,13.71,8.104620933532715,3.403620719909668,2.7070517539978027,0.992,6.329561710357666,9.890775680541992,8.205,18.964221954345703,3.83,10.624653816223145,11.537450790405272,58.70270156860352,18.04,2.439882755279541,7.405340194702148,,9.442931175231934,2.035,9.48,22.52,52.77,11.082473754882812,8.724794387817383,6.048519134521484,6.19,5.890547752380371,4.52,59.49,37.57,46.71,20.77,32.85,6.67,16.27,12.157401084899902,13.891681671142578,15.74,28.94
2006-11-16,41.16,19.92,16.34,12.32,36.47,4.948,8.457562446594238,7.823131561279297,30.19,13.66,8.12940502166748,3.4742355346679688,2.649567127227783,0.969,6.105789661407471,9.815633773803713,8.043,19.4721794128418,3.73,10.4866304397583,11.565732955932615,60.407203674316406,18.29,2.442328691482544,7.375030994415283,,9.584930419921877,2.06,9.66,22.68,53.72,10.903759002685549,8.591617584228516,5.990972995758057,6.25,5.813603401184082,4.35,58.99,37.66,47.59,20.66,32.85,6.42,16.44,12.200262069702148,13.855097770690918,15.79,28.33
2006-11-17,41.52,19.68,16.15,12.28,36.19,5.003,8.22249698638916,7.835949897766113,30.01,14.0,8.12940502166748,3.460111379623413,2.660017967224121,1.0,6.281610012054443,9.70399570465088,7.984,19.539915084838867,3.94,10.435272216796877,11.43565273284912,60.54769515991211,18.38,2.4765896797180176,7.423526763916016,,9.6102876663208,2.015,9.78,22.28,53.98,10.926382064819336,8.519159317016602,6.014042377471924,6.15,5.566524982452393,4.35,59.64,37.44,48.25,20.49,32.33,6.56,16.33,12.000774383544922,13.901444435119627,15.76,28.08
2006-11-21,42.83,19.33,15.93,12.47,35.99,5.01,8.423981666564941,7.934274673461914,31.36,14.04,8.055048942565918,3.6564204692840576,2.660017967224121,1.008,6.617269039154053,9.603092193603516,7.941,19.4721794128418,3.94,10.814037322998049,11.876789093017578,56.47372055053711,18.5,2.7027151584625244,7.324521064758301,,9.853714942932127,2.113,9.54,22.17,54.06,11.150336265563965,8.7012939453125,6.014042377471924,6.4,5.45538330078125,4.44,57.06,37.81,48.26,20.39,32.71,6.67,17.06,12.384916305541992,14.194154739379885,16.11,29.56
2006-11-22,43.78,19.18,16.06,12.82,36.09,5.065,8.611076354980469,8.264870643615723,32.41,14.27,8.104620933532715,3.770817279815674,2.738407611846924,1.012,6.786696910858154,9.768403053283691,8.069,19.379045486450195,3.77,10.875665664672852,11.876788139343262,58.62776947021485,18.94,2.501062393188477,7.486162185668945,,10.19349765777588,2.191,9.27,21.87,53.06,11.170697212219238,8.713046073913574,5.990972995758057,6.61,5.466495037078857,4.58,57.01,38.81,48.41,20.35,32.92,6.57,17.43,12.515162467956545,14.342950820922852,16.19,30.21
2006-11-23,44.41,19.56,16.25,12.95,37.44,5.051,8.662885665893555,8.264870643615723,31.48,14.3,8.1492338180542,3.813185453414917,2.738407611846924,1.006,6.76112174987793,10.4876127243042,8.358,19.46371078491211,3.99,10.86593246459961,11.888265609741213,60.07942199707031,18.68,2.767319440841675,7.425548076629639,,10.142784118652344,2.015,9.48,22.06,55.57,11.129980087280272,8.656251907348633,5.990972995758057,6.7,5.4203290939331055,4.6,58.76,40.26,48.19,20.42,32.93,6.61,17.32,12.521756172180176,14.355146408081056,16.22,30.31
2006-11-24,44.83,19.35,16.23,12.88,37.68,4.955,8.635059356689453,8.051125526428223,30.61,14.58,8.030267715454102,3.783526659011841,2.7070517539978027,1.014,6.631654739379883,10.272923469543455,8.179,19.1335391998291,3.83,11.190292358398438,12.048916816711426,59.22716522216797,18.49,2.4765896797180176,7.294210910797119,,9.970355987548828,2.109,9.42,22.22,55.17,11.118667602539062,8.675837516784668,5.981901168823242,6.43,5.506679534912109,4.56,57.97,39.87,46.05,19.73,32.41,6.46,17.04,12.381619453430176,14.367347717285156,16.19,29.92
2006-11-27,44.32,18.94,15.85,12.75,36.76,4.859,8.500739097595215,7.761850833892822,28.15,13.63,7.713020801544189,3.6705434322357178,2.7070517539978027,0.968,6.348742485046387,10.004562377929688,7.958,19.302858352661133,3.8,10.96324348449707,11.762040138244627,57.59757614135742,18.0,2.665027141571045,7.162875175476074,,9.686357498168944,2.052,9.04,22.06,53.17,11.084733963012695,8.60336971282959,5.981901168823242,6.24,5.381856918334961,4.45,55.72,39.09,43.97,19.46,31.94,6.6,16.79,12.00242042541504,14.269773483276367,16.03,28.78
2006-11-28,44.68,18.63,15.77,12.39,37.54,4.839,8.356820106506348,8.008370399475098,29.28,13.52,7.683280944824219,3.777878999710083,2.6391143798828125,0.976,6.530955791473389,10.307275772094728,8.128,19.116601943969727,3.75,10.878910064697266,11.790725708007812,56.74531555175781,18.19,2.4227514266967773,7.190151691436768,,10.137712478637695,2.105,9.28,22.19,53.57,11.152595520019531,8.671916961669922,5.921760559082031,6.4,5.439138412475586,4.56,55.02,38.35,43.31,19.32,31.68,6.64,16.72,12.101344108581545,14.174641609191896,16.03,28.14
2006-11-29,45.04,18.79,15.95,12.51,38.49,4.975,8.663844108581543,8.193624496459961,30.81,13.66,7.83198881149292,3.848492383956909,2.7279553413391118,0.99,6.633254051208496,11.163891792297363,8.58,19.21819877624512,3.79,11.076769828796388,12.02022933959961,57.41025924682617,18.31,2.4643540382385254,7.372006893157959,,10.259425163269045,2.134,9.27,22.3,53.93,11.5032377243042,8.912802696228027,6.037114143371582,6.67,5.470771789550781,4.59,55.59,39.1,44.95,19.6,32.71,6.64,16.9,12.134317398071287,14.635669708251951,16.5,28.49
2006-11-30,45.12,18.86,15.95,12.67,38.49,4.948,8.731006622314453,8.428742408752441,30.57,13.7,7.8220720291137695,3.890861034393311,2.7279553413391118,0.984,6.665220737457275,11.035076141357422,8.52,19.04040908813477,3.74,10.989191055297852,11.97145938873291,57.80361557006836,18.48,2.4472227096557617,7.294210910797119,,10.289855003356934,2.105,9.13,22.3,53.96,11.537174224853516,8.9715576171875,6.014042377471924,6.78,5.5314717292785645,4.55,55.95,39.44,45.75,19.45,31.94,6.43,16.96,12.060124397277832,14.567367553710938,16.53,27.89
2006-12-01,44.77,18.63,15.86,12.21,38.49,4.846,8.710858345031738,8.720863342285156,30.37,13.45,7.584140777587891,3.989721775054932,2.6965994834899902,0.956,6.6796064376831055,10.755976676940918,8.35,18.49856948852539,3.75,10.93080711364746,12.046046257019045,56.46434783935547,17.91,2.408068418502808,7.208331108093262,,10.48256778717041,2.113,9.18,22.17,52.86,11.424059867858888,8.910842895507812,5.921760559082031,6.57,5.39468240737915,4.38,54.58,38.76,46.92,19.07,31.88,6.24,16.55,11.911744117736816,14.318562507629396,16.28,27.06
2006-12-04,46.3,19.25,16.11,12.51,39.6,4.955,8.980463981628418,9.05430793762207,32.89,14.17,7.73284912109375,4.1238884925842285,2.780215263366699,1.002,6.71317195892334,10.970666885375977,8.588,19.04887008666992,3.74,11.174072265625,12.077607154846191,55.63082885742188,18.78,2.4716944694519043,7.433629512786865,,11.121562004089355,2.175,9.13,23.14,54.39,11.648018836975098,9.040099143981934,6.014042377471924,6.86,5.53916597366333,4.6,53.86,39.27,48.93,19.8,33.9,6.42,16.94,12.27940273284912,15.023513793945312,17.09,27.51
2006-12-05,47.12,19.38,16.26,12.26,39.65,4.982,9.32106876373291,8.891860961914062,32.69,14.12,7.73284912109375,4.178967475891113,2.827249050140381,1.019,6.785099983215332,11.142420768737791,8.639,19.150466918945312,3.75,11.32003688812256,12.192358016967772,58.81508255004883,18.77,2.4839320182800293,7.4619140625,,11.197632789611816,2.191,9.28,24.24,55.97,11.806376457214355,9.10668659210205,6.037633895874023,6.91,5.587043285369873,4.66,57.66,38.98,49.26,19.67,33.19,6.48,17.12,12.315671920776367,15.477216720581056,17.7,27.17
2006-12-06,47.44,19.42,16.26,12.16,39.65,5.044,9.35464859008789,8.727987289428711,32.24,14.21,7.49491548538208,4.116827487945557,2.858604431152344,1.025,6.625260829925537,11.239030838012695,8.597,19.108131408691406,3.75,11.25191879272461,12.235393524169922,58.62776947021485,18.83,2.5157458782196045,7.546774864196777,,11.638845443725586,2.154,9.16,24.62,54.87,11.792799949645996,9.057726860046388,6.062519550323486,6.91,5.575073719024658,4.63,58.15,38.81,48.89,19.61,32.59,6.41,17.42,12.348647117614746,15.440627098083496,17.51,26.97
2006-12-07,47.52,19.54,16.33,11.98,40.36,4.975,9.311474800109863,8.752214431762695,32.14,14.21,7.613882064819336,4.089994430541992,2.8533785343170166,1.027,6.457430839538574,11.37213897705078,8.758,18.752559661865234,3.75,11.287596702575684,12.407517433166504,57.878536224365234,18.89,2.5157458782196045,7.41544246673584,,11.3092041015625,2.236,9.13,24.3,54.11,11.831255912780762,9.145855903625488,6.09932804107666,6.7,5.505823612213135,4.7,57.29,38.26,47.59,19.72,33.22,6.39,17.18,12.348647117614746,15.29183292388916,17.24,27.1
2006-12-08,46.96,19.33,16.15,11.96,41.15,4.982,9.296123504638672,8.981637954711914,32.89,14.27,7.51970100402832,4.046213150024414,2.832474708557129,1.013,6.514973640441895,11.249763488769531,8.818,18.78642463684082,3.75,11.333008766174316,12.476365089416504,59.75163269042969,19.19,2.532877206802368,7.432612895965576,,11.562773704528809,2.294,9.04,23.99,53.65,11.876498222351074,9.243775367736816,6.0314106941223145,6.74,5.535747528076172,4.72,61.23,38.0,48.93,19.74,33.25,6.28,17.36,12.200262069702148,15.172306060791016,17.03,28.26
2006-12-11,47.14,19.48,16.42,12.08,40.9,4.975,9.678942680358888,9.260931968688965,32.89,14.25,7.683280944824219,3.996782302856445,2.8481523990631104,1.022,6.4893999099731445,11.166035652160645,8.886,19.12506866455078,3.74,11.401122093200684,12.447676658630373,60.454044342041016,19.14,2.5230884552001958,7.4619140625,,11.618557929992676,2.319,8.96,24.09,53.42,11.87197494506836,9.222235679626465,6.09440279006958,6.89,5.407505035400391,4.66,62.55,38.08,49.55,19.77,33.25,6.49,17.41,12.266210556030272,15.391839981079102,17.4,29.25
2006-12-12,47.37,19.68,16.51,12.19,40.8,4.921,9.556133270263672,8.906111717224121,33.57,14.62,7.618839740753174,3.953001737594605,2.827249050140381,1.002,6.377513408660889,10.923436164855955,8.69,19.38752174377441,3.74,11.212994575500488,12.45054817199707,60.44467544555664,19.3,2.5084049701690674,7.455854415893555,,11.461343765258787,2.314,8.99,24.3,54.05,11.758866310119627,9.185022354125977,6.083255290985107,6.95,5.279263019561768,4.73,62.85,37.63,48.28,19.76,33.15,6.35,17.2,12.035396575927734,15.245482444763184,17.23,29.28
2006-12-13,47.88,19.68,16.56,12.28,40.74,4.975,9.611781120300291,9.162604331970217,34.82,14.98,7.638667583465576,3.945939302444458,2.8115711212158203,1.008,6.233658790588379,10.764562606811523,8.588,19.68383407592773,3.74,11.12541675567627,12.17801284790039,61.62471389770508,19.38,2.56958532333374,7.476061344146728,,11.82648468017578,2.257,9.0,24.04,53.81,11.774703025817873,9.185022354125977,7.250032424926758,7.26,5.373308181762695,4.76,64.3,37.53,48.41,19.7,32.93,6.36,17.43,12.093103408813477,15.233285903930664,17.31,28.94
2006-12-14,47.37,19.76,16.66,12.47,40.42,5.078,9.88234806060791,9.146936416625977,35.61,15.38,7.643623352050781,3.9191064834594727,2.8115711212158203,0.999,6.217674732208252,10.82253074645996,8.69,19.760032653808597,3.75,11.12541675567627,12.335795402526855,61.63408279418945,19.43,2.826543092727661,7.57304573059082,,11.669273376464844,2.298,8.99,23.94,55.32,11.842568397521973,9.247695922851562,7.250032424926758,7.09,5.39468240737915,4.92,63.91,38.44,48.69,20.35,33.7,6.57,17.72,12.363485336303713,15.660163879394531,17.55,29.62
2006-12-15,48.06,20.18,16.68,12.61,40.9,5.105,10.13180446624756,9.062857627868652,29.64,14.98,7.618839740753174,3.927580118179321,2.7906672954559326,1.012,6.252840042114258,10.753829002380373,8.707,19.81082344055176,3.74,11.225969314575195,12.410383224487305,62.27093124389648,19.83,2.5818209648132324,7.607396125793457,,11.67434310913086,2.257,9.08,24.38,58.8,11.86292839050293,9.245733261108398,6.77435302734375,7.38,5.39724588394165,4.8,64.67,38.7,38.2,19.28,31.94,6.5,17.74,12.643759727478027,15.586986541748049,17.58,29.19
2006-12-18,48.61,20.09,16.76,12.47,40.31,5.065,9.77584743499756,8.891860961914062,30.75,15.42,7.608924865722656,3.93323016166687,2.822023630142212,1.013,6.259232521057129,10.841854095458984,8.835,19.522979736328125,3.77,11.20651149749756,12.50792407989502,62.46760559082031,19.53,2.559795379638672,7.566983699798584,,11.633771896362305,2.216,9.09,24.38,60.13,11.786012649536133,9.282946586608888,6.578636646270752,7.21,5.499840259552002,4.92,63.76,38.08,37.02,19.48,31.94,6.3,17.6,12.90920066833496,15.391839981079102,17.42,28.49
