,ACES4,AMBV4,ARCZ6,BBDC4,BRAP4,BBAS3,BRTP4,BRKM5,CMET4,CMIG4,CPLE6,CRTP5,ELET3,ELET6,ELPL4,EMBR3,EMBR4,EBTP3,EBTP4,GGBR4,GOAU4,ITSA4,ITUB4,PRGA4,PETR3,PETR4,SBSP3,SDIA4,CSNA3,CSTB4,CRUZ3,VCPA4,TCOC4,TNLP3,TNLP4,TMAR5,TMCP4,VIVT3,TSPP4,TCSL4,USIM5,VALE3,VALE5
2005-02-28,39.8,11.02,8.63,2.59,4.941174030303955,4.417430877685547,13.43,15.44173812866211,2.85,6022.75732421875,0.636,47.97,8.113140106201172,6.835,16.08,14.011504173278809,22.35,3.78,2.05,6.717781066894531,7.514781475067139,1.3620766401290894,4.546252727508545,58.82,7.182456016540527,5.063085556030273,3.6174991130828857,5.02,5.745209217071533,172.51,3.97,31.58,26.04,32.34,22.48,40.79,31.17,15.036584854125977,15.96,3.72,11.359436988830566,11.03773021697998,12.95
2005-03-01,39.21,11.56,8.82,2.686,4.830835819244385,4.3476080894470215,13.54,15.488886833190918,2.71,5982.486328125,0.636,46.41,7.995061874389648,6.63,16.26,13.571264266967772,21.9,3.7,2.01,6.488359928131104,7.300887107849121,1.3808832168579102,4.576664447784424,59.34,6.848782062530518,4.855498313903809,3.6861939430236816,4.99,5.62893533706665,174.97,3.99,31.25,26.46,31.32,22.01,39.01,30.42,14.8134126663208,16.03,3.76,11.169837951660156,10.684036254882812,12.53
2005-03-02,39.8,11.28,8.63,2.672,4.914789199829102,4.388932228088379,13.83,15.323858261108398,2.78,5825.87646484375,0.656,47.51,7.975739002227783,6.758,16.48,14.011504173278809,22.15,3.71,2.07,6.502864837646484,7.303163051605225,1.391629695892334,4.627172946929932,61.03,7.108933925628662,4.993888854980469,3.61775803565979,5.06,5.685361862182617,180.46,3.86,31.58,26.77,32.39,22.49,40.85,31.26,15.065690994262695,16.33,3.82,11.029698371887209,10.94016170501709,12.9
2005-03-03,40.17,11.48,8.74,2.706,5.0366387367248535,4.42740535736084,13.83,15.135259628295898,2.79,5825.87646484375,0.645,48.43,7.965003490447998,6.749,16.92,14.561805725097656,22.76,3.67,2.06,6.725692272186279,7.469270706176758,1.4373011589050293,4.79882287979126,62.59,7.278596878051758,5.166874885559082,3.61775803565979,5.11,5.762306213378906,182.66,3.86,31.36,26.93,33.66,23.46,42.53,32.51,14.958956718444824,16.37,3.93,10.873075485229492,11.281657218933104,13.31
2005-03-04,41.08,11.52,8.96,2.741,5.181036949157715,4.460177898406982,13.63,15.288498878479004,2.96,5906.41845703125,0.633,48.88,8.07020378112793,6.826,16.57,14.612600326538086,23.07,3.66,2.26,6.961706638336182,7.736641883850098,1.4883443117141724,4.9099555015563965,63.31,7.411502838134766,5.2488203048706055,3.6268310546875,5.05,5.96749210357666,183.19,3.85,31.79,27.23,34.02,23.8,42.72,34.6,14.94601345062256,16.56,3.97,10.980238914489746,11.647550582885742,13.69
2005-03-07,41.51,11.79,9.32,2.775,5.320157051086426,4.668227195739746,13.72,15.429948806762695,2.98,5981.59130859375,0.629,49.34,7.969299793243408,6.852,16.92,14.900452613830566,23.38,3.95,2.41,7.17266321182251,7.952813625335693,1.5017775297164917,4.889747142791748,63.85,7.482195377349853,5.269303798675537,3.776663064956665,5.0,5.950392723083496,186.32,3.89,32.95,26.28,34.66,23.64,42.05,36.19,15.201534271240234,16.45,3.92,11.293490409851074,11.570713996887209,13.76
2005-03-08,41.41,11.84,9.39,2.734,5.194949150085449,4.716677188873291,13.69,15.123473167419434,2.92,5816.9267578125,0.609,49.07,7.771783828735352,6.656,16.05,15.15443515777588,23.78,4.21,2.29,7.187168121337891,8.021079063415527,1.4775991439819336,4.877624034881592,63.35,7.383224964141846,5.207847595214844,3.732855081558228,4.94,5.9033708572387695,181.1,3.85,33.06,25.89,34.54,23.42,40.48,34.52,15.104496002197266,16.01,3.93,11.112133026123049,11.367033004760742,13.47
2005-03-09,41.09,11.56,9.25,2.692,5.214616775512695,4.60267972946167,13.63,15.01738452911377,2.89,5790.080078125,0.611,48.06,7.52274227142334,6.494,15.85,14.307825088500977,23.17,4.13,2.24,7.199036121368408,8.095030784606934,1.4641658067703247,4.7987213134765625,63.59,7.2163896560668945,5.116800785064697,3.548544883728028,4.9,5.717848777770996,182.13,3.75,32.87,25.57,34.35,23.01,39.53,32.51,15.330904960632324,15.42,3.72,10.74117946624756,11.280438423156738,13.42
2005-03-10,41.8,11.37,8.9,2.659,5.176239013671875,4.702425956726074,15.26,14.852357864379885,2.87,5530.55517578125,0.597,48.51,7.514156818389893,6.554,15.83,14.942781448364258,23.48,4.09,2.24,6.974889755249023,7.973294258117676,1.4641658067703247,4.773565769195557,63.91,7.041067600250244,4.980232238769531,3.594428062438965,4.92,5.623805999755859,181.62,3.76,32.14,24.95,35.26,23.16,38.13,33.93,14.878087997436523,15.51,3.99,10.48233413696289,11.025534629821776,13.2
2005-03-11,41.52,11.48,8.82,2.624,5.205023288726807,4.659676551818848,14.53,14.262978553771973,2.84,5503.70751953125,0.585,46.69,7.342403888702393,6.349,15.6,14.138495445251465,22.76,3.98,2.19,6.968297004699707,7.951676368713379,1.4641658067703247,4.748306751251221,60.86,6.945488929748535,4.898291110992432,3.490996599197388,5.02,5.565670490264893,181.62,3.74,31.83,24.16,34.73,22.77,39.01,32.09,14.392940521240234,15.15,4.0,10.221842765808104,11.013339042663574,13.11
2005-03-14,41.16,11.43,8.79,2.611,5.133063793182373,4.581302165985107,14.53,14.084983825683594,2.78,5279.97900390625,0.579,46.88,7.696640968322754,6.537,15.83,14.858125686645508,22.86,4.0,2.21,6.920833110809326,7.873169898986816,1.44536030292511,4.6796064376831055,61.95,6.910992622375488,4.861871242523193,3.5482847690582275,5.04,5.557121753692627,177.94,3.78,32.07,24.29,34.85,22.94,39.0,34.11,14.341190338134766,15.71,4.12,10.065218925476074,10.854785919189451,12.93
2005-03-15,40.69,11.24,8.76,2.59,5.109077453613281,4.531428813934326,14.07,13.96828556060791,2.75,5369.4697265625,0.582,45.59,7.4883928298950195,6.392,15.41,13.689788818359377,21.58,4.09,2.19,6.922149181365967,7.941436290740967,1.42386794090271,4.635156631469727,61.85,6.775261878967285,4.734407901763916,3.4562599658966064,5.05,5.519503593444824,175.33,3.75,31.58,23.78,34.09,22.38,37.76,33.09,14.224753379821776,14.96,3.92,10.122922897338867,10.769412994384766,12.74
2005-03-16,41.11,11.27,8.74,2.638,5.099483013153076,4.474430084228516,14.1,14.33370304107666,2.75,5607.51806640625,0.624,45.68,7.664439678192139,6.511,15.8,14.079235076904297,22.25,4.09,2.22,6.823261737823486,7.837899684906006,1.4641658067703247,4.70789909362793,63.47,6.834643840789795,4.83455753326416,3.5254743099212646,5.0,5.514373779296875,174.81,3.85,31.1,24.58,34.02,22.55,37.8,33.43,14.072744369506836,15.02,3.97,10.07345962524414,10.67183780670166,12.66
2005-03-17,40.97,11.18,8.58,2.665,5.272183895111084,4.559928894042969,14.23,14.687331199645996,2.85,5795.4501953125,0.614,46.32,7.922066211700439,6.69,15.88,13.689788818359377,21.74,4.18,2.2,6.816667556762695,7.634246349334717,1.4695390462875366,4.748306751251221,64.13,6.953972339630127,4.884178638458252,3.4562599658966064,4.98,5.698184490203857,178.99,4.02,31.25,24.6,33.98,22.5,37.76,34.11,13.810747146606444,15.12,3.87,10.056974411010742,11.184088706970217,13.16
2005-03-18,40.56,11.11,8.41,2.631,5.199745655059815,4.545680522918701,14.41,14.321916580200195,2.79,5673.7412109375,0.589,45.54,7.642969608306885,6.494,15.45,13.58819580078125,21.9,4.08,2.16,6.638667106628418,7.492027759552002,1.42386794090271,4.616971015930176,64.02,6.87140417098999,4.816348552703857,3.43111515045166,4.98,5.569945335388184,177.94,3.84,30.22,23.54,33.4,22.06,37.29,32.93,13.901321411132812,14.76,3.78,9.727238655090332,10.992605209350586,12.96
2005-03-21,40.46,11.05,8.58,2.529,5.079813003540039,4.46303129196167,14.23,13.905814170837402,2.71,5557.40283203125,0.586,46.14,7.501275539398193,6.537,15.86,13.884512901306152,21.84,4.04,2.16,6.568791389465332,7.496580123901367,1.3835697174072266,4.465426445007324,62.79,6.854438304901123,4.811795711517334,3.408043622970581,4.91,5.517793655395508,178.79,3.8,30.36,23.61,32.79,21.98,37.46,33.93,13.729891777038574,14.69,3.79,9.601938247680664,10.866982460021973,12.72
2005-03-22,39.52,11.03,8.61,2.556,4.988667011260986,4.360431671142578,13.59,13.084218978881836,2.67,5320.2509765625,0.557,44.21,7.127711772918701,6.247,15.41,13.579731941223145,21.32,3.88,2.13,6.427708148956299,7.361185073852539,1.3540178537368774,4.404812335968018,59.89,6.622564792633057,4.680233478546143,3.191330909729004,4.83,5.445977687835693,173.77,3.75,29.22,22.94,31.83,21.28,35.54,31.26,13.584343910217283,13.93,3.61,9.400798797607422,10.818198204040527,12.63
2005-03-23,39.51,10.78,8.33,2.495,4.782864093780518,4.202261924743652,13.28,12.883831977844238,2.6,5227.1796875,0.529,44.77,6.83788013458252,6.222,15.43,13.36807918548584,21.04,3.5,2.12,6.2945404052734375,7.127950191497803,1.3325252532958984,4.278531074523926,57.67,6.554696559906006,4.611494541168213,3.1107120513916016,4.61,5.369033336639404,173.77,3.73,28.83,22.43,31.21,21.24,35.22,31.93,13.649038314819336,13.67,3.5,9.537639617919922,10.171788215637209,12.09
2005-03-24,39.56,10.95,8.74,2.556,4.883126735687256,4.232184410095215,13.23,13.197379112243652,2.69,5351.57275390625,0.546,44.94,7.213588714599609,6.341,15.83,13.122557640075684,20.98,3.8,2.17,6.380241870880127,7.338433265686035,1.3567041158676147,4.465426445007324,58.86,6.5829758644104,4.6706743240356445,3.1397454738616943,4.71,5.4417033195495605,178.99,3.75,29.33,23.05,31.52,21.45,35.22,32.34,13.746064186096191,13.67,3.47,9.91683578491211,10.525483131408691,12.57
2005-03-28,38.53,10.96,8.47,2.495,4.797255516052246,4.054060459136963,13.19,12.848467826843262,2.6,5199.43798828125,0.54,45.86,7.318789005279541,6.264,15.38,13.291879653930664,21.23,3.75,2.16,6.131044864654541,7.065375804901123,1.3432717323303225,4.359350204467773,56.72,6.503798007965088,4.586457252502441,3.007021188735962,4.54,5.298928260803223,173.77,3.75,29.15,22.8,31.06,21.21,34.66,31.59,13.729891777038574,13.58,3.43,9.496421813964844,10.263261795043944,12.3
2005-03-29,37.59,10.69,8.26,2.446,4.626954078674316,3.968563556671143,12.96,12.412327766418455,2.57,5226.28466796875,0.557,44.94,7.514156818389893,6.392,15.05,12.783912658691406,20.67,3.55,2.17,5.814605712890625,6.7354278564453125,1.297600030899048,4.263372898101807,56.08,6.3624114990234375,4.515895366668701,2.882594108581543,4.42,5.121100425720215,169.57,3.67,28.42,23.08,30.57,21.02,34.99,31.59,13.357938766479492,13.45,3.46,9.150197982788086,9.781500816345217,11.79
2005-03-30,37.98,10.94,8.29,2.446,4.770870685577393,4.102511405944824,13.17,12.52430820465088,2.59,5440.1689453125,0.578,45.49,7.851218700408935,6.758,15.6,13.198753356933594,20.81,3.49,2.19,5.826470851898193,6.644410133361816,1.3137192726135254,4.334092140197754,56.09,6.492486000061035,4.61604642868042,3.0046887397766118,4.36,5.283538341522217,171.78,3.77,28.73,23.49,31.49,21.71,36.28,31.67,13.357938766479492,14.24,3.57,9.339797019958496,10.08763313293457,12.14
2005-03-31,38.24,11.08,8.33,2.446,4.88600492477417,4.217932224273682,13.28,12.764777183532717,2.65,5503.70751953125,0.561,46.41,7.619354248046875,6.46,15.52,13.478134155273438,21.28,3.6,2.2,5.840976715087891,6.882198810577393,1.3217796087265017,4.394711971282959,55.89,6.6451849937438965,4.695711135864258,3.0013186931610107,4.48,5.4117817878723145,170.63,3.75,28.17,23.49,31.89,21.56,36.12,30.75,13.06684684753418,14.4,3.54,9.479934692382812,10.366929054260254,12.42
2005-04-01,37.8,10.78,8.26,2.44,4.863938331604004,4.239309310913086,13.19,13.131369590759276,2.59,5637.94482421875,0.582,45.68,7.814722061157227,6.749,15.6,13.21568775177002,21.18,3.55,2.19,5.827790260314941,6.967527866363525,1.3271528482437134,4.384607315063477,54.9,6.73001766204834,4.779260158538818,3.032425880432129,4.53,5.510097980499268,171.67,3.82,28.83,23.86,32.49,21.59,36.85,31.42,13.002163887023926,14.08,3.54,9.527749061584473,10.305947303771973,12.42
2005-04-04,37.18,10.76,8.12,2.433,4.773270130157471,4.1153340339660645,12.96,12.847288131713867,2.61,5521.60498046875,0.551,45.13,7.288732528686523,6.392,15.72,12.919368743896484,20.57,3.32,2.18,5.735494613647461,6.889023303985596,1.292227268218994,4.334092140197754,56.42,6.684772968292236,4.779260158538818,2.9494731426239014,4.46,5.39468240737915,169.56,3.75,28.02,23.98,32.29,21.37,36.26,30.75,12.581693649291992,14.15,3.47,9.397500991821287,10.01323413848877,12.11
2005-04-05,36.46,10.73,7.88,2.46,4.6533379554748535,4.017011642456055,13.12,12.49484157562256,2.54,5906.41845703125,0.553,44.49,7.084775924682617,6.324,16.08,12.648451805114746,20.53,3.34,2.16,5.656385898590088,6.826448440551758,1.3029741048812866,4.329042434692383,55.43,6.562049865722656,4.660122871398926,2.910330295562744,4.23,5.189495086669922,165.39,3.71,26.87,23.86,31.83,21.12,35.59,30.25,12.387629508972168,13.79,3.38,9.03314208984375,9.90346908569336,11.82
2005-04-06,35.51,10.6,7.69,2.495,4.5909743309021,4.034111976623535,13.02,12.259088516235352,2.46,5924.31689453125,0.551,44.21,6.8228535652160645,6.196,15.38,12.953237533569336,20.63,3.38,2.18,5.656385898590088,6.719501495361328,1.297600030899048,4.3239922523498535,53.26,6.560353755950928,4.655063629150391,2.8849265575408936,4.07,5.0356059074401855,156.5,3.69,25.98,23.54,31.64,20.79,34.75,29.58,12.416744232177734,13.65,3.31,8.62261962890625,9.757113456726074,11.63
2005-04-07,37.92,10.64,7.75,2.529,4.724817276000977,4.054060459136963,13.32,12.376965522766112,2.5,6084.5068359375,0.581,47.24,7.157771587371826,6.392,15.38,13.418874740600586,21.18,3.37,2.19,5.798784255981445,6.883337020874023,1.3217796087265017,4.3441972732543945,55.43,6.559787750244141,4.666104316711426,3.039165496826172,4.21,5.138198852539063,163.3,3.75,25.98,24.13,33.6,21.38,35.06,31.59,12.61403465270996,14.24,3.57,8.886408805847168,9.940058708190918,11.85
2005-04-08,37.8,10.42,7.67,2.495,4.705628395080566,3.989936351776123,13.12,12.48305320739746,2.52,6000.38427734375,0.574,45.59,6.9108757972717285,6.222,14.96,12.953237533569336,20.63,3.26,2.2,5.593096256256104,6.809383392333984,1.3029741048812866,4.313889980316162,55.97,6.475520133972168,4.599864959716797,2.960620164871216,4.2,4.873167514801025,161.75,3.74,25.99,23.35,33.46,21.12,34.94,31.09,12.581693649291992,13.76,3.45,8.672080039978027,9.940058708190918,11.89
2005-04-11,38.12,10.42,7.55,2.495,4.652858734130859,3.875940322875977,13.08,12.550240516662598,2.53,6161.46826171875,0.582,45.03,6.913023948669434,6.196,14.7,13.24954891204834,21.02,3.37,2.21,5.550902366638184,6.520397186279297,1.3110322952270508,4.354300022125244,54.9,6.475520133972168,4.622865200042725,2.910330295562744,4.09,4.659430503845215,159.11,3.75,25.81,23.59,33.6,21.37,34.31,31.42,12.791922569274902,14.04,3.47,8.482481002807617,9.89127254486084,11.83
2005-04-12,38.71,10.33,7.57,2.495,4.60536527633667,3.947188138961792,13.32,12.612715721130373,2.52,6389.66943359375,0.606,47.15,7.342403888702393,6.545,14.91,12.995566368103027,20.87,3.37,2.27,5.517941951751709,6.299104690551758,1.3164063692092896,4.31894063949585,54.29,6.4189653396606445,4.599864959716797,2.983950614929199,4.11,4.763734817504883,151.79,3.73,25.98,24.76,34.02,21.93,35.3,31.67,13.099193572998049,14.3,3.61,8.45775032043457,9.66563892364502,11.67
2005-04-13,38.42,10.34,7.51,2.495,4.399084091186523,3.989936351776123,13.12,12.730591773986816,2.48,6479.16064453125,0.606,47.15,7.402516841888428,6.647,15.12,12.851641654968262,20.4,3.37,2.22,5.320165634155273,6.195000171661377,1.3190925121307373,4.3239922523498535,54.13,6.283232688903809,4.507867813110352,3.059903860092163,4.11,4.655157566070557,152.31,3.71,25.18,25.22,34.02,21.98,36.99,33.18,12.937472343444824,14.21,3.65,8.408288955688477,9.209491729736328,11.25
2005-04-14,35.27,10.14,7.24,2.453,4.101653099060059,3.920114755630493,12.68,11.786405563354492,2.27,6309.12841796875,0.587,45.77,6.913023948669434,6.29,15.6,12.428335189819336,19.85,3.24,2.07,5.082834243774414,5.966317176818848,1.289540410041809,4.222862243652344,51.66,6.136190891265869,4.386891841888428,2.84578275680542,3.99,4.352506160736084,139.22,3.46,23.96,24.63,33.41,21.17,35.42,33.09,12.517006874084473,13.61,3.5,7.91368293762207,8.769203186035156,10.63
2005-04-15,33.92,10.05,7.2,2.453,4.077667713165283,3.847438335418701,12.76,11.66970920562744,2.28,6022.75732421875,0.586,44.21,6.773475170135498,6.145,14.86,12.038888931274414,19.49,3.3,2.0,4.855391025543213,5.845145225524902,1.2626757621765137,4.153253555297852,49.61,6.079637050628662,4.314672946929932,2.8157126903533936,3.98,4.488443374633789,130.84,3.37,23.55,24.41,32.47,20.85,35.17,32.43,12.371459007263184,13.72,3.38,8.062067031860352,8.720418930053711,10.65
2005-04-18,34.63,10.05,7.24,2.426,4.158261775970459,3.989936351776123,12.83,11.66970920562744,2.33,6262.59326171875,0.589,44.49,6.83788013458252,6.162,15.7,12.436797142028809,19.4,3.06,2.0,4.944391250610352,5.957782745361328,1.2626757621765137,4.202758312225342,48.9,6.017427444458008,4.27281379699707,2.797567129135132,3.98,4.548288345336914,133.99,3.38,24.44,24.95,33.89,21.16,35.15,32.43,12.196802139282228,13.93,3.46,8.078553199768066,8.757007598876953,10.88
2005-04-19,35.45,10.06,7.36,2.46,4.269076824188232,4.203682899475098,13.02,12.198972702026367,2.37,6490.7958984375,0.601,45.13,7.041836738586426,6.341,16.92,12.44526195526123,19.8,2.88,2.15,5.20150089263916,6.092605113983154,1.289540410041809,4.303786277770996,52.72,6.18200159072876,4.41541051864624,3.0272409915924072,4.26,4.658576488494873,141.83,3.48,24.6,25.37,35.81,21.47,34.92,32.43,12.12888240814209,14.02,3.54,8.604484558105469,8.964348793029785,11.14
2005-04-20,34.45,9.95,7.16,2.392,4.221584796905518,4.203682899475098,12.51,11.822948455810549,2.36,6353.87353515625,0.587,44.67,6.741271018981934,6.145,15.94,12.335205078125,19.6,2.99,2.18,4.964168071746826,5.973143577575684,1.276107907295227,4.209827899932861,54.02,6.108480930328369,4.358372688293457,3.018428087234497,4.31,4.556838035583496,140.27,3.52,23.49,24.26,34.78,21.09,34.7,31.34,12.222678184509276,13.48,3.43,8.530291557312012,8.854578971862793,10.99
2005-04-22,34.58,9.89,6.98,2.378,4.125639915466309,4.260683536529541,12.16,11.728649139404297,2.34,6219.63818359375,0.58,45.12,6.6553955078125,6.094,15.52,12.055819511413574,19.39,2.82,2.15,4.7960591316223145,5.8707451820373535,1.292227268218994,4.334092140197754,55.54,6.023647785186768,4.282474517822266,2.903590679168701,4.28,4.519221782684326,141.43,3.41,22.66,23.46,35.4,20.87,34.14,30.33,12.12564754486084,13.04,3.36,8.597888946533203,8.81799030303955,10.85
2005-04-25,34.91,10.15,6.97,2.406,4.183206558227539,4.274932384490967,12.24,12.05280590057373,2.34,6354.7685546875,0.585,45.13,6.741271018981934,6.196,16.26,11.996557235717772,19.29,2.76,2.19,4.8850579261779785,5.879278659820557,1.340585708618164,4.364403247833252,54.23,6.249869346618652,4.410810470581055,2.9494731426239014,4.29,4.710729122161865,141.63,3.51,24.13,24.54,35.19,21.38,34.99,30.33,11.967164993286133,13.25,3.42,8.75451374053955,9.06191635131836,11.15
2005-04-26,35.39,10.25,6.89,2.495,4.173614025115967,4.274932384490967,12.01,12.04691219329834,2.33,6591.02392578125,0.598,45.13,6.784209251403809,6.222,16.98,12.19974422454834,19.29,2.69,2.19,5.013614177703857,6.041407108306885,1.3808832168579102,4.485636234283447,53.26,6.295111656188965,4.457269191741943,3.025426149368286,4.24,4.787672519683838,142.36,3.65,23.67,23.89,35.15,21.41,35.49,29.58,11.973630905151367,13.07,3.42,8.771001815795898,8.878971099853516,10.99
2005-04-27,35.1,10.18,6.97,2.529,4.044566631317139,4.272083759307861,11.94,11.940824508666992,2.3,6707.36279296875,0.603,45.13,6.998898983001709,6.341,17.15,11.911893844604492,18.68,2.64,2.24,4.964168071746826,5.9816765785217285,1.3889427185058594,4.556457996368408,52.33,6.073981761932373,4.333074569702148,3.0993056297302246,4.14,4.740650653839111,140.43,3.56,23.67,24.29,35.06,21.34,35.54,30.33,11.999506950378418,13.04,3.39,8.75451374053955,8.720418930053711,10.79
2005-04-28,33.02,10.03,6.89,2.399,3.861790657043457,4.153811454772949,12.79,11.49289608001709,2.17,6353.87353515625,0.589,43.2,6.676863670349121,6.128,16.59,11.59864902496338,18.68,2.64,2.1,4.843526840209961,5.700086116790772,1.337898850440979,4.31894063949585,51.62,5.966528415679932,4.227275848388672,3.04149866104126,4.11,4.592746257781982,131.37,3.48,23.25,24.6,33.21,20.75,33.96,33.27,11.934814453125,12.41,3.36,8.210450172424316,8.25695514678955,10.2
2005-04-29,34.04,10.13,6.75,2.522,3.751453399658203,4.168059349060059,12.51,11.582481384277344,2.13,6523.90673828125,0.636,44.77,6.741271018981934,6.145,17.35,11.852632522583008,18.37,2.68,2.19,4.811882019042969,5.674487113952637,1.3217796087265017,4.465426445007324,51.85,6.079637050628662,4.346873283386231,3.03009295463562,4.1,4.71671199798584,131.37,3.42,23.02,25.47,33.47,21.02,33.78,36.28,11.967164993286133,12.48,3.57,8.243424415588379,8.35452651977539,10.35
